case_label,display,source_stage,resolution,configured_dp,mode,weighting,boundary_family,time,r_over_R_min,r_over_R_max,r_over_R_mid,sph_count,sph_mean_pressure,sph_median_pressure,sph_p95_abs_pressure,sph_max_abs_pressure,fv_mean_pressure,fv_p95_pressure,fv_max_pressure,mean_error,p95_abs_error
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.004052,0.0,0.2,0.1,19.0,366.3904066415632,378.412325341,378.41239983728,378.4124023715,999.9998794237094,999.9999939742647,999.9999984777583,-633.6094727821462,-621.5875941369848
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.004052,0.2,0.4,0.30000000000000004,104.0,402.7114004830722,404.39476603235,405.56327927200005,405.5633139232,999.9653193022565,999.9992819385743,999.9996329697955,-597.2539188191843,-594.4360026665743
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.004052,0.4,0.6,0.5,314.0,391.9883621372771,392.74593189744996,402.27145198004496,402.2714800501,996.4912845029911,999.8013513658522,999.8638779379692,-604.5029223657141,-597.5298993858072
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.004052,0.6,0.8,0.7,512.0,324.0606955034624,322.2350455303,368.19422396069,375.070120829,910.324248626342,984.9689521770497,988.0374241886238,-586.2635531228796,-616.7747282163597
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.004052,0.8,0.9,0.8500000000000001,408.0,272.87783199970903,272.4793402509,286.92786459026,286.9279182453,618.7987102423871,764.8127745321488,775.1907333119716,-345.92087824267804,-477.88490994188874
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.004052,0.9,0.95,0.925,290.0,251.62549708994368,251.5447239188,260.610991700395,260.6110311813,334.1485457742371,430.9277709586591,439.6108467165047,-82.52304868429343,-170.3167792582641
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.004052,0.95,1.0,0.975,288.0,267.03046693038266,256.67685804185,303.74030217797997,303.7404728754,109.94896551831253,210.87441304291394,220.32407791315887,157.0815014120701,92.86588913506603
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.005032,0.0,0.2,0.1,19.0,360.4584960188948,373.0494342024,373.04949686017994,373.0494986942,999.9973299707173,999.9997073109613,999.9998876020943,-639.5388339518224,-626.9502104507814
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.005032,0.2,0.4,0.30000000000000004,104.0,413.6491146942018,414.9950814187,418.21809924652996,418.2181279619,999.776238400432,999.988495023443,999.993200896088,-586.1271237062302,-581.770395776913
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.005032,0.4,0.6,0.5,314.0,380.3472724106139,375.0689618371,412.30185982048005,412.3018885701,990.8481934496259,999.0110257651211,999.2683496844513,-610.5009210390119,-586.709165944641
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.005032,0.6,0.8,0.7,512.0,332.05450165261664,330.39387467705,352.75031258140007,356.8571936443,870.0405215960093,968.2723709957088,973.6071802325639,-537.9860199433926,-615.5220584143087
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.005032,0.8,0.9,0.8500000000000001,408.0,303.35560009056525,302.10827796945,313.376103977705,313.3761543563,559.5488399666555,703.2940178677793,714.106732345044,-256.1932398760902,-389.9179138900743
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.005032,0.9,0.95,0.925,290.0,297.9709999563994,297.51163190219995,301.96833355415004,301.9684178008,294.83384734528073,382.0672341581056,389.9994522172752,3.1371526111186654,-80.09890060395554
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.005032,0.95,1.0,0.975,288.0,293.89643154266366,295.30504423934997,310.0979087874,310.0979862518,96.27336200032086,184.92764838738725,193.275370278845,197.62306954234282,125.17026040001275
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.006012,0.0,0.2,0.1,19.0,776.3750227814053,765.9713945519,792.5274318802201,827.8588429647,999.9777462251171,999.9959399038034,999.997985204421,-223.60272344371185,-207.46850802358335
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.006012,0.2,0.4,0.30000000000000004,104.0,740.928019119598,740.7410092238999,754.165642261075,754.1656995384,999.1875778673954,999.9242782980443,999.9506424645991,-258.2595587477973,-245.75863603696928
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.006012,0.4,0.6,0.5,314.0,686.2205864157378,682.6941900356501,732.36386349255,732.3639563336,982.0625508722508,997.0445987502909,997.6973817077658,-295.841964456513,-264.68073525774093
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.006012,0.6,0.8,0.7,512.0,578.6698541555004,577.42969469545,627.690539818265,642.4909471101,830.3267882012863,946.948184057547,954.5244966794157,-251.65693404578587,-319.25764423928194
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.006012,0.8,0.9,0.8500000000000001,408.0,482.9810338341995,486.25430902375,505.28304936198003,505.2832784689,511.51315312520916,650.6797991359864,661.5507290732642,-28.53211929100968,-145.39674977400637
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.006012,0.9,0.95,0.925,290.0,472.7794017314196,468.6280193988,509.11812334419494,542.2982380521,264.90862459022117,344.42812252754857,351.72459509208005,207.87077714119846,164.69000081664637
mode4_normalized_dp0065,"mode 4 normalized, dp=0.0065",C5h,higher,0.0065,4,normalized,mode4_normalized,0.006012,0.95,1.0,0.975,288.0,425.2413899864588,448.34424059595,517.2729344427399,517.273264299,86.04978944890868,165.46128492553564,172.9673644125213,339.19160053755013,351.8116495172043
