case,variant,part,time,dp,idp,return_status,failed,x,y,z,r,r_over_R,z_over_H,region,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance,kernel_support_sum,kernel_support_ratio_to_core,velocity,DivVel,PorePressRate,PorePress,sigma_zz,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,Kplastic,pairwise_reaction_avg,axial_stress_reaction,force_balance_error,lateral_active_targets,cap_leakage_proxy,velocity_gradient_norm,shear_rate_proxy
CaseM3n_Dp0075Overhang045,dp0075_overhang045,16,0.00181,0.0075,1682,-1,1,0.032501232,0.0024999999,0.05749971,0.03259724038960697,1.0865746796535658,0.5749971,lateral_surface,101,101,0.007499788008166897,8.892328194703326,0.6852035159051019,0.0007331253038954673,-0.023801448,16052551.0,-1907.878643207,-43.697678,-0.5613858033333324,78.7816638817705,-140.334264625129,119.99986,0.80004919,-1.080176e-07,1.1434478e-07,0.0,0.0,-0.56139582,1.1434478e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.04447227617906855,0.06164375782896717
CaseM3n_Dp0075Overhang045,dp0075_overhang045,16,0.00181,0.0075,1260,-1,1,0.0024999999,0.032501161,0.042499963,0.03259716959872316,1.0865723199574386,0.42499963,lateral_surface,101,101,0.0074998960000322665,8.892238749498,0.6851966236528336,0.00022575262545253074,-0.021435766,14470253.0,-6896.270509624,-21.212494,-11.393522133333335,63.679762497088205,-5.589120006251991,119.99972,0.80004948,-2.0700061e-07,2.1885518e-07,0.0,0.0,-11.393532,2.1885518e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.028608399691586656,0.040433548833766736
CaseM3n_Dp0075Overhang045,dp0075_overhang045,16,0.00181,0.0075,1261,-1,1,0.0024999999,0.032501183,0.049999859,0.0325971915339265,1.0865730511308833,0.49999858999999997,lateral_surface,101,101,0.007499851000160072,8.89228094883807,0.6851998753475025,0.00043200280369076635,-0.024062909,16227803.0,-4426.585123225,-30.557068,-6.383174233333333,68.97584629692332,-10.805884936796362,119.99971,0.8000496,-2.1425161e-07,2.2647652e-07,0.0,0.0,-6.3831844,2.2647652e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.03612890971935112,0.05091431648477623
CaseM3n_Dp0075Overhang045,dp0075_overhang045,16,0.00181,0.0075,1262,-1,1,0.0024999999,0.032501232,0.05749971,0.03259724038960697,1.0865746796535658,0.5749971,lateral_surface,101,101,0.007499788008166897,8.892328194703326,0.6852035159051019,0.000733125300927545,-0.023801453,16052554.0,-1907.878274908,-43.697681,-0.5613874033333323,78.78166861169537,-140.33387308642114,119.99986,0.80004919,-1.0801808e-07,1.1434528e-07,0.0,0.0,-0.56139737,1.1434528e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.044472276788648284,0.06164375867949927
CaseM3n_Dp0075Overhang045,dp0075_overhang045,16,0.00181,0.0075,1189,-3,1,0.0024999999,-0.005000372,0.072499007,0.005590502628421171,0.18635008761403904,0.72499007,measurement_core,178,178,0.007499523000029396,12.9779492230638,1.0000234181840024,0.0015366177413578556,-0.028778195,19279438.0,1088.936521619,-111.54208,58.504720666666664,79.69688528892114,1.3622299941059082,119.98985,0.80000824,-7.525161e-06,2.3585411e-05,0.0,6.0,1171.6688,2.3585411e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.061571140317090704,0.08689342754884209
CaseM3n_Dp0075Overhang045,dp0075_overhang045,16,0.00181,0.0075,1069,-3,1,-0.005000372,0.0024999999,0.072499007,0.005590502628421171,0.18635008761403904,0.72499007,measurement_core,178,178,0.007499523000029396,12.97794922306379,1.0000234181840018,0.0015366176502326872,-0.02877819,19279434.0,1088.936694614,-111.54208,58.504719333333334,79.6968868261848,1.3622300514272723,119.98985,0.80000824,-7.5251583e-06,2.3585408e-05,0.0,6.0,1171.6691,2.3585408e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.06157114015750926,0.08689342736940871
CaseM3n_Dp0075Overhang045,dp0075_overhang045,16,0.00181,0.0075,1219,-3,1,0.0024999999,0.010000372,0.072499007,0.01030812493319634,0.343604164439878,0.72499007,interior,178,178,0.007499523000029396,12.977949352551617,1.0000234281617615,0.0015366176525722047,-0.02877819,19279434.0,1088.937067952,-111.54209,58.504728666666665,79.69688807580917,1.3622298554683638,119.98985,0.80000824,-7.5251573e-06,2.3585411e-05,0.0,6.0,1171.6689,2.3585411e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.061571141463704786,0.08689342921422732
CaseM3n_Dp0075Overhang045,dp0075_overhang045,16,0.00181,0.0075,1339,-3,1,0.010000372,0.0024999999,0.072499007,0.01030812493319634,0.343604164439878,0.72499007,interior,178,178,0.007499523000029396,12.977949352551617,1.0000234281617615,0.0015366177518856806,-0.028778188,19279432.0,1088.93691426,-111.54209,58.50472466666667,79.6968940603165,1.3622300508957725,119.98985,0.80000824,-7.5251578e-06,2.3585404e-05,0.0,5.0,1171.6698,2.3585404e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.06157114147451624,0.08689342928914803
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1179,-1,1,0.0024999999,-0.0050001889,-0.0024996612,0.005590338856964148,0.18634462856547163,-0.024996611999999998,bottom_cap_zone,169,107,0.0074999582003891325,12.969502156954768,0.9993656492137721,0.00023618699212252185,-0.016377026,10904619.0,-15899.18801974,9.0437622,-6.371254733333333,10.605407924864773,-1.6645713236639343,120.0,0.80005175,0.0,0.0,0.0,0.0,-6.3712649,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018064482768531776,0.02536432554627962
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1180,-1,1,0.0024999999,-0.0050002653,0.005000297,0.005590407191822802,0.1863469063940934,0.050002969999999994,bottom_cap_zone,178,144,0.007499946000191531,12.977529474611961,0.9999841945846616,0.00011223347659016049,-0.017633947,11770415.0,-18433.42436067,-14.181784,-4.255595,28.52055578138095,-6.701896158206068,120.0,0.80005038,0.0,0.0,0.0,0.0,-4.2556052,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01275642241141625,0.01799480810753721
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1059,-1,1,-0.0050001889,0.0024999999,-0.0024996612,0.005590338856964148,0.18634462856547163,-0.024996611999999998,bottom_cap_zone,169,107,0.0074999582003891325,12.969502156954768,0.9993656492137721,0.00023618704267528,-0.016377028,10904621.0,-15899.1873397,9.0437593,-6.3712542,10.605403145290778,-1.6645707128261775,120.0,0.80005175,0.0,0.0,0.0,0.0,-6.371264,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018064484807590982,0.02536432815344118
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1060,-1,1,-0.0050002653,0.0024999999,0.005000297,0.005590407191822802,0.1863469063940934,0.050002969999999994,bottom_cap_zone,178,144,0.007499946000191531,12.977529474611963,0.9999841945846618,0.00011223351804303987,-0.017633948,11770417.0,-18433.42390617,-14.181781,-4.255597999999999,28.520555730414934,-6.701891421702647,120.0,0.80005038,0.0,0.0,0.0,0.0,-4.2556081,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01275642238114085,0.017994807982351643
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1194,-1,1,0.0024999999,0.0024999999,-0.002499673,0.0035355337645113817,0.11785112548371272,-0.024996729999999998,bottom_cap_zone,169,107,0.0074999555,12.96941847138881,0.9993592008182253,0.00026236224000000585,-0.01654459,11027232.0,-16751.61585485,16.61977,-16.383204000000003,0.3548490000290551,-0.02165931645782199,120.0,0.80005354,0.0,0.0,0.0,0.0,-16.383215,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.019564569441938098,0.027668479446778783
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1195,-1,1,0.0024999999,0.0024999999,0.0050002825,0.0035355337645113817,0.11785112548371272,0.050002824999999994,bottom_cap_zone,178,144,0.0074999495,12.977414461678933,0.9999753322572498,0.00011792665000002594,-0.01689213,11294356.0,-19533.98440718,-3.9931154,-18.010748200000002,33.005795400000196,-1.832561037081191,120.0,0.80005115,0.0,0.0,0.0,0.0,-18.010757,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.014396719404305135,0.020360035835247942
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1196,-1,1,0.0024999999,0.0024999999,0.012500232,0.0035355337645113817,0.11785112548371272,0.12500232,bottom_cap_zone,178,169,0.0074999495,12.977395084308561,0.999973839132989,9.264550300000243e-05,-0.02007113,13450991.0,-21909.14893462,-13.833989,-19.155068333333332,49.48358600000052,-2.5833155559090333,119.99906,0.80005044,-6.9294703e-07,7.3190125e-07,0.0,0.0,-19.155079,7.3190125e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01630426587325326,0.023057713922491563
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1209,-1,1,0.0024999999,0.010000189,-0.0024996612,0.010307947396825471,0.3435982465608491,-0.024996611999999998,bottom_cap_zone,169,107,0.007499958200385069,12.969502244361045,0.9993656559488673,0.0002361870200139583,-0.016377032,10904623.0,-15899.18734345,9.0437708,-6.371262566666666,10.605408095449734,-1.664569303882621,120.0,0.80005175,0.0,0.0,0.0,0.0,-6.3712726,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01806448394453996,0.02536432756251545
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1210,-1,1,0.0024999999,0.010000265,0.005000297,0.010308021127754106,0.3436007042584702,0.050002969999999994,bottom_cap_zone,178,144,0.007499946000194401,12.977529481574013,0.9999841951211229,0.00011223346767712831,-0.017633952,11770419.0,-18433.42337506,-14.181782,-4.2555933333333344,28.520549786556675,-6.701897374253336,120.0,0.80005038,0.0,0.0,0.0,0.0,-4.2556033,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01275642259262392,0.017994808533459784
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1329,-1,1,0.010000189,0.0024999999,-0.0024996612,0.010307947396825471,0.3435982465608491,-0.024996611999999998,bottom_cap_zone,169,107,0.007499958200385069,12.969502244361047,0.9993656559488674,0.00023618701706892007,-0.016377022,10904617.0,-15899.18841597,9.0437679,-6.3712569,10.605409572690947,-1.6645710162293013,120.0,0.80005175,0.0,0.0,0.0,0.0,-6.3712668,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018064482384829973,0.025364324633948956
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1330,-1,1,0.010000265,0.0024999999,0.005000297,0.010308021127754106,0.3436007042584702,0.050002969999999994,bottom_cap_zone,178,144,0.007499946000194401,12.977529481574008,0.9999841951211225,0.00011223344928506992,-0.017633948,11770417.0,-18433.42398667,-14.181781,-4.255595,28.520550187304785,-6.701894843683383,120.0,0.80005038,0.0,0.0,0.0,0.0,-4.2556052,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01275642164884038,0.01799480723633513
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1139,-1,1,0.0024999999,-0.027501116,0.03500003,0.027614513950918202,0.9204837983639401,0.3500003,lateral_surface,101,101,0.007499892000032269,8.89224590346278,0.6851924609548125,0.00030707152583484584,-0.02285713,15241720.0,-7497.60385846,-20.875132,-10.669576800000002,63.025570036984526,-5.907035603978643,119.99984,0.80004925,-1.2009531e-07,1.2716765e-07,0.0,0.0,-10.669587,1.2716765e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.024391978421002273,0.033580896374499986
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,719,-1,1,-0.027501116,0.0024999999,0.03500003,0.027614513950918202,0.9204837983639401,0.3500003,lateral_surface,101,101,0.007499892000032269,8.892245903462776,0.6851924609548122,0.0003070713784425728,-0.022857124,15241716.0,-7497.604675719,-20.875134,-10.669573833333336,63.02556038166176,-5.907036341485405,119.99984,0.80004925,-1.2009194e-07,1.2716409e-07,0.0,0.0,-10.669584,1.2716409e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.024391975003192023,0.03358089141133578
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1197,-1,1,0.0024999999,0.0024999999,0.020000182,0.0035355337645113817,0.11785112548371272,0.20000181999999997,interior,178,178,0.0074999260000000005,12.97739160324384,0.9999735708993696,5.786936900000807e-05,-0.029474059,19732904.0,-21801.73980768,-15.430262,-20.774805,54.307600500000504,-2.6141087966890906,120.0,0.80004883,0.0,0.0,0.0,0.0,-20.774815,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.019313646308755036,0.027313620548718425
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1198,-1,1,0.0024999999,0.0024999999,0.027500108,0.0035355337645113817,0.11785112548371272,0.27500107999999995,measurement_core,178,178,0.007499896000000002,12.97744503132838,0.9999776878031448,4.554699300003667e-05,-0.043737542,29239304.0,-19397.51282267,-25.778442,-10.947827666666667,55.08940450000092,-5.031994124983722,119.9972,0.80005336,-2.0741959e-06,2.1812407e-06,0.0,0.0,-10.947838,2.1812407e-06,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.023219766870434096,0.03283770922330937
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1199,-1,1,0.0024999999,0.0024999999,0.035000004,0.0035355337645113817,0.11785112548371272,0.35000004,measurement_core,178,178,0.007499869999999999,12.977514763210044,0.9999830609968376,0.000204935680000004,-0.055212155,36886600.0,-16395.9067269,-34.243149,-5.9622573333333335,60.3081095000001,-10.11497929866833,120.0,0.80004704,0.0,0.0,0.0,0.0,-5.9622674,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.027424609408230865,0.03878425456790487
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1679,-1,1,0.032501116,0.0024999999,0.03500003,0.03259712473126204,1.0865708243754015,0.3500003,lateral_surface,101,101,0.007499892000035269,8.892246009074354,0.6851924690927177,0.000307071581965305,-0.022857133,15241723.0,-7497.603730868,-20.87513,-10.669579366666667,63.025572007374485,-5.907034367659856,119.99984,0.80004925,-1.2009401e-07,1.2716627e-07,0.0,0.0,-10.669589,1.2716627e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.02439197924218081,0.033580897920904657
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1259,-1,1,0.0024999999,0.032501116,0.03500003,0.03259712473126204,1.0865708243754015,0.3500003,lateral_surface,101,101,0.007499892000035269,8.892246009074354,0.6851924690927177,0.00030707149090278437,-0.02285713,15241720.0,-7497.60297397,-20.875134,-10.669575666666669,63.02557179807218,-5.907036396487011,119.99984,0.80004925,-1.2009274e-07,1.2716494e-07,0.0,0.0,-10.669586,1.2716494e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.024391975526888397,0.0335808933727105
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1140,-1,1,0.0024999999,-0.027501138,0.042499922,0.027614535860576116,0.9204845286858706,0.42499922,lateral_surface,101,101,0.007499863000091264,8.892290581454855,0.6851959036197672,0.00037001291421867767,-0.02604015,17366760.0,-4374.107647779,-30.058983,-5.089760466666667,67.41223307682684,-13.244676938790354,119.99972,0.80004948,-2.0700321e-07,2.1885793e-07,0.0,0.0,-5.0897708,2.1885793e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.03044433018253274,0.04304367946262157
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,720,-1,1,-0.027501138,0.0024999999,0.042499922,0.027614535860576116,0.9204845286858706,0.42499922,lateral_surface,101,101,0.007499863000091264,8.892290581454857,0.6851959036197673,0.00037001291421867496,-0.026040154,17366762.0,-4374.107481217,-30.058987,-5.089759400000002,67.41223639463853,-13.244680366352583,119.99972,0.80004948,-2.0700354e-07,2.1885828e-07,0.0,0.0,-5.0897694,2.1885828e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.03044433099286214,0.04304368057905156
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1680,-1,1,0.032501139,0.0024999999,0.042499922,0.0325971476635199,1.0865715887839966,0.42499922,lateral_surface,101,101,0.007499863000091264,8.892289882217543,0.6851958497400006,0.00037001297400304507,-0.026040165,17366770.0,-4374.106790638,-30.058987,-5.0897613,67.41223978113754,-13.24467608748912,119.99972,0.80004948,-2.0699912e-07,2.188536e-07,0.0,0.0,-5.0897713,2.188536e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.03044433066435892,0.04304368009418918
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1260,-1,1,0.0024999999,0.032501139,0.042499922,0.0325971476635199,1.0865715887839966,0.42499922,lateral_surface,101,101,0.007499863000091264,8.892289882217543,0.6851958497400006,0.000370013024909898,-0.02604017,17366774.0,-4374.105171494,-30.058989,-5.089761799999999,67.41224922479289,-13.244676641801371,119.99972,0.80004948,-2.0700061e-07,2.1885518e-07,0.0,0.0,-5.0897717,2.1885518e-07,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.030444332538262404,0.04304368280778639
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1145,-3,1,0.0024999999,-0.027502242,0.079998359,0.02761563532723019,0.9205211775743397,0.79998359,lateral_surface,104,101,0.007498846013442124,8.893776681986814,0.6853104151719414,0.002823704412427025,0.023967082,-15936613.0,4332.856743892,-98.745506,47.04167826666667,85.62968206922494,1.8202939441023598,119.97082,0.80003905,-2.161958e-05,6.4931613e-05,0.0,6.0,2392.2209,6.4931613e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.1492437407917866,0.2099265286131696
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,784,-3,1,-0.020000875,-0.012500674,0.072498925,0.023586052048189435,0.7862017349396478,0.72498925,lateral_surface,118,118,0.007499494004336955,11.037756875447673,0.8505149181674955,0.0016218716719102976,-0.012767661,8477651.0,10110.35233676,-117.23689,66.18489866666665,80.53337436820367,1.2167938002564846,119.99694,0.79998827,-2.2742788e-06,2.4030882e-05,0.0,6.0,1357.0002,2.4030882e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.08893035337802477,0.12282846118030938
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,889,-3,1,-0.012500674,-0.020000875,0.072498925,0.023586052048189435,0.7862017349396478,0.72498925,lateral_surface,118,118,0.007499494004336955,11.037756875447673,0.8505149181674955,0.0016218714709243182,-0.012767664,8477653.0,10110.35329088,-117.23689,66.184904,80.53336763911665,1.2167936005333881,119.99694,0.79998827,-2.2742763e-06,2.4030887e-05,0.0,6.0,1356.9993,2.4030887e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.08893035317969625,0.12282846356837465
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1429,-3,1,0.017500672,-0.020000875,0.072498925,0.02657646555163438,0.8858821850544794,0.72498925,lateral_surface,118,118,0.007499494004376958,11.037757485027363,0.8505149651386895,0.0016218715124092116,-0.012767659,8477649.0,10110.35363299,-117.2369,66.18490333333334,80.5333842461237,1.21679386370825,119.99694,0.79998827,-2.2742786e-06,2.4030884e-05,0.0,6.0,1357.0016,2.4030884e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.08893035395979196,0.12282846403696435
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1564,-3,1,0.025000874,-0.012500674,0.072498925,0.02795193287087946,0.9317310956959821,0.72498925,lateral_surface,118,118,0.0074994940043924254,11.037757113230393,0.8505149364898551,0.0016218714914059819,-0.012767657,8477648.0,10110.35295076,-117.23689,66.18489733333332,80.53337603260854,1.2167938499173097,119.99694,0.79998827,-2.2742813e-06,2.4030882e-05,0.0,6.0,1357.0005,2.4030882e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.08893035377959639,0.12282846385438272
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,725,-3,1,-0.027502242,0.0024999999,0.079998359,0.02761563532723019,0.9205211775743397,0.79998359,lateral_surface,104,101,0.007498846013442124,8.893776681986813,0.6853104151719412,0.0028237043573460024,0.023967067,-15936603.0,4332.858513535,-98.745499,47.0416777,85.62967366282574,1.8202937873286296,119.97082,0.80003905,-2.1619579e-05,6.4931599e-05,0.0,6.0,2392.2195,6.4931599e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.14924372334080854,0.2099265026546805
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,844,-3,1,-0.020000875,0.017500672,0.072498925,0.02657646555163438,0.8858821850544794,0.72498925,lateral_surface,118,118,0.007499494004376958,11.037757485027367,0.8505149651386898,0.0016218716309469767,-0.012767662,8477651.0,10110.35394704,-117.23689,66.18489866666665,80.53337649155125,1.21679383233854,119.99694,0.79998827,-2.2742779e-06,2.4030875e-05,0.0,6.0,1356.9994,2.4030875e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.08893034828453404,0.12282845334426305
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,979,-3,1,-0.012500674,0.025000874,0.072498925,0.02795193287087946,0.9317310956959821,0.72498925,lateral_surface,118,118,0.0074994940043924254,11.037757113230395,0.8505149364898552,0.0016218716942291568,-0.012767656,8477647.0,10110.35270536,-117.2369,66.18490466666667,80.53338196245227,1.2167938046908158,119.99694,0.79998827,-2.274279e-06,2.4030882e-05,0.0,6.0,1357.0012,2.4030882e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.08893035426618277,0.12282846176602903
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1204,-3,1,0.0024999999,0.0024999999,0.072498754,0.0035355337645113817,0.11785112548371272,0.72498754,measurement_core,178,178,0.0074994560000000016,12.97790242167606,1.0000129320396791,0.0016168769,-0.033157099,22171500.0,2947.013521231,-114.51833,61.33108533333334,79.7808670000001,1.3008226834140066,119.98302,0.80001503,-1.2567297e-05,3.452344e-05,0.0,8.0,1185.0375,3.452344e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.05967381396577221,0.08439151702892406
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1519,-3,1,0.017500672,0.025000874,0.072498925,0.030517490414768055,1.0172496804922686,0.72498925,lateral_surface,118,118,0.007499494004432428,11.03775772281003,0.850514983461045,0.0016218715947851567,-0.01276766,8477649.0,10110.35407242,-117.2369,66.18490466666667,80.53338029156225,1.2167937794450288,119.99694,0.79998827,-2.2742793e-06,2.403088e-05,0.0,6.0,1357.001,2.403088e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.08893035414678786,0.12282846252747802
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1624,-3,1,0.025000874,0.017500672,0.072498925,0.030517490414768055,1.0172496804922686,0.72498925,lateral_surface,118,118,0.007499494004432428,11.03775772281003,0.850514983461045,0.001621871434690236,-0.012767671,8477657.0,10110.35540792,-117.23689,66.184895,80.53338009237306,1.2167939541548425,119.99694,0.79998827,-2.2742831e-06,2.403088e-05,0.0,6.0,1357.0011,2.403088e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.08893035074110553,0.1228284590999877
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1685,-3,1,0.032502241,0.0024999999,0.079998359,0.032598246417899254,1.086608213929975,0.79998359,lateral_surface,104,101,0.007498846013562144,8.893777417568272,0.685310471852208,0.002823704277367163,0.023967071,-15936606.0,4332.857538176,-98.745499,47.0416778,85.62967708529732,1.8202938562131241,119.97082,0.80003905,-2.1619575e-05,6.4931599e-05,0.0,6.0,2392.22,6.4931599e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.1492437321953728,0.20992651621840427
CaseM3n_Dp0075Overhang045,dp0075_overhang045,17,0.00196,0.0075,1265,-3,1,0.0024999999,0.032502241,0.079998359,0.032598246417899254,1.086608213929975,0.79998359,lateral_surface,104,101,0.007498846013562144,8.893777417568272,0.685310471852208,0.002823704277367163,0.023967063,-15936601.0,4332.857279767,-98.745491,47.041670966666665,85.62967129426332,1.8202939975269965,119.97082,0.80003905,-2.1619586e-05,6.4931599e-05,0.0,6.0,2392.2192,6.4931599e-05,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.14924373527204274,0.2099265207718248
CaseM3n_Dp0075Overhang045,dp0075_overhang045,18,0.002036,0.0075,1179,-1,1,0.0024999999,-0.0050001843,-0.0024996458,0.005590334742568329,0.1863444914189443,-0.024996457999999996,bottom_cap_zone,169,107,0.007499948400384056,12.969511908985515,0.999362653623524,0.00019306979567894282,-0.019618127,13063863.0,-14914.17002059,8.4220619,-5.186763999999999,10.400830600102152,-2.005263898666327,120.0,0.80005175,0.0,0.0,0.0,0.0,-5.1867738,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018689014879294412,0.026146377313731206
CaseM3n_Dp0075Overhang045,dp0075_overhang045,18,0.002036,0.0075,1180,-1,1,0.0024999999,-0.0050002602,0.0050003026,0.005590402630196153,0.18634675433987177,0.050003026,bottom_cap_zone,178,144,0.0074999444001944025,12.97755132130085,0.9999821286262388,9.194212778903725e-05,-0.022225121,14829046.0,-17315.31119459,-16.617975,-1.6095398333333328,28.11558107213152,-17.468086523776535,120.0,0.80005038,0.0,0.0,0.0,0.0,-1.6095499,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.014109452372167234,0.019890520690473947
CaseM3n_Dp0075Overhang045,dp0075_overhang045,18,0.002036,0.0075,1059,-1,1,-0.0050001843,0.0024999999,-0.0024996458,0.005590334742568329,0.1863444914189443,-0.024996457999999996,bottom_cap_zone,169,107,0.007499948400384056,12.969511908985515,0.999362653623524,0.00019306985036323843,-0.019618127,13063862.0,-14914.16941595,8.4220591,-5.186763333333333,10.40082510213304,-2.0052630964075293,120.0,0.80005175,0.0,0.0,0.0,0.0,-5.1867733,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.018689016844736006,0.02614637989546536
CaseM3n_Dp0075Overhang045,dp0075_overhang045,18,0.002036,0.0075,1060,-1,1,-0.0050002602,0.0024999999,0.0050003026,0.005590402630196153,0.18634675433987177,0.050003026,bottom_cap_zone,178,144,0.0074999444001944025,12.97755132130085,0.9999821286262388,9.194216894368816e-05,-0.022225119,14829045.0,-17315.31081549,-16.617973,-1.609542,28.115581538754455,-17.468063299220805,120.0,0.80005038,0.0,0.0,0.0,0.0,-1.6095519,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.01410945222493456,0.01989052043416061
CaseM3n_Dp0075Overhang045,dp0075_overhang045,18,0.002036,0.0075,1194,-1,1,0.0024999999,0.0024999999,-0.0024996554,0.0035355337645113817,0.11785112548371272,-0.024996554,bottom_cap_zone,169,107,0.0074999445,12.969427730287796,0.9993561672540044,0.00020554508000000506,-0.020865077,13907073.0,-15703.01964556,16.117571,-15.236221333333333,1.322024500005785,-0.08676852817263168,120.0,0.80005354,0.0,0.0,0.0,0.0,-15.236231,0.0,0.35671034999999995,126.16047878786681,0.870983,180,0.0,0.020415740135075824,0.028872216584908728
