case,frame_index,kind,mode,surface_excess_count,surface_excess_max,surface_excess_maxAbs,surface_excess_mean,surface_excess_median,surface_excess_p90_abs,surface_excess_p95_abs,surface_excess_p99_abs,surface_threshold,time
diffusion_normalized,3,diffusion,4,278,667.3928557589,667.3928557589,656.0582504341612,658.5630061792999,662.18057506176,662.18060157999,667.392831738566,0.95,0.003016
diffusion_normalized,4,diffusion,4,398,577.6069711334,577.6069711334,565.428867766058,564.1482994982,571.53707350453,571.537182107925,577.606752240789,0.85,0.004022
diffusion_normalized,4,diffusion,4,350,577.6069711334,577.6069711334,565.3526627429161,564.14826445105,571.5370926238099,571.5372144426599,577.6067700902131,0.9,0.004022
diffusion_normalized,4,diffusion,4,278,577.6069711334,577.6069711334,565.5170760006622,564.0559158656499,571.53714752935,572.2185636839799,577.606790197408,0.95,0.004022
diffusion_normalized,5,diffusion,4,398,574.0567126959,574.0567126959,548.2445409105538,557.0084947,571.9149449407699,574.05664576087,574.0566932044729,0.85,0.005027
diffusion_normalized,5,diffusion,4,350,571.9153583865,571.9153583865,545.087899869722,553.25586736125,565.96362270762,571.914931762275,571.915226964968,0.9,0.005027
diffusion_normalized,5,diffusion,4,278,571.9153583865,571.9153583865,542.1341468325634,545.3267378338501,567.0958958790301,571.914974301445,571.9152397915531,0.95,0.005027
diffusion_normalized,6,diffusion,4,398,527.3883319652,527.3883319652,490.32700231133805,479.0129605467,527.38787350447,527.38802446508,527.3881752639301,0.85,0.006032
diffusion_normalized,6,diffusion,4,350,527.3883319652,527.3883319652,492.9187104421756,482.93193725485,527.38791424439,527.3880295051649,527.38817604681,0.9,0.006032
diffusion_normalized,6,diffusion,4,278,527.3883319652,527.3883319652,497.7934478774676,491.48367346545,527.3879966360901,527.3880421874501,527.388186080385,0.95,0.006032
diffusion_capped,0,diffusion,4,398,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.85,0.0
diffusion_capped,0,diffusion,4,350,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.9,0.0
diffusion_capped,0,diffusion,4,278,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0.95,0.0
diffusion_capped,1,diffusion,4,398,964.7527264116,964.7527264116,941.1362822063383,936.94704088065,964.3535486445099,964.752719401205,964.752723483773,0.85,0.001005
diffusion_capped,1,diffusion,4,350,961.364434462,961.364434462,937.9248278951866,933.8828928676501,961.36442878684,961.364430946885,961.3644336765,0.9,0.001005
diffusion_capped,1,diffusion,4,278,948.6292223233,948.6292223233,932.2540504139708,933.88287813975,946.4712663095399,948.62919249438,948.6292114364242,0.95,0.001005
diffusion_capped,2,diffusion,4,398,865.2804255917,865.2804255917,843.1716000868201,839.8966241819501,864.93047975689,865.28041296547,865.2804206906429,0.85,0.002011
diffusion_capped,2,diffusion,4,350,864.9304865507,864.9304865507,840.282237379323,835.5180730872,864.9304767813101,864.93047946106,864.93048390319,0.9,0.002011
diffusion_capped,2,diffusion,4,278,858.3338327227,858.3338327227,834.134132498962,835.1406451159,856.8224274658801,856.82244429395,858.333816242544,0.95,0.002011
diffusion_capped,3,diffusion,4,398,845.6227530677,845.6227530677,806.2195025381002,807.5765755745999,844.50899200963,845.62273367944,845.6227458177079,0.85,0.003016
diffusion_capped,3,diffusion,4,350,843.317710697,843.317710697,800.89200116391,796.43782878015,843.31769254273,843.317699080055,843.317707260718,0.9,0.003016
diffusion_capped,3,diffusion,4,278,832.162709674,832.162709674,790.4613068086982,796.4378050446501,827.6849800387099,827.684996332215,832.162676181568,0.95,0.003016
diffusion_capped,4,diffusion,4,398,832.3375307991,832.3375307991,807.6224594348073,804.4959548366,829.61291150088,832.3375042321051,832.3375199427119,0.85,0.004022
diffusion_capped,4,diffusion,4,350,828.7315909683,828.7315909683,804.4197962337105,802.6260960144,828.7315704012401,828.73157814188,828.731589451186,0.9,0.004022
diffusion_capped,4,diffusion,4,278,811.0860842847,811.0860842847,798.9764317494291,799.5071783139,810.0120419633799,811.08600971531,811.0860644472269,0.95,0.004022
diffusion_capped,5,diffusion,4,398,868.0073856551,868.0073856551,820.4043802079075,818.9458154687,868.00691583393,868.00708751079,868.007283610581,0.85,0.005027
diffusion_capped,5,diffusion,4,350,868.0073856551,868.0073856551,818.8535807600255,809.6244259332,868.00694579145,868.00709570563,868.0072869670771,0.9,0.005027
diffusion_capped,5,diffusion,4,278,868.0073856551,868.0073856551,820.483293591312,809.6243610777,868.0069768097401,868.0071631665301,868.00729328253,0.95,0.005027
diffusion_capped,6,diffusion,4,398,941.452450205,941.452450205,843.2624337855171,825.02150686155,941.4518885267499,941.452078517165,941.452286036547,0.85,0.006032
diffusion_capped,6,diffusion,4,350,941.452450205,941.452450205,842.1945591899878,823.432167035,941.4519169938401,941.452137946485,941.452294942899,0.9,0.006032
diffusion_capped,6,diffusion,4,278,941.452450205,941.452450205,848.3721736728413,825.02156850115,941.45198774833,941.45217471269,941.452319243136,0.95,0.006032
