id,region,r_over_R,z_over_H,support_proxy,volume_weighted_support_proxy,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance
18,bottom_cap_zone,0.6666666666666667,0.0,23.218844764473534,1.5498990168655018e-05,254,106,0.0054791628042966545
19,bottom_cap_zone,0.6666666666666667,0.0,23.219566987970616,1.549957826299642e-05,258,107,0.00547916280429665
20,bottom_cap_zone,0.6666666666666667,0.0,23.218743157704164,1.54988862495244e-05,258,108,0.005479162804296654
21,bottom_cap_zone,0.6666666666666666,0.0,23.2197885903967,1.5499708947117976e-05,260,108,0.005479162804296647
22,bottom_cap_zone,0.6666666666666667,0.0,23.218549996381235,1.5498781387224936e-05,256,107,0.005479162804296647
23,bottom_cap_zone,0.6666666666666667,0.0,23.219802887313463,1.5499736022112905e-05,258,107,0.005479162804296647
24,bottom_cap_zone,0.6666666666666667,0.0,23.218662055069426,1.5498815270363395e-05,258,109,0.005479162804296648
25,bottom_cap_zone,0.6666666666666667,0.0,23.219738690219767,1.5499700301943868e-05,256,107,0.005479162804296647
26,bottom_cap_zone,0.6666666666666667,0.0,23.21863174808696,1.5498836856621655e-05,257,108,0.0054791628042966545
27,edge_corner,0.8749999999999999,0.0,21.173301420985425,1.364226267159893e-05,224,86,0.006267380589276231
28,edge_corner,0.8749999999999999,0.0,21.17309853750977,1.364209901244868e-05,223,88,0.00627917057389067
29,edge_corner,0.8749999999999999,0.0,21.172746080614353,1.3641832570491198e-05,226,89,0.0062601983000216835
30,edge_corner,0.8750000000000001,0.0,21.172945500977573,1.364198656867786e-05,229,89,0.006387627930843571
31,edge_corner,0.8750000000000001,0.0,21.1728352442067,1.364189558948729e-05,229,91,0.006371074926718078
32,edge_corner,0.875,0.0,21.173038343882897,1.3642065974863279e-05,222,88,0.0062877906777894475
33,edge_corner,0.875,0.0,21.172877354211558,1.3641954452599e-05,223,87,0.0067737062455312065
34,edge_corner,0.875,0.0,21.17242089287271,1.364159668889767e-05,225,89,0.0065285186697165406
35,edge_corner,0.875,0.0,21.173079292429794,1.3642093983234451e-05,228,90,0.0063180947712182375
36,edge_corner,0.8749999999999999,0.0,21.173288498484876,1.3642241367476523e-05,225,90,0.006250107194550913
37,edge_corner,0.8749999999999999,0.0,21.172946973056703,1.3641972937548925e-05,227,90,0.006329227028807617
38,edge_corner,0.8749999999999999,0.0,21.17284115764391,1.3641911649927488e-05,225,87,0.0065500364239037346
39,edge_corner,0.875,0.0,21.172583095743644,1.3641721771684485e-05,229,91,0.006838095542531705
40,edge_corner,0.8749999999999999,0.0,21.172859935642403,1.3641932404426914e-05,226,89,0.006307714169122467
41,edge_corner,0.8749999999999999,0.0,21.173242375460962,1.3642222879684188e-05,223,86,0.006341471801425971
42,edge_corner,0.875,0.0,21.172677176098095,1.364178502150308e-05,228,90,0.006372918863516573
43,edge_corner,0.875,0.0,21.172777444928265,1.3641864601866908e-05,226,89,0.006256448154241139
44,edge_corner,0.875,0.0,21.173196866862124,1.3642173141239167e-05,225,89,0.006286641032216393
45,edge_corner,0.875,0.0,21.173001318828454,1.3642011310548775e-05,224,90,0.0062573611471793975
46,edge_corner,0.8749999999999999,0.0,21.172986650303542,1.3642024220624447e-05,225,88,0.006634986968494866
47,edge_corner,0.8749999999999999,0.0,21.172535130403652,1.3641697073275208e-05,222,88,0.007157211905948991
48,edge_corner,0.8749999999999999,0.0,21.172572170279356,1.3641713790777096e-05,230,90,0.006691394366259604
49,bottom_cap_zone,0.0,0.09999999999999999,19.888058237089975,1.5231355900589644e-05,270,184,0.01
50,bottom_cap_zone,0.33333333333333337,0.09999999999999999,20.049714456441425,1.4547612580040189e-05,271,177,0.007653668647301794
51,bottom_cap_zone,0.33333333333333337,0.09999999999999999,20.04971462779084,1.4547612567722605e-05,272,178,0.007653668647301794
52,bottom_cap_zone,0.33333333333333337,0.09999999999999999,20.049714836918145,1.4547612644741929e-05,273,179,0.007653668647301794
53,bottom_cap_zone,0.33333333333333337,0.09999999999999999,20.049715100828788,1.4547612851485063e-05,272,178,0.007653668647301794
54,bottom_cap_zone,0.33333333333333337,0.09999999999999999,20.049715315341892,1.4547613099663213e-05,273,178,0.007653668647301795
55,bottom_cap_zone,0.33333333333333337,0.09999999999999999,20.04971518942899,1.4547613144105017e-05,271,176,0.007653668647301795
56,bottom_cap_zone,0.33333333333333337,0.09999999999999999,20.04971479411817,1.4547612947347934e-05,272,177,0.007653668647301795
57,bottom_cap_zone,0.33333333333333337,0.09999999999999999,20.049714476302945,1.4547612705807754e-05,271,176,0.007653668647301795
58,bottom_cap_zone,0.6666666666666667,0.09999999999999999,18.821970868168478,1.1792069677915694e-05,242,140,0.007349980712662814
59,bottom_cap_zone,0.6666666666666666,0.09999999999999999,18.821654361497803,1.179182926573983e-05,242,140,0.007349980712662814
