case,label,idp,x,y,z,class,fi,fi_selected
CaseT3_AxialConfinement_Selected,axial_confinement_selected,210,0.0099999998,-0.02,0.029999999,lateral,0.8622305120047333,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,211,0.0099999998,-0.02,0.039999999,lateral,0.8622304675994917,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,217,0.0099999998,-0.0099999998,0.0099999998,bottom,0.931479274548471,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,218,0.0099999998,-0.0099999998,0.02,interior,0.9761270985235473,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,219,0.0099999998,-0.0099999998,0.029999999,interior,0.9767008281707065,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,220,0.0099999998,-0.0099999998,0.039999999,interior,0.976700777026823,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,262,0.02,-0.02,0.0099999998,edge,0.6164901338065207,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,263,0.02,-0.02,0.02,lateral,0.6463375745965778,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,264,0.02,-0.02,0.029999999,lateral,0.6467570831226265,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,265,0.02,-0.02,0.039999999,lateral,0.6467570494083397,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,271,0.02,-0.0099999998,0.0099999998,edge,0.8212955772079794,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,272,0.02,-0.0099999998,0.02,lateral,0.8616696653945232,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,273,0.02,-0.0099999998,0.029999999,lateral,0.8622305120047333,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,274,0.02,-0.0099999998,0.039999999,lateral,0.8622304675994918,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,307,0.029999999,-0.0099999998,0.0099999998,edge,0.5479757027029417,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,308,0.029999999,-0.0099999998,0.02,lateral,0.5748032154007807,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,309,0.029999999,-0.0099999998,0.029999999,lateral,0.5752098401997557,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,310,0.029999999,-0.0099999998,0.039999999,lateral,0.5752098103323909,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,10,-0.029999999,0.0,0.0099999998,edge,0.6353305999065862,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,11,-0.029999999,0.0,0.02,lateral,0.6669146473889811,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,12,-0.029999999,0.0,0.029999999,lateral,0.6673919415031052,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,13,-0.029999999,0.0,0.039999999,lateral,0.6673919072698873,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,19,-0.029999999,0.0099999998,0.0099999998,edge,0.5479757027029416,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,20,-0.029999999,0.0099999998,0.02,lateral,0.5748032154007807,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,21,-0.029999999,0.0099999998,0.029999999,lateral,0.5752098401997559,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,22,-0.029999999,0.0099999998,0.039999999,lateral,0.5752098103323909,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,46,-0.02,0.0,0.0099999998,edge,0.8881834626846042,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,47,-0.02,0.0,0.02,lateral,0.931725337633837,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,48,-0.02,0.0,0.029999999,lateral,0.9322990679708799,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,49,-0.02,0.0,0.039999999,lateral,0.9322990200769566,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,55,-0.02,0.0099999998,0.0099999998,edge,0.8212955772079793,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,56,-0.02,0.0099999998,0.02,lateral,0.8616696653945232,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,57,-0.02,0.0099999998,0.029999999,lateral,0.8622305120047333,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,58,-0.02,0.0099999998,0.039999999,lateral,0.8622304675994917,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,64,-0.02,0.02,0.0099999998,edge,0.6164901338065207,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,65,-0.02,0.02,0.02,lateral,0.6463375745965779,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,66,-0.02,0.02,0.029999999,lateral,0.6467570831226265,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,67,-0.02,0.02,0.039999999,lateral,0.6467570494083397,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,100,-0.0099999998,0.0,0.0099999998,bottom,0.9526440943860662,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,101,-0.0099999998,0.0,0.02,interior,0.9977702597714208,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,102,-0.0099999998,0.0,0.029999999,interior,0.9983439891211496,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,103,-0.0099999998,0.0,0.039999999,interior,0.9983439363538964,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,109,-0.0099999998,0.0099999998,0.0099999998,bottom,0.9314792745484709,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,110,-0.0099999998,0.0099999998,0.02,interior,0.9761270985235473,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,111,-0.0099999998,0.0099999998,0.029999999,interior,0.9767008281707066,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,112,-0.0099999998,0.0099999998,0.039999999,interior,0.9767007770268228,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,118,-0.0099999998,0.02,0.0099999998,edge,0.8212955772079794,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,119,-0.0099999998,0.02,0.02,lateral,0.8616696653945232,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,120,-0.0099999998,0.02,0.029999999,lateral,0.8622305120047333,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,121,-0.0099999998,0.02,0.039999999,lateral,0.8622304675994917,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,163,0.0,0.0,0.0099999998,bottom,0.9556226209609782,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,164,0.0,0.0,0.02,interior,1.0007501973052757,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,165,0.0,0.0,0.029999999,interior,1.0013239266907938,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,166,0.0,0.0,0.039999999,interior,1.0013238734973753,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,172,0.0,0.0099999998,0.0099999998,bottom,0.9526440943860661,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,173,0.0,0.0099999998,0.02,interior,0.9977702597714206,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,174,0.0,0.0099999998,0.029999999,interior,0.9983439891211497,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,175,0.0,0.0099999998,0.039999999,interior,0.9983439363538964,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,181,0.0,0.02,0.0099999998,edge,0.8881834626846041,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,182,0.0,0.02,0.02,lateral,0.9317253376338372,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,183,0.0,0.02,0.029999999,lateral,0.9322990679708798,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,184,0.0,0.02,0.039999999,lateral,0.9322990200769569,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,226,0.0099999998,0.0,0.0099999998,bottom,0.9526440943860661,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,227,0.0099999998,0.0,0.02,interior,0.9977702597714208,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,228,0.0099999998,0.0,0.029999999,interior,0.9983439891211496,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,229,0.0099999998,0.0,0.039999999,interior,0.9983439363538965,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,235,0.0099999998,0.0099999998,0.0099999998,bottom,0.931479274548471,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,236,0.0099999998,0.0099999998,0.02,interior,0.9761270985235473,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,237,0.0099999998,0.0099999998,0.029999999,interior,0.9767008281707065,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,238,0.0099999998,0.0099999998,0.039999999,interior,0.9767007770268228,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,244,0.0099999998,0.02,0.0099999998,edge,0.8212955772079793,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,245,0.0099999998,0.02,0.02,lateral,0.8616696653945233,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,246,0.0099999998,0.02,0.029999999,lateral,0.8622305120047333,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,247,0.0099999998,0.02,0.039999999,lateral,0.8622304675994917,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,280,0.02,0.0,0.0099999998,edge,0.8881834626846042,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,281,0.02,0.0,0.02,lateral,0.9317253376338371,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,282,0.02,0.0,0.029999999,lateral,0.9322990679708799,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,283,0.02,0.0,0.039999999,lateral,0.932299020076957,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,289,0.02,0.0099999998,0.0099999998,edge,0.8212955772079795,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,290,0.02,0.0099999998,0.02,lateral,0.8616696653945233,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,291,0.02,0.0099999998,0.029999999,lateral,0.8622305120047333,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,292,0.02,0.0099999998,0.039999999,lateral,0.8622304675994917,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,298,0.02,0.02,0.0099999998,edge,0.6164901338065206,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,299,0.02,0.02,0.02,lateral,0.6463375745965779,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,300,0.02,0.02,0.029999999,lateral,0.6467570831226264,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,301,0.02,0.02,0.039999999,lateral,0.6467570494083397,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,316,0.029999999,0.0,0.0099999998,edge,0.6353305999065862,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,317,0.029999999,0.0,0.02,lateral,0.6669146473889812,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,318,0.029999999,0.0,0.029999999,lateral,0.6673919415031053,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,319,0.029999999,0.0,0.039999999,lateral,0.6673919072698873,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,325,0.029999999,0.0099999998,0.0099999998,edge,0.5479757027029416,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,326,0.029999999,0.0099999998,0.02,lateral,0.5748032154007807,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,327,0.029999999,0.0099999998,0.029999999,lateral,0.5752098401997556,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,328,0.029999999,0.0099999998,0.039999999,lateral,0.5752098103323908,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,127,-0.0099999998,0.029999999,0.0099999998,edge,0.5479757027029417,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,128,-0.0099999998,0.029999999,0.02,lateral,0.5748032154007807,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,129,-0.0099999998,0.029999999,0.029999999,lateral,0.5752098401997556,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,130,-0.0099999998,0.029999999,0.039999999,lateral,0.5752098103323909,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,190,0.0,0.029999999,0.0099999998,edge,0.6353305999065862,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,191,0.0,0.029999999,0.02,lateral,0.6669146473889812,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,192,0.0,0.029999999,0.029999999,lateral,0.6673919415031053,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,193,0.0,0.029999999,0.039999999,lateral,0.6673919072698873,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,253,0.0099999998,0.029999999,0.0099999998,edge,0.5479757027029416,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,254,0.0099999998,0.029999999,0.02,lateral,0.5748032154007807,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,255,0.0099999998,0.029999999,0.029999999,lateral,0.5752098401997556,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,256,0.0099999998,0.029999999,0.039999999,lateral,0.5752098103323909,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,5,-0.029999999,-0.0099999998,0.050000001,lateral,0.5752098271863018,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,6,-0.029999999,-0.0099999998,0.059999999,lateral,0.575209852743981,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,7,-0.029999999,-0.0099999998,0.07,lateral,0.5752098278281775,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,32,-0.02,-0.02,0.050000001,lateral,0.6467570684106534,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,33,-0.02,-0.02,0.059999999,lateral,0.6467570973800869,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,34,-0.02,-0.02,0.07,lateral,0.6467570692375544,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,41,-0.02,-0.0099999998,0.050000001,lateral,0.8622304925582281,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,42,-0.02,-0.0099999998,0.059999999,lateral,0.8622305310652509,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,43,-0.02,-0.0099999998,0.07,lateral,0.8622304933661006,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,77,-0.0099999998,-0.029999999,0.050000001,lateral,0.5752098271863018,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,78,-0.0099999998,-0.029999999,0.059999999,lateral,0.575209852743981,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,79,-0.0099999998,-0.029999999,0.07,lateral,0.5752098278281774,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,86,-0.0099999998,-0.02,0.050000001,lateral,0.8622304925582281,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,87,-0.0099999998,-0.02,0.059999999,lateral,0.862230531065251,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,88,-0.0099999998,-0.02,0.07,lateral,0.8622304933661006,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,95,-0.0099999998,-0.0099999998,0.050000001,interior,0.9767008058283201,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,96,-0.0099999998,-0.0099999998,0.059999999,interior,0.976700849907463,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,97,-0.0099999998,-0.0099999998,0.07,interior,0.9767008072306681,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,140,0.0,-0.029999999,0.050000001,lateral,0.6673919265380412,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,141,0.0,-0.029999999,0.059999999,lateral,0.6673919560812622,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,142,0.0,-0.029999999,0.07,lateral,0.667391927055508,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,149,0.0,-0.02,0.050000001,lateral,0.9322990469377254,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,150,0.0,-0.02,0.059999999,lateral,0.9322990887757496,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,151,0.0,-0.02,0.07,lateral,0.9322990477932932,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,158,0.0,-0.0099999998,0.050000001,interior,0.99834396612909,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,159,0.0,-0.0099999998,0.059999999,interior,0.9983440113056745,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,160,0.0,-0.0099999998,0.07,interior,0.9983439678147554,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,203,0.0099999998,-0.029999999,0.050000001,lateral,0.5752098271863018,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,204,0.0099999998,-0.029999999,0.059999999,lateral,0.5752098527439811,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,205,0.0099999998,-0.029999999,0.07,lateral,0.5752098278281774,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,212,0.0099999998,-0.02,0.050000001,lateral,0.8622304925582281,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,213,0.0099999998,-0.02,0.059999999,lateral,0.8622305310652509,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,214,0.0099999998,-0.02,0.07,lateral,0.8622304933661006,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,221,0.0099999998,-0.0099999998,0.050000001,interior,0.9767008058283202,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,222,0.0099999998,-0.0099999998,0.059999999,interior,0.976700849907463,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,223,0.0099999998,-0.0099999998,0.07,interior,0.9767008072306682,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,266,0.02,-0.02,0.050000001,lateral,0.6467570684106534,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,267,0.02,-0.02,0.059999999,lateral,0.6467570973800869,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,268,0.02,-0.02,0.07,lateral,0.6467570692375544,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,275,0.02,-0.0099999998,0.050000001,lateral,0.8622304925582283,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,276,0.02,-0.0099999998,0.059999999,lateral,0.862230531065251,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,277,0.02,-0.0099999998,0.07,lateral,0.8622304933661008,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,311,0.029999999,-0.0099999998,0.050000001,lateral,0.5752098271863018,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,312,0.029999999,-0.0099999998,0.059999999,lateral,0.575209852743981,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,313,0.029999999,-0.0099999998,0.07,lateral,0.5752098278281775,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,14,-0.029999999,0.0,0.050000001,lateral,0.6673919265380412,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,15,-0.029999999,0.0,0.059999999,lateral,0.6673919560812622,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,16,-0.029999999,0.0,0.07,lateral,0.6673919270555079,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,23,-0.029999999,0.0099999998,0.050000001,lateral,0.5752098271863018,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,24,-0.029999999,0.0099999998,0.059999999,lateral,0.5752098527439811,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,25,-0.029999999,0.0099999998,0.07,lateral,0.5752098278281775,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,50,-0.02,0.0,0.050000001,lateral,0.9322990469377254,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,51,-0.02,0.0,0.059999999,lateral,0.9322990887757497,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,52,-0.02,0.0,0.07,lateral,0.9322990477932932,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,59,-0.02,0.0099999998,0.050000001,lateral,0.8622304925582281,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,60,-0.02,0.0099999998,0.059999999,lateral,0.8622305310652509,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,61,-0.02,0.0099999998,0.07,lateral,0.8622304933661006,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,68,-0.02,0.02,0.050000001,lateral,0.6467570684106534,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,69,-0.02,0.02,0.059999999,lateral,0.6467570973800869,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,70,-0.02,0.02,0.07,lateral,0.6467570692375545,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,104,-0.0099999998,0.0,0.050000001,interior,0.9983439661290902,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,105,-0.0099999998,0.0,0.059999999,interior,0.9983440113056744,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,106,-0.0099999998,0.0,0.07,interior,0.9983439678147555,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,113,-0.0099999998,0.0099999998,0.050000001,interior,0.9767008058283201,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,114,-0.0099999998,0.0099999998,0.059999999,interior,0.9767008499074631,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,115,-0.0099999998,0.0099999998,0.07,interior,0.976700807230668,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,122,-0.0099999998,0.02,0.050000001,lateral,0.8622304925582283,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,123,-0.0099999998,0.02,0.059999999,lateral,0.8622305310652509,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,124,-0.0099999998,0.02,0.07,lateral,0.8622304933661007,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,167,0.0,0.0,0.050000001,interior,1.0013239035554107,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,168,0.0,0.0,0.059999999,interior,1.0013239488805517,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,169,0.0,0.0,0.07,interior,1.001323905380118,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,176,0.0,0.0099999998,0.050000001,interior,0.9983439661290903,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,177,0.0,0.0099999998,0.059999999,interior,0.9983440113056745,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,178,0.0,0.0099999998,0.07,interior,0.9983439678147554,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,185,0.0,0.02,0.050000001,lateral,0.9322990469377255,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,186,0.0,0.02,0.059999999,lateral,0.9322990887757496,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,187,0.0,0.02,0.07,lateral,0.9322990477932932,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,230,0.0099999998,0.0,0.050000001,interior,0.9983439661290903,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,231,0.0099999998,0.0,0.059999999,interior,0.9983440113056744,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,232,0.0099999998,0.0,0.07,interior,0.9983439678147557,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,239,0.0099999998,0.0099999998,0.050000001,interior,0.9767008058283202,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,240,0.0099999998,0.0099999998,0.059999999,interior,0.9767008499074631,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,241,0.0099999998,0.0099999998,0.07,interior,0.9767008072306681,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,248,0.0099999998,0.02,0.050000001,lateral,0.8622304925582283,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,249,0.0099999998,0.02,0.059999999,lateral,0.862230531065251,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,250,0.0099999998,0.02,0.07,lateral,0.8622304933661006,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,284,0.02,0.0,0.050000001,lateral,0.9322990469377255,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,285,0.02,0.0,0.059999999,lateral,0.9322990887757496,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,286,0.02,0.0,0.07,lateral,0.9322990477932933,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,293,0.02,0.0099999998,0.050000001,lateral,0.8622304925582283,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,294,0.02,0.0099999998,0.059999999,lateral,0.8622305310652509,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,295,0.02,0.0099999998,0.07,lateral,0.8622304933661006,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,302,0.02,0.02,0.050000001,lateral,0.6467570684106534,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,303,0.02,0.02,0.059999999,lateral,0.6467570973800869,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,304,0.02,0.02,0.07,lateral,0.6467570692375545,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,320,0.029999999,0.0,0.050000001,lateral,0.6673919265380412,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,321,0.029999999,0.0,0.059999999,lateral,0.6673919560812622,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,322,0.029999999,0.0,0.07,lateral,0.6673919270555079,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,329,0.029999999,0.0099999998,0.050000001,lateral,0.5752098271863018,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,330,0.029999999,0.0099999998,0.059999999,lateral,0.575209852743981,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,331,0.029999999,0.0099999998,0.07,lateral,0.5752098278281775,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,131,-0.0099999998,0.029999999,0.050000001,lateral,0.5752098271863019,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,132,-0.0099999998,0.029999999,0.059999999,lateral,0.575209852743981,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,133,-0.0099999998,0.029999999,0.07,lateral,0.5752098278281775,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,194,0.0,0.029999999,0.050000001,lateral,0.6673919265380414,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,195,0.0,0.029999999,0.059999999,lateral,0.6673919560812622,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,196,0.0,0.029999999,0.07,lateral,0.6673919270555079,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,257,0.0099999998,0.029999999,0.050000001,lateral,0.5752098271863019,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,258,0.0099999998,0.029999999,0.059999999,lateral,0.5752098527439808,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,259,0.0099999998,0.029999999,0.07,lateral,0.5752098278281774,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,8,-0.029999999,-0.0099999998,0.079999998,lateral,0.5748031333512359,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,35,-0.02,-0.02,0.079999998,lateral,0.6463374819455412,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,44,-0.02,-0.0099999998,0.079999998,lateral,0.8616695424975179,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,80,-0.0099999998,-0.029999999,0.079999998,lateral,0.5748031333512358,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,89,-0.0099999998,-0.02,0.079999998,lateral,0.8616695424975179,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,98,-0.0099999998,-0.0099999998,0.079999998,interior,0.9761269579820341,0
CaseT3_AxialConfinement_Selected,axial_confinement_selected,333,-0.029999999,-0.0099999998,0.090000004,edge,0.5479756403188812,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,334,-0.029999999,-0.0099999998,0.1,edge,0.40717479695653136,1
CaseT3_AxialConfinement_Selected,axial_confinement_selected,339,-0.02,-0.02,0.090000004,edge,0.6164900636203943,1
