step,time,factor,applied,class_skipped,raw_max,raw_mean,used_max,used_mean,pre_accel_max,ratio_max,confining_ref,limited,relaxed,cap_min,lateral_used_max,cap_edge_used_max,interior_used_max,case,label,operator,mode,class_filter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
1.0,0.000502713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
2.0,0.000603255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
3.0,0.000703798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
4.0,0.00080434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
5.0,0.000904883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
6.0,0.00100543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
7.0,0.00110597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
8.0,0.00120651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
9.0,0.00130705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
10.0,0.00140759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
11.0,0.00150814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
12.0,0.00160868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
13.0,0.00170922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
14.0,0.00180976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
15.0,0.0019103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
16.0,0.00201085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
17.0,0.00211139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
18.0,0.00221193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
19.0,0.00231247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
20.0,0.00241301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
21.0,0.00251355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
22.0,0.0026141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
23.0,0.00271464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
24.0,0.00281518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
25.0,0.00291572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
26.0,0.00301626,0.01084,63.0,344.0,1.19858,0.765766,1.19858,0.765766,0.126934,0.622166,1.92645,0.0,0.0,0.0,0.0,0.0,1.19858,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
27.0,0.0031168,0.0778673,63.0,344.0,7.45964,4.83177,7.45964,4.83177,0.204358,3.87221,1.92646,0.0,0.0,0.0,0.0,0.0,7.45964,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
28.0,0.00321734,0.144895,63.0,344.0,10.5473,7.07899,10.5473,7.07899,1.0089,5.47496,1.92645,0.0,0.0,0.0,0.0,0.0,10.5473,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
29.0,0.00331788,0.211921,63.0,344.0,9.18882,6.35141,9.18882,6.35141,2.06779,4.76981,1.92645,0.0,0.0,0.0,0.0,0.0,9.18882,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
30.0,0.00341842,0.278946,63.0,344.0,11.297,5.90655,11.297,5.90655,2.76169,4.95511,1.92645,0.0,0.0,0.0,0.0,0.0,11.297,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
31.0,0.00351896,0.34597,63.0,344.0,16.1224,9.71279,16.1224,9.71279,3.93544,6.79589,1.92645,0.0,0.0,0.0,0.0,0.0,16.1224,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
32.0,0.00361949,0.412991,63.0,344.0,29.8529,19.3178,29.8529,19.3178,2.94346,15.4964,1.92645,0.0,0.0,0.0,0.0,0.0,29.8529,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
33.0,0.00372002,0.480011,63.0,344.0,27.4292,17.5584,27.4292,17.5584,2.68176,12.8415,1.92645,0.0,0.0,0.0,0.0,0.0,27.4292,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
34.0,0.00382055,0.547033,63.0,344.0,61.9534,42.3715,61.9534,42.3715,5.09116,28.821,1.92645,0.0,0.0,0.0,0.0,0.0,61.9534,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
35.0,0.00392108,0.614053,63.0,344.0,80.8755,42.5428,80.8755,42.5428,7.15834,19.4961,1.92645,0.0,0.0,0.0,0.0,0.0,80.8755,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
36.0,0.0040216,0.681069,63.0,344.0,148.489,125.06,148.489,125.06,12.6277,47.1372,1.92645,0.0,0.0,0.0,0.0,0.0,148.489,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
37.0,0.00412212,0.748083,63.0,344.0,127.198,74.9549,127.198,74.9549,18.9056,41.3202,1.92646,0.0,0.0,0.0,0.0,0.0,127.198,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
38.0,0.00422261,0.815076,63.0,344.0,566.213,438.581,566.213,438.581,11.3136,123.924,1.92649,0.0,0.0,0.0,0.0,0.0,566.213,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
39.0,0.00432309,0.882057,63.0,344.0,645.166,497.111,645.166,497.111,74.7412,12.5771,1.92643,0.0,0.0,0.0,0.0,0.0,645.166,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
40.0,0.00442352,0.949014,63.0,344.0,624.841,502.171,624.841,502.171,16.5809,254.472,1.92642,0.0,0.0,0.0,0.0,0.0,624.841,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
41.0,0.00452385,1.0,63.0,344.0,3143.74,2097.7,3143.74,2097.7,74.301,140.48,1.92652,0.0,0.0,0.0,0.0,0.0,3143.74,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
42.0,0.00462416,1.0,63.0,344.0,2118.97,1136.25,2118.97,1136.25,364.471,8.88062,1.92641,0.0,0.0,0.0,0.0,0.0,2118.97,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
43.0,0.00472432,1.0,63.0,344.0,9197.37,6140.26,9197.37,6140.26,107.615,2922.08,1.9262,0.0,0.0,0.0,0.0,0.0,9197.37,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
44.0,0.00482389,1.0,63.0,344.0,22202.7,13821.0,22202.7,13821.0,850.101,123.712,1.92704,0.0,0.0,0.0,0.0,0.0,22202.7,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
45.0,0.00492239,1.0,63.0,344.0,8020.47,6428.31,8020.47,6428.31,1961.36,73.7143,1.92687,0.0,0.0,0.0,0.0,0.0,8020.47,CaseT4g_ConfOnly_Op0InteriorOnly,op0 interior,0,excess,interior
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
1.0,0.000502713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
2.0,0.000603255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
3.0,0.000703798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
4.0,0.00080434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
5.0,0.000904883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
6.0,0.00100543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
7.0,0.00110597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
8.0,0.00120651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
9.0,0.00130705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
10.0,0.00140759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
11.0,0.00150814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
12.0,0.00160868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
13.0,0.00170922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
14.0,0.00180976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
15.0,0.0019103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
16.0,0.00201085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
17.0,0.00211139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
18.0,0.00221193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
19.0,0.00231247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
20.0,0.00241301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
21.0,0.00251355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
22.0,0.0026141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
23.0,0.00271464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
24.0,0.00281518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
25.0,0.00291572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
26.0,0.00301626,0.01084,63.0,344.0,1.2523,0.895822,1.2523,0.895822,0.126934,0.650052,1.92645,0.0,0.0,0.0,0.0,0.0,1.2523,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
27.0,0.0031168,0.0778673,63.0,344.0,7.99807,5.87958,7.99807,5.87958,0.206836,4.15171,1.92646,0.0,0.0,0.0,0.0,0.0,7.99807,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
28.0,0.00321734,0.144894,63.0,344.0,11.6375,8.49493,11.6375,8.49493,1.04955,6.04088,1.92645,0.0,0.0,0.0,0.0,0.0,11.6375,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
29.0,0.00331788,0.211921,63.0,344.0,9.02146,5.32569,9.02146,5.32569,2.26709,3.99416,1.92645,0.0,0.0,0.0,0.0,0.0,9.02146,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
30.0,0.00341842,0.278946,63.0,344.0,6.85734,5.0617,6.85734,5.0617,3.07792,3.55957,1.92645,0.0,0.0,0.0,0.0,0.0,6.85734,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
31.0,0.00351895,0.345969,63.0,344.0,17.1086,12.7072,17.1086,12.7072,3.47353,8.64107,1.92645,0.0,0.0,0.0,0.0,0.0,17.1086,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
32.0,0.00361949,0.412991,63.0,344.0,28.7994,23.1472,28.7994,23.1472,2.42395,14.9495,1.92645,0.0,0.0,0.0,0.0,0.0,28.7994,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
33.0,0.00372002,0.480014,63.0,344.0,29.2943,16.9226,29.2943,16.9226,2.41931,15.2064,1.92645,0.0,0.0,0.0,0.0,0.0,29.2943,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
34.0,0.00382055,0.547036,63.0,344.0,57.3635,48.1697,57.3635,48.1697,4.70878,29.7767,1.92646,0.0,0.0,0.0,0.0,0.0,57.3635,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
35.0,0.00392108,0.614054,63.0,344.0,80.9388,48.0809,80.9388,48.0809,7.77363,20.5265,1.92646,0.0,0.0,0.0,0.0,0.0,80.9388,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
36.0,0.0040216,0.681068,63.0,344.0,167.345,124.103,167.345,124.103,10.2594,63.3814,1.92645,0.0,0.0,0.0,0.0,0.0,167.345,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
37.0,0.00412212,0.748078,63.0,344.0,109.476,68.9214,109.476,68.9214,21.5503,11.6019,1.92645,0.0,0.0,0.0,0.0,0.0,109.476,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
38.0,0.0042226,0.815068,63.0,344.0,553.188,402.423,553.188,402.423,14.9416,75.5184,1.92649,0.0,0.0,0.0,0.0,0.0,553.188,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
39.0,0.00432306,0.882038,63.0,344.0,259.87,155.245,259.87,155.245,58.0027,8.58848,1.92645,0.0,0.0,0.0,0.0,0.0,259.87,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
40.0,0.0044235,0.949,63.0,344.0,722.272,524.992,722.272,524.992,49.1864,61.4141,1.92641,0.0,0.0,0.0,0.0,0.0,722.272,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
41.0,0.00452382,1.0,63.0,344.0,1465.09,756.913,1465.09,756.913,46.7502,120.712,1.92644,0.0,0.0,0.0,0.0,0.0,1465.09,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
42.0,0.00462423,1.0,63.0,344.0,1814.45,1395.9,1814.45,1395.9,154.089,34.819,1.92648,0.0,0.0,0.0,0.0,0.0,1814.45,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
43.0,0.00472445,1.0,63.0,344.0,5677.54,3275.97,5677.54,3275.97,263.012,220.324,1.92635,0.0,0.0,0.0,0.0,0.0,5677.54,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
44.0,0.00482438,1.0,63.0,344.0,6743.84,3426.63,6743.84,3426.63,433.209,19.0323,1.92635,0.0,0.0,0.0,0.0,0.0,6743.84,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
45.0,0.00492366,1.0,63.0,344.0,17210.1,11169.7,17210.1,11169.7,266.993,414.147,1.92686,0.0,0.0,0.0,0.0,0.0,17210.1,CaseT4g_ConfOnly_Op1TotalInteriorOnly,op1 total interior,1,total,interior
