reference,line,bottom_layer_mean_reference,scale,window_start,window_end,n,rmse,mae,max_abs,relative_rmse
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1,0.002,3.6,36,867.0208032641389,660.6037911550252,2002.9818769624926,0.11385759146850694
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1025,0.002,3.6,36,858.3415306010323,648.9630648693638,1998.7598994370546,0.11285230029111408
measured_t0p010,gpu_mode0_xi005_g9b,False,1.105,0.002,3.6,36,849.760246667248,637.3587469098868,1994.5417731262078,0.1118570941147004
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1075,0.002,3.6,36,841.2783708788827,625.7906927068319,1990.327486852335,0.11087220902807594
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1099999999999999,0.002,3.6,36,832.897358633611,614.2587583549489,1986.1170294918647,0.10989788668477204
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1125,0.002,3.6,36,824.6187012721024,602.7628006100153,1981.9103899748861,0.10893437432462401
measured_t0p010,gpu_mode0_xi005_g9b,False,1.115,0.002,3.6,36,816.4439259450253,591.3026768853935,1977.707557284799,0.10798192478277785
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1175,0.002,3.6,36,808.3745953767867,579.8782452485837,1973.5085204579464,0.10704079648484692
measured_t0p010,gpu_mode0_xi005_g9b,False,1.12,0.002,3.6,36,800.4123075168084,568.4893644178221,1969.3132685832916,0.10611125342688593
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1225,0.002,3.6,36,792.5586950687043,557.993844877549,1965.1217908020244,0.10519356513878257
measured_t0p010,gpu_mode0_xi005_g9b,False,1.125,0.002,3.6,36,784.8154248874282,548.2249073784662,1960.9340763072523,0.10428800662961418
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1275,0.002,3.6,36,777.1841972341396,538.8192855443345,1956.7501143436475,0.10339485831346368
measured_t0p010,gpu_mode0_xi005_g9b,False,1.13,0.002,3.6,36,769.6667448782687,529.887676324953,1952.5698942070794,0.10251440591414011
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1325,0.002,3.6,36,762.2648320361056,521.2448756815872,1948.3934052443346,0.10164694034721623
measured_t0p010,gpu_mode0_xi005_g9b,False,1.135,0.002,3.6,36,754.9802531350915,512.6220671680678,1944.2206368527204,0.10079275757776297
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1375,0.002,3.6,36,747.8148313929802,504.24584458491165,1940.0515784797517,0.09995215845214628
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1400000000000001,0.002,3.6,36,740.7704172011155,496.1582634490343,1935.8862196228602,0.09912544850224923
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1425,0.002,3.6,36,733.848886301226,488.08796615318374,1931.724549829005,0.0983129377204909
measured_t0p010,gpu_mode0_xi005_g9b,False,1.145,0.002,3.6,36,727.0521377454935,480.03491400100717,1927.5665586944106,0.09751494030404793
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1475,0.002,3.6,36,720.3820916300839,472.2386257963682,1923.412235864167,0.09673177436673071
measured_t0p010,gpu_mode0_xi005_g9b,False,1.15,0.002,3.6,36,713.8406865929571,464.7277333511058,1919.2615710320115,0.0959637616170397
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1525,0.002,3.6,36,707.4298770675559,458.258720517004,1915.1145539399276,0.0952112270010215
measured_t0p010,gpu_mode0_xi005_g9b,False,1.155,0.002,3.6,36,701.1516302849678,452.4062414733571,1910.971174377877,0.09447449830866846
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1575,0.002,3.6,36,695.0079230183065,447.35902502619024,1906.8314221834717,0.09375390574275341
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1600000000000001,0.002,3.6,36,689.0007380644838,442.8043017880687,1902.695287241675,0.09304978144917553
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1625,0.002,3.6,36,683.1320604601142,438.73528908491346,1898.56275948449,0.0923624590081012
measured_t0p010,gpu_mode0_xi005_g9b,False,1.165,0.002,3.6,36,677.4038734301573,435.41115329233924,1894.4338288906529,0.0916922728854325
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1675,0.002,3.6,36,671.8181540699627,432.0839823891529,1890.3084854853387,0.09103955784441392
measured_t0p010,gpu_mode0_xi005_g9b,False,1.17,0.002,3.6,36,666.3768687636757,428.75382560378296,1886.1867193398666,0.0904046483175009
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1724999999999999,0.002,3.6,36,661.0819683444809,425.4207318474939,1882.0685205714017,0.08978787773895978
measured_t0p010,gpu_mode0_xi005_g9b,False,1.175,0.002,3.6,36,655.9353830048962,422.39466677968846,1877.9538793426455,0.089189577839049
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1775,0.002,3.6,36,650.9390169682655,419.7217900060498,1873.8427858615778,0.08861007790104085
measured_t0p010,gpu_mode0_xi005_g9b,False,1.18,0.002,3.6,36,646.0947429356945,417.04372133871925,1869.735230381144,0.08804970398277995
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1825,0.002,3.6,36,641.4043963259355,414.3605170851524,1865.6312031989637,0.08750877810493796
measured_t0p010,gpu_mode0_xi005_g9b,False,1.185,0.002,3.6,36,636.869769329095,412.58139889302987,1861.5306946570654,0.08698761740860485
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1875,0.002,3.6,36,632.4926047984535,411.34512175624457,1857.4336951416099,0.08648653328535219
measured_t0p010,gpu_mode0_xi005_g9b,False,1.19,0.002,3.6,36,628.2745900081554,410.7365951826819,1853.3401950825737,0.0860058304834067
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1925,0.002,3.6,36,624.2173503079484,410.1163506665514,1849.2501849535129,0.08554580619407731
measured_t0p010,gpu_mode0_xi005_g9b,False,1.195,0.002,3.6,36,620.322442709446,409.4844650328432,1845.1636552712753,0.08510674912306844
measured_t0p010,gpu_mode0_xi005_g9b,False,1.1975,0.002,3.6,36,616.5913494415659,409.10422535400755,1841.0805965957243,0.08468893855179148
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2,0.002,3.6,36,613.0254715157107,409.17531209030074,1837.0009995294586,0.08429264339423288
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2025000000000001,0.002,3.6,36,609.6261223438834,409.2328693240676,1832.9248547175612,0.08391812125534855
measured_t0p010,gpu_mode0_xi005_g9b,False,1.205,0.002,3.6,36,606.3945214551513,409.27697844932584,1828.8521528473302,0.0835656174973128
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2075,0.002,3.6,36,603.3317883576924,409.3077204456429,1824.782884648017,0.08323536432025606
measured_t0p010,gpu_mode0_xi005_g9b,False,1.21,0.002,3.6,36,600.4389365949096,409.3251758801129,1820.7170408905458,0.08292757986435578
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2125,0.002,3.6,36,597.7168680448294,409.8617966101931,1816.6546123872668,0.08264246734030423
measured_t0p010,gpu_mode0_xi005_g9b,False,1.215,0.002,3.6,36,595.1663675120387,410.95328445700045,1812.5955899917226,0.08238021419524158
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2175,0.002,3.6,36,592.788097660841,412.40123850233726,1808.5399645983434,0.08214099132122207
measured_t0p010,gpu_mode0_xi005_g9b,False,1.22,0.002,3.6,36,590.5825943369989,413.83231985993416,1804.4877271422356,0.08192495231315686
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2225000000000001,0.002,3.6,36,588.5502623233948,415.36058590629864,1800.4388685989052,0.08173223278295132
measured_t0p010,gpu_mode0_xi005_g9b,False,1.225,0.002,3.6,36,586.6913715722286,417.50564417829315,1796.3933799840252,0.08156294973623067
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2275,0.002,3.6,36,585.0060539528789,419.63230192632955,1792.3512523531663,0.0814172010176126
measured_t0p010,gpu_mode0_xi005_g9b,False,1.23,0.002,3.6,36,583.4943005504837,421.7406511221183,1788.3124768015787,0.08129506482996375
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2325,0.002,3.6,36,582.155959545513,423.83078330370057,1784.2770444639373,0.08119659933245146
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2349999999999999,0.002,3.6,36,580.9907346993475,425.9027895774639,1780.2449465140835,0.08112184232150192
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2375,0.002,3.6,36,579.9981844650885,427.96444650304164,1776.2161741648033,0.08107081099799637
measured_t0p010,gpu_mode0_xi005_g9b,False,1.24,0.002,3.6,36,579.1777217367045,430.7453685587668,1772.1907186676053,0.08104350182320133
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2425,0.002,3.6,36,578.5286142431812,433.5067760348637,1768.1685713124261,0.08103989046504108
measured_t0p010,gpu_mode0_xi005_g9b,False,1.245,0.002,3.6,36,578.0499855878171,436.24876205406156,1764.1497234274666,0.08105993183541231
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2475,0.002,3.6,36,577.7408169261619,439.02389699130913,1760.1341663789117,0.08110356021830595
measured_t0p010,gpu_mode0_xi005_g9b,False,1.25,0.002,3.6,36,577.5999492696146,442.4698142252078,1756.1218915707268,0.08117068948758119
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2525,0.002,3.6,36,577.6260863953673,445.89505963509765,1752.112890444403,0.08126121341232832
measured_t0p010,gpu_mode0_xi005_g9b,False,1.255,0.002,3.6,36,577.8177983374038,449.29972781576646,1748.1071544787537,0.08137500604689087
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2575,0.002,3.6,36,578.1735254276753,452.68391293195305,1744.104675189681,0.08151192220179722
measured_t0p010,gpu_mode0_xi005_g9b,False,1.26,0.002,3.6,36,578.6915828515449,456.04770872033544,1740.1054441299366,0.08167179799110405
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2625,0.002,3.6,36,579.3701656771331,459.7803567014831,1736.109452888939,0.08185445145097824
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2650000000000001,0.002,3.6,36,580.2073543143931,463.8368376917067,1732.1166930925046,0.08205968322375756
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2675,0.002,3.6,36,581.201120356687,467.8718247184763,1728.1271564026738,0.08228727730124206
measured_t0p010,gpu_mode0_xi005_g9b,False,1.27,0.002,3.6,36,582.3493327552746,471.8854124984004,1724.140834517444,0.08253700182057681
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2725,0.002,3.6,36,583.6497642755368,475.87769532362677,1720.1577191706183,0.08280860990580075
measured_t0p010,gpu_mode0_xi005_g9b,False,1.275,0.002,3.6,36,585.1000981829163,479.8487670638121,1716.1778021315313,0.08310184054795457
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2774999999999999,0.002,3.6,36,586.6979351064265,483.7987211680746,1712.2010752048827,0.08341641951655966
measured_t0p010,gpu_mode0_xi005_g9b,False,1.28,0.002,3.6,36,588.4408000281599,487.727650666948,1708.2275302304897,0.0837520602952995
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2825,0.002,3.6,36,590.3261493484076,491.73917476213654,1704.2571590831085,0.08410846503484115
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2850000000000001,0.002,3.6,36,592.3513779778169,496.3433578048894,1700.2899536722125,0.0844853255159332
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2875,0.002,3.6,36,594.5138264102801,500.92556104270056,1696.3259059417778,0.08488232411618203
measured_t0p010,gpu_mode0_xi005_g9b,False,1.29,0.002,3.6,36,596.8107877330191,505.4858780583059,1692.3650078701194,0.08529913477424891
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2925,0.002,3.6,36,599.2395145333866,510.0244020201154,1688.4072514696327,0.08573542394559666
measured_t0p010,gpu_mode0_xi005_g9b,False,1.295,0.002,3.6,36,601.7972256653427,514.5412256841455,1684.4526287866229,0.08619085154435822
measured_t0p010,gpu_mode0_xi005_g9b,False,1.2974999999999999,0.002,3.6,36,604.481112842115,519.0364413959322,1680.5011319011192,0.08666507186636559
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3,0.002,3.6,36,607.2883470253031,523.6958556512445,1676.552752926631,0.08715773448887619
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3025,0.002,3.6,36,610.2160845844846,528.8453926207865,1672.6074840100246,0.08766848514304455
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3050000000000002,0.002,3.6,36,613.2614732051512,533.9725141981688,1668.6653173312388,0.08819696655569971
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3075,0.002,3.6,36,616.4216575265827,539.0773129187745,1664.726245103162,0.08874281925750643
measured_t0p010,gpu_mode0_xi005_g9b,False,1.31,0.002,3.6,36,619.6937844948473,544.1598809120994,1660.7902595714168,0.08930568235508442
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3125,0.002,3.6,36,623.0750084196384,549.2203099036508,1656.8573530141457,0.08988519426514996
measured_t0p010,gpu_mode0_xi005_g9b,False,1.315,0.002,3.6,36,626.5624957269329,554.2586912168379,1652.9275177418767,0.09048099340920532
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3175,0.002,3.6,36,630.1534294025194,559.2751157748476,1649.0007460972756,0.09109271886773547
measured_t0p010,gpu_mode0_xi005_g9b,False,1.32,0.002,3.6,36,633.8450131243236,564.2696741025162,1645.0770304549933,0.09172001099328292
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3225,0.002,3.6,36,637.6344750840093,569.2424563281891,1641.1563632214838,0.09236251198213974
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3250000000000002,0.002,3.6,36,641.5190715006909,574.1935521855728,1637.2387368347972,0.09301986640473923
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3275000000000001,0.002,3.6,36,645.4960898316529,579.123051015575,1633.3241437644156,0.09369172169513205
measured_t0p010,gpu_mode0_xi005_g9b,False,1.33,0.002,3.6,36,649.5628516867902,584.2558895479548,1629.4125765110748,0.09437772860020374
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3325,0.002,3.6,36,653.7167154550241,589.8092902785413,1625.504027606572,0.09507754158952184
measured_t0p010,gpu_mode0_xi005_g9b,False,1.335,0.002,3.6,36,657.9550786522843,595.3404335996812,1621.5984896135942,0.09579081922690769
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3375,0.002,3.6,36,662.275380001707,600.8494087667054,1617.6959551255331,0.09651722450499219
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3399999999999999,0.002,3.6,36,666.675101257575,606.336304646722,1613.7964167663213,0.0972564251441585
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3425,0.002,3.6,36,671.1517687851774,611.8012097204396,1609.8998671902536,0.09800809385738128
measured_t0p010,gpu_mode0_xi005_g9b,False,1.345,0.002,3.6,36,675.7029549092507,617.2442120839823,1606.006299081817,0.09877190858256019
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3475000000000001,0.002,3.6,36,680.3262790439679,622.6653994506985,1602.1157051555074,0.09954755268400432
measured_t0p010,gpu_mode0_xi005_g9b,False,1.35,0.002,3.6,36,685.0194086175867,628.0648591529517,1598.2280781556674,0.10033471512476119
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3525,0.002,3.6,36,689.7800598049234,633.4426781439149,1594.343410856307,0.10113309061150856
measured_t0p010,gpu_mode0_xi005_g9b,False,1.355,0.002,3.6,36,694.6059980806851,638.798942999344,1590.46169606098,0.101942379713723
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3575,0.002,3.6,36,699.4950386065276,644.1337399193467,1586.5829266025266,0.10276228895883126
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3599999999999999,0.002,3.6,36,704.4450464644364,649.8203846183243,1582.7070953430139,0.10359253090502588
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3625,0.002,3.6,36,709.4539367486266,655.7432242305567,1578.834195173482,0.10443282419338257
measured_t0p010,gpu_mode0_xi005_g9b,False,1.365,0.002,3.6,36,714.5196745278203,661.6440752612651,1574.9642190138456,0.10528289358088176
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3675000000000002,0.002,3.6,36,719.6402746892492,667.523023625723,1571.0971598126798,0.10614246995587659
measured_t0p010,gpu_mode0_xi005_g9b,False,1.37,0.002,3.6,36,724.813801675257,673.3801548679044,1567.2330105470992,0.10701129033749095
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3725,0.002,3.6,36,730.0383691228807,679.2155541622456,1563.3717642225874,0.10788909786037428
measured_t0p010,gpu_mode0_xi005_g9b,False,1.375,0.002,3.6,36,735.3121394162101,685.0293063153817,1559.513413872819,0.10877564174616301
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3775,0.002,3.6,36,740.6333231608331,690.8214957678852,1555.6579525595243,0.10967067726294005
measured_t0p010,gpu_mode0_xi005_g9b,False,1.38,0.002,3.6,36,746.0001785890892,696.5922065959909,1551.8053733723227,0.1105739656739066
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3825,0.002,3.6,36,751.4110109043238,702.3415225133132,1547.955669428573,0.11148527417641264
measured_t0p010,gpu_mode0_xi005_g9b,False,1.385,0.002,3.6,36,756.8641715717969,708.0695268725523,1544.1088338732097,0.11240437583242216
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3875000000000002,0.002,3.6,36,762.3580575633832,713.7763026671975,1540.2648598786018,0.11333104949142156
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3900000000000001,0.002,3.6,36,767.8911105626538,719.4619325332122,1536.423740644388,0.11426507970670638
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3925,0.002,3.6,36,773.4618161364917,725.1264987507225,1532.585469397347,0.11520625664592421
measured_t0p010,gpu_mode0_xi005_g9b,False,1.395,0.002,3.6,36,779.0687028788509,730.7700832456852,1528.7500393912142,0.1161543759966783
measured_t0p010,gpu_mode0_xi005_g9b,False,1.3975,0.002,3.6,36,784.7103415318683,736.3927675915542,1524.9174439065591,0.11710923886794215
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4,0.002,3.6,36,790.3853440890739,741.9946330109377,1521.087676250636,0.1180706516879739
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4024999999999999,0.002,3.6,36,796.0923628850283,747.6358961714087,1517.260729757223,0.11903842609936062
measured_t0p010,gpu_mode0_xi005_g9b,False,1.405,0.002,3.6,36,801.8300896753568,753.7808122805375,1513.436597786489,0.12001237885177556
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4075,0.002,3.6,36,807.5972547107358,759.9045181472042,1509.615273724843,0.12099233169297278
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4100000000000001,0.002,3.6,36,813.3926258080983,766.0070945950331,1505.7967509847967,0.12197811125850529
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4125,0.002,3.6,36,819.2150074219433,772.0886221008096,1501.9810230048079,0.1229695489605985
measured_t0p010,gpu_mode0_xi005_g9b,False,1.415,0.002,3.6,36,825.0632397183824,778.149180796122,1498.1680832491493,0.12396648087657713
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4175,0.002,3.6,36,830.9361976542489,784.1888504689907,1494.3579252077743,0.12496874763719966
measured_t0p010,gpu_mode0_xi005_g9b,False,1.42,0.002,3.6,36,836.8327900633373,790.2077105654921,1490.550542396164,0.12597619431521856
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4224999999999999,0.002,3.6,36,842.7519587516086,796.2058401913682,1486.7459283551852,0.12698867031445285
measured_t0p010,gpu_mode0_xi005_g9b,False,1.425,0.002,3.6,36,848.6926776029796,802.1833181136394,1482.9440766509815,0.12800602925962637
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4275,0.002,3.6,36,854.653951697075,808.1402227621917,1479.1449808747839,0.12902812888719425
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4300000000000002,0.002,3.6,36,860.6348164401933,814.0766322313749,1475.3486346428526,0.13005483093735912
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4325,0.002,3.6,36,866.6343367104985,819.9926242815772,1471.5550315962446,0.1310860010474461
measured_t0p010,gpu_mode0_xi005_g9b,False,1.435,0.002,3.6,36,872.6516060183482,825.8882763407995,1467.764165400773,0.13212150864678987
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4375,0.002,3.6,36,878.6857456824878,831.7636655062236,1463.976029746811,0.13316122685326184
measured_t0p010,gpu_mode0_xi005_g9b,False,1.44,0.002,3.6,36,884.7359040227243,837.6188685457607,1460.1906183491901,0.13420503237154782
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4425,0.002,3.6,36,890.8012555695832,843.4539618996071,1456.4079249470506,0.13525280539327092
measured_t0p010,gpu_mode0_xi005_g9b,False,1.445,0.002,3.6,36,896.8810002913287,849.2690216817808,1452.6279433037216,0.1363044294990365
measured_t0p010,gpu_mode0_xi005_g9b,False,1.4475,0.002,3.6,36,902.974362838632,855.0641236816546,1448.8506672065978,0.13735979156246028
measured_t0p010,gpu_mode0_xi005_g9b,False,1.45,0.002,3.6,36,909.080591807106,860.8393433654808,1445.0760904670005,0.13841878165623395
measured_t0p010,gpu_mode1_xi005_b5,False,0.75,0.002,0.5,5,2942.077699129584,2936.4887261469003,3153.331209968359,0.1807677383142376
measured_t0p010,gpu_mode1_xi005_b5,False,0.7525,0.002,0.5,5,2932.50092685488,2927.071308367253,3140.1910411651897,0.18028019810110787
measured_t0p010,gpu_mode1_xi005_b5,False,0.755,0.002,0.5,5,2922.939727889862,2917.6673637267004,3127.070517893524,0.17979291647136478
measured_t0p010,gpu_mode1_xi005_b5,False,0.7575,0.002,0.5,5,2913.3940505283845,2908.2768329100822,3113.969553893454,0.17930589258126384
measured_t0p010,gpu_mode1_xi005_b5,False,0.76,0.002,0.5,5,2903.863843669283,2898.899657063001,3100.8880636102804,0.17881912560886115
measured_t0p010,gpu_mode1_xi005_b5,False,0.7625,0.002,0.5,5,2894.3490568126176,2889.5357777869676,3087.82596218696,0.1783326147539823
measured_t0p010,gpu_mode1_xi005_b5,False,0.765,0.002,0.5,5,2884.8496400559516,2880.185137134559,3074.7831654565834,0.17784635923819175
measured_t0p010,gpu_mode1_xi005_b5,False,0.7675,0.002,0.5,5,2875.3655440907514,2870.8476776046673,3061.7595899349817,0.17736035830476746
measured_t0p010,gpu_mode1_xi005_b5,False,0.77,0.002,0.5,5,2865.8967201988844,2861.5233421378166,3048.7551528134627,0.17687461121867937
measured_t0p010,gpu_mode1_xi005_b5,False,0.7725,0.002,0.5,5,2856.4431202491946,2852.2120741115295,3035.7697719516145,0.17638911726657092
measured_t0p010,gpu_mode1_xi005_b5,False,0.775,0.002,0.5,5,2847.004696694168,2842.91381733576,3022.8033658702207,0.17590387575674366
measured_t0p010,gpu_mode1_xi005_b5,False,0.7775,0.002,0.5,5,2837.581402566713,2833.628516048408,3009.8558537442896,0.1754188860191473
measured_t0p010,gpu_mode1_xi005_b5,False,0.78,0.002,0.5,5,2828.1731914769994,2824.3561149108587,2996.927155396146,0.17493414740537147
measured_t0p010,gpu_mode1_xi005_b5,False,0.7825,0.002,0.5,5,2818.7800176094083,2815.0965590036185,2984.0171912886435,0.17444965928864228
measured_t0p010,gpu_mode1_xi005_b5,False,0.785,0.002,0.5,5,2809.4018357195655,2805.8497938219834,2971.1258825184723,0.1739654210638223
measured_t0p010,gpu_mode1_xi005_b5,False,0.7875,0.002,0.5,5,2800.0386011314467,2796.61576527177,2958.2531508095417,0.17348143214741327
measured_t0p010,gpu_mode1_xi005_b5,False,0.79,0.002,0.5,5,2790.6902697346045,2787.394419665121,2945.3989185064474,0.1729976919775643
measured_t0p010,gpu_mode1_xi005_b5,False,0.7925,0.002,0.5,5,2781.3567979814457,2778.1857037163395,2932.5631085680598,0.1725142000140819
measured_t0p010,gpu_mode1_xi005_b5,False,0.795,0.002,0.5,5,2772.038142884616,2768.989564537796,2919.7456445611624,0.17203095573844449
measured_t0p010,gpu_mode1_xi005_b5,False,0.7975,0.002,0.5,5,2762.7342620144736,2759.805949635895,2906.9464506542063,0.17154795865382097
measured_t0p010,gpu_mode1_xi005_b5,False,0.8,0.002,0.5,5,2753.4451134966266,2750.6348069070687,2894.1654516111103,0.1710652082850919
measured_t0p010,gpu_mode1_xi005_b5,False,0.8025,0.002,0.5,5,2744.1706560095818,2741.476084633852,2881.402572785193,0.1705827041788754
measured_t0p010,gpu_mode1_xi005_b5,False,0.805,0.002,0.5,5,2734.9108487824533,2732.329731480989,2868.6577401131362,0.170100445903556
measured_t0p010,gpu_mode1_xi005_b5,False,0.8075,0.002,0.5,5,2725.6656515927716,2723.1956964915944,2855.9308801090665,0.16961843304931737
measured_t0p010,gpu_mode1_xi005_b5,False,0.81,0.002,0.5,5,2716.435024764378,2714.0739290833817,2843.2219198586863,0.16913666522817966
measured_t0p010,gpu_mode1_xi005_b5,False,0.8125,0.002,0.5,5,2707.218929165388,2704.9643790449127,2830.530787013513,0.168655142074039
measured_t0p010,gpu_mode1_xi005_b5,False,0.815,0.002,0.5,5,2698.0173262062485,2695.866996531913,2817.8574097851433,0.16817386324271202
measured_t0p010,gpu_mode1_xi005_b5,False,0.8175,0.002,0.5,5,2688.8301778378764,2686.781732063634,2805.2017169396695,0.16769282841198355
measured_t0p010,gpu_mode1_xi005_b5,False,0.8200000000000001,0.002,0.5,5,2679.657446549875,2677.7085365192515,2792.563637792078,0.16721203728165832
measured_t0p010,gpu_mode1_xi005_b5,False,0.8225,0.002,0.5,5,2670.4990953688443,2668.6473611343254,2779.9431022007957,0.16673148957361664
measured_t0p010,gpu_mode1_xi005_b5,False,0.825,0.002,0.5,5,2661.3550878567544,2659.5981574972893,2767.3400405622597,0.16625118503187333
measured_t0p010,gpu_mode1_xi005_b5,False,0.8275,0.002,0.5,5,2652.2253881094207,2650.560877545995,2754.754383805581,0.16577112342264122
measured_t0p010,gpu_mode1_xi005_b5,False,0.83,0.002,0.5,5,2643.1099607550464,2641.535473564297,2742.1860633872693,0.16529130453439805
measured_t0p010,gpu_mode1_xi005_b5,False,0.8325,0.002,0.5,5,2634.0087709528584,2632.521898178683,2729.6350112860164,0.16481172817795758
measured_t0p010,gpu_mode1_xi005_b5,False,0.835,0.002,0.5,5,2624.921784391808,2623.5201043549346,2717.101159997572,0.16433239418654416
measured_t0p010,gpu_mode1_xi005_b5,False,0.8375,0.002,0.5,5,2615.8489672893797,2614.5300453948576,2704.584442529638,0.16385330241587232
measured_t0p010,gpu_mode1_xi005_b5,False,0.84,0.002,0.5,5,2606.7902863904515,2605.551674933018,2692.0847923968777,0.16337445274422902
measured_t0p010,gpu_mode1_xi005_b5,False,0.8425,0.002,0.5,5,2597.7457089662544,2596.584946933544,2679.6021436159663,0.16289584507256066
measured_t0p010,gpu_mode1_xi005_b5,False,0.845,0.002,0.5,5,2588.715202813412,2587.629815686959,2667.1364307006825,0.16241747932456435
measured_t0p010,gpu_mode1_xi005_b5,False,0.8475,0.002,0.5,5,2579.69873625306,2578.686235807055,2654.6875886571015,0.16193935544678278
measured_t0p010,gpu_mode1_xi005_b5,False,0.85,0.002,0.5,5,2570.696278130043,2569.754162227804,2642.255552978824,0.16146147340870362
measured_t0p010,gpu_mode1_xi005_b5,False,0.8525,0.002,0.5,5,2561.707797812198,2560.8335502003074,2629.8402596422584,0.16098383320286258
measured_t0p010,gpu_mode1_xi005_b5,False,0.855,0.002,0.5,5,2552.7332651897145,2551.92435528978,2617.441645101977,0.16050643484495122
measured_t0p010,gpu_mode1_xi005_b5,False,0.8575,0.002,0.5,5,2543.7726506745885,2543.026533372585,2605.0596462861213,0.16002927837392905
measured_t0p010,gpu_mode1_xi005_b5,False,0.86,0.002,0.5,5,2534.8259252001444,2534.140040633284,2592.6942005918736,0.15955236385213925
