reference,line,time,gpu_bottom_excess,reference_bottom_excess,error
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.0,0.0,20305.934897760275,-20305.934897760275
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.1,15890.1892354,16516.019532175913,-625.8302967759137
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.2,14293.6458328,14915.946912118894,-622.3010793188932
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.3,13060.5546871,13691.87999082819,-631.3253037281902
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.4,12012.9079858,12661.274140085172,-648.3661542851714
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.5,11086.5147566,11754.483935762311,-667.9691791623118
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.6,10256.4600692,10936.909667738502,-680.449598538502
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.7,9501.61111085,10189.16353269985,-687.5524218498485
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.8,8788.12760391,9499.49656614038,-711.3689622303809
eq4_nominal_cv,gpu_mode0_xi005_g9b,0.9,8164.46267338,8860.248045463684,-695.7853720836847
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.0,7551.24479144,8266.024478975938,-714.7796875359381
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.1,7020.82986092,7712.731999459299,-691.9021385392989
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.2,6508.53081578,7197.053975148335,-688.5231593683347
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.3,6023.70052068,6716.165680390565,-692.4651597105649
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.4,5612.20486095,6267.576190927689,-655.3713299776891
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.5,5202.36762137,5849.038851550474,-646.6712301804737
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.6,4800.05772557,5458.498861808709,-658.4411362387091
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.7,4488.08506932,5094.061080233883,-605.9760109138833
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.8,4180.12586793,4753.968955239427,-573.8430873094267
eq4_nominal_cv,gpu_mode0_xi005_g9b,1.9,3872.29253462,4436.589683000928,-564.2971483809279
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.0,3564.71527768,4140.402944564893,-575.6876668848931
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.1,3332.04470475,3863.9917847228485,-531.9470799728483
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.2,3126.15993914,3606.03484610971,-479.8749069697101
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.3,2920.45464401,3365.2995224853075,-444.8448784753077
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.4,2714.79079852,3140.635784278019,-425.844985758019
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.5,2508.81727422,2930.9705318733863,-422.1532576533864
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.6,2303.26714401,2735.302387914256,-432.0352439042563
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.7,2099.45920132,2552.6968705759577,-453.2376692559578
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.8,1948.5130208,2382.2819069569096,-433.7688861569095
eq4_nominal_cv,gpu_mode0_xi005_g9b,2.9,1839.89149302,2223.2436555956147,-383.35216257561456
eq4_nominal_cv,gpu_mode0_xi005_g9b,3.0,1735.14322913,2074.8226130293237,-339.67938389932374
eq4_nominal_cv,gpu_mode0_xi005_g9b,3.1,1629.91840274,1936.3099830437195,-306.3915803037196
eq4_nominal_cv,gpu_mode0_xi005_g9b,3.2,1525.53971351,1807.0442897942876,-281.5045762842876
eq4_nominal_cv,gpu_mode0_xi005_g9b,3.3,1420.93598087,1686.4082178301271,-265.472236960127
eq4_nominal_cv,gpu_mode0_xi005_g9b,3.4,1316.97460934,1573.8256635027271,-256.8510541627272
eq4_nominal_cv,gpu_mode0_xi005_g9b,3.5,1213.35026038,1468.7589834493454,-255.40872306934534
eq4_nominal_cv,gpu_mode0_xi005_g9b,3.6,1110.00075951,1370.7064268879165,-260.70566737791637
eq4_nominal_cv,gpu_mode1_xi005_b5,0.0,0.0,20305.934897760275,-20305.934897760275
eq4_nominal_cv,gpu_mode1_xi005_b5,0.1,15890.1649299,16516.019532175913,-625.8546022759128
eq4_nominal_cv,gpu_mode1_xi005_b5,0.2,14293.256944,14915.946912118894,-622.6899681188934
eq4_nominal_cv,gpu_mode1_xi005_b5,0.3,13060.6328121,13691.87999082819,-631.2471787281902
eq4_nominal_cv,gpu_mode1_xi005_b5,0.4,12012.9157983,12661.274140085172,-648.3583417851714
eq4_nominal_cv,gpu_mode1_xi005_b5,0.5,11086.4982636,11754.483935762311,-667.985672162311
eq4_nominal_cv,gpu_mode1_xi005_b5,0.6,10256.5078122,10936.909667738502,-680.4018555385028
eq4_nominal_cv,gpu_mode1_xi005_b5,0.7,9501.57986085,10189.16353269985,-687.5836718498485
eq4_nominal_cv,gpu_mode1_xi005_b5,0.8,8788.1024303,9499.49656614038,-711.3941358403808
eq4_nominal_cv,gpu_mode1_xi005_b5,0.9,8164.47309005,8860.248045463684,-695.7749554136844
eq4_nominal_cv,gpu_mode1_xi005_b5,1.0,7551.22395811,8266.024478975938,-714.8005208659379
eq4_nominal_cv,gpu_mode1_xi005_b5,1.1,7021.59244772,7712.731999459299,-691.1395517392993
eq4_nominal_cv,gpu_mode1_xi005_b5,1.2,6509.31423592,7197.053975148335,-687.7397392283347
eq4_nominal_cv,gpu_mode1_xi005_b5,1.3,6024.3680554,6716.165680390565,-691.797624990565
eq4_nominal_cv,gpu_mode1_xi005_b5,1.4,5612.60069429,6267.576190927689,-654.9754966376886
eq4_nominal_cv,gpu_mode1_xi005_b5,1.5,5202.72526026,5849.038851550474,-646.3135912904736
eq4_nominal_cv,gpu_mode1_xi005_b5,1.6,4800.10460057,5458.498861808709,-658.3942612387091
eq4_nominal_cv,gpu_mode1_xi005_b5,1.7,4488.41970474,5094.061080233883,-605.6413754938831
eq4_nominal_cv,gpu_mode1_xi005_b5,1.8,4180.40451377,4753.968955239427,-573.5644414694261
eq4_nominal_cv,gpu_mode1_xi005_b5,1.9,3872.79079851,4436.589683000928,-563.7988844909278
eq4_nominal_cv,gpu_mode1_xi005_b5,2.0,3566.27430545,4140.402944564893,-574.1286391148928
eq4_nominal_cv,gpu_mode1_xi005_b5,2.1,3331.17881933,3863.9917847228485,-532.8129653928486
eq4_nominal_cv,gpu_mode1_xi005_b5,2.2,3125.09071171,3606.03484610971,-480.94413439971004
eq4_nominal_cv,gpu_mode1_xi005_b5,2.3,2919.42100685,3365.2995224853075,-445.8785156353074
eq4_nominal_cv,gpu_mode1_xi005_b5,2.4,2713.73958324,3140.635784278019,-426.89620103801917
eq4_nominal_cv,gpu_mode1_xi005_b5,2.5,2507.78993047,2930.9705318733863,-423.1806014033864
eq4_nominal_cv,gpu_mode1_xi005_b5,2.6,2302.26888012,2735.302387914256,-433.0335077942559
eq4_nominal_cv,gpu_mode1_xi005_b5,2.7,2098.47960063,2552.6968705759577,-454.2172699459579
eq4_nominal_cv,gpu_mode1_xi005_b5,2.8,1949.77517357,2382.2819069569096,-432.50673338690945
eq4_nominal_cv,gpu_mode1_xi005_b5,2.9,1840.25021698,2223.2436555956147,-382.99343861561465
eq4_nominal_cv,gpu_mode1_xi005_b5,3.0,1734.02690969,2074.8226130293237,-340.79570333932384
eq4_nominal_cv,gpu_mode1_xi005_b5,3.1,1629.06032983,1936.3099830437195,-307.2496532137195
eq4_nominal_cv,gpu_mode1_xi005_b5,3.2,1524.78580726,1807.0442897942876,-282.2584825342876
eq4_nominal_cv,gpu_mode1_xi005_b5,3.3,1420.77159285,1686.4082178301271,-265.6366249801272
eq4_nominal_cv,gpu_mode1_xi005_b5,3.4,1316.50509979,1573.8256635027271,-257.3205637127271
eq4_nominal_cv,gpu_mode1_xi005_b5,3.5,1213.45638017,1468.7589834493454,-255.30260327934525
eq4_nominal_cv,gpu_mode1_xi005_b5,3.6,1110.09179684,1370.7064268879165,-260.61463004791653
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.0,0.0,20128.31938029655,-20128.31938029655
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.1,15890.1892354,16512.184897583087,-621.9956621830879
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.2,14293.6458328,14913.248731325599,-619.602898525598
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.3,13060.5546871,13689.680551419611,-629.1258643196106
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.4,12012.9079858,12659.371377352387,-646.4633915523864
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.5,11086.5147566,11752.785067332181,-666.2703107321813
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.6,10256.4600692,10935.364856509728,-678.9047873097279
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.7,9501.61111085,10187.743562661113,-686.1324518111123
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.8,8788.12760391,9498.183029903294,-710.0554259932942
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.9,8164.46267338,8859.028445124059,-694.565771744059
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.0,7551.24479144,8264.889650817506,-713.6448593775058
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.1,7020.82986092,7711.674731452947,-690.8448705329465
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.2,6508.53081578,7196.068255798606,-687.5374400186056
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.3,6023.70052068,6715.246285559688,-691.5457648796873
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.4,5612.20486095,6266.718452509795,-654.5135915597948
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.5,5202.36762137,5848.238524373495,-645.8709030034952
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.6,4800.05772557,5457.752043865009,-657.694318295009
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.7,4488.08506932,5093.364162099024,-605.2790927790238
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.8,4180.12586793,4753.318585680865,-573.1927177508651
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.9,3872.29253462,4435.982743762807,-563.6902091428074
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.0,3564.71527768,4139.836530530566,-575.1212528505662
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.1,3332.04470475,3863.463187385483,-531.4184826354826
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.2,3126.15993914,3605.5415392115815,-479.3816000715815
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.3,2920.45464401,3364.839149187773,-444.384505177773
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.4,2714.79079852,3140.2061454951386,-425.4153469751386
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.5,2508.81727422,2930.569575549297,-421.7523013292971
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.6,2303.26714401,2734.928199104927,-431.6610550949272
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.7,2099.45920132,2552.3476622406315,-452.8884609206316
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.8,1948.5130208,2381.9560113898247,-433.4429905898246
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,2.9,1839.89149302,2222.939516443448,-383.04802342344806
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.0,1735.14322913,2074.5387778489,-339.3955487188998
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.1,1629.91840274,1936.0450963605122,-306.12669362051224
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.2,1525.53971351,1806.7970866264495,-281.25737311644957
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.3,1420.93598087,1686.1775176459873,-265.24153677598724
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.4,1316.97460934,1573.61036458229,-256.6357552422901
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.5,1213.35026038,1468.5580576225395,-255.20779724253953
eq4_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,3.6,1110.00075951,1370.518914624286,-260.51815511428595
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.0,0.0,20128.31938029655,-20128.31938029655
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.1,15890.1649299,16512.184897583087,-622.0199676830871
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.2,14293.256944,14913.248731325599,-619.9917873255981
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.3,13060.6328121,13689.680551419611,-629.0477393196106
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.4,12012.9157983,12659.371377352387,-646.4555790523864
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.5,11086.4982636,11752.785067332181,-666.2868037321805
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.6,10256.5078122,10935.364856509728,-678.8570443097287
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.7,9501.57986085,10187.743562661113,-686.1637018111123
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.8,8788.1024303,9498.183029903294,-710.0805996032941
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,0.9,8164.47309005,8859.028445124059,-694.5553550740588
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.0,7551.22395811,8264.889650817506,-713.6656927075055
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.1,7021.59244772,7711.674731452947,-690.082283732947
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.2,6509.31423592,7196.068255798606,-686.7540198786055
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.3,6024.3680554,6715.246285559688,-690.8782301596875
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.4,5612.60069429,6266.718452509795,-654.1177582197943
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.5,5202.72526026,5848.238524373495,-645.5132641134951
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.6,4800.10460057,5457.752043865009,-657.647443295009
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.7,4488.41970474,5093.364162099024,-604.9444573590235
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.8,4180.40451377,4753.318585680865,-572.9140719108645
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,1.9,3872.79079851,4435.982743762807,-563.1919452528073
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.0,3566.27430545,4139.836530530566,-573.5622250805659
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.1,3331.17881933,3863.463187385483,-532.2843680554829
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.2,3125.09071171,3605.5415392115815,-480.45082750158144
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.3,2919.42100685,3364.839149187773,-445.4181423377727
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.4,2713.73958324,3140.2061454951386,-426.4665622551388
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.5,2507.78993047,2930.569575549297,-422.7796450792971
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.6,2302.26888012,2734.928199104927,-432.6593189849268
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.7,2098.47960063,2552.3476622406315,-453.8680616106317
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.8,1949.77517357,2381.9560113898247,-432.18083781982455
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,2.9,1840.25021698,2222.939516443448,-382.68929946344815
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.0,1734.02690969,2074.5387778489,-340.5118681588999
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.1,1629.06032983,1936.0450963605122,-306.98476653051216
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.2,1524.78580726,1806.7970866264495,-282.01127936644957
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.3,1420.77159285,1686.1775176459873,-265.4059247959874
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.4,1316.50509979,1573.61036458229,-257.10526479229
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.5,1213.45638017,1468.5580576225395,-255.10167745253943
eq4_nominal_cv_bottom_layer_mean,gpu_mode1_xi005_b5,3.6,1110.09179684,1370.518914624286,-260.4271177842861
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.0,0.0,13601.778455896105,-13601.778455896105
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.1,15890.1892354,10345.74929961508,5544.43993578492
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.2,14293.6458328,9040.032579165223,5253.613253634778
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.3,13060.5546871,8164.634818428426,4895.9198686715745
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.4,12012.9079858,7483.480890876774,4529.427094923227
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.5,11086.5147566,6912.565360606928,4173.949395993071
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.6,10256.4600692,6413.1012748707835,3843.358794329217
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.7,9501.61111085,5964.626588214264,3536.9845226357365
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.8,8788.12760391,5555.521283442743,3232.6063204672564
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,0.9,8164.46267338,5178.782722132452,2985.6799512475473
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.0,7551.24479144,4829.907886306809,2721.336905133191
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.1,7020.82986092,4505.780101017575,2515.0497599024247
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.2,6508.53081578,4204.072783388546,2304.4580323914543
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.3,6023.70052068,3922.9270253861964,2100.773495293804
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.4,5612.20486095,3660.7757101779766,1951.4291507720231
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.5,5202.36762137,3416.246379280988,1786.121242089012
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.6,4800.05772557,3188.106544895304,1611.951180674696
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.7,4488.08506932,2975.2319590472543,1512.8531102727457
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.8,4180.12586793,2776.587366980848,1403.538500949152
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,1.9,3872.29253462,2591.2141114473816,1281.0784231726184
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.0,3564.71527768,2418.2215532485243,1146.4937244314756
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.1,3332.04470475,2256.780669370931,1075.2640353790694
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.2,3126.15993914,2106.118940240951,1020.0409988990491
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.3,2920.45464401,1965.5160410229234,954.9386029870764
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.4,2714.79079852,1834.3000690267288,880.4907294932711
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.5,2508.81727422,1711.8441563860779,796.9731178339221
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.6,2303.26714401,1597.563380510448,705.7037634995518
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.7,2099.45920132,1490.9119192596727,608.5472820603272
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.8,1948.5130208,1391.3804166916416,557.1326041083585
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,2.9,1839.89149302,1298.4935357610211,541.397957258979
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,3.0,1735.14322913,1211.8076803525892,523.3355487774108
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,3.1,1629.91840274,1130.9088725868644,499.00953015313553
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,3.2,1525.53971351,1055.4107735514588,470.1289399585412
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,3.3,1420.93598087,984.9528370880697,435.9831437819304
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,3.4,1316.97460934,919.1985873255314,397.7760220144685
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,3.5,1213.35026038,857.8340114685221,355.5162489114779
measured_t0p002_nominal_cv,gpu_mode0_xi005_g9b,3.6,1110.00075951,800.5660600244963,309.43469948550376
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.0,0.0,13601.778455896105,-13601.778455896105
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.1,15890.1649299,10345.74929961508,5544.415630284921
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.2,14293.256944,9040.032579165223,5253.224364834778
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.3,13060.6328121,8164.634818428426,4895.9979936715745
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.4,12012.9157983,7483.480890876774,4529.434907423227
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.5,11086.4982636,6912.565360606928,4173.932902993072
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.6,10256.5078122,6413.1012748707835,3843.406537329216
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.7,9501.57986085,5964.626588214264,3536.9532726357365
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.8,8788.1024303,5555.521283442743,3232.5811468572565
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,0.9,8164.47309005,5178.782722132452,2985.6903679175475
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.0,7551.22395811,4829.907886306809,2721.3160718031913
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.1,7021.59244772,4505.780101017575,2515.8123467024243
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.2,6509.31423592,4204.072783388546,2305.2414525314543
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.3,6024.3680554,3922.9270253861964,2101.441030013804
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.4,5612.60069429,3660.7757101779766,1951.8249841120237
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.5,5202.72526026,3416.246379280988,1786.478880979012
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.6,4800.10460057,3188.106544895304,1611.998055674696
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.7,4488.41970474,2975.2319590472543,1513.187745692746
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.8,4180.40451377,2776.587366980848,1403.8171467891525
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,1.9,3872.79079851,2591.2141114473816,1281.5766870626185
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.0,3566.27430545,2418.2215532485243,1148.0527522014759
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.1,3331.17881933,2256.780669370931,1074.398149959069
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.2,3125.09071171,2106.118940240951,1018.9717714690491
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.3,2919.42100685,1965.5160410229234,953.9049658270767
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.4,2713.73958324,1834.3000690267288,879.439514213271
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.5,2507.78993047,1711.8441563860779,795.9457740839221
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.6,2302.26888012,1597.563380510448,704.7054996095521
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.7,2098.47960063,1490.9119192596727,607.5676813703271
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.8,1949.77517357,1391.3804166916416,558.3947568783585
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,2.9,1840.25021698,1298.4935357610211,541.7566812189789
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,3.0,1734.02690969,1211.8076803525892,522.2192293374108
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,3.1,1629.06032983,1130.9088725868644,498.1514572431356
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,3.2,1524.78580726,1055.4107735514588,469.3750337085412
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,3.3,1420.77159285,984.9528370880697,435.8187557619302
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,3.4,1316.50509979,919.1985873255314,397.3065124644686
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,3.5,1213.45638017,857.8340114685221,355.62236870147797
measured_t0p002_nominal_cv,gpu_mode1_xi005_b5,3.6,1110.09179684,800.5660600244963,309.5257368155036
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.0,0.0,13610.027391731117,-13610.027391731117
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.1,15890.1892354,10342.358367455105,5547.830867944895
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.2,14293.6458328,9038.001312505488,5255.644520294512
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.3,13060.5546871,8163.134480097756,4897.420207002245
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.4,12012.9079858,7482.258873602719,4530.649112197281
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.5,11086.5147566,6911.514603616162,4175.000152983837
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.6,10256.4600692,6412.16775842723,3844.29231077277
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.7,9501.61111085,5963.780490963446,3537.830619886555
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.8,8788.12760391,5554.745114221965,3233.382489688034
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,0.9,8164.46267338,5178.065581796631,2986.397091583369
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.0,7551.24479144,4829.242493325846,2722.0022981141537
measured_t0p002_nominal_cv_bottom_layer_mean,gpu_mode0_xi005_g9b,1.1,7020.82986092,4505.161207764734,2515.668653155266
