case_id,time_s,z_m,excess,analytical_excess
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.32499999,1000.0,1001.2010405264571
low_cpu,0.0,0.33500001,1000.0,1000.7336199557961
low_cpu,0.0,0.345,1000.0,998.6593107389054
low_cpu,0.0,0.35499999,1000.0,999.4669667647205
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.36500001,1000.0,1001.4527361113466
low_cpu,0.0,0.375,1000.0,1000.3112143391418
low_cpu,0.0,0.38499999,1000.0,998.4663799643964
low_cpu,0.0,0.39500001,1000.0,999.9278626989759
low_cpu,0.0,0.405,1000.0,1001.5802501259683
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.405,1000.0,1001.5802501259683
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.405,1000.0,1001.5802501259683
low_cpu,0.0,0.41499999,1000.0,999.8202497911731
low_cpu,0.0,0.42500001,1000.0,998.4099822632243
low_cpu,0.0,0.405,1000.0,1001.5802501259683
