case,case_name,resolution,configured_dp,diag_index,time,bins,shell_width,targets,sink_volume,fallback,outer_population,outer_pressure_mean,outer_radius_mean,boundary_value,du_dr_R,flux_density,flux,storage_rate,lap_corr_max,flux_storage_residual,pop0,pop1,pop2,pop3,pmean0,pmean1,pmean2,pmean3,rmean0,rmean1,rmean2,rmean3,vol0,vol1,vol2,vol3,fv_boundary_flux_integral,shell_flux_ratio_to_fv
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,34,0.00211138,4.0,0.01,488.0,0.000488001,0.0,488.0,822.888,0.0472685,0.0,164578.0,1118.43,35.1367,-35.1367,10595000.0,0.0,488.0,158.0,66.0,26.0,822.888,860.716,860.592,860.645,0.0472685,0.0341357,0.0239993,0.0141643,0.000488001,0.000158003,6.60015e-05,2.60005e-05,27.68710697768811,1.2690636124718702
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,35,0.00211138,4.0,0.01,488.0,0.000488001,0.0,488.0,822.888,0.0472685,0.0,164578.0,1118.43,35.1367,-35.1367,10595000.0,0.0,488.0,158.0,66.0,26.0,822.888,860.716,860.592,860.645,0.0472685,0.0341356,0.0239993,0.0141643,0.000488001,0.000158002,6.60015e-05,2.60005e-05,27.68710697768811,1.2690636124718702
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,36,0.00221192,4.0,0.01,488.0,0.000488001,0.0,488.0,816.824,0.0472685,0.0,163365.0,1110.19,34.8777,-34.8777,10516900.0,0.0,488.0,158.0,66.0,26.0,816.824,868.703,871.963,868.071,0.0472685,0.0341356,0.0239993,0.0141643,0.000488001,0.000158002,6.60014e-05,2.60005e-05,27.090799674323332,1.287437078982098
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,37,0.00221192,4.0,0.01,488.0,0.000488001,0.0,488.0,816.824,0.0472685,0.0,163365.0,1110.19,34.8777,-34.8777,10516900.0,0.0,488.0,158.0,66.0,26.0,816.824,868.703,871.963,868.071,0.0472685,0.0341356,0.0239993,0.0141643,0.000488001,0.000158002,6.60013e-05,2.60005e-05,27.090799674323332,1.287437078982098
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,38,0.00231246,4.0,0.01,488.0,0.000488001,0.0,488.0,811.194,0.0472685,0.0,162239.0,1102.54,34.6373,-34.6373,10444400.0,0.0,488.0,158.0,66.0,26.0,811.194,877.098,883.266,875.208,0.0472685,0.0341356,0.0239993,0.0141643,0.000488001,0.000158002,6.60013e-05,2.60005e-05,26.494492370958557,1.3073396355374989
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,39,0.00231246,4.0,0.01,488.0,0.000488001,0.0,488.0,811.194,0.0472685,0.0,162239.0,1102.54,34.6373,-34.6373,10444400.0,0.0,488.0,158.0,66.0,26.0,811.194,877.098,883.266,875.208,0.0472685,0.0341356,0.0239993,0.0141643,0.000488001,0.000158002,6.60012e-05,2.60005e-05,26.494492370958557,1.3073396355374989
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,40,0.002413,4.0,0.01,488.0,0.000488001,0.0,488.0,819.026,0.0472685,0.0,163805.0,1113.19,34.9718,-34.9718,10545300.0,0.0,488.0,158.0,66.0,26.0,819.026,853.34,878.781,884.373,0.0472685,0.0341356,0.0239993,0.0141643,0.000488001,0.000158002,6.60012e-05,2.60004e-05,25.898185067593783,1.3503571740152545
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,41,0.002413,4.0,0.01,488.0,0.000488001,0.0,488.0,819.026,0.0472685,0.0,163805.0,1113.19,34.9718,-34.9718,10545300.0,0.0,488.0,158.0,66.0,26.0,819.026,853.34,878.781,884.373,0.0472685,0.0341356,0.0239993,0.0141643,0.000488001,0.000158002,6.60011e-05,2.60004e-05,25.898185067593783,1.3503571740152545
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,42,0.00251354,4.0,0.01,488.0,0.000488001,0.0,488.0,813.258,0.0472685,0.0,162652.0,1105.34,34.7254,-34.7254,10471000.0,0.0,488.0,158.0,66.0,26.0,813.258,860.543,886.549,887.62,0.0472685,0.0341356,0.0239993,0.0141643,0.000488001,0.000158002,6.60011e-05,2.60004e-05,25.30187776422901,1.372443591878136
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,43,0.00251354,4.0,0.01,488.0,0.000488001,0.0,488.0,813.258,0.0472685,0.0,162652.0,1105.34,34.7254,-34.7254,10471000.0,0.0,488.0,158.0,66.0,26.0,813.258,860.543,886.549,887.62,0.0472685,0.0341355,0.0239993,0.0141643,0.000488001,0.000158002,6.60011e-05,2.60004e-05,25.30187776422901,1.372443591878136
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,44,0.00261408,4.0,0.01,488.0,0.000488001,0.0,488.0,806.858,0.0472685,0.0,161372.0,1096.65,34.4522,-34.4522,10388600.0,0.0,488.0,158.0,66.0,26.0,806.858,866.838,892.371,887.941,0.0472685,0.0341355,0.0239993,0.0141643,0.000488001,0.000158002,6.6001e-05,2.60004e-05,24.705570460864234,1.3945114141191466
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,45,0.00261408,4.0,0.01,488.0,0.000488001,0.0,488.0,806.858,0.0472685,0.0,161372.0,1096.65,34.4522,-34.4522,10388600.0,0.0,488.0,158.0,66.0,26.0,806.858,866.838,892.371,887.941,0.0472685,0.0341355,0.0239993,0.0141643,0.000488001,0.000158002,6.6001e-05,2.60004e-05,24.705570460864234,1.3945114141191466
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,46,0.00271463,4.0,0.01,488.0,0.000488001,0.0,488.0,799.61,0.0472685,0.0,159922.0,1086.8,34.1427,-34.1427,10295300.0,0.0,488.0,158.0,66.0,26.0,799.61,871.231,895.13,885.025,0.0472685,0.0341355,0.0239993,0.0141643,0.000488001,0.000158002,6.6001e-05,2.60004e-05,24.109203847045574,1.4161687053877543
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,47,0.00271463,4.0,0.01,488.0,0.000488001,0.0,488.0,799.61,0.0472685,0.0,159922.0,1086.8,34.1427,-34.1427,10295300.0,0.0,488.0,158.0,66.0,26.0,799.61,871.231,895.13,885.025,0.0472685,0.0341355,0.0239993,0.0141644,0.000488001,0.000158002,6.6001e-05,2.60005e-05,24.109203847045574,1.4161687053877543
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,48,0.00281517,4.0,0.01,488.0,0.000488001,0.0,488.0,791.287,0.0472685,0.0,158257.0,1075.48,33.7873,-33.7873,10188100.0,0.0,488.0,158.0,66.0,26.0,791.287,872.812,893.923,878.879,0.0472685,0.0341355,0.0239993,0.0141644,0.000488001,0.000158001,6.6001e-05,2.60005e-05,23.5128965436808,1.436968853974756
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,49,0.00281517,4.0,0.01,488.0,0.000488001,0.0,488.0,791.287,0.0472685,0.0,158257.0,1075.48,33.7873,-33.7873,10188100.0,0.0,488.0,158.0,66.0,26.0,791.287,872.812,893.923,878.879,0.0472685,0.0341355,0.0239993,0.0141644,0.000488001,0.000158001,6.6001e-05,2.60005e-05,23.5128965436808,1.436968853974756
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,50,0.00291571,4.0,0.01,488.0,0.000488001,0.0,488.0,781.679,0.0472685,0.0,156336.0,1062.42,33.3771,-33.3771,10064400.0,0.0,488.0,158.0,66.0,26.0,781.679,870.838,888.132,869.792,0.0472685,0.0341355,0.0239993,0.0141644,0.000488001,0.000158002,6.60011e-05,2.60005e-05,22.91658924031602,1.456460193530079
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,51,0.00291571,4.0,0.01,488.0,0.000488001,0.0,488.0,781.679,0.0472685,0.0,156336.0,1062.42,33.3771,-33.3771,10064400.0,0.0,488.0,158.0,66.0,26.0,781.679,870.838,888.132,869.792,0.0472685,0.0341355,0.0239993,0.0141644,0.000488001,0.000158002,6.60011e-05,2.60005e-05,22.91658924031602,1.456460193530079
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,52,0.00301625,4.0,0.01,488.0,0.000488001,0.0,488.0,770.63,0.0472685,0.0,154126.0,1047.41,32.9053,-32.9053,9922130.0,0.0,488.0,158.0,66.0,26.0,770.63,864.8,877.463,858.245,0.0472685,0.0341356,0.0239993,0.0141644,0.000488001,0.000158002,6.60012e-05,2.60005e-05,22.335761214882,1.4732114873289235
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,53,0.00301625,4.0,0.01,488.0,0.000488001,0.0,488.0,770.63,0.0472685,0.0,154126.0,1047.41,32.9053,-32.9053,9922120.0,0.0,488.0,158.0,66.0,26.0,770.63,864.8,877.463,858.245,0.0472685,0.0341356,0.0239993,0.0141644,0.000488001,0.000158002,6.60012e-05,2.60006e-05,22.335761214882,1.4732114873289235
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,54,0.00311679,4.0,0.01,488.0,0.000488002,0.0,488.0,758.06,0.0472685,0.0,151612.0,1030.32,32.3685,-32.3685,9760280.0,0.0,488.0,158.0,66.0,26.0,758.06,854.486,861.958,844.813,0.0472685,0.0341356,0.0239993,0.0141644,0.000488002,0.000158002,6.60013e-05,2.60006e-05,21.948643166907225,1.474738085350222
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,55,0.00311679,4.0,0.01,488.0,0.000488002,0.0,488.0,758.06,0.0472685,0.0,151612.0,1030.32,32.3685,-32.3685,9760270.0,0.0,488.0,158.0,66.0,26.0,758.06,854.486,861.958,844.813,0.0472685,0.0341356,0.0239993,0.0141644,0.000488002,0.000158002,6.60014e-05,2.60006e-05,21.948643166907225,1.474738085350222
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,56,0.00321733,4.0,0.01,488.0,0.000488002,0.0,488.0,743.988,0.0472685,0.0,148798.0,1011.2,31.7677,-31.7677,9579080.0,0.0,488.0,158.0,66.0,26.0,743.988,840.0,841.989,830.043,0.0472685,0.0341356,0.0239993,0.0141644,0.000488002,0.000158002,6.60015e-05,2.60007e-05,21.595540695260482,1.4710305450685928
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,57,0.00321733,4.0,0.01,488.0,0.000488003,0.0,488.0,743.988,0.0472686,0.0,148798.0,1011.2,31.7677,-31.7677,9579080.0,0.0,488.0,158.0,66.0,26.0,743.988,840.0,841.989,830.043,0.0472686,0.0341356,0.0239994,0.0141643,0.000488003,0.000158002,6.60016e-05,2.60007e-05,21.595540695260482,1.4710305450685928
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,58,0.00331787,4.0,0.01,488.0,0.000488003,0.0,488.0,728.541,0.0472686,0.0,145708.0,990.202,31.1081,-31.1081,9380190.0,0.0,488.0,158.0,66.0,26.0,728.541,821.776,818.219,814.377,0.0472686,0.0341357,0.0239994,0.0141643,0.000488003,0.000158003,6.60018e-05,2.60007e-05,21.242438223613735,1.4644317037683225
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,59,0.00331787,4.0,0.01,488.0,0.000488003,0.0,488.0,728.541,0.0472686,0.0,145708.0,990.202,31.1081,-31.1081,9380180.0,0.0,488.0,158.0,66.0,26.0,728.541,821.776,818.219,814.377,0.0472686,0.0341357,0.0239994,0.0141643,0.000488003,0.000158003,6.60019e-05,2.60007e-05,21.242438223613735,1.4644317037683225
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,60,0.00341841,4.0,0.01,488.0,0.000488004,0.0,488.0,727.515,0.0472686,0.0,145503.0,988.807,31.0643,-31.0643,9366960.0,0.0,488.0,158.0,66.0,26.0,727.515,767.339,789.071,796.257,0.0472686,0.0341357,0.0239994,0.0141643,0.000488004,0.000158003,6.6002e-05,2.60008e-05,20.88933575196699,1.4870889323072378
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,61,0.00341841,4.0,0.01,488.0,0.000488004,0.0,488.0,727.515,0.0472686,0.0,145503.0,988.807,31.0643,-31.0643,9366950.0,0.0,488.0,158.0,66.0,26.0,727.515,767.339,789.071,796.257,0.0472686,0.0341357,0.0239994,0.0141643,0.000488004,0.000158003,6.60022e-05,2.60008e-05,20.88933575196699,1.4870889323072378
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,62,0.00351895,4.0,0.01,488.0,0.000488004,0.0,488.0,710.252,0.0472686,0.0,142050.0,965.345,30.3272,-30.3272,9144690.0,0.0,488.0,158.0,66.0,26.0,710.252,745.58,761.41,779.372,0.0472686,0.0341358,0.0239994,0.0141643,0.000488004,0.000158004,6.60023e-05,2.60008e-05,20.536233280320246,1.4767654606388982
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,63,0.00351895,4.0,0.01,488.0,0.000488005,0.0,488.0,710.252,0.0472686,0.0,142050.0,965.345,30.3272,-30.3272,9144680.0,0.0,488.0,158.0,66.0,26.0,710.252,745.58,761.41,779.372,0.0472686,0.0341358,0.0239994,0.0141643,0.000488005,0.000158004,6.60024e-05,2.60009e-05,20.536233280320246,1.4767654606388982
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,64,0.00361949,4.0,0.01,488.0,0.000488005,0.0,488.0,693.293,0.0472686,0.0,138659.0,942.295,29.6031,-29.6031,8926320.0,0.0,488.0,158.0,66.0,26.0,693.293,725.143,734.959,761.962,0.0472686,0.0341358,0.0239994,0.0141643,0.000488005,0.000158004,6.60026e-05,2.60009e-05,20.1831308086735,1.4667248743826387
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,65,0.00361949,4.0,0.01,488.0,0.000488006,0.0,488.0,693.293,0.0472686,0.0,138659.0,942.295,29.6031,-29.6031,8926310.0,0.0,488.0,158.0,66.0,26.0,693.293,725.143,734.959,761.962,0.0472686,0.0341358,0.0239994,0.0141643,0.000488006,0.000158004,6.60027e-05,2.60009e-05,20.1831308086735,1.4667248743826387
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,66,0.00372003,4.0,0.01,488.0,0.000488006,0.0,488.0,676.977,0.0472686,0.0,135395.0,920.118,28.9064,-28.9064,8716230.0,0.0,488.0,158.0,66.0,26.0,676.977,707.001,710.835,744.271,0.0472686,0.0341358,0.0239994,0.0141643,0.000488006,0.000158005,6.60028e-05,2.6001e-05,19.830028337026754,1.45770845652428
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,67,0.00372003,4.0,0.01,488.0,0.000488006,0.0,488.0,676.977,0.0472686,0.0,135395.0,920.118,28.9064,-28.9064,8716220.0,0.0,488.0,158.0,66.0,26.0,676.977,707.001,710.835,744.271,0.0472686,0.0341359,0.0239994,0.0141643,0.000488006,0.000158005,6.60029e-05,2.6001e-05,19.830028337026754,1.45770845652428
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,68,0.00382057,4.0,0.01,488.0,0.000488007,0.0,488.0,661.57,0.0472687,0.0,132314.0,899.178,28.2485,-28.2485,8517850.0,0.0,488.0,158.0,66.0,26.0,661.57,691.932,690.034,726.749,0.0472687,0.0341359,0.0239994,0.0141643,0.000488007,0.000158005,6.6003e-05,2.60011e-05,19.47692586538001,1.4503572173168946
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,69,0.00382057,4.0,0.01,488.0,0.000488007,0.0,488.0,661.57,0.0472687,0.0,132314.0,899.178,28.2485,-28.2485,8517850.0,0.0,488.0,158.0,66.0,26.0,661.57,691.932,690.034,726.749,0.0472687,0.0341359,0.0239995,0.0141643,0.000488007,0.000158005,6.60031e-05,2.60011e-05,19.47692586538001,1.4503572173168946
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,70,0.00392111,4.0,0.01,488.0,0.000488007,0.0,488.0,647.249,0.0472687,0.0,129450.0,879.714,27.637,-27.637,8333460.0,0.0,488.0,158.0,66.0,26.0,647.249,680.447,673.362,710.05,0.0472687,0.0341359,0.0239995,0.0141643,0.000488007,0.000158005,6.60032e-05,2.60011e-05,19.123823393733264,1.4451608044579851
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,71,0.00392111,4.0,0.01,488.0,0.000488008,0.0,488.0,647.249,0.0472687,0.0,129450.0,879.714,27.637,-27.637,8333450.0,0.0,488.0,158.0,66.0,26.0,647.249,680.447,673.362,710.05,0.0472687,0.0341359,0.0239995,0.0141643,0.000488008,0.000158005,6.60032e-05,2.60011e-05,19.123823393733264,1.4451608044579851
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,72,0.00402165,4.0,0.01,488.0,0.000488008,0.0,488.0,634.089,0.0472687,0.0,126818.0,861.826,27.0751,-27.0751,8164000.0,0.0,488.0,158.0,66.0,26.0,634.089,672.753,661.366,694.978,0.0472687,0.0341359,0.0239995,0.0141643,0.000488008,0.000158005,6.60033e-05,2.60012e-05,18.771141567141466,1.4423789785590055
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,73,0.00402165,4.0,0.01,488.0,0.000488008,0.0,488.0,634.089,0.0472687,0.0,126818.0,861.826,27.0751,-27.0751,8164000.0,0.0,488.0,158.0,66.0,26.0,634.089,672.753,661.366,694.978,0.0472687,0.0341359,0.0239995,0.0141643,0.000488008,0.000158005,6.60033e-05,2.60012e-05,18.771141567141466,1.4423789785590055
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,74,0.00412219,4.0,0.01,488.0,0.000488008,0.0,488.0,622.064,0.0472687,0.0,124413.0,845.483,26.5616,-26.5616,8009170.0,0.0,488.0,158.0,66.0,26.0,622.064,668.731,654.275,682.408,0.0472687,0.034136,0.0239995,0.0141643,0.000488008,0.000158005,6.60034e-05,2.60012e-05,18.515795720121844,1.4345373216196409
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,75,0.00412219,4.0,0.01,488.0,0.000488009,0.0,488.0,622.064,0.0472687,0.0,124413.0,845.483,26.5616,-26.5616,8009170.0,0.0,488.0,158.0,66.0,26.0,622.064,668.731,654.275,682.408,0.0472687,0.034136,0.0239995,0.0141643,0.000488009,0.000158005,6.60034e-05,2.60012e-05,18.515795720121844,1.4345373216196409
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,76,0.00422273,4.0,0.01,488.0,0.000488009,0.0,488.0,611.063,0.0472687,0.0,122213.0,830.53,26.0919,-26.0919,7867520.0,0.0,488.0,158.0,66.0,26.0,611.063,667.942,651.952,673.155,0.0472687,0.034136,0.0239995,0.0141644,0.000488009,0.000158005,6.60034e-05,2.60013e-05,18.27387897195385,1.4278249319722973
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,77,0.00422273,4.0,0.01,488.0,0.000488009,0.0,488.0,611.063,0.0472687,0.0,122213.0,830.53,26.0919,-26.0919,7867520.0,0.0,488.0,158.0,66.0,26.0,611.063,667.942,651.952,673.155,0.0472687,0.034136,0.0239995,0.0141644,0.000488009,0.000158005,6.60034e-05,2.60013e-05,18.27387897195385,1.4278249319722973
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,78,0.00432327,4.0,0.01,488.0,0.000488009,0.0,488.0,600.906,0.0472687,0.0,120181.0,816.725,25.6582,-25.6582,7736750.0,0.0,488.0,158.0,66.0,26.0,600.906,669.677,653.881,667.818,0.0472687,0.034136,0.0239995,0.0141644,0.000488009,0.000158005,6.60034e-05,2.60013e-05,18.031962223785857,1.4229288904650885
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,79,0.00432327,4.0,0.01,488.0,0.000488009,0.0,488.0,600.906,0.0472687,0.0,120181.0,816.725,25.6582,-25.6582,7736740.0,0.0,488.0,158.0,66.0,26.0,600.906,669.677,653.881,667.818,0.0472687,0.0341359,0.0239995,0.0141644,0.000488009,0.000158005,6.60034e-05,2.60013e-05,18.031962223785857,1.4229288904650885
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,80,0.00442381,4.0,0.01,488.0,0.000488009,0.0,488.0,606.386,0.0472687,0.0,121277.0,824.173,25.8922,-25.8922,7807300.0,0.0,488.0,158.0,66.0,26.0,606.386,644.913,660.656,664.872,0.0472687,0.0341359,0.0239995,0.0141644,0.000488009,0.000158005,6.60033e-05,2.60013e-05,17.790045475617866,1.4554319175567334
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,81,0.00442381,4.0,0.01,488.0,0.00048801,0.0,488.0,606.386,0.0472687,0.0,121277.0,824.173,25.8922,-25.8922,7807290.0,0.0,488.0,158.0,66.0,26.0,606.386,644.913,660.656,664.872,0.0472687,0.0341359,0.0239995,0.0141644,0.00048801,0.000158005,6.60033e-05,2.60013e-05,17.790045475617866,1.4554319175567334
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,82,0.00452435,4.0,0.01,488.0,0.00048801,0.0,488.0,597.808,0.0472687,0.0,119562.0,812.515,25.5259,-25.5259,7696850.0,0.0,488.0,158.0,66.0,26.0,597.808,650.257,668.596,667.223,0.0472687,0.0341359,0.0239995,0.0141644,0.00048801,0.000158005,6.60032e-05,2.60013e-05,17.54812872744987,1.4546223358887722
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,83,0.00452435,4.0,0.01,488.0,0.00048801,0.0,488.0,597.808,0.0472687,0.0,119562.0,812.515,25.5259,-25.5259,7696850.0,0.0,488.0,158.0,66.0,26.0,597.808,650.257,668.596,667.223,0.0472687,0.0341359,0.0239995,0.0141644,0.00048801,0.000158005,6.60032e-05,2.60013e-05,17.54812872744987,1.4546223358887722
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,84,0.00462489,4.0,0.01,488.0,0.00048801,0.0,488.0,590.9,0.0472686,0.0,118180.0,803.126,25.231,-25.231,7607910.0,0.0,488.0,158.0,60.0,32.0,590.9,657.348,678.596,673.258,0.0472686,0.0341359,0.0243994,0.0152586,0.00048801,0.000158005,6.00028e-05,3.20016e-05,17.30621197928188,1.457915806775352
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,85,0.00462489,4.0,0.01,488.0,0.00048801,0.0,488.0,590.9,0.0472686,0.0,118180.0,803.126,25.231,-25.231,7607910.0,0.0,488.0,158.0,60.0,32.0,590.9,657.348,678.596,673.258,0.0472686,0.0341359,0.0243994,0.0152586,0.00048801,0.000158005,6.00028e-05,3.20015e-05,17.30621197928188,1.457915806775352
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,86,0.00472543,4.0,0.01,488.0,0.00048801,0.0,488.0,585.353,0.0472686,0.0,117071.0,795.586,24.9941,-24.9941,7536490.0,0.0,488.0,158.0,60.0,32.0,585.353,664.959,688.96,680.7,0.0472686,0.0341359,0.0243994,0.0152586,0.00048801,0.000158005,6.00027e-05,3.20015e-05,17.06429523111389,1.4647015690649468
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,87,0.00472543,4.0,0.01,488.0,0.00048801,0.0,488.0,585.353,0.0472686,0.0,117071.0,795.586,24.9941,-24.9941,7536490.0,0.0,488.0,158.0,60.0,32.0,585.353,664.959,688.96,680.7,0.0472686,0.0341359,0.0243994,0.0152586,0.00048801,0.000158005,6.00027e-05,3.20015e-05,17.06429523111389,1.4647015690649468
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,88,0.00482597,4.0,0.01,488.0,0.00048801,0.0,488.0,580.836,0.0472686,0.0,116167.0,789.447,24.8012,-24.8012,7478330.0,0.0,488.0,158.0,60.0,32.0,580.836,671.898,698.181,688.701,0.0472686,0.0341359,0.0243994,0.0152586,0.00048801,0.000158005,6.00027e-05,3.20015e-05,16.822378482945897,1.4742980622593191
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,89,0.00482597,4.0,0.01,488.0,0.00048801,0.0,488.0,580.836,0.0472686,0.0,116167.0,789.447,24.8012,-24.8012,7478330.0,0.0,488.0,158.0,60.0,32.0,580.836,671.898,698.181,688.701,0.0472686,0.0341359,0.0243994,0.0152586,0.00048801,0.000158005,6.00026e-05,3.20015e-05,16.822378482945897,1.4742980622593191
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,90,0.00492651,4.0,0.01,488.0,0.00048801,0.0,488.0,577.027,0.0472686,0.0,115405.0,784.27,24.6386,-24.6386,7429300.0,0.0,488.0,158.0,60.0,32.0,577.027,677.108,704.878,696.189,0.0472686,0.0341359,0.0243993,0.0152586,0.00048801,0.000158005,6.00026e-05,3.20014e-05,16.580461734777902,1.4860020422905333
mode6_shell_dp010,CaseCryer_PR_StrictSphere_C5k_CoarseDiffusionShellFlux,coarse,0.01,91,0.00492651,4.0,0.01,488.0,0.00048801,0.0,488.0,577.027,0.0472686,0.0,115405.0,784.27,24.6386,-24.6386,7429300.0,0.0,488.0,158.0,60.0,32.0,577.027,677.108,704.878,696.189,0.0472686,0.0341359,0.0243993,0.0152586,0.00048801,0.000158004,6.00026e-05,3.20014e-05,16.580461734777902,1.4860020422905333
