case,variant,part,time,idp,return_status,failed,x,y,z,r,r_over_R,z_over_H,region,distance_to_top_platen,distance_to_bottom_platen,distance_to_lateral_boundary,distance_to_edge_corner,neighbor_count_all,neighbor_count_specimen,nearest_neighbor_distance,kernel_support_sum,kernel_support_ratio_to_core,velocity,DivVel,PorePressRate,PorePress,sigma_zz,p_eff,q,q_over_p,pc,void_ratio,plastic_vol_strain,eq_plastic_strain,plastic_multiplier,return_iterations,yield_residual,Kplastic,pairwise_reaction_avg,axial_stress_reaction,force_balance_error,lateral_active_targets,cap_leakage_proxy,axial_strain_rate_proxy,radial_strain_rate_proxy,shear_rate_proxy,velocity_gradient_norm
CaseM3m_Overhang045Extended,overhang045_extended,20,0.002413,623,-3,1,7.7652403e-14,-0.030003188,0.099993363,0.030003188,1.0001062666666667,0.99993363,edge_ring,6.637000000003779e-06,0.099993363,-3.18800000000119e-06,7.36295545280954e-06,109,50,0.00999724102850912,9.654961953520553,0.7456391541725883,0.005406269659052463,0.015671203,-10468090.0,-16778.92253081,-123.0229,65.444373,110.21050580607665,1.6840333363126063,120.1156,0.79983163,8.558789e-05,0.00016157304,0.0,5.0,6994.145,0.00016157304,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.11900302106908694,0.06390063328391853,0.21165903694539,0.15941648654746132
CaseM3m_Overhang045Extended,overhang045_extended,20,0.002413,469,-3,1,-0.030003188,8.0180877e-14,0.099993363,0.030003188,1.0001062666666667,0.99993363,edge_ring,6.637000000003779e-06,0.099993363,-3.18800000000119e-06,7.36295545280954e-06,109,50,0.00999724102850912,9.654961953520969,0.7456391541726204,0.005406269659052464,0.015671199,-10468087.0,-16778.92246251,-123.0229,65.444373,110.21050580607665,1.6840333363126063,120.1156,0.79983163,8.558789e-05,0.00016157304,0.0,5.0,6994.145,0.00016157304,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.11900302061163825,0.06390063043820422,0.2116590329842916,0.15941648419568566
CaseM3m_Overhang045Extended,overhang045_extended,20,0.002413,843,-3,1,0.030003188,-5.7162215e-14,0.099993363,0.030003188,1.0001062666666667,0.99993363,edge_ring,6.637000000003779e-06,0.099993363,-3.18800000000119e-06,7.36295545280954e-06,109,50,0.00999724102850912,9.654961953521235,0.745639154172641,0.0054062691213435845,0.015671205,-10468091.0,-16778.92547882,-123.0229,65.44437800000001,110.21049971133216,1.6840331145225667,120.1156,0.79983163,8.5587875e-05,0.00016157304,0.0,5.0,6994.1436,0.00016157304,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.1190030056109277,0.06390062512249498,0.21165900983318486,0.1594164641798251
CaseM3m_Overhang045Extended,overhang045_extended,20,0.002413,689,-3,1,3.9277118e-14,0.030003188,0.099993363,0.030003188,1.0001062666666667,0.99993363,edge_ring,6.637000000003779e-06,0.099993363,-3.18800000000119e-06,7.36295545280954e-06,109,50,0.00999724102850912,9.654961953521653,0.7456391541726732,0.005406269574719677,0.015671194,-10468084.0,-16778.92628417,-123.0229,65.44437933333334,110.2105023163919,1.6840331200185656,120.1156,0.79983163,8.5587897e-05,0.00016157306,0.0,5.0,6994.144,0.00016157306,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.1190030226559929,0.06390062724199387,0.21165903074066392,0.15941648201262917
CaseM3m_Overhang045Extended,overhang045_extended,22,0.002614,502,-3,1,-0.020001935,-0.01000131,0.099993244,0.022362996343520805,0.7454332114506935,0.9999324399999999,edge_ring,6.756000000010531e-06,0.099993244,0.007637003656479194,0.00763700664479301,130,68,0.009997532002529614,11.579328415299363,0.8942503802032116,0.004641858132560975,0.024689691,-16429194.0,-19916.03511816,-122.26282,67.20629333333333,91.5506562236332,1.3622333814715148,120.13921,0.79979569,0.00010305313,0.00020192664,0.0,4.0,3258.8293,0.00020192664,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.10551716704802655,0.05949657625655118,0.19145024385547077,0.1382534364519279
CaseM3m_Overhang045Extended,overhang045_extended,22,0.002614,557,-3,1,-0.01000131,-0.020001935,0.099993244,0.022362996343520805,0.7454332114506935,0.9999324399999999,edge_ring,6.756000000010531e-06,0.099993244,0.007637003656479194,0.00763700664479301,130,68,0.009997532002529614,11.579328415289387,0.8942503802024412,0.004641858501997585,0.024689695,-16429196.0,-19916.03630105,-122.26281,67.20628766666667,91.55064993070576,1.362233402695646,120.13921,0.79979569,0.00010305313,0.00020192664,0.0,4.0,3258.8284,0.00020192664,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.10551718244248953,0.059496576419414415,0.19145026046086858,0.13825344938799758
CaseM3m_Overhang045Extended,overhang045_extended,22,0.002614,711,-3,1,0.01000131,-0.020001935,0.099993244,0.022362996343520805,0.7454332114506935,0.9999324399999999,edge_ring,6.756000000010531e-06,0.099993244,0.007637003656479194,0.00763700664479301,130,68,0.009997532002529614,11.579328415333942,0.894250380205882,0.00464185899103832,0.024689661,-16429174.0,-19916.03456312,-122.26281,67.206289,91.55065050368896,1.3622333841954726,120.13921,0.79979569,0.00010305314,0.00020192664,0.0,4.0,3258.8286,0.00020192664,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.10551720318513137,0.05949657638976982,0.19145028362917876,0.13825346810396916
CaseM3m_Overhang045Extended,overhang045_extended,22,0.002614,788,-3,1,0.020001935,-0.01000131,0.099993244,0.022362996343520805,0.7454332114506935,0.9999324399999999,edge_ring,6.756000000010531e-06,0.099993244,0.007637003656479194,0.00763700664479301,130,68,0.009997532002529614,11.57932841531604,0.8942503802044994,0.004641858106582056,0.024689674,-16429182.0,-19916.03763804,-122.26282,67.20629466666666,91.55065540262972,1.362233342229437,120.13921,0.79979569,0.00010305313,0.00020192667,0.0,4.0,3258.8291,0.00020192667,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.10551716937303045,0.059496573982289,0.19145024354857465,0.13825343569391166
CaseM3m_Overhang045Extended,overhang045_extended,22,0.002614,524,-3,1,-0.020001935,0.01000131,0.099993244,0.022362996343520805,0.7454332114506935,0.9999324399999999,edge_ring,6.756000000010531e-06,0.099993244,0.007637003656479194,0.00763700664479301,130,68,0.009997532002529614,11.579328415330203,0.8942503802055932,0.004641859048034523,0.024689659,-16429172.0,-19916.03450494,-122.26282,67.20629566666666,91.55065464113102,1.3622333106292421,120.13921,0.79979569,0.00010305314,0.00020192664,0.0,4.0,3258.8289,0.00020192664,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.10551720489508122,0.0594965778801297,0.19145028669453903,0.1382534707529308
CaseM3m_Overhang045Extended,overhang045_extended,22,0.002614,601,-3,1,-0.01000131,0.020001935,0.099993244,0.022362996343520805,0.7454332114506935,0.9999324399999999,edge_ring,6.756000000010531e-06,0.099993244,0.007637003656479194,0.00763700664479301,130,68,0.009997532002529614,11.579328415321225,0.8942503802048999,0.004641858542133632,0.024689656,-16429170.0,-19916.03629746,-122.26281,67.20629000000001,91.55064886409465,1.3622333395295982,120.13921,0.79979569,0.00010305313,0.00020192664,0.0,4.0,3258.8281,0.00020192664,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.10551718592967142,0.059496576643841434,0.19145026516144567,0.13825345330237562
CaseM3m_Overhang045Extended,overhang045_extended,22,0.002614,755,-3,1,0.01000131,0.020001935,0.099993244,0.022362996343520805,0.7454332114506935,0.9999324399999999,edge_ring,6.756000000010531e-06,0.099993244,0.007637003656479194,0.00763700664479301,130,68,0.009997532002529614,11.579328415336883,0.8942503802061091,0.0046418584605100255,0.024689682,-16429187.0,-19916.03954547,-122.26282,67.20629433333333,91.5506560365147,1.3622333584178428,120.13921,0.79979569,0.00010305314,0.00020192664,0.0,4.0,3258.8291,0.00020192664,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.10551718642051044,0.05949657276847997,0.19145026083371477,0.13825344862187366
CaseM3m_Overhang045Extended,overhang045_extended,22,0.002614,810,-3,1,0.020001935,0.01000131,0.099993244,0.022362996343520805,0.7454332114506935,0.9999324399999999,edge_ring,6.756000000010531e-06,0.099993244,0.007637003656479194,0.00763700664479301,130,68,0.009997532002529614,11.579328415335837,0.8942503802060284,0.004641858521193084,0.024689678,-16429185.0,-19916.03791051,-122.2628,67.20628566666666,91.55064283691146,1.362233337681973,120.13921,0.79979569,0.00010305313,0.00020192665,0.0,4.0,3258.8274,0.00020192665,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.10551718706911939,0.059496575091882054,0.19145026416400535,0.13825345195733701
CaseM3m_Overhang045Extended,overhang045_extended,23,0.002715,633,-3,1,-1.1064802e-14,-0.02000165,0.089995511,0.02000165,0.6667216666666667,0.89995511,edge_ring,0.010004489000000005,0.089995511,0.00999835,0.014144143766012177,129,95,0.009997576000014448,12.03755691158372,0.9296366963825449,0.0030941205992101465,0.028996551,-19282214.0,-16128.79672665,-125.55015,61.940727333333335,95.42890615986047,1.540648782606489,120.04668,0.79992402,3.4577854e-05,0.00016320623,0.0,7.0,3923.9351,0.00016320623,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.0809269271112986,0.04820551490881861,0.15156073882278556,0.10826338094490708
CaseM3m_Overhang045Extended,overhang045_extended,23,0.002715,512,-3,1,-0.02000165,-8.9647236e-14,0.089995511,0.02000165,0.6667216666666667,0.89995511,edge_ring,0.010004489000000005,0.089995511,0.00999835,0.014144143766012177,129,95,0.009997576000014448,12.037556911589592,0.9296366963829982,0.0030941204655657176,0.028996548,-19282212.0,-16128.79616934,-125.55013,61.94071666666667,95.42889213990162,1.5406488215732348,120.04668,0.79992402,3.4577857e-05,0.00016320623,0.0,7.0,3923.9331,0.00016320623,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.08092692073760162,0.04820551667590246,0.15156073545086812,0.10826337834133362
CaseM3m_Overhang045Extended,overhang045_extended,23,0.002715,656,-3,1,1.0786604e-13,1.7085966e-13,0.099993356,2.0205965950826802e-13,6.735321983608934e-12,0.99993356,top_cap_zone,6.644000000000094e-06,0.099993356,0.02999999999979794,0.030000000735510197,169,107,0.009997987,12.973342223560591,1.00190554398503,0.0040697749,0.013227417,-8801497.0,-18288.99131461,-140.40138,81.85662533333333,87.81713200000006,1.0728164231348971,120.17361,0.79973823,0.00012851329,0.00021920861,0.0,7.0,3195.2898,0.00021920861,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.09740828678425219,0.07205799682520479,0.1993644108017556,0.14097192680518203
CaseM3m_Overhang045Extended,overhang045_extended,23,0.002715,677,-3,1,1.9640606e-13,0.02000165,0.089995511,0.02000165,0.6667216666666667,0.89995511,edge_ring,0.010004489000000005,0.089995511,0.00999835,0.014144143766012177,129,95,0.009997576000014448,12.037556911595475,0.9296366963834526,0.003094120337292093,0.028996551,-19282214.0,-16128.79996308,-125.55013,61.94071066666667,95.42890108006748,1.5406491151452424,120.04668,0.79992402,3.4577846e-05,0.00016320622,0.0,7.0,3923.9348,0.00016320622,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.08092692284425897,0.048205509362582166,0.15156072820723135,0.10826337171762733
CaseM3m_Overhang045Extended,overhang045_extended,23,0.002715,798,-3,1,0.02000165,4.3428169e-14,0.089995511,0.02000165,0.6667216666666667,0.89995511,edge_ring,0.010004489000000005,0.089995511,0.00999835,0.014144143766012177,129,95,0.009997576000014448,12.03755691158959,0.9296366963829981,0.003094120200519028,0.028996559,-19282220.0,-16128.79899779,-125.55013,61.940712999999995,95.42889757721788,1.5406490005566758,120.04668,0.79992402,3.4577839e-05,0.0001632062,0.0,7.0,3923.9341,0.0001632062,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.08092691514429895,0.048205512232794,0.1515607249554046,0.10826336921317935
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,501,-3,1,-0.020002365,-0.010001652,0.089995101,0.02236353389610705,0.7454511298702351,0.8999510099999999,edge_ring,0.010004899000000012,0.089995101,0.007636466103892948,0.012586247199070387,124,90,0.009997249003314912,11.10379993227092,0.8575232946428912,0.0034880621573029633,0.030659579,-20385186.0,-18346.99305138,-122.26736,59.48637366666666,94.50799874584968,1.5887335690594881,120.04538,0.79992795,3.359891e-05,0.00016579447,0.0,8.0,3744.2534,0.00016579447,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.08436137660098283,0.061779484910130605,0.17589813082256414,0.12734332648535504
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,556,-3,1,-0.010001652,-0.020002365,0.089995101,0.02236353389610705,0.7454511298702351,0.8999510099999999,edge_ring,0.010004899000000012,0.089995101,0.007636466103892948,0.012586247199070387,124,90,0.009997249003314912,11.103799932257084,0.8575232946418228,0.003488062079771179,0.030659573,-20385182.0,-18346.99069265,-122.26736,59.486376666666665,94.50799417429069,1.5887334120864092,120.04538,0.79992795,3.3598928e-05,0.00016579451,0.0,8.0,3744.2524,0.00016579451,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.08436137720531678,0.061779481909589054,0.1758981261292473,0.12734332262979434
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,643,-3,1,1.973992e-13,-0.010000222,0.079996906,0.010000222,0.3333407333333333,0.79996906,interior,0.020003094,0.079996906,0.019999778,0.028286302155321043,153,144,0.009998203001248422,12.936567081751566,0.999064076530383,0.001903660005243921,-0.0019274213,1252469.6,712.1548791145,-127.12045,66.83348366666667,90.65560642510685,1.3564399377601428,120.00293,0.79998273,2.1672145e-06,0.00011093967,0.0,8.0,3101.4001,0.00011093967,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.07358943813058856,0.04257470656458044,0.13493815744691182,0.09593590746011824
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,710,-3,1,0.010001652,-0.020002365,0.089995101,0.02236353389610705,0.7454511298702351,0.8999510099999999,edge_ring,0.010004899000000012,0.089995101,0.007636466103892948,0.012586247199070387,124,90,0.009997249003314912,11.103799932297546,0.8575232946449475,0.0034880622695620607,0.030659577,-20385184.0,-18346.99158244,-122.26735,59.486368999999996,94.5079906426792,1.5887335574756498,120.04538,0.79992795,3.3598924e-05,0.00016579448,0.0,8.0,3744.2524,0.00016579448,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.08436138025024735,0.06177948190500182,0.1758981275821205,0.1273433252783109
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,787,-3,1,0.020002365,-0.010001652,0.089995101,0.02236353389610705,0.7454511298702351,0.8999510099999999,edge_ring,0.010004899000000012,0.089995101,0.007636466103892948,0.012586247199070387,124,90,0.009997249003314912,11.103799932275043,0.8575232946432096,0.003488061948713282,0.030659577,-20385184.0,-18346.99383967,-122.26736,59.486377000000005,94.50799380453387,1.58873339696808,120.04538,0.79992795,3.3598921e-05,0.0001657945,0.0,8.0,3744.2527,0.0001657945,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.08436136990153631,0.06177948291753148,0.17589812223783374,0.12734331878196653
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,523,-3,1,-0.020002365,0.010001652,0.089995101,0.02236353389610705,0.7454511298702351,0.8999510099999999,edge_ring,0.010004899000000012,0.089995101,0.007636466103892948,0.012586247199070387,124,90,0.009997249003314912,11.103799932285876,0.8575232946440462,0.00348806211853707,0.030659584,-20385190.0,-18346.99203012,-122.26736,59.48637433333332,94.50799742590233,1.588733529065404,120.04538,0.79992795,3.359891e-05,0.00016579448,0.0,8.0,3744.2532,0.00016579448,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.08436137556043824,0.061779482220726725,0.17589812521669584,0.12734332230037423
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,577,-3,1,-0.010000222,-3.5882027e-14,0.079996906,0.010000222,0.3333407333333333,0.79996906,interior,0.020003094,0.079996906,0.019999778,0.028286302155321043,153,144,0.009998203001248422,12.936567081758504,0.9990640765309188,0.0019036600107674687,-0.0019274218,1252469.9,712.1538976803,-127.12045,66.83348266666667,90.65560790126759,1.3564399801431004,120.00293,0.79998273,2.1672122e-06,0.00011093968,0.0,8.0,3101.4004,0.00011093968,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.07358943764446706,0.042574707111704004,0.13493815759231817,0.09593590771200376
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,600,-3,1,-0.010001652,0.020002365,0.089995101,0.02236353389610705,0.7454511298702351,0.8999510099999999,edge_ring,0.010004899000000012,0.089995101,0.007636466103892948,0.012586247199070387,124,90,0.009997249003314912,11.103799932270602,0.8575232946428667,0.003488061948713282,0.030659579,-20385186.0,-18346.9941958,-122.26736,59.486375333333335,94.50799613135192,1.5887334805957514,120.04538,0.79992795,3.3598917e-05,0.00016579448,0.0,8.0,3744.2529,0.00016579448,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.0843613715320683,0.06177948295772614,0.17589812376019123,0.1273433197513465
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,665,-3,1,1.4653952e-13,0.010000222,0.079996906,0.010000222,0.3333407333333333,0.79996906,interior,0.020003094,0.079996906,0.019999778,0.028286302155321043,153,144,0.009998203001248422,12.93656708176547,0.9990640765314567,0.0019036600038630348,-0.0019274229,1252470.8,712.1523955268,-127.12045,66.83348133333334,90.65561012770011,1.3564400405173185,120.00293,0.79998273,2.167209e-06,0.00011093966,0.0,8.0,3101.4009,0.00011093966,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.0735894362014509,0.042574705835651726,0.13493815462659683,0.09593590529477695
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,731,-3,1,0.010000222,5.6173965e-14,0.079996906,0.010000222,0.3333407333333333,0.79996906,interior,0.020003094,0.079996906,0.019999778,0.028286302155321043,153,144,0.009998203001248422,12.936567081758538,0.9990640765309214,0.0019036600066248066,-0.0019274146,1252465.1,712.1530967554,-127.12045,66.83348,90.65561209913855,1.3564400970761743,120.00293,0.79998273,2.167214e-06,0.00011093965,0.0,8.0,3101.4011,0.00011093965,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.07358943661688788,0.042574706486421046,0.13493815583611743,0.09593590620666843
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,754,-3,1,0.010001652,0.020002365,0.089995101,0.02236353389610705,0.7454511298702351,0.8999510099999999,edge_ring,0.010004899000000012,0.089995101,0.007636466103892948,0.012586247199070387,124,90,0.009997249003314912,11.103799932309276,0.8575232946458533,0.0034880621573029633,0.030659582,-20385188.0,-18346.99667982,-122.26735,59.48636966666667,94.507989631229,1.5887335226675763,120.04538,0.79992795,3.3598913e-05,0.00016579448,0.0,8.0,3744.2522,0.00016579448,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.0843613757304265,0.06177948398592809,0.1758981286049941,0.12734332467882611
CaseM3m_Overhang045Extended,overhang045_extended,24,0.002815,809,-3,1,0.020002365,0.010001652,0.089995101,0.02236353389610705,0.7454511298702351,0.8999510099999999,edge_ring,0.010004899000000012,0.089995101,0.007636466103892948,0.012586247199070387,124,90,0.009997249003314912,11.103799932302659,0.8575232946453424,0.0034880619421739103,0.030659588,-20385192.0,-18346.99658031,-122.26736,59.486376666666665,94.50799393137233,1.5887334080028126,120.04538,0.79992795,3.3598913e-05,0.00016579448,0.0,8.0,3744.2524,0.00016579448,0.29300729999999997,103.63013368224424,0.779335,112,0.0,-0.08436136951517863,0.06177948215434124,0.17589812126053675,0.12734331800951393
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,458,-3,1,-0.030004507,-0.010002184,0.099989824,0.03162774296536041,1.054258098845347,0.99989824,edge_ring,1.0176000000000629e-05,0.099989824,-0.0016277429653604111,0.0016277747731969262,104,48,0.009996004067150085,8.748005913949067,0.6757112059053981,0.0059696023641353175,0.012715554,-8484569.0,-21457.79430661,-81.46833,46.05136533333333,90.73686515953167,1.9703403906214627,120.10378,0.79986101,7.685554e-05,0.00021441409,0.0,6.0,3322.4695,0.00021441409,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.125330109982798,0.07415581607707604,0.2324242187282657,0.17452000533743198
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,546,-3,1,-0.010002184,-0.030004507,0.099989824,0.03162774296536041,1.054258098845347,0.99989824,edge_ring,1.0176000000000629e-05,0.099989824,-0.0016277429653604111,0.0016277747731969262,104,48,0.009996004067150085,8.74800591394159,0.6757112059048206,0.005969602802803159,0.012715566,-8484577.0,-21457.79154251,-81.468323,46.051359999999995,90.73686388259085,1.9703405910833223,120.10378,0.79986101,7.6855533e-05,0.00021441412,0.0,6.0,3322.4692,0.00021441412,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.12533012148987208,0.07415582148184705,0.2324242384681701,0.17452002337897932
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,633,-3,1,-5.8909464e-15,-0.020001948,0.089994609,0.020001948,0.6667316,0.89994609,edge_ring,0.010005391000000002,0.089994609,0.009998052,0.014144571144350226,129,95,0.009997182000045006,12.03752080468479,0.9297990626726771,0.003186370099252841,0.033445459,-22221520.0,-22564.05681502,-121.54256,57.686093,95.85429220186283,1.661653393684728,120.04676,0.7999267,3.4639219e-05,0.00019384839,0.0,5.0,4007.8701,0.00019384839,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.08180674566385054,0.05132184826003508,0.15612054844402706,0.11138309233435766
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,700,-3,1,0.010002184,-0.030004507,0.099989824,0.03162774296536041,1.054258098845347,0.99989824,edge_ring,1.0176000000000629e-05,0.099989824,-0.0016277429653604111,0.0016277747731969262,104,48,0.009996004067150085,8.748005913975867,0.6757112059074681,0.005969602479664441,0.012715565,-8484576.0,-21457.7927169,-81.468315,46.05135733333333,90.73686020180237,1.9703406252506777,120.10378,0.79986101,7.685554e-05,0.00021441413,0.0,6.0,3322.4688,0.00021441413,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.12533011077832734,0.07415582279948224,0.23242422879873326,0.1745200144433722
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,832,-3,1,0.030004507,-0.010002184,0.099989824,0.03162774296536041,1.054258098845347,0.99989824,edge_ring,1.0176000000000629e-05,0.099989824,-0.0016277429653604111,0.0016277747731969262,104,48,0.009996004067150085,8.748005913957208,0.675711205906027,0.005969602520392791,0.012715576,-8484583.0,-21457.80400548,-81.468338,46.051366333333334,90.73686450693722,1.970340333664741,120.10378,0.79986101,7.6855533e-05,0.0002144141,0.0,6.0,3322.4692,0.0002144141,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.12533011036058972,0.0741558224738477,0.23242422719642725,0.1745200144928069
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,480,-3,1,-0.030004507,0.010002184,0.099989824,0.03162774296536041,1.054258098845347,0.99989824,edge_ring,1.0176000000000629e-05,0.099989824,-0.0016277429653604111,0.0016277747731969262,104,48,0.009996004067150085,8.748005913968791,0.6757112059069217,0.005969602802803159,0.012715562,-8484574.0,-21457.79340267,-81.46833,46.05136433333333,90.73686097483439,1.970340342536961,120.10378,0.79986101,7.6855562e-05,0.0002144141,0.0,6.0,3322.4688,0.0002144141,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.12533011806674463,0.07415581920027715,0.23242423189369563,0.17452002015263401
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,512,-3,1,-0.020001948,-1.147737e-13,0.089994609,0.020001948,0.6667316,0.89994609,edge_ring,0.010005391000000002,0.089994609,0.009998052,0.014144571144350226,129,95,0.009997182000045006,12.03752080469132,0.9297990626731815,0.0031863699733208645,0.033445463,-22221522.0,-22564.05625771,-121.54255,57.686085,95.85428915357497,1.6616535712828313,120.04676,0.7999267,3.4639223e-05,0.00019384838,0.0,5.0,4007.8699,0.00019384838,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.08180673898490531,0.051321850923768786,0.15612054572009418,0.1113830903353226
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,677,-3,1,2.1952245e-13,0.020001948,0.089994609,0.020001948,0.6667316,0.89994609,edge_ring,0.010005391000000002,0.089994609,0.009998052,0.014144571144350226,129,95,0.009997182000045006,12.037520804698728,0.9297990626737536,0.003186369845991844,0.033445455,-22221516.0,-22564.05924719,-121.54255,57.68608966666667,95.85428204159324,1.6616533135713942,120.04676,0.7999267,3.4639208e-05,0.00019384838,0.0,5.0,4007.8687,0.00019384838,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.08180674056653293,0.05132184379628699,0.15612053816712115,0.1113830835283989
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,798,-3,1,0.020001948,7.6530951e-14,0.089994609,0.020001948,0.6667316,0.89994609,edge_ring,0.010005391000000002,0.089994609,0.009998052,0.014144571144350226,129,95,0.009997182000045006,12.037520804692207,0.92979906267325,0.003186369593429354,0.033445459,-22221520.0,-22564.05989041,-121.54255,57.68608633333334,95.85428700972247,1.6616534957119113,120.04676,0.7999267,3.4639201e-05,0.00019384836,0.0,5.0,4007.8696,0.00019384836,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.08180673037981888,0.05132184511372738,0.15612053061071035,0.11138307756726726
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,854,-3,1,0.030004507,0.010002184,0.099989824,0.03162774296536041,1.054258098845347,0.99989824,edge_ring,1.0176000000000629e-05,0.099989824,-0.0016277429653604111,0.0016277747731969262,104,48,0.009996004067150085,8.748005913962093,0.6757112059064042,0.005969602576493378,0.012715575,-8484583.0,-21457.80065473,-81.468338,46.05136766666667,90.73686436798818,1.9703402735998692,120.10378,0.79986101,7.6855526e-05,0.00021441412,0.0,6.0,3322.4692,0.00021441412,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.12533010802322944,0.07415582411857077,0.23242422775509525,0.1745200173506867
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,612,-3,1,-0.010002184,0.030004507,0.099989824,0.03162774296536041,1.054258098845347,0.99989824,edge_ring,1.0176000000000629e-05,0.099989824,-0.0016277429653604111,0.0016277747731969262,104,48,0.009996004067150085,8.748005913954662,0.6757112059058303,0.0059696024235638585,0.012715568,-8484578.0,-21457.79876372,-81.468346,46.05137199999999,90.73686586331006,1.9703401206658961,120.10378,0.79986101,7.6855547e-05,0.00021441412,0.0,6.0,3322.4692,0.00021441412,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.12533010877803008,0.07415581963347725,0.23242422128938497,0.17452000879390026
CaseM3m_Overhang045Extended,overhang045_extended,26,0.003016,766,-3,1,0.010002184,0.030004507,0.099989824,0.03162774296536041,1.054258098845347,0.99989824,edge_ring,1.0176000000000629e-05,0.099989824,-0.0016277429653604111,0.0016277747731969262,104,48,0.009996004067150085,8.748005913965033,0.6757112059066314,0.005969602557793181,0.012715572,-8484580.0,-21457.799535,-81.468323,46.05136066666666,90.73686326423558,1.9703405491319959,120.10378,0.79986101,7.6855533e-05,0.0002144141,0.0,6.0,3322.4692,0.0002144141,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.12533010554409807,0.07415582429952627,0.23242422515031305,0.17452001488558266
CaseM3m_Overhang045Extended,overhang045_extended,29,0.003318,567,-3,1,-0.010000858,-0.010000858,0.089993611,0.014143349018967468,0.4714449672989156,0.89993611,top_cap_zone,0.010006389000000004,0.089993611,0.015856650981032533,0.01874996536406404,148,114,0.009997100000144437,12.641949322487841,0.9764879960855193,0.003157385600341079,0.031949826,-21221922.0,-26497.52593179,-121.16277,57.071464666666664,96.54569744494437,1.6916632157389355,120.0511,0.79992259,3.7852122e-05,0.00022617939,0.0,8.0,4145.2222,0.00022617939,0.36028499999999997,127.42475260414113,0.202593,112,0.0,-0.085459211249409,0.05510803591625584,0.16413309111817267,0.11641767428340903
