case,part,time,Idp,return_status,region,x,y,z,r,distance_to_top,distance_to_bottom,distance_to_lateral_surface,p_eff,q,MccPc,MccVoidRatio,MccPlasticVolStrain,MccEqPlasticStrain,MccPlasticMultiplier,MccReturnIterations,MccYieldResidual,MccSubstepCount,MccSubstepFailureCount,MccAdmissibilityFailureCount,MccFallbackUsed,Kplastic,PorePress,PorePressRate,DivVel,velocity
adaptive_fallback16,3,0.001508,500,-5,edge,0.020000681,0.010000476,4.472335e-08,0.022361501753914853,0.09999995527665001,4.472335e-08,0.007638498246085146,4.855427566666667,28.359251555633858,119.88236,0.80020571,-8.7177024e-05,9.244799e-05,1.2414374e-07,84.0,-0.19280602,16.0,5.0,0.0,1.0,9.244799e-05,-28044.9312891,-18871786.0,0.028312182,0.0006426001005954496
adaptive_fallback16,3,0.001508,501,-5,edge,0.020000638,0.01000045,0.010000006,0.022361451665970707,0.089999994,0.010000006,0.007638548334029292,3.5031172999999995,24.234206197445317,119.92654,0.80014825,-5.4425964e-05,5.6639608e-05,7.6267696e-08,65.0,-0.24843585,16.0,5.0,0.0,1.0,5.6639608e-05,-27970.47858689,-19141184.0,0.028729668,0.0005212739580564327
adaptive_fallback16,3,0.001508,511,-5,edge,0.020000922,0.020000922,-6.4721796e-08,0.02828557515236641,0.10000006472179601,-6.4721796e-08,0.0017144248476335874,6.148194666666666,31.72105105232,119.80227,0.80031121,-0.00014656749,0.00015797875,1.8391471e-07,109.0,-0.17794973,16.0,5.0,0.0,1.0,0.00015797875,-27499.49539112,-19543948.0,0.029316096,0.0009406139394266788
adaptive_fallback16,3,0.001508,512,-5,edge,0.020000905,0.020000905,0.0099999812,0.02828555111073585,0.0900000188,0.0099999812,0.0017144488892641488,4.520825566666666,27.405742077242902,119.89347,0.80019116,-7.8939658e-05,8.3113773e-05,1.102606e-07,77.0,-0.35919261,16.0,5.0,0.0,1.0,8.3113773e-05,-27171.77471034,-22157822.0,0.033241376,0.0008798080567534224
adaptive_fallback16,3,0.001508,533,-5,edge,0.030001294,-1.0351902e-14,-6.5833483e-08,0.030001294,0.100000065833483,-6.5833483e-08,-1.2940000000023766e-06,5.296982966666667,29.56127032527289,119.86281,0.80023122,-0.00010167453,0.0001082276,1.245149e-07,76.0,-0.13878122,16.0,5.0,0.0,1.0,0.0001082276,-27548.26398779,-20583578.0,0.030877283,0.00101667879939091
adaptive_fallback16,3,0.001508,534,-5,edge,0.030001275,-3.3882294e-14,0.0099999784,0.030001275,0.09000002160000001,0.0099999784,-1.275000000001969e-06,3.5258359433333335,24.31178600395443,119.94089,0.80012906,-4.379985e-05,4.5568602e-05,5.3708082e-08,46.0,-0.099475414,16.0,5.0,0.0,1.0,4.5568602e-05,-27015.56398428,-23804328.0,0.035711784,0.0009774013047273995
adaptive_fallback16,3,0.001508,545,-5,edge,0.030001227,0.010000579,0.0099999756,0.03162412373237826,0.0900000244,0.0099999756,-0.0016241237323782604,4.5555698866666665,27.508762314784825,119.91069,0.80016822,-6.6172273e-05,6.9666406e-05,9.7073809e-08,68.0,-0.12468496,16.0,5.0,0.0,1.0,6.9666406e-05,-26532.45165146,-22670376.0,0.034006532,0.000998993843390642
adaptive_fallback16,3,0.001508,303,-5,edge,-0.010000579,0.030001227,0.0099999756,0.03162412373237826,0.0900000244,0.0099999756,-0.0016241237323782604,4.555568206666666,27.508757764476936,119.91069,0.80016822,-6.6172259e-05,6.9666385e-05,9.7073794e-08,68.0,-0.1246866,16.0,5.0,0.0,1.0,6.9666385e-05,-26532.4508545,-22670376.0,0.034006532,0.0009989937112203447
adaptive_fallback16,3,0.001508,379,-5,edge,1.824722e-15,0.030001294,-6.5833547e-08,0.030001294,0.10000006583354701,-6.5833547e-08,-1.2940000000023766e-06,5.2969826666666675,29.561270232237217,119.86281,0.80023122,-0.0001016745,0.00010822756,1.2451487e-07,76.0,-0.13878101,16.0,5.0,0.0,1.0,0.00010822756,-27548.26403819,-20583582.0,0.030877288,0.0010166789011182198
adaptive_fallback16,3,0.001508,380,-5,edge,-1.8765754e-14,0.030001275,0.0099999784,0.030001275,0.09000002160000001,0.0099999784,-1.275000000001969e-06,3.5258352200000007,24.31178356850384,119.94089,0.80012906,-4.3799817e-05,4.5568569e-05,5.370806e-08,46.0,-0.099474937,16.0,5.0,0.0,1.0,4.5568569e-05,-27015.56301804,-23804322.0,0.035711776,0.000977401075721418
adaptive_fallback16,3,0.001508,457,-5,edge,0.010000579,0.030001227,0.0099999756,0.03162412373237826,0.0900000244,0.0099999756,-0.0016241237323782604,4.555567913333333,27.50875736432583,119.91069,0.80016822,-6.6172259e-05,6.9666392e-05,9.7073787e-08,68.0,-0.12468651,16.0,5.0,0.0,1.0,6.9666392e-05,-26532.4502683,-22670370.0,0.034006521,0.000998993711011192
adaptive_fallback16,4,0.002011,314,-5,edge,6.9793468e-14,-0.03000173,0.0099999383,0.03000173,0.09000006170000001,0.0099999383,-1.730000000001869e-06,4.779896966666667,28.142586472507922,119.84589,0.80025452,-0.000114223,0.00011969588,1.2421175e-07,83.0,-0.25718009,16.0,5.0,0.0,1.0,0.00011969588,-38021.94659967,-20612738.0,0.031008016,0.0008380087987708817
adaptive_fallback16,4,0.002011,335,-5,bottom_cap_zone,-4.3851628e-14,-0.010000171,2.0028453e-07,0.010000171,0.09999979971547,2.0028453e-07,0.019999828999999997,3.5217459333333334,24.29166078586194,119.8791,0.80021143,-8.9591565e-05,9.3053946e-05,9.998503e-08,88.0,-0.07703764,16.0,5.0,0.0,1.0,9.3053946e-05,-34677.26033633,-9413625.0,0.014122942,0.00019775538054657578
adaptive_fallback16,4,0.002011,160,-5,edge,-0.03000173,3.0601965e-14,0.0099999383,0.03000173,0.09000006170000001,0.0099999383,-1.730000000001869e-06,4.779895333333333,28.142583170697726,119.84589,0.80025452,-0.00011422301,0.00011969589,1.2421174e-07,83.0,-0.25718021,16.0,5.0,0.0,1.0,0.00011969589,-38021.9450587,-20612736.0,0.031008014,0.0008380086314134887
adaptive_fallback16,4,0.002011,269,-5,bottom_cap_zone,-0.010000171,7.0825161e-14,2.0028453e-07,0.010000171,0.09999979971547,2.0028453e-07,0.019999828999999997,3.5217460000000003,24.291660919616856,119.8791,0.80021143,-8.9591565e-05,9.3053939e-05,9.998503e-08,88.0,-0.07703764,16.0,5.0,0.0,1.0,9.3053939e-05,-34677.25959725,-9413624.0,0.01412294,0.0001977553072178516
adaptive_fallback16,4,0.002011,346,-5,bottom_cap_zone,1.4339068e-13,5.9464593e-14,2.3443e-07,1.5523184251795137e-13,0.09999976557000001,2.3443e-07,0.029999999999844765,2.8969773999999995,22.09464090000002,119.91865,0.80015939,-6.0275943e-05,6.2139792e-05,8.02508e-08,82.0,-0.021194762,16.0,5.0,0.0,1.0,6.2139792e-05,-32402.56023659,-5946075.0,0.0088937692,0.00018019302000000923
adaptive_fallback16,4,0.002011,357,-5,bottom_cap_zone,-1.6731603e-14,0.010000171,2.002847e-07,0.010000171,0.0999997997153,2.002847e-07,0.019999828999999997,3.5217465999999997,24.291663062443057,119.8791,0.80021143,-8.9591565e-05,9.3053932e-05,9.9985044e-08,88.0,-0.07703732,16.0,5.0,0.0,1.0,9.3053932e-05,-34677.25856864,-9413624.0,0.014122939,0.00019775541469535732
adaptive_fallback16,4,0.002011,423,-5,bottom_cap_zone,0.010000171,1.123736e-14,2.0028463e-07,0.010000171,0.09999979971537,2.0028463e-07,0.019999828999999997,3.5217464333333326,24.291662565464637,119.8791,0.80021143,-8.9591565e-05,9.3053939e-05,9.998503e-08,88.0,-0.077037163,16.0,5.0,0.0,1.0,9.3053939e-05,-34677.25872258,-9413624.0,0.014122939,0.00019775547799555392
adaptive_fallback16,4,0.002011,534,-5,edge,0.03000173,-4.4672009e-14,0.0099999383,0.03000173,0.09000006170000001,0.0099999383,-1.730000000001869e-06,4.779898366666667,28.142591673197746,119.84589,0.80025452,-0.00011422305,0.00011969593,1.2421177e-07,83.0,-0.25717852,16.0,5.0,0.0,1.0,0.00011969593,-38021.94968216,-20612738.0,0.031008018,0.000838008743062055
adaptive_fallback16,4,0.002011,380,-5,edge,-2.7851577e-14,0.03000173,0.0099999383,0.03000173,0.09000006170000001,0.0099999383,-1.730000000001869e-06,4.779896600000001,28.14258611584208,119.84589,0.80025452,-0.00011422299,0.00011969587,1.2421171e-07,83.0,-0.25717828,16.0,5.0,0.0,1.0,0.00011969587,-38021.94610202,-20612738.0,0.031008016,0.0008380085161895509
adaptive_fallback16,4,0.002011,332,-5,lateral_boundary,5.1063256e-14,-0.020000834,0.079998843,0.020000834,0.020001157000000006,0.079998843,0.009999166,56.616523666666666,71.86328397383019,119.96095,0.80004507,-2.8925906e-05,0.00013005761,3.2714757e-07,99.0,2298.4902,16.0,5.0,0.0,1.0,0.00013005761,-11085.32794475,2357632.0,-0.0036032361,0.0014518505867784535
adaptive_fallback16,4,0.002011,211,-5,lateral_boundary,-0.020000834,1.2513856e-13,0.079998843,0.020000834,0.020001157000000006,0.079998843,0.009999166,56.616523,71.86328646093088,119.96095,0.80004507,-2.892591e-05,0.00013005758,3.2714746e-07,99.0,2298.4893,16.0,5.0,0.0,1.0,0.00013005758,-11085.32938522,2357629.5,-0.0036032323,0.0014518507717899878
adaptive_fallback16,4,0.002011,376,-5,lateral_boundary,1.1533878e-13,0.020000834,0.079998843,0.020000834,0.020001157000000006,0.079998843,0.009999166,56.61652266666667,71.86328553439091,119.96095,0.80004507,-2.892591e-05,0.00013005758,3.271474e-07,99.0,2298.489,16.0,5.0,0.0,1.0,0.00013005758,-11085.33109597,2357629.5,-0.0036032323,0.0014518504714830865
adaptive_fallback16,4,0.002011,497,-5,lateral_boundary,0.020000834,3.0971614e-14,0.079998843,0.020000834,0.020001157000000006,0.079998843,0.009999166,56.616523,71.86328646093088,119.96095,0.80004507,-2.8925902e-05,0.00013005757,3.2714746e-07,99.0,2298.4893,16.0,5.0,0.0,1.0,0.00013005757,-11085.32977727,2357629.8,-0.0036032328,0.0014518506095680583
adaptive_fallback16,5,0.002513,342,-5,interior,-8.9364863e-14,-0.010000115,0.069998756,0.010000115,0.03000124400000001,0.069998756,0.019999885,61.28097333333333,71.96966057310064,119.97727,0.80001819,-1.683648e-05,8.8953086e-05,1.7776846e-07,89.0,1196.3033,16.0,5.0,0.0,1.0,8.8953086e-05,-6232.630778348,4212506.0,-0.006365642,0.0009519095883403501
adaptive_fallback16,5,0.002513,276,-5,interior,-0.010000115,4.1074471e-14,0.069998756,0.010000115,0.03000124400000001,0.069998756,0.019999885,61.280972,71.96966246427799,119.97727,0.80001819,-1.683649e-05,8.8953129e-05,1.7776861e-07,89.0,1196.304,16.0,5.0,0.0,1.0,8.8953129e-05,-6232.631394739,4212505.0,-0.0063656406,0.0009519097089224784
adaptive_fallback16,5,0.002513,364,-5,interior,-2.8803698e-14,0.010000115,0.069998756,0.010000115,0.03000124400000001,0.069998756,0.019999885,61.28096633333333,71.96965607300213,119.97727,0.80001819,-1.6836493e-05,8.8953071e-05,1.7776836e-07,89.0,1196.303,16.0,5.0,0.0,1.0,8.8953071e-05,-6232.632150408,4212503.5,-0.0063656382,0.0009519095279471091
adaptive_fallback16,5,0.002513,430,-5,interior,0.010000115,1.9048943e-14,0.069998756,0.010000115,0.03000124400000001,0.069998756,0.019999885,61.280971,71.96966398763935,119.97727,0.80001819,-1.6836495e-05,8.8953093e-05,1.7776867e-07,89.0,1196.3046,16.0,5.0,0.0,1.0,8.8953093e-05,-6232.63176861,4212503.0,-0.0063656378,0.0009519094782778862
adaptive_fallback16,8,0.004021,356,-5,top_cap_zone,2.0320884e-13,9.0253217e-14,0.099988654,2.22349895059554e-13,1.1346000000009293e-05,0.099988654,0.02999999999977765,57.518979333333334,72.0183760000001,120.13897,0.79980677,0.00010288772,0.00047474436,5.7761662e-07,116.0,4351.3228,16.0,5.0,0.0,1.0,0.00047474436,-96059.76538128,-33830276.0,0.050770689,0.0038895428
adaptive_fallback16,9,0.004524,324,-5,edge,-1.5535492e-13,-0.02000167,-4.8860346e-07,0.02000167,0.10000048860346,-4.8860346e-07,0.00999833,45.543326,69.78124524243725,119.79225,0.80028212,-0.00015401754,0.00018693971,1.280857e-07,92.0,849.17987,16.0,5.0,0.0,1.0,0.00018693971,-36773.88151281,-6937352.5,0.010455151,0.0007083928068589931
adaptive_fallback16,9,0.004524,203,-5,edge,-0.02000167,-2.3477037e-13,-4.8860352e-07,0.02000167,0.10000048860352001,-4.8860352e-07,0.00999833,45.543326666666665,69.7812442607433,119.79225,0.80028212,-0.00015401751,0.00018693969,1.2808566e-07,92.0,849.17963,16.0,5.0,0.0,1.0,0.00018693969,-36773.88217234,-6937354.5,0.010455154,0.0007083928673555774
adaptive_fallback16,9,0.004524,368,-5,edge,1.9516578e-14,0.02000167,-4.8860335e-07,0.02000167,0.10000048860335001,-4.8860335e-07,0.00999833,45.543332666666664,69.78124639771812,119.79225,0.80028212,-0.00015401751,0.00018693971,1.2808567e-07,92.0,849.17969,16.0,5.0,0.0,1.0,0.00018693971,-36773.88108779,-6937355.5,0.010455156,0.0007083928543920213
adaptive_fallback16,9,0.004524,489,-5,edge,0.02000167,1.8327539e-13,-4.8860352e-07,0.02000167,0.10000048860352001,-4.8860352e-07,0.00999833,45.543326666666665,69.78124451639579,119.79225,0.80028212,-0.00015401753,0.00018693969,1.2808562e-07,92.0,849.1795,16.0,5.0,0.0,1.0,0.00018693969,-36773.88166887,-6937355.5,0.010455156,0.0007083929214645867
adaptive_fallback16,9,0.004524,197,-5,lateral_boundary,-0.020000927,-0.010000779,0.049997389,0.022361857290175383,0.050002611,0.049997389,0.007638142709824616,32.90597366666666,64.22524629040501,119.95708,0.80007583,-3.179301e-05,4.9381953e-05,6.7506598e-08,79.0,443.81924,16.0,5.0,0.0,1.0,4.9381953e-05,-9678.584453068,-5032488.0,0.0075073349,0.0012299613361610694
adaptive_fallback16,9,0.004524,252,-5,lateral_boundary,-0.010000779,-0.020000927,0.049997389,0.022361857290175383,0.050002611,0.049997389,0.007638142709824616,32.905968333333334,64.22524470073996,119.95708,0.80007583,-3.1793032e-05,4.9381975e-05,6.7506797e-08,79.0,443.81998,16.0,5.0,0.0,1.0,4.9381975e-05,-9678.584528543,-5032487.0,0.0075073335,0.0012299614294409471
adaptive_fallback16,9,0.004524,406,-5,lateral_boundary,0.010000779,-0.020000927,0.049997389,0.022361857290175383,0.050002611,0.049997389,0.007638142709824616,32.90597366666666,64.22524598075304,119.95708,0.80007583,-3.1793021e-05,4.9381964e-05,6.7506605e-08,79.0,443.81927,16.0,5.0,0.0,1.0,4.9381964e-05,-9678.584190559,-5032486.5,0.0075073331,0.0012299614294409471
adaptive_fallback16,9,0.004524,483,-5,lateral_boundary,0.020000927,-0.010000779,0.049997389,0.022361857290175383,0.050002611,0.049997389,0.007638142709824616,32.905969,64.2252437667014,119.95708,0.80007583,-3.179301e-05,4.9381968e-05,6.7506619e-08,79.0,443.81937,16.0,5.0,0.0,1.0,4.9381968e-05,-9678.58492462,-5032489.5,0.0075073373,0.0012299614392461996
adaptive_fallback16,9,0.004524,219,-5,lateral_boundary,-0.020000927,0.010000779,0.049997389,0.022361857290175383,0.050002611,0.049997389,0.007638142709824616,32.905968666666666,64.22524350105235,119.95708,0.80007583,-3.1793017e-05,4.9381961e-05,6.7506626e-08,79.0,443.81943,16.0,5.0,0.0,1.0,4.9381961e-05,-9678.584317763,-5032486.5,0.0075073331,0.0012299613295440068
adaptive_fallback16,9,0.004524,296,-5,lateral_boundary,-0.010000779,0.020000927,0.049997389,0.022361857290175383,0.050002611,0.049997389,0.007638142709824616,32.90596933333333,64.2252433780727,119.95708,0.80007583,-3.179301e-05,4.938195e-05,6.7506583e-08,79.0,443.81918,16.0,5.0,0.0,1.0,4.938195e-05,-9678.584492497,-5032485.5,0.0075073317,0.0012299614274419567
adaptive_fallback16,9,0.004524,450,-5,lateral_boundary,0.010000779,0.020000927,0.049997389,0.022361857290175383,0.050002611,0.049997389,0.007638142709824616,32.90596933333333,64.22524378623326,119.95708,0.80007583,-3.1793013e-05,4.9381946e-05,6.7506583e-08,79.0,443.81915,16.0,5.0,0.0,1.0,4.9381946e-05,-9678.584467392,-5032484.0,0.0075073293,0.001229961322642392
adaptive_fallback16,9,0.004524,505,-5,lateral_boundary,0.020000927,0.010000779,0.049997389,0.022361857290175383,0.050002611,0.049997389,0.007638142709824616,32.905968666666666,64.2252439197243,119.95708,0.80007583,-3.1793013e-05,4.938195e-05,6.7506591e-08,79.0,443.81921,16.0,5.0,0.0,1.0,4.938195e-05,-9678.584867884,-5032486.0,0.0075073321,0.001229961432534285
adaptive_fallback16,12,0.006032,149,-5,edge,-0.030003907,-0.010001766,0.0099982396,0.03162704156862296,0.0900017604,0.0099982396,-0.001627041568622964,29.373233233333334,61.80535054994306,119.68365,0.8004446,-0.00023461912,0.00027589675,1.247712e-07,91.0,831.67108,16.0,5.0,0.0,1.0,0.00027589675,-40945.83585598,-11973360.0,0.017992232,0.0011697090293779722
adaptive_fallback16,12,0.006032,237,-5,edge,-0.010001766,-0.030003907,0.0099982396,0.03162704156862296,0.0900017604,0.0099982396,-0.001627041568622964,29.3732327,61.80535044753465,119.68365,0.8004446,-0.00023461912,0.00027589675,1.247712e-07,91.0,831.67126,16.0,5.0,0.0,1.0,0.00027589675,-40945.83836484,-11973364.0,0.017992238,0.0011697090195402606
adaptive_fallback16,12,0.006032,391,-5,edge,0.010001766,-0.030003907,0.0099982396,0.03162704156862296,0.0900017604,0.0099982396,-0.001627041568622964,29.373232166666668,61.8053503184456,119.68365,0.8004446,-0.00023461907,0.00027589669,1.2477123e-07,91.0,831.67126,16.0,5.0,0.0,1.0,0.00027589669,-40945.83588983,-11973364.0,0.017992238,0.001169708966188544
adaptive_fallback16,12,0.006032,523,-5,edge,0.030003907,-0.010001766,0.0099982396,0.03162704156862296,0.0900017604,0.0099982396,-0.001627041568622964,29.373232399999996,61.80535056315902,119.68365,0.8004446,-0.00023461907,0.00027589672,1.247712e-07,91.0,831.67114,16.0,5.0,0.0,1.0,0.00027589672,-40945.83478985,-11973360.0,0.017992232,0.0011697090009573999
adaptive_fallback16,12,0.006032,171,-5,edge,-0.030003907,0.010001766,0.0099982396,0.03162704156862296,0.0900017604,0.0099982396,-0.001627041568622964,29.373233066666668,61.80535032730165,119.68365,0.8004446,-0.0002346191,0.00027589675,1.2477119e-07,91.0,831.67108,16.0,5.0,0.0,1.0,0.00027589675,-40945.836001,-11973363.0,0.017992236,0.001169708966188544
adaptive_fallback16,12,0.006032,545,-5,edge,0.030003907,0.010001766,0.0099982396,0.03162704156862296,0.0900017604,0.0099982396,-0.001627041568622964,29.3732329,61.805350757093386,119.68365,0.8004446,-0.00023461909,0.00027589675,1.247712e-07,91.0,831.67114,16.0,5.0,0.0,1.0,0.00027589675,-40945.83458903,-11973360.0,0.017992232,0.0011697090117204028
adaptive_fallback16,12,0.006032,303,-5,edge,-0.010001766,0.030003907,0.0099982396,0.03162704156862296,0.0900017604,0.0099982396,-0.001627041568622964,29.37323736666666,61.80535344412197,119.68365,0.8004446,-0.00023461906,0.00027589669,1.247712e-07,90.0,831.67114,16.0,5.0,0.0,1.0,0.00027589669,-40945.8320533,-11973357.0,0.017992226,0.0011697089321199695
adaptive_fallback16,12,0.006032,457,-5,edge,0.010001766,0.030003907,0.0099982396,0.03162704156862296,0.0900017604,0.0099982396,-0.001627041568622964,29.373236966666667,61.80535362240422,119.68365,0.8004446,-0.00023461907,0.00027589669,1.2477122e-07,90.0,831.6712,16.0,5.0,0.0,1.0,0.00027589669,-40945.83277766,-11973362.0,0.017992234,0.0011697089568971138
adaptive_fallback16,12,0.006032,265,-5,interior,-0.010000445,-0.010000445,0.069995232,0.014142764948766208,0.030004768,0.069995232,0.015857235051233792,42.21996333333333,68.72663567922935,119.9108,0.80012733,-6.609792e-05,0.0002981924,1.8562666e-07,97.0,1349.899,16.0,5.0,0.0,1.0,0.0002981924,-51819.44104408,-9130806.0,0.013575263,0.001209066470590827
adaptive_fallback16,12,0.006032,419,-5,interior,0.010000445,-0.010000445,0.069995232,0.014142764948766208,0.030004768,0.069995232,0.015857235051233792,42.219964,68.72663467995756,119.9108,0.80012733,-6.6097913e-05,0.00029819235,1.8562645e-07,97.0,1349.8982,16.0,5.0,0.0,1.0,0.00029819235,-51819.4396714,-9130805.0,0.013575261,0.0012090665681156062
adaptive_fallback16,12,0.006032,287,-5,interior,-0.010000445,0.010000445,0.069995232,0.014142764948766208,0.030004768,0.069995232,0.015857235051233792,42.219964,68.72663411786328,119.9108,0.80012733,-6.6097913e-05,0.00029819235,1.8562649e-07,97.0,1349.8983,16.0,5.0,0.0,1.0,0.00029819235,-51819.4405993,-9130805.0,0.013575262,0.0012090664689939658
adaptive_fallback16,12,0.006032,441,-5,interior,0.010000445,0.010000445,0.069995232,0.014142764948766208,0.030004768,0.069995232,0.015857235051233792,42.21996333333333,68.72663522024206,119.9108,0.80012733,-6.6097913e-05,0.00029819235,1.8562663e-07,97.0,1349.8987,16.0,5.0,0.0,1.0,0.00029819235,-51819.44039919,-9130806.0,0.013575264,0.0012090665737985536
adaptive_fallback16,13,0.006535,259,-5,bottom_cap_zone,-0.010000642,-0.010000642,0.0099973399,0.014143043548837995,0.0900026601,0.0099973399,0.015856956451162002,42.315239,68.72604122326834,119.82981,0.80023533,-0.00012615771,0.00021029981,2.0130072e-07,102.0,1365.4071,16.0,5.0,0.0,1.0,0.00021029981,-46334.95845158,-14449295.0,0.021747248,0.0008603227660892326
adaptive_fallback16,13,0.006535,413,-5,bottom_cap_zone,0.010000642,-0.010000642,0.0099973399,0.014143043548837995,0.0900026601,0.0099973399,0.015856956451162002,42.31509666666667,68.72599256059472,119.82981,0.80023533,-0.00012615786,0.00021029999,2.0130176e-07,102.0,1365.4146,16.0,5.0,0.0,1.0,0.00021029999,-46335.0288508,-14449711.0,0.021747872,0.0008603294426055435
adaptive_fallback16,13,0.006535,281,-5,bottom_cap_zone,-0.010000642,0.010000642,0.0099973399,0.014143043548837995,0.0900026601,0.0099973399,0.015856956451162002,42.315092,68.72598771228411,119.82981,0.80023533,-0.00012615786,0.00021029996,2.0130167e-07,102.0,1365.4138,16.0,5.0,0.0,1.0,0.00021029996,-46335.0272189,-14449708.0,0.021747869,0.0008603294562400403
adaptive_fallback16,13,0.006535,435,-5,bottom_cap_zone,0.010000642,0.010000642,0.0099973399,0.014143043548837995,0.0900026601,0.0099973399,0.015856956451162002,42.315045,68.72596719272126,119.82981,0.80023533,-0.00012615789,0.00021030003,2.0130187e-07,102.0,1365.4158,16.0,5.0,0.0,1.0,0.00021030003,-46335.04915974,-14449813.0,0.021748025,0.0008603313743400647
adaptive_fallback16,15,0.00754,323,-5,edge,9.7746037e-14,-0.030027399,0.09997756,0.030027399,2.244000000001245e-05,0.09997756,-2.7399000000000867e-05,20.17636273333333,53.593913317180345,119.03748,0.80132055,-0.00071559264,0.0011760819,8.0704206e-07,202.0,-0.16086966,16.0,5.0,0.0,1.0,0.0011760819,-238082.2083405,-67291296.0,0.10116524,0.0059424653711066195
adaptive_fallback16,15,0.00754,169,-5,edge,-0.030027399,1.3502483e-13,0.09997756,0.030027399,2.244000000001245e-05,0.09997756,-2.7399000000000867e-05,20.1763624,53.59391259828833,119.03748,0.80132055,-0.00071559264,0.0011760821,8.0704206e-07,202.0,-0.16087142,16.0,5.0,0.0,1.0,0.0011760821,-238082.2113688,-67291304.0,0.10116525,0.0059424653711066195
adaptive_fallback16,15,0.00754,543,-5,edge,0.030027399,-2.1921036e-13,0.09997756,0.030027399,2.244000000001245e-05,0.09997756,-2.7399000000000867e-05,20.176360433333333,53.593910139131836,119.03748,0.80132055,-0.00071559259,0.0011760821,8.07042e-07,202.0,-0.16087157,16.0,5.0,0.0,1.0,0.0011760821,-238082.213934,-67291312.0,0.10116527,0.0059424653711066195
adaptive_fallback16,15,0.00754,389,-5,edge,-1.3185453e-13,0.030027399,0.09997756,0.030027399,2.244000000001245e-05,0.09997756,-2.7399000000000867e-05,20.176362066666666,53.59391268024105,119.03748,0.80132055,-0.00071559253,0.0011760819,8.0704206e-07,202.0,-0.1608707,16.0,5.0,0.0,1.0,0.0011760819,-238082.2156614,-67291320.0,0.10116528,0.0059424653711066195
adaptive_fallback16,16,0.008043,265,-5,interior,-0.010000486,-0.010000486,0.069992729,0.014142822931522263,0.030007271000000002,0.069992729,0.015857177068477737,42.28609466666666,68.7290041662231,119.86077,0.80019403,-0.00010317293,0.00040697015,2.048554e-07,102.0,1391.6373,16.0,5.0,0.0,1.0,0.00040697015,-83775.28532777,-9638485.0,0.014304221,0.0013214607766212116
adaptive_fallback16,16,0.008043,323,-5,edge,1.1344891e-13,-0.030029729,0.099975675,0.030029729,2.4325000000005592e-05,0.099975675,-2.9729000000002642e-05,19.918505300000003,53.15376200173369,118.42134,0.80215114,-0.0011764378,0.0018093365,8.1837379e-07,205.0,-0.67905289,16.0,5.0,0.0,1.0,0.0018093365,-272109.0742127,-67966552.0,0.10225163,0.0059717610067684425
adaptive_fallback16,16,0.008043,345,-5,top_cap_zone,-1.5349885e-13,-0.010003671,0.099972621,0.010003671,2.7379000000007925e-05,0.099972621,0.019996329,43.68234666666667,69.2232151780805,119.86131,0.80019206,-0.00010276739,0.0010321761,5.8795172e-07,153.0,4436.29,16.0,5.0,0.0,1.0,0.0010321761,-252039.1159407,-47523560.0,0.071547098,0.00408841682407708
adaptive_fallback16,16,0.008043,419,-5,interior,0.010000486,-0.010000486,0.069992729,0.014142822931522263,0.030007271000000002,0.069992729,0.015857177068477737,42.286059,68.72899092960229,119.86077,0.80019403,-0.00010317296,0.00040697007,2.0485511e-07,102.0,1391.6362,16.0,5.0,0.0,1.0,0.00040697007,-83775.29740694,-9638503.0,0.014304249,0.0013214613776967455
adaptive_fallback16,16,0.008043,169,-5,edge,-0.030029729,1.4862624e-13,0.099975675,0.030029729,2.4325000000005592e-05,0.099975675,-2.9729000000002642e-05,19.918504,53.15376001245647,118.42134,0.80215114,-0.0011764378,0.0018093366,8.1837391e-07,205.0,-0.6790567,16.0,5.0,0.0,1.0,0.0018093366,-272109.080458,-67966568.0,0.10225166,0.0059717610067684425
adaptive_fallback16,16,0.008043,279,-5,top_cap_zone,-0.010003671,-4.0540908e-14,0.099972621,0.010003671,2.7379000000007925e-05,0.099972621,0.019996329,43.682345999999995,69.22321609641652,119.86131,0.80019206,-0.00010276738,0.0010321762,5.8795189e-07,153.0,4436.291,16.0,5.0,0.0,1.0,0.0010321762,-252039.1233771,-47523564.0,0.071547106,0.0040884163280462
adaptive_fallback16,16,0.008043,287,-5,interior,-0.010000486,0.010000486,0.069992729,0.014142822931522263,0.030007271000000002,0.069992729,0.015857177068477737,42.286067333333335,68.728990346398,119.86077,0.80019403,-0.00010317296,0.0004069701,2.0485527e-07,102.0,1391.6368,16.0,5.0,0.0,1.0,0.0004069701,-83775.29650594,-9638503.0,0.014304249,0.0013214610775042763
adaptive_fallback16,16,0.008043,367,-5,top_cap_zone,7.7697167e-14,0.010003671,0.099972621,0.010003671,2.7379000000007925e-05,0.099972621,0.019996329,43.68234566666666,69.2232166964416,119.86131,0.80019206,-0.00010276742,0.0010321761,5.8795189e-07,153.0,4436.2915,16.0,5.0,0.0,1.0,0.0010321761,-252039.1282026,-47523560.0,0.071547098,0.004088416320501104
adaptive_fallback16,16,0.008043,433,-5,top_cap_zone,0.010003671,6.7316649e-14,0.099972621,0.010003671,2.7379000000007925e-05,0.099972621,0.019996329,43.68235066666667,69.22322132760796,119.86131,0.80019206,-0.00010276736,0.0010321761,5.8795183e-07,153.0,4436.291,16.0,5.0,0.0,1.0,0.0010321761,-252039.12824,-47523564.0,0.071547106,0.004088416320501104
