test,mode,frame,time,z,PorePress,ExcessPorePress,PorePressRate,LapPorePress,LapZ
selfweight_short,0,2,0.00500032,0.52495897,20602.54916957,15942.39664175,-4797165.5,-18150.723,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.52495897,20602.54914299,15942.39661516,-4797175.0,-18150.502,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.52495897,20602.54919491,15942.39666708,-4797142.0,-18150.701,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.52495897,20602.54919042,15942.39666259,-4797150.5,-18150.76,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.52495897,20602.54919811,15942.39667028,-4797151.0,-18150.85,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.52495897,20602.54920438,15942.39667655,-4797142.5,-18150.826,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.52495897,20602.54914361,15942.39661578,-4797175.0,-18150.498,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.52495897,20602.54917311,15942.39664528,-4797167.0,-18150.775,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.52495897,20602.54919711,15942.39666928,-4797136.0,-18150.666,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.52495897,20602.54920135,15942.39667351,-4797137.0,-18150.736,-9.6201897e-05
selfweight_short,0,2,0.00500032,0.53495872,20200.11039591,15638.05551067,-4716784.0,-17877.092,-0.00010337681
selfweight_short,0,2,0.00500032,0.53495872,20200.11042,15638.05553476,-4716776.5,-17877.309,-0.00010337681
selfweight_short,0,2,0.00500032,0.53495872,20200.11044147,15638.05555624,-4716759.5,-17877.322,-0.00010337681
selfweight_short,0,2,0.00500032,0.53495872,20200.11044697,15638.05556173,-4716751.0,-17877.281,-0.00010337681
selfweight_short,0,2,0.00500032,0.53495872,20200.11044983,15638.05556459,-4716746.0,-17877.254,-0.00010337681
selfweight_short,0,2,0.00500032,0.53495872,20200.11044867,15638.05556343,-4716745.5,-17877.246,-0.00010337681
selfweight_short,0,2,0.00500032,0.53495872,20200.11045173,15638.05556649,-4716751.0,-17877.318,-0.00010337681
selfweight_short,0,2,0.00500032,0.53495872,20200.11044622,15638.05556098,-4716760.0,-17877.365,-0.00010337681
selfweight_short,0,2,0.00500032,0.53495872,20200.11039723,15638.05551199,-4716784.5,-17877.115,-0.00010337681
selfweight_short,0,2,0.00500032,0.53495872,20200.11042327,15638.05553803,-4716775.5,-17877.314,-0.00010337681
selfweight_short,0,2,0.00500032,0.54495853,19795.87627825,15331.91908116,-4635022.0,-17596.77,-0.00010956824
selfweight_short,0,2,0.00500032,0.54495853,19795.87627672,15331.91907962,-4635035.0,-17596.867,-0.00010956824
selfweight_short,0,2,0.00500032,0.54495853,19795.87627961,15331.91908252,-4635026.5,-17596.799,-0.00010956824
selfweight_short,0,2,0.00500032,0.54495853,19795.87627841,15331.91908132,-4635020.5,-17596.732,-0.00010956824
selfweight_short,0,2,0.00500032,0.54495853,19795.87628067,15331.91908358,-4635027.5,-17596.865,-0.00010956824
selfweight_short,0,2,0.00500032,0.54495853,19795.87627862,15331.91908153,-4635035.0,-17596.932,-0.00010956824
selfweight_short,0,2,0.00500032,0.54495853,19795.87625886,15331.91906178,-4635053.0,-17596.951,-0.00010956824
selfweight_short,0,2,0.00500032,0.54495853,19795.87625857,15331.91906148,-4635051.0,-17596.889,-0.00010956824
selfweight_short,0,2,0.00500032,0.54495853,19795.87623662,15331.91903953,-4635058.5,-17596.717,-0.00010956824
selfweight_short,0,2,0.00500032,0.54495853,19795.87623613,15331.91903904,-4635059.5,-17596.732,-0.00010956824
selfweight_short,0,2,0.00500032,0.55495828,19389.87486799,15024.0154047,-4552020.5,-17309.889,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.55495828,19389.87488307,15024.01541978,-4551997.0,-17309.768,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.55495828,19389.87488268,15024.01541939,-4552005.0,-17309.863,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.55495828,19389.87486596,15024.01540267,-4552021.0,-17309.889,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.55495828,19389.87488182,15024.01541853,-4551991.0,-17309.684,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.55495828,19389.87488075,15024.01541746,-4551991.0,-17309.674,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.55495828,19389.8748846,15024.01542131,-4552004.5,-17309.857,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.55495828,19389.87488527,15024.01542198,-4551996.5,-17309.775,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.55495828,19389.87484502,15024.01538172,-4552028.0,-17309.688,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.55495828,19389.8748438,15024.01538051,-4552029.0,-17309.695,-7.0691109e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13521087,14714.3735274,-4467668.5,-17017.039,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13520989,14714.37352642,-4467674.0,-17017.082,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13519107,14714.37350759,-4467697.0,-17017.156,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13516959,14714.37348612,-4467704.5,-17016.961,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13520926,14714.37352579,-4467668.5,-17017.023,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13521382,14714.37353035,-4467682.0,-17017.213,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13521427,14714.37353079,-4467674.5,-17017.137,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13519674,14714.37351327,-4467697.5,-17017.229,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13517253,14714.37348906,-4467705.0,-17017.008,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.56495804,18982.13520817,14714.3735247,-4467681.5,-17017.146,-9.9658966e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.68648912,14403.0226318,-4382102.0,-16719.111,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.68650691,14403.02264959,-4382073.5,-16718.969,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.68650819,14403.02265087,-4382079.5,-16719.033,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.68646681,14403.02260949,-4382108.5,-16718.916,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.68648556,14403.02262825,-4382102.5,-16719.098,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.6864635,14403.02260618,-4382110.0,-16718.9,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.68650409,14403.02264677,-4382087.0,-16719.1,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.68650708,14403.02264976,-4382073.5,-16718.984,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.6865078,14403.02265048,-4382078.5,-16719.041,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.57495785,18572.68650628,14403.02264896,-4382086.5,-16719.086,-8.9675188e-05
selfweight_short,0,2,0.00500032,0.5849576,18161.5587066,14089.99272195,-4295248.0,-16413.971,-0.00010487437
selfweight_short,0,2,0.00500032,0.5849576,18161.55872711,14089.99274246,-4295226.5,-16413.928,-0.00010487437
selfweight_short,0,2,0.00500032,0.5849576,18161.558727,14089.99274235,-4295220.0,-16413.844,-0.00010487437
selfweight_short,0,2,0.00500032,0.5849576,18161.55872448,14089.99273983,-4295233.5,-16413.994,-0.00010487437
selfweight_short,0,2,0.00500032,0.5849576,18161.55872647,14089.99274182,-4295220.0,-16413.84,-0.00010487437
selfweight_short,0,2,0.00500032,0.5849576,18161.55870509,14089.99272044,-4295248.0,-16413.971,-0.00010487437
selfweight_short,0,2,0.00500032,0.5849576,18161.55872427,14089.99273963,-4295234.5,-16413.979,-0.00010487437
selfweight_short,0,2,0.00500032,0.5849576,18161.55868263,14089.99269798,-4295256.0,-16413.775,-0.00010487437
selfweight_short,0,2,0.00500032,0.5849576,18161.55872845,14089.99274381,-4295226.0,-16413.926,-0.00010487437
selfweight_short,0,2,0.00500032,0.5849576,18161.55868203,14089.99269738,-4295255.5,-16413.768,-0.00010487437
selfweight_short,0,2,0.00500032,0.59495741,17748.78249253,13775.31442733,-4207135.0,-16103.487,-0.00012326241
selfweight_short,0,2,0.00500032,0.59495741,17748.78249222,13775.31442703,-4207141.0,-16103.558,-0.00012326241
selfweight_short,0,2,0.00500032,0.59495741,17748.78244423,13775.31437904,-4207170.5,-16103.376,-0.00012326241
selfweight_short,0,2,0.00500032,0.59495741,17748.78244575,13775.31438056,-4207170.5,-16103.396,-0.00012326241
selfweight_short,0,2,0.00500032,0.59495741,17748.78249007,13775.31442487,-4207148.0,-16103.622,-0.00012326241
selfweight_short,0,2,0.00500032,0.59495741,17748.78249118,13775.31442598,-4207136.0,-16103.484,-0.00012326241
selfweight_short,0,2,0.00500032,0.59495741,17748.78246776,13775.31440257,-4207164.0,-16103.602,-0.00012326241
selfweight_short,0,2,0.00500032,0.59495741,17748.78248809,13775.31442289,-4207149.0,-16103.624,-0.00012326241
selfweight_short,0,2,0.00500032,0.59495741,17748.7824938,13775.3144286,-4207141.0,-16103.576,-0.00012326241
selfweight_short,0,2,0.00500032,0.59495741,17748.78247009,13775.31440489,-4207163.0,-16103.606,-0.00012326241
selfweight_short,0,2,0.00500032,0.60495722,17334.38884063,13459.01874206,-4117835.0,-15789.865,-9.483099e-05
selfweight_short,0,2,0.00500032,0.60495722,17334.38883962,13459.01874105,-4117840.3,-15789.898,-9.483099e-05
selfweight_short,0,2,0.00500032,0.60495722,17334.38884115,13459.01874258,-4117834.8,-15789.873,-9.483099e-05
selfweight_short,0,2,0.00500032,0.60495722,17334.38879369,13459.01869512,-4117869.0,-15789.733,-9.483099e-05
selfweight_short,0,2,0.00500032,0.60495722,17334.38883561,13459.01873704,-4117847.3,-15789.94,-9.483099e-05
selfweight_short,0,2,0.00500032,0.60495722,17334.38879218,13459.01869361,-4117869.8,-15789.728,-9.483099e-05
selfweight_short,0,2,0.00500032,0.60495722,17334.38883469,13459.01873612,-4117846.8,-15789.933,-9.483099e-05
selfweight_short,0,2,0.00500032,0.60495722,17334.38884004,13459.01874147,-4117840.3,-15789.917,-9.483099e-05
selfweight_short,0,2,0.00500032,0.60495722,17334.38881574,13459.01871717,-4117860.8,-15789.914,-9.483099e-05
selfweight_short,0,2,0.00500032,0.60495722,17334.38881663,13459.01871806,-4117861.3,-15789.919,-9.483099e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.40935143,13141.13726671,-4027385.3,-15470.239,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.40938698,13141.13730226,-4027365.5,-15470.41,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.40939282,13141.13730811,-4027351.8,-15470.328,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.40936977,13141.13728506,-4027379.0,-15470.392,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.40938862,13141.1373039,-4027365.3,-15470.416,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.40937198,13141.13728727,-4027378.8,-15470.411,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.40939145,13141.13730673,-4027357.8,-15470.356,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.40935071,13141.13726599,-4027386.5,-15470.241,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.40939154,13141.13730683,-4027352.0,-15470.304,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.61495697,16918.4093926,13141.13730789,-4027357.5,-15470.388,-8.4988773e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87619689,12821.70217372,-3935699.8,-15142.964,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87619867,12821.70217551,-3935692.3,-15142.898,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87618533,12821.70216217,-3935712.5,-15143.001,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87620105,12821.70217788,-3935693.0,-15142.946,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87620084,12821.70217768,-3935699.5,-15143.018,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87616672,12821.70214355,-3935720.0,-15142.862,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87618406,12821.7021609,-3935713.5,-15143.009,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87616723,12821.70214406,-3935719.0,-15142.85,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87619756,12821.70217439,-3935687.5,-15142.84,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.62495679,16500.87619666,12821.7021735,-3935688.0,-15142.836,-9.4950199e-05
selfweight_short,0,2,0.00500032,0.6349566,16081.8221135,12500.7461996,-3842915.5,-14810.958,-0.00010049343
selfweight_short,0,2,0.00500032,0.6349566,16081.8221447,12500.74623079,-3842888.3,-14811.025,-0.00010049343
selfweight_short,0,2,0.00500032,0.6349566,16081.82213058,12500.74621668,-3842907.8,-14811.085,-0.00010049343
selfweight_short,0,2,0.00500032,0.6349566,16081.82214393,12500.74623003,-3842895.5,-14811.091,-0.00010049343
selfweight_short,0,2,0.00500032,0.6349566,16081.82214094,12500.74622704,-3842884.0,-14810.937,-0.00010049343
selfweight_short,0,2,0.00500032,0.6349566,16081.82211295,12500.74619905,-3842915.5,-14810.949,-0.00010049343
selfweight_short,0,2,0.00500032,0.6349566,16081.82214386,12500.74622996,-3842888.3,-14811.003,-0.00010049343
selfweight_short,0,2,0.00500032,0.6349566,16081.82213015,12500.74621625,-3842909.0,-14811.097,-0.00010049343
selfweight_short,0,2,0.00500032,0.6349566,16081.82214175,12500.74622785,-3842883.5,-14810.939,-0.00010049343
selfweight_short,0,2,0.00500032,0.6349566,16081.8221432,12500.7462293,-3842895.0,-14811.063,-0.00010049343
selfweight_short,0,2,0.00500032,0.64495641,15661.28056715,12178.30281068,-3748970.8,-14475.948,-0.00010317564
selfweight_short,0,2,0.00500032,0.64495641,15661.28055018,12178.30279371,-3748977.3,-14475.814,-0.00010317564
selfweight_short,0,2,0.00500032,0.64495641,15661.28054963,12178.30279316,-3748978.0,-14475.81,-0.00010317564
selfweight_short,0,2,0.00500032,0.64495641,15661.28057833,12178.30282186,-3748951.5,-14475.857,-0.00010317564
selfweight_short,0,2,0.00500032,0.64495641,15661.28058165,12178.30282518,-3748958.0,-14475.965,-0.00010317564
selfweight_short,0,2,0.00500032,0.64495641,15661.28056622,12178.30280975,-3748971.0,-14475.957,-0.00010317564
selfweight_short,0,2,0.00500032,0.64495641,15661.28057828,12178.30282181,-3748947.0,-14475.826,-0.00010317564
selfweight_short,0,2,0.00500032,0.64495641,15661.28058077,12178.3028243,-3748947.0,-14475.863,-0.00010317564
selfweight_short,0,2,0.00500032,0.64495641,15661.28057715,12178.30282068,-3748958.8,-14475.92,-0.00010317564
selfweight_short,0,2,0.00500032,0.64495641,15661.28058389,12178.30282742,-3748951.5,-14475.939,-0.00010317564
selfweight_short,0,2,0.00500032,0.65495622,15239.28506547,11854.40551468,-3653926.0,-14135.472,-0.00010380149
selfweight_short,0,2,0.00500032,0.65495622,15239.28503514,11854.40548435,-3653945.3,-14135.344,-0.00010380149
selfweight_short,0,2,0.00500032,0.65495622,15239.28506672,11854.40551593,-3653919.8,-14135.426,-0.00010380149
selfweight_short,0,2,0.00500032,0.65495622,15239.28505251,11854.40550171,-3653938.0,-14135.475,-0.00010380149
selfweight_short,0,2,0.00500032,0.65495622,15239.28506437,11854.40551357,-3653914.5,-14135.348,-0.00010380149
selfweight_short,0,2,0.00500032,0.65495622,15239.28504983,11854.40549903,-3653939.0,-14135.467,-0.00010380149
selfweight_short,0,2,0.00500032,0.65495622,15239.28506171,11854.40551091,-3653926.3,-14135.428,-0.00010380149
selfweight_short,0,2,0.00500032,0.65495622,15239.28503404,11854.40548324,-3653945.5,-14135.337,-0.00010380149
selfweight_short,0,2,0.00500032,0.65495622,15239.28506446,11854.40551367,-3653915.8,-14135.367,-0.00010380149
selfweight_short,0,2,0.00500032,0.65495622,15239.28506485,11854.40551405,-3653919.0,-14135.392,-0.00010380149
selfweight_short,0,2,0.00500032,0.66495603,14815.86978359,11529.08848703,-3557816.3,-13788.885,-0.00011229515
selfweight_short,0,2,0.00500032,0.66495603,14815.86975452,11529.08845795,-3557834.3,-13788.771,-0.00011229515
selfweight_short,0,2,0.00500032,0.66495603,14815.86978396,11529.08848739,-3557816.3,-13788.881,-0.00011229515
selfweight_short,0,2,0.00500032,0.66495603,14815.86978588,11529.08848931,-3557805.3,-13788.789,-0.00011229515
selfweight_short,0,2,0.00500032,0.66495603,14815.86977215,11529.08847559,-3557828.0,-13788.921,-0.00011229515
selfweight_short,0,2,0.00500032,0.66495603,14815.86978731,11529.08849075,-3557810.0,-13788.852,-0.00011229515
selfweight_short,0,2,0.00500032,0.66495603,14815.86978348,11529.08848691,-3557809.5,-13788.792,-0.00011229515
selfweight_short,0,2,0.00500032,0.66495603,14815.86976854,11529.08847198,-3557828.8,-13788.871,-0.00011229515
selfweight_short,0,2,0.00500032,0.66495603,14815.86978263,11529.08848606,-3557805.8,-13788.748,-0.00011229515
selfweight_short,0,2,0.00500032,0.66495603,14815.86975219,11529.08845563,-3557834.8,-13788.741,-0.00011229515
selfweight_short,0,2,0.00500032,0.6749559,14391.06953225,11202.38653871,-3460640.8,-13438.331,-0.00012060255
selfweight_short,0,2,0.00500032,0.6749559,14391.0695272,11202.38653366,-3460645.8,-13438.325,-0.00012060255
selfweight_short,0,2,0.00500032,0.6749559,14391.06953439,11202.38654085,-3460645.8,-13438.412,-0.00012060255
selfweight_short,0,2,0.00500032,0.6749559,14391.06951258,11202.38651904,-3460663.3,-13438.393,-0.00012060255
selfweight_short,0,2,0.00500032,0.6749559,14391.06953019,11202.38653664,-3460652.0,-13438.44,-0.00012060255
selfweight_short,0,2,0.00500032,0.6749559,14391.06951217,11202.38651862,-3460663.8,-13438.416,-0.00012060255
selfweight_short,0,2,0.00500032,0.6749559,14391.06952543,11202.38653188,-3460652.0,-13438.395,-0.00012060255
selfweight_short,0,2,0.00500032,0.6749559,14391.06949331,11202.38649976,-3460670.0,-13438.252,-0.00012060255
selfweight_short,0,2,0.00500032,0.6749559,14391.06949223,11202.38649868,-3460669.8,-13438.221,-0.00012060255
selfweight_short,0,2,0.00500032,0.6749559,14391.06952794,11202.3865344,-3460641.5,-13438.285,-0.00012060255
selfweight_short,0,2,0.00500032,0.68495572,13964.91937529,10874.33473365,-3362481.0,-13082.985,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.68495572,13964.91941633,10874.33477469,-3362453.8,-13083.095,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.68495572,13964.91941507,10874.33477342,-3362457.3,-13083.133,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.68495572,13964.91941017,10874.33476853,-3362463.3,-13083.163,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.68495572,13964.91941886,10874.33477722,-3362457.8,-13083.177,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.68495572,13964.91937379,10874.33473215,-3362481.3,-13082.976,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.68495572,13964.91939704,10874.3347554,-3362474.8,-13083.171,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.68495572,13964.91941464,10874.334773,-3362464.0,-13083.215,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.68495572,13964.91941531,10874.33477366,-3362453.3,-13083.08,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.68495572,13964.91939273,10874.33475108,-3362475.0,-13083.131,-9.0740621e-05
selfweight_short,0,2,0.00500032,0.69495553,13537.45521901,10544.9689786,-3263273.8,-12722.322,-0.00010848045
selfweight_short,0,2,0.00500032,0.69495553,13537.45518391,10544.9689435,-3263290.8,-12722.152,-0.00010848045
selfweight_short,0,2,0.00500032,0.69495553,13537.45519983,10544.96895941,-3263285.3,-12722.269,-0.00010848045
selfweight_short,0,2,0.00500032,0.69495553,13537.45522298,10544.96898256,-3263267.5,-12722.264,-0.00010848045
selfweight_short,0,2,0.00500032,0.69495553,13537.45520455,10544.96896414,-3263284.8,-12722.327,-0.00010848045
selfweight_short,0,2,0.00500032,0.69495553,13537.45522597,10544.96898556,-3263268.0,-12722.325,-0.00010848045
selfweight_short,0,2,0.00500032,0.69495553,13537.45521989,10544.96897948,-3263274.0,-12722.333,-0.00010848045
selfweight_short,0,2,0.00500032,0.69495553,13537.45518063,10544.96894022,-3263291.0,-12722.105,-0.00010848045
selfweight_short,0,2,0.00500032,0.69495553,13537.45522314,10544.96898273,-3263263.8,-12722.219,-0.00010848045
selfweight_short,0,2,0.00500032,0.69495553,13537.45522534,10544.96898492,-3263263.8,-12722.255,-0.00010848045
selfweight_short,0,2,0.00500032,0.7049554,13108.71309626,10214.32530632,-3163126.0,-12358.933,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.7049554,13108.71313132,10214.32534139,-3163109.8,-12359.103,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.7049554,13108.71312922,10214.32533928,-3163110.0,-12359.123,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.7049554,13108.71313444,10214.32534451,-3163100.3,-12359.035,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.7049554,13108.71313744,10214.3253475,-3163100.0,-12359.062,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.7049554,13108.71311495,10214.32532501,-3163121.3,-12359.131,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.7049554,13108.71313752,10214.32534758,-3163104.8,-12359.115,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.7049554,13108.71311342,10214.32532347,-3163121.3,-12359.067,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.7049554,13108.71309735,10214.32530741,-3163126.0,-12358.964,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.7049554,13108.71313193,10214.32534199,-3163104.3,-12359.057,-8.6188316e-05
selfweight_short,0,2,0.00500032,0.71495521,12678.72961673,9882.44032698,-3062017.5,-11990.72,-0.000107117
selfweight_short,0,2,0.00500032,0.71495521,12678.72965395,9882.440364193,-3061996.0,-11990.796,-0.000107117
selfweight_short,0,2,0.00500032,0.71495521,12678.7296503,9882.440360544,-3061992.8,-11990.769,-0.000107117
selfweight_short,0,2,0.00500032,0.71495521,12678.72964757,9882.440357814,-3061996.5,-11990.798,-0.000107117
selfweight_short,0,2,0.00500032,0.71495521,12678.72965248,9882.44036272,-3061992.3,-11990.757,-0.000107117
selfweight_short,0,2,0.00500032,0.71495521,12678.72964316,9882.440353398,-3062002.5,-11990.843,-0.000107117
selfweight_short,0,2,0.00500032,0.71495521,12678.72963032,9882.440340563,-3062012.8,-11990.845,-0.000107117
selfweight_short,0,2,0.00500032,0.71495521,12678.72963778,9882.440348021,-3062013.0,-11990.873,-0.000107117
selfweight_short,0,2,0.00500032,0.71495521,12678.72962,9882.440330243,-3062018.0,-11990.744,-0.000107117
selfweight_short,0,2,0.00500032,0.71495521,12678.72965098,9882.440361228,-3062002.3,-11990.844,-0.000107117
selfweight_short,0,2,0.00500032,0.72495508,12247.54165551,9549.350915686,-2959969.5,-11616.975,-0.00010968745
selfweight_short,0,2,0.00500032,0.72495508,12247.54162534,9549.350885523,-2959975.3,-11616.704,-0.00010968745
selfweight_short,0,2,0.00500032,0.72495508,12247.54166317,9549.350923354,-2959950.8,-11616.806,-0.00010968745
selfweight_short,0,2,0.00500032,0.72495508,12247.54165924,9549.350919417,-2959951.0,-11616.786,-0.00010968745
selfweight_short,0,2,0.00500032,0.72495508,12247.54166761,9549.350927789,-2959953.8,-11616.87,-0.00010968745
selfweight_short,0,2,0.00500032,0.72495508,12247.54166782,9549.350927997,-2959959.8,-11616.956,-0.00010968745
selfweight_short,0,2,0.00500032,0.72495508,12247.54164863,9549.350908812,-2959959.8,-11616.781,-0.00010968745
selfweight_short,0,2,0.00500032,0.72495508,12247.54163454,9549.350894721,-2959974.8,-11616.802,-0.00010968745
selfweight_short,0,2,0.00500032,0.72495508,12247.54165566,9549.350915845,-2959954.3,-11616.795,-0.00010968745
selfweight_short,0,2,0.00500032,0.72495508,12247.54163602,9549.350896202,-2959969.5,-11616.772,-0.00010968745
selfweight_short,0,2,0.00500032,0.73495495,11815.18661546,9215.094475519,-2857097.3,-11240.257,-0.00011348724
selfweight_short,0,2,0.00500032,0.73495495,11815.18663082,9215.094490889,-2857096.3,-11240.395,-0.00011348724
selfweight_short,0,2,0.00500032,0.73495495,11815.18662576,9215.094485819,-2857088.0,-11240.248,-0.00011348724
selfweight_short,0,2,0.00500032,0.73495495,11815.18663019,9215.094490256,-2857092.0,-11240.338,-0.00011348724
selfweight_short,0,2,0.00500032,0.73495495,11815.18658839,9215.094448453,-2857111.8,-11240.103,-0.00011348724
selfweight_short,0,2,0.00500032,0.73495495,11815.1866203,9215.094480355,-2857091.8,-11240.242,-0.00011348724
selfweight_short,0,2,0.00500032,0.73495495,11815.18659491,9215.094454974,-2857111.3,-11240.168,-0.00011348724
selfweight_short,0,2,0.00500032,0.73495495,11815.18662311,9215.094483174,-2857087.5,-11240.223,-0.00011348724
selfweight_short,0,2,0.00500032,0.73495495,11815.18660178,9215.094461836,-2857107.3,-11240.231,-0.00011348724
selfweight_short,0,2,0.00500032,0.73495495,11815.18661619,9215.094476244,-2857106.8,-11240.376,-0.00011348724
selfweight_short,0,2,0.00500032,0.74495482,11381.70248478,8879.708994949,-2753294.3,-10858.995,-0.00010335445
selfweight_short,0,2,0.00500032,0.74495482,11381.70249289,8879.709003065,-2753284.5,-10858.902,-0.00010335445
selfweight_short,0,2,0.00500032,0.74495482,11381.70249187,8879.709002038,-2753275.3,-10858.781,-0.00010335445
selfweight_short,0,2,0.00500032,0.74495482,11381.70246651,8879.708976674,-2753298.8,-10858.802,-0.00010335445
selfweight_short,0,2,0.00500032,0.74495482,11381.7024932,8879.709003366,-2753279.3,-10858.834,-0.00010335445
selfweight_short,0,2,0.00500032,0.74495482,11381.70249263,8879.709002795,-2753276.3,-10858.817,-0.00010335445
selfweight_short,0,2,0.00500032,0.74495482,11381.70246491,8879.708975074,-2753298.3,-10858.757,-0.00010335445
selfweight_short,0,2,0.00500032,0.74495482,11381.70248049,8879.708990651,-2753294.0,-10858.895,-0.00010335445
selfweight_short,0,2,0.00500032,0.74495482,11381.70249559,8879.709005756,-2753280.0,-10858.902,-0.00010335445
selfweight_short,0,2,0.00500032,0.74495482,11381.70249678,8879.709006952,-2753284.5,-10858.99,-0.00010335445
selfweight_short,0,2,0.00500032,0.7549547,10947.12741599,8543.23262653,-2648716.0,-10473.742,-0.00010695308
selfweight_short,0,2,0.00500032,0.7549547,10947.12741792,8543.232628465,-2648720.3,-10473.832,-0.00010695308
selfweight_short,0,2,0.00500032,0.7549547,10947.12740604,8543.232616576,-2648730.5,-10473.852,-0.00010695308
selfweight_short,0,2,0.00500032,0.7549547,10947.12738842,8543.232598966,-2648734.3,-10473.675,-0.00010695308
selfweight_short,0,2,0.00500032,0.7549547,10947.12740849,8543.232619029,-2648720.3,-10473.718,-0.00010695308
selfweight_short,0,2,0.00500032,0.7549547,10947.12740927,8543.232619819,-2648716.3,-10473.668,-0.00010695308
selfweight_short,0,2,0.00500032,0.7549547,10947.12741022,8543.232620764,-2648712.3,-10473.637,-0.00010695308
