case,part,time,idp,trial_state_available,trial_p,trial_q,trial_pc,trial_yield_function,newton_initial_residual,line_search_step_residual_trace_available,line_search_backtracks,line_search_reject_reason,line_search_min_alpha
admissible_line,32,0.016085,270,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,32,0.016085,358,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,32,0.016085,424,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,32,0.016085,355,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,33,0.016588,347,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,34,0.01709,260,0,nan,nan,nan,nan,nan,0,32.0,1.0,9.3132257e-10
admissible_line,34,0.01709,336,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,34,0.01709,414,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,34,0.01709,270,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,34,0.01709,282,0,nan,nan,nan,nan,nan,0,32.0,1.0,1.8626451e-09
admissible_line,34,0.01709,346,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,34,0.01709,358,0,nan,nan,nan,nan,nan,0,32.0,1.0,9.3132257e-10
admissible_line,34,0.01709,424,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,34,0.01709,436,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,36,0.018096,260,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,36,0.018096,336,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,36,0.018096,414,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,36,0.018096,270,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,36,0.018096,282,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
admissible_line,36,0.018096,358,0,nan,nan,nan,nan,nan,0,32.0,1.0,1.8626451e-09
admissible_line,36,0.018096,424,0,nan,nan,nan,nan,nan,0,32.0,1.0,4.6566129e-10
admissible_line,36,0.018096,436,0,nan,nan,nan,nan,nan,0,32.0,1.0,2.3283064e-10
adaptive_line,2,0.001005,181,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.0625
adaptive_line,2,0.001005,182,0,nan,nan,nan,nan,nan,0,10.0,6.0,0.125
adaptive_line,2,0.001005,193,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,194,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,248,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,249,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,259,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,260,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,261,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,313,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.0625
adaptive_line,2,0.001005,314,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,325,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,326,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,327,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,336,0,nan,nan,nan,nan,nan,0,7.0,6.0,0.25
adaptive_line,2,0.001005,337,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,338,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,402,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,403,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,413,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,414,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,415,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,467,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.0625
adaptive_line,2,0.001005,468,0,nan,nan,nan,nan,nan,0,10.0,6.0,0.125
adaptive_line,2,0.001005,479,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,480,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,159,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.0625
adaptive_line,2,0.001005,160,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,204,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,205,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,206,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,215,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,216,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,225,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.0625
adaptive_line,2,0.001005,226,0,nan,nan,nan,nan,nan,0,10.0,6.0,0.125
adaptive_line,2,0.001005,270,0,nan,nan,nan,nan,nan,0,7.0,6.0,0.25
adaptive_line,2,0.001005,271,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,272,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,281,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,282,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,283,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,292,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,293,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,358,0,nan,nan,nan,nan,nan,0,7.0,6.0,0.25
adaptive_line,2,0.001005,359,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,360,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,369,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,370,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,371,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,424,0,nan,nan,nan,nan,nan,0,7.0,6.0,0.25
adaptive_line,2,0.001005,425,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,426,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,435,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,436,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,437,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,446,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,447,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,490,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,491,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,492,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,501,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,502,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,511,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.0625
adaptive_line,2,0.001005,512,0,nan,nan,nan,nan,nan,0,10.0,6.0,0.125
adaptive_line,2,0.001005,533,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.0625
adaptive_line,2,0.001005,534,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,379,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.0625
adaptive_line,2,0.001005,380,0,nan,nan,nan,nan,nan,0,9.0,6.0,0.125
adaptive_line,2,0.001005,262,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,263,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,328,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,329,0,nan,nan,nan,nan,nan,0,16.0,6.0,0.125
adaptive_line,2,0.001005,339,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,340,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,416,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,417,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,207,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,208,0,nan,nan,nan,nan,nan,0,16.0,6.0,0.125
adaptive_line,2,0.001005,273,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,274,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,284,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,285,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,361,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,362,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,372,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,373,0,nan,nan,nan,nan,nan,0,16.0,6.0,0.125
adaptive_line,2,0.001005,427,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,2,0.001005,428,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,438,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,2,0.001005,439,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,493,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.125
adaptive_line,2,0.001005,494,0,nan,nan,nan,nan,nan,0,16.0,6.0,0.125
adaptive_line,2,0.001005,191,0,nan,nan,nan,nan,nan,0,58.0,4.0,4.6566129e-10
adaptive_line,2,0.001005,477,0,nan,nan,nan,nan,nan,0,58.0,4.0,2.3283064e-10
adaptive_line,2,0.001005,235,0,nan,nan,nan,nan,nan,0,58.0,4.0,2.3283064e-10
adaptive_line,2,0.001005,521,0,nan,nan,nan,nan,nan,0,58.0,4.0,1.8626451e-09
adaptive_line,3,0.001508,148,0,nan,nan,nan,nan,nan,0,25.0,6.0,0.0625
adaptive_line,3,0.001508,149,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,181,0,nan,nan,nan,nan,nan,0,23.0,6.0,0.0625
adaptive_line,3,0.001508,182,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,192,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,193,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,236,0,nan,nan,nan,nan,nan,0,25.0,6.0,0.0625
adaptive_line,3,0.001508,237,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,247,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,248,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,258,0,nan,nan,nan,nan,nan,0,16.0,6.0,0.125
adaptive_line,3,0.001508,259,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,3,0.001508,313,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,314,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,3,0.001508,324,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.125
adaptive_line,3,0.001508,325,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,3,0.001508,335,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,3,0.001508,336,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,390,0,nan,nan,nan,nan,nan,0,25.0,6.0,0.0625
adaptive_line,3,0.001508,391,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,401,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,402,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,412,0,nan,nan,nan,nan,nan,0,16.0,6.0,0.125
adaptive_line,3,0.001508,413,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,3,0.001508,467,0,nan,nan,nan,nan,nan,0,23.0,6.0,0.0625
adaptive_line,3,0.001508,468,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,478,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,479,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,522,0,nan,nan,nan,nan,nan,0,25.0,6.0,0.0625
adaptive_line,3,0.001508,523,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,159,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,160,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,3,0.001508,170,0,nan,nan,nan,nan,nan,0,25.0,6.0,0.0625
adaptive_line,3,0.001508,171,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,203,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.125
adaptive_line,3,0.001508,204,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,3,0.001508,214,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,215,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,225,0,nan,nan,nan,nan,nan,0,23.0,6.0,0.0625
adaptive_line,3,0.001508,226,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,269,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,3,0.001508,270,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,280,0,nan,nan,nan,nan,nan,0,16.0,6.0,0.125
adaptive_line,3,0.001508,281,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,3,0.001508,291,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,292,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,346,0,nan,nan,nan,nan,nan,0,6.0,6.0,0.25
adaptive_line,3,0.001508,347,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.125
adaptive_line,3,0.001508,357,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,3,0.001508,358,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,368,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.125
adaptive_line,3,0.001508,369,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,3,0.001508,423,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,3,0.001508,424,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,434,0,nan,nan,nan,nan,nan,0,16.0,6.0,0.125
adaptive_line,3,0.001508,435,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,3,0.001508,445,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,446,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,489,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.125
adaptive_line,3,0.001508,490,0,nan,nan,nan,nan,nan,0,12.0,6.0,0.125
adaptive_line,3,0.001508,500,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,501,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,511,0,nan,nan,nan,nan,nan,0,23.0,6.0,0.0625
adaptive_line,3,0.001508,512,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,533,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,534,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,3,0.001508,544,0,nan,nan,nan,nan,nan,0,25.0,6.0,0.0625
adaptive_line,3,0.001508,545,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,302,0,nan,nan,nan,nan,nan,0,25.0,6.0,0.0625
adaptive_line,3,0.001508,303,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,3,0.001508,379,0,nan,nan,nan,nan,nan,0,18.0,6.0,0.0625
adaptive_line,3,0.001508,380,0,nan,nan,nan,nan,nan,0,11.0,6.0,0.125
adaptive_line,3,0.001508,456,0,nan,nan,nan,nan,nan,0,25.0,6.0,0.0625
adaptive_line,3,0.001508,457,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,4,0.002011,149,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,4,0.002011,182,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.125
adaptive_line,4,0.002011,237,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,4,0.002011,258,0,nan,nan,nan,nan,nan,0,22.0,6.0,0.125
adaptive_line,4,0.002011,313,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.0625
adaptive_line,4,0.002011,314,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,4,0.002011,324,0,nan,nan,nan,nan,nan,0,21.0,6.0,0.125
adaptive_line,4,0.002011,335,0,nan,nan,nan,nan,nan,0,19.0,6.0,0.125
adaptive_line,4,0.002011,391,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,4,0.002011,412,0,nan,nan,nan,nan,nan,0,22.0,6.0,0.125
adaptive_line,4,0.002011,468,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.125
adaptive_line,4,0.002011,523,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,4,0.002011,159,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.0625
adaptive_line,4,0.002011,160,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,4,0.002011,171,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,4,0.002011,203,0,nan,nan,nan,nan,nan,0,21.0,6.0,0.125
adaptive_line,4,0.002011,226,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.125
adaptive_line,4,0.002011,269,0,nan,nan,nan,nan,nan,0,19.0,6.0,0.125
adaptive_line,4,0.002011,280,0,nan,nan,nan,nan,nan,0,22.0,6.0,0.125
adaptive_line,4,0.002011,346,0,nan,nan,nan,nan,nan,0,13.0,6.0,0.25
adaptive_line,4,0.002011,357,0,nan,nan,nan,nan,nan,0,19.0,6.0,0.125
adaptive_line,4,0.002011,368,0,nan,nan,nan,nan,nan,0,21.0,6.0,0.125
adaptive_line,4,0.002011,423,0,nan,nan,nan,nan,nan,0,19.0,6.0,0.125
adaptive_line,4,0.002011,434,0,nan,nan,nan,nan,nan,0,22.0,6.0,0.125
adaptive_line,4,0.002011,489,0,nan,nan,nan,nan,nan,0,21.0,6.0,0.125
adaptive_line,4,0.002011,512,0,nan,nan,nan,nan,nan,0,17.0,6.0,0.125
adaptive_line,4,0.002011,533,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.0625
adaptive_line,4,0.002011,534,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,4,0.002011,545,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,4,0.002011,303,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,4,0.002011,379,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.0625
adaptive_line,4,0.002011,380,0,nan,nan,nan,nan,nan,0,14.0,6.0,0.125
adaptive_line,4,0.002011,457,0,nan,nan,nan,nan,nan,0,15.0,6.0,0.125
adaptive_line,5,0.002513,149,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.125
adaptive_line,5,0.002513,237,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.125
adaptive_line,5,0.002513,391,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.125
adaptive_line,5,0.002513,523,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.125
adaptive_line,5,0.002513,171,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.125
adaptive_line,5,0.002513,545,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.125
adaptive_line,5,0.002513,303,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.125
adaptive_line,5,0.002513,457,0,nan,nan,nan,nan,nan,0,20.0,6.0,0.125
adaptive_line,5,0.002513,265,0,nan,nan,nan,nan,nan,0,66.0,4.0,2.3283064e-10
adaptive_line,5,0.002513,332,0,nan,nan,nan,nan,nan,0,75.0,1.0,2.3283064e-10
adaptive_line,5,0.002513,419,0,nan,nan,nan,nan,nan,0,66.0,4.0,9.3132257e-10
adaptive_line,5,0.002513,211,0,nan,nan,nan,nan,nan,0,75.0,1.0,9.3132257e-10
adaptive_line,5,0.002513,287,0,nan,nan,nan,nan,nan,0,66.0,4.0,2.3283064e-10
adaptive_line,5,0.002513,376,0,nan,nan,nan,nan,nan,0,75.0,1.0,2.3283064e-10
adaptive_line,5,0.002513,441,0,nan,nan,nan,nan,nan,0,66.0,4.0,2.3283064e-10
adaptive_line,5,0.002513,497,0,nan,nan,nan,nan,nan,0,75.0,1.0,2.3283064e-10
adaptive_line,6,0.003016,267,0,nan,nan,nan,nan,nan,0,50.0,1.0,2.3283064e-10
adaptive_line,6,0.003016,343,0,nan,nan,nan,nan,nan,0,81.0,1.0,9.3132257e-10
adaptive_line,6,0.003016,345,0,nan,nan,nan,nan,nan,0,92.0,1.0,2.3283064e-10
adaptive_line,6,0.003016,421,0,nan,nan,nan,nan,nan,0,50.0,1.0,2.3283064e-10
adaptive_line,6,0.003016,277,0,nan,nan,nan,nan,nan,0,81.0,1.0,3.7252903e-09
adaptive_line,6,0.003016,279,0,nan,nan,nan,nan,nan,0,92.0,1.0,4.6566129e-10
adaptive_line,6,0.003016,289,0,nan,nan,nan,nan,nan,0,50.0,1.0,2.3283064e-10
adaptive_line,6,0.003016,365,0,nan,nan,nan,nan,nan,0,81.0,1.0,4.6566129e-10
adaptive_line,6,0.003016,367,0,nan,nan,nan,nan,nan,0,92.0,1.0,4.6566129e-10
adaptive_line,6,0.003016,431,0,nan,nan,nan,nan,nan,0,81.0,1.0,9.3132257e-10
adaptive_line,6,0.003016,433,0,nan,nan,nan,nan,nan,0,92.0,1.0,4.6566129e-10
adaptive_line,6,0.003016,443,0,nan,nan,nan,nan,nan,0,50.0,1.0,2.3283064e-10
adaptive_line,7,0.003519,342,0,nan,nan,nan,nan,nan,0,68.0,4.0,2.3283064e-10
adaptive_line,7,0.003519,345,0,nan,nan,nan,nan,nan,0,42.0,4.0,9.3132257e-10
adaptive_line,7,0.003519,276,0,nan,nan,nan,nan,nan,0,68.0,4.0,2.3283064e-10
adaptive_line,7,0.003519,279,0,nan,nan,nan,nan,nan,0,42.0,4.0,4.6566129e-10
adaptive_line,7,0.003519,364,0,nan,nan,nan,nan,nan,0,68.0,4.0,2.3283064e-10
adaptive_line,7,0.003519,367,0,nan,nan,nan,nan,nan,0,42.0,4.0,9.3132257e-10
adaptive_line,7,0.003519,430,0,nan,nan,nan,nan,nan,0,68.0,4.0,2.3283064e-10
adaptive_line,7,0.003519,433,0,nan,nan,nan,nan,nan,0,42.0,4.0,2.3283064e-10
adaptive_line,8,0.004021,199,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,8,0.004021,254,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,8,0.004021,408,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,8,0.004021,485,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,8,0.004021,221,0,nan,nan,nan,nan,nan,0,58.0,1.0,1.8626451e-09
adaptive_line,8,0.004021,298,0,nan,nan,nan,nan,nan,0,58.0,1.0,4.6566129e-10
adaptive_line,8,0.004021,452,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,8,0.004021,507,0,nan,nan,nan,nan,nan,0,58.0,1.0,9.3132257e-10
adaptive_line,9,0.004524,265,0,nan,nan,nan,nan,nan,0,62.0,1.0,2.3283064e-10
adaptive_line,9,0.004524,331,0,nan,nan,nan,nan,nan,0,60.0,1.0,4.6566129e-10
adaptive_line,9,0.004524,419,0,nan,nan,nan,nan,nan,0,62.0,1.0,4.6566129e-10
adaptive_line,9,0.004524,210,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,9,0.004524,287,0,nan,nan,nan,nan,nan,0,62.0,1.0,2.3283064e-10
adaptive_line,9,0.004524,353,0,nan,nan,nan,nan,nan,0,68.0,4.0,4.6566129e-10
adaptive_line,9,0.004524,375,0,nan,nan,nan,nan,nan,0,60.0,1.0,4.6566129e-10
adaptive_line,9,0.004524,441,0,nan,nan,nan,nan,nan,0,62.0,1.0,2.3283064e-10
adaptive_line,9,0.004524,496,0,nan,nan,nan,nan,nan,0,60.0,1.0,9.3132257e-10
adaptive_line,10,0.005027,265,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,10,0.005027,342,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,10,0.005027,419,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,10,0.005027,276,0,nan,nan,nan,nan,nan,0,60.0,1.0,4.6566129e-10
adaptive_line,10,0.005027,287,0,nan,nan,nan,nan,nan,0,58.0,1.0,4.6566129e-10
adaptive_line,10,0.005027,364,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,10,0.005027,430,0,nan,nan,nan,nan,nan,0,60.0,1.0,2.3283064e-10
adaptive_line,10,0.005027,441,0,nan,nan,nan,nan,nan,0,58.0,1.0,2.3283064e-10
adaptive_line,11,0.005529,259,0,nan,nan,nan,nan,nan,0,59.0,1.0,4.6566129e-10
