case,part,time,Idp,return_status,region,x,y,z,r,distance_to_top,distance_to_bottom,distance_to_lateral_surface,p_eff,q,MccPc,MccVoidRatio,MccPlasticVolStrain,MccEqPlasticStrain,MccPlasticMultiplier,MccReturnIterations,MccYieldResidual,Kplastic,PorePress,PorePressRate,DivVel,velocity
baseline,16,0.008043,323,-1,edge,9.7435176e-14,-0.03002936,0.099975653,0.03002936,2.434700000000789e-05,0.099975653,-2.936000000000258e-05,-88.40835133333333,202.12504040287592,119.26993,0.80100846,-0.0005422614,0.00093675603,0.0,0.0,-88.408363,0.00093675603,-267539.3454115,-51627072.0,0.077726118,0.005088984050761202
baseline,16,0.008043,343,-3,interior,2.3493883e-13,-0.010001608,0.079989232,0.010001608,0.020010768000000012,0.079989232,0.019998391999999997,37.75315986666667,86.90669890794847,119.79478,0.80027688,-0.00015214141,0.00054429675,0.0,8.0,3092.6179,0.00054429675,-146854.9599875,-20329626.0,0.030487338,0.0017727885772103886
baseline,16,0.008043,169,-1,edge,-0.03002936,-6.6235141e-13,0.099975653,0.03002936,2.434700000000789e-05,0.099975653,-2.936000000000258e-05,-88.40888899999999,202.12392278412858,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-88.408897,0.00093675614,-267539.4640537,-51627300.0,0.077726468,0.005088998561547225
baseline,16,0.008043,277,-3,interior,-0.010001608,-3.2318555e-12,0.079989232,0.010001608,0.020010768000000012,0.079989232,0.019998391999999997,37.75428646666666,86.9076789230419,119.79478,0.80027688,-0.00015214141,0.00054429728,0.0,9.0,3092.7163,0.00054429728,-146854.4683379,-20328506.0,0.030485652,0.001772841885402159
baseline,16,0.008043,365,-3,interior,3.1140279e-13,0.010001608,0.079989232,0.010001608,0.020010768000000012,0.079989232,0.019998391999999997,37.755426633333336,86.9086598584473,119.79478,0.80027688,-0.00015214135,0.00054429774,0.0,8.0,3092.8142,0.00054429774,-146853.9769643,-20327360.0,0.030483929,0.0017728956152499625
baseline,16,0.008043,431,-3,interior,0.010001608,-3.102057e-12,0.079989232,0.010001608,0.020010768000000012,0.079989232,0.019998391999999997,37.75429486666667,86.9076778531393,119.79478,0.80027688,-0.00015214141,0.00054429722,0.0,11.0,3092.7156,0.00054429722,-146854.4684651,-20328498.0,0.030485641,0.0017728418976524878
baseline,16,0.008043,543,-1,edge,0.03002936,-6.9332214e-13,0.099975653,0.03002936,2.434700000000789e-05,0.099975653,-2.936000000000258e-05,-88.40888966666667,202.12391944741913,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-88.408897,0.00093675614,-267539.4643538,-51627296.0,0.077726461,0.0050889984224033805
baseline,16,0.008043,389,-1,edge,5.1096412e-14,0.03002936,0.099975653,0.03002936,2.434700000000789e-05,0.099975653,-2.936000000000258e-05,-88.40943600000001,202.12281405901484,119.26993,0.80100846,-0.00054226135,0.00093675614,0.0,0.0,-88.409447,0.00093675614,-267539.5832075,-51627524.0,0.077726804,0.005089013215993372
baseline,17,0.008545,323,-1,edge,9.3940325e-14,-0.030030642,0.099973857,0.030030642,2.6143000000006245e-05,0.099973857,-3.064200000000086e-05,-122.33911200000001,285.55845035437244,119.26993,0.80100846,-0.0005422614,0.00093675603,0.0,0.0,-122.33912,0.00093675603,-260489.317123,-16067767.0,0.024331935,0.003772649965295107
baseline,17,0.008545,169,-1,edge,-0.030030642,-4.5175027e-12,0.099973857,0.030030642,2.6143000000006245e-05,0.099973857,-3.064200000000086e-05,-122.339679,285.55633989729154,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-122.33969,0.00093675614,-260489.1988433,-16067619.0,0.024331713,0.003772645259525305
baseline,17,0.008545,543,-1,edge,0.030030642,-4.5503714e-12,0.099973857,0.030030642,2.6143000000006245e-05,0.099973857,-3.064200000000086e-05,-122.33967033333333,285.5563110796331,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-122.33968,0.00093675614,-260489.1988511,-16067624.0,0.024331721,0.0037726452986897537
baseline,17,0.008545,389,-1,edge,6.3046912e-14,0.030030642,0.099973857,0.030030642,2.6143000000006245e-05,0.099973857,-3.064200000000086e-05,-122.34026766666669,285.5542418088799,119.26993,0.80100846,-0.00054226135,0.00093675614,0.0,0.0,-122.34028,0.00093675614,-260489.078731,-16067473.0,0.024331495,0.003772640356025313
baseline,18,0.009048,323,-1,edge,9.2030753e-14,-0.030030916,0.099972159,0.030030916,2.784100000000067e-05,0.099972159,-3.091600000000236e-05,-89.40216666666667,328.62464560153313,119.26993,0.80100846,-0.0005422614,0.00093675603,0.0,0.0,-89.402176,0.00093675603,-258561.3672522,14372047.0,-0.021510672,0.003306997151692581
baseline,18,0.009048,169,-1,edge,-0.030030916,-1.3947071e-11,0.099972159,0.030030916,2.784100000000067e-05,0.099972159,-3.091600000000236e-05,-89.40242666666667,328.6222850386851,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-89.402435,0.00093675614,-258561.2194666,14372004.0,-0.021510608,0.0033069768207116966
baseline,18,0.009048,543,-1,edge,0.030030916,-1.3990449e-11,0.099972159,0.030030916,2.784100000000067e-05,0.099972159,-3.091600000000236e-05,-89.40242,328.62225008407603,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-89.402428,0.00093675614,-258561.224036,14371993.0,-0.021510592,0.0033069765992529638
baseline,18,0.009048,389,-1,edge,8.4842879e-14,0.030030916,0.099972159,0.030030916,2.784100000000067e-05,0.099972159,-3.091600000000236e-05,-89.4027,328.61994343109546,119.26993,0.80100846,-0.00054226135,0.00093675614,0.0,0.0,-89.40271,0.00093675614,-258561.0704515,14371967.0,-0.021510553,0.003306956087869075
baseline,19,0.009551,336,-3,bottom_cap_zone,2.0555678e-13,-0.010000885,0.0099946801,0.010000885,0.0900053199,0.0099946801,0.019999114999999998,38.663777333333336,79.79004110589347,119.88248,0.80015677,-8.711491e-05,0.00024249166,0.0,6.0,1844.531,0.00024249166,-69205.60186365,-20718472.0,0.031168228,0.0011016653895313043
baseline,19,0.009551,270,-3,bottom_cap_zone,-0.010000885,2.7926684e-12,0.0099946801,0.010000885,0.0900053199,0.0099946801,0.019999114999999998,38.663832666666664,79.79002445859192,119.88248,0.80015677,-8.711491e-05,0.00024249151,0.0,5.0,1844.5249,0.00024249151,-69205.5858754,-20718378.0,0.031168086,0.0011016665202051234
baseline,19,0.009551,358,-3,bottom_cap_zone,-3.7643767e-14,0.010000885,0.0099946801,0.010000885,0.0900053199,0.0099946801,0.019999114999999998,38.663874666666665,79.7900038517168,119.88248,0.80015677,-8.7114873e-05,0.00024249138,0.0,4.0,1844.519,0.00024249138,-69205.56810912,-20718270.0,0.031167924,0.0011016675451918495
baseline,19,0.009551,424,-3,bottom_cap_zone,0.010000885,2.3341587e-12,0.0099946801,0.010000885,0.0900053199,0.0099946801,0.019999114999999998,38.66382566666667,79.79002306022245,119.88248,0.80015677,-8.711491e-05,0.0002424915,0.0,5.0,1844.5251,0.0002424915,-69205.58525491,-20718374.0,0.031168081,0.001101666529470361
baseline,19,0.009551,323,-1,edge,7.1853202e-14,-0.030030649,0.099970527,0.030030649,2.947300000000208e-05,0.099970527,-3.064900000000065e-05,-21.93653333333333,361.21594139213425,119.26993,0.80100846,-0.0005422614,0.00093675603,0.0,0.0,-21.936544,0.00093675603,-271009.7320661,22974388.0,-0.0342816,0.0032829715755409877
baseline,19,0.009551,169,-1,edge,-0.030030649,-2.9348638e-11,0.099970527,0.030030649,2.947300000000208e-05,0.099970527,-3.064900000000065e-05,-21.939159999999998,361.2149967501209,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-21.939171,0.00093675614,-271010.6022298,22967774.0,-0.03427168,0.003282940098852446
baseline,19,0.009551,543,-1,edge,0.030030649,-2.9383961e-11,0.099970527,0.030030649,2.947300000000208e-05,0.099970527,-3.064900000000065e-05,-21.939156666666673,361.2149841728032,119.26993,0.80100846,-0.0005422614,0.00093675614,0.0,0.0,-21.939169,0.00093675614,-271010.6024488,22967770.0,-0.034271672,0.0032829397195825935
baseline,19,0.009551,389,-1,edge,1.1653145e-13,0.030030649,0.099970527,0.030030649,2.947300000000208e-05,0.099970527,-3.064900000000065e-05,-21.93917,361.21264740204793,119.26993,0.80100846,-0.00054226135,0.00093675614,0.0,0.0,-21.939178,0.00093675614,-271010.762496,22968134.0,-0.034272224,0.0032829136666209895
baseline,21,0.010556,201,-3,edge,-0.020016866,-0.010011069,0.089975528,0.02238071551547709,0.010024472000000006,0.089975528,0.007619284484522908,25.065802466666668,85.58393637711778,119.4255,0.80078542,-0.00042649044,0.0010026846,0.0,7.0,3918.7197,0.0010026846,-265078.481707,-48082752.0,0.072417356,0.00361548780434019
baseline,21,0.010556,256,-3,edge,-0.010011069,-0.020016866,0.089975528,0.02238071551547709,0.010024472000000006,0.089975528,0.007619284484522908,25.065658599999995,85.58400544976665,119.4255,0.80078542,-0.00042648899,0.0010026834,0.0,6.0,3918.7458,0.0010026834,-265077.4871997,-48083028.0,0.072417766,0.0036155041069114244
baseline,21,0.010556,410,-3,edge,0.010011069,-0.020016866,0.089975528,0.02238071551547709,0.010024472000000006,0.089975528,0.007619284484522908,25.065664799999997,85.58400811896409,119.4255,0.80078542,-0.00042648893,0.0010026834,0.0,6.0,3918.7456,0.0010026834,-265077.4878935,-48083036.0,0.072417773,0.003615504201259173
baseline,21,0.010556,487,-3,edge,0.020016866,-0.010011069,0.089975528,0.02238071551547709,0.010024472000000006,0.089975528,0.007619284484522908,25.065809633333334,85.58393647219145,119.4255,0.80078542,-0.00042649041,0.0010026845,0.0,7.0,3918.719,0.0010026845,-265078.4802753,-48082744.0,0.072417349,0.003615487736375691
baseline,21,0.010556,223,-3,edge,-0.020016868,0.010011068,0.089975528,0.022380716856929495,0.010024472000000006,0.089975528,0.007619283143070504,25.064346033333333,85.58366630596043,119.4255,0.80078542,-0.00042649917,0.0010026977,0.0,5.0,3918.8188,0.0010026977,-265080.85617,-48084448.0,0.072419919,0.0036155064051502745
baseline,21,0.010556,300,-3,edge,-0.010011068,0.020016868,0.089975528,0.022380716856929495,0.010024472000000006,0.089975528,0.007619283143070504,25.064526966666666,85.58370210101728,119.4255,0.80078542,-0.00042649804,0.0010026963,0.0,9.0,3918.8069,0.0010026963,-265081.0671427,-48084200.0,0.072419539,0.0036155017399232396
baseline,21,0.010556,454,-3,edge,0.010011068,0.020016868,0.089975528,0.022380716856929495,0.010024472000000006,0.089975528,0.007619283143070504,25.0645334,85.58370381919627,119.4255,0.80078542,-0.0004264981,0.0010026962,0.0,9.0,3918.8066,0.0010026962,-265081.0685682,-48084208.0,0.072419547,0.0036155018527330722
baseline,21,0.010556,509,-3,edge,0.020016868,0.010011068,0.089975528,0.022380716856929495,0.010024472000000006,0.089975528,0.007619283143070504,25.064348300000002,85.58366298631894,119.4255,0.80078542,-0.00042649917,0.0010026976,0.0,5.0,3918.8181,0.0010026976,-265080.8562541,-48084440.0,0.072419904,0.003615506392584169
baseline,23,0.011561,347,-3,bottom_cap_zone,-3.2566734e-13,1.3504311e-11,0.0099923499,1.350823729437204e-11,0.0900076501,0.0099923499,0.029999999986491763,48.44151333333334,82.94392000028296,119.90025,0.80011892,-7.3933377e-05,0.0003322674,0.0,8.0,1895.0334,0.0003322674,-93435.67043495,-16255925.0,0.02448936,0.0011971287000066056
baseline,24,0.012064,337,-3,interior,3.8546136e-13,-0.0099999029,0.019988362,0.0099999029,0.08001163800000001,0.019988362,0.0200000971,41.60886033333333,75.97559042477634,119.90076,0.80012757,-7.3541261e-05,0.00021750943,0.0,10.0,1081.2928,0.00021750943,-72050.19052793,-7749223.5,0.0115787,0.0016596012477342829
baseline,24,0.012064,271,-3,interior,-0.0099999029,3.3422227e-11,0.019988362,0.0099999029,0.08001163800000001,0.019988362,0.0200000971,41.60917233333333,75.97567492256455,119.90076,0.80012757,-7.3540679e-05,0.00021750845,0.0,10.0,1081.2892,0.00021750845,-72049.98531763,-7749151.5,0.011578589,0.0016596063704597476
baseline,24,0.012064,359,-3,interior,5.1326571e-14,0.0099999029,0.019988362,0.0099999029,0.08001163800000001,0.019988362,0.0200000971,41.609454666666664,75.97573166031488,119.90076,0.80012757,-7.3540068e-05,0.00021750742,0.0,9.0,1081.2828,0.00021750742,-72049.79407096,-7749076.0,0.011578473,0.0016596111847305187
baseline,24,0.012064,425,-3,interior,0.0099999029,3.3376059e-11,0.019988362,0.0099999029,0.08001163800000001,0.019988362,0.0200000971,41.609180333333335,75.9756748315972,119.90076,0.80012757,-7.3540672e-05,0.00021750844,0.0,10.0,1081.2888,0.00021750844,-72049.98556576,-7749152.0,0.01157859,0.001659606470269845
baseline,29,0.014577,337,-3,interior,3.6526259e-13,-0.0099998312,0.01998408,0.0099998312,0.08001592,0.01998408,0.0200001688,40.87838933333334,76.42707681738845,119.86324,0.80017209,-0.00010135911,0.00030004623,0.0,6.0,1191.6636,0.00030004623,-103081.464422,-8211462.5,0.012297568,0.0017595792051797107
baseline,29,0.014577,271,-3,interior,-0.0099998312,2.286887e-11,0.01998408,0.0099998312,0.08001592,0.01998408,0.0200001688,40.878862,76.42722124336895,119.86324,0.80017012,-0.00010135894,0.00030004501,0.0,6.0,1191.6603,0.00030004501,-103081.5738275,-8211365.5,0.012297424,0.0017595757040561983
baseline,29,0.014577,359,-3,interior,5.6092406e-14,0.0099998312,0.01998408,0.0099998312,0.08001592,0.01998408,0.0200001688,40.878701,76.42712325487315,119.86324,0.80017012,-0.00010135819,0.00030004355,0.0,5.0,1191.6542,0.00030004355,-103081.6081848,-8211269.0,0.012297279,0.0017595731534271067
baseline,29,0.014577,425,-3,interior,0.0099998312,2.2938448e-11,0.01998408,0.0099998312,0.08001592,0.01998408,0.0200001688,40.878864,76.42721762412368,119.86324,0.80017012,-0.00010135894,0.00030004495,0.0,6.0,1191.6595,0.00030004495,-103081.5733209,-8211365.0,0.012297424,0.00175957590345617
baseline,31,0.015582,347,-3,bottom_cap_zone,-2.4326155e-13,4.947692e-12,0.0099873254,4.9536685707233585e-12,0.09001267460000001,0.0099873254,0.02999999999504633,47.478894,84.07872900011856,119.83782,0.80019122,-0.00012021729,0.00055540702,0.0,10.0,2122.0808,0.00055540702,-147774.68064,-18294310.0,0.027573807,0.0013098643000070062
baseline,32,0.016085,336,-3,bottom_cap_zone,3.8666341e-13,-0.010002245,0.0099866306,0.010002245,0.0900133694,0.0099866306,0.019997755,38.27412433333333,82.3639929354594,119.70605,0.80037767,-0.00021800854,0.0006206985,0.0,5.0,2295.7278,0.0006206985,-161315.7164439,-25244380.0,0.038059521,0.001352574002313631
baseline,32,0.016085,270,-3,bottom_cap_zone,-0.010002245,1.739685e-11,0.0099866306,0.010002245,0.0900133694,0.0099866306,0.019997755,38.274154,82.36397557114623,119.70605,0.80037767,-0.00021800802,0.00062069768,0.0,5.0,2295.7231,0.00062069768,-161315.6554923,-25244328.0,0.038059443,0.0013525743245922052
baseline,32,0.016085,358,-3,bottom_cap_zone,-1.2772202e-13,0.010002246,0.0099866306,0.010002246,0.0900133694,0.0099866306,0.019997754,38.274196999999994,82.3639604469185,119.70605,0.80037767,-0.00021800736,0.00062069664,0.0,5.0,2295.7175,0.00062069664,-161315.5696306,-25244264.0,0.038059346,0.001352575482457383
baseline,32,0.016085,424,-3,bottom_cap_zone,0.010002245,1.6590139e-11,0.0099866306,0.010002245,0.0900133694,0.0099866306,0.019997755,38.27415766666667,82.36397025464979,119.70605,0.80037767,-0.00021800802,0.00062069768,0.0,5.0,2295.7219,0.00062069768,-161315.6601206,-25244328.0,0.038059443,0.0013525746150694021
baseline,32,0.016085,355,-3,top_cap_zone,-3.5686913e-13,3.9522618e-11,0.089957602,3.952422914048889e-11,0.010042398000000008,0.089957602,0.02999999996047577,45.601764333333335,92.94161350019714,119.59624,0.80053085,-0.0002995751,0.0016480999,0.0,5.0,3779.1826,0.0016480999,-377705.3227432,-29293238.0,0.044232596,0.003023947100003326
baseline,33,0.016588,347,-3,bottom_cap_zone,-1.952137e-13,8.3342317e-12,0.0099859945,8.336517643354004e-12,0.09001400550000001,0.0099859945,0.02999999999166348,47.47153333333333,84.38200000005216,119.82126,0.80020225,-0.00013250207,0.00061478821,0.0,6.0,2174.5667,0.00061478821,-161961.8057477,-18647944.0,0.028108764,0.0013370800000026255
baseline,34,0.01709,260,-3,interior,-0.01000009,-0.01000009,0.01997976,0.014142262902951565,0.08002024,0.01997976,0.015857737097048435,40.267448,76.72564624900924,119.81773,0.80024278,-0.00013511357,0.00038724783,0.0,10.0,1274.0917,0.00038724783,-132410.2635239,-8994602.0,0.013435729,0.0018511642831769463
baseline,34,0.01709,336,-3,bottom_cap_zone,3.5992552e-13,-0.010002483,0.0099852774,0.010002483,0.09001472260000001,0.0099852774,0.019997517,38.198787333333335,82.68039163941518,119.67555,0.80039805,-0.00024065137,0.00068524753,0.0,5.0,2354.3152,0.00068524753,-175842.1398087,-25772402.0,0.038857583,0.0013814366561660611
baseline,34,0.01709,414,-3,interior,0.01000009,-0.01000009,0.01997976,0.014142262902951565,0.08002024,0.01997976,0.015857737097048435,40.267445333333335,76.72564051123753,119.81772,0.80024278,-0.00013511357,0.00038724786,0.0,10.0,1274.0912,0.00038724786,-132410.2631797,-8994601.0,0.013435728,0.0018511641828886892
baseline,34,0.01709,270,-3,bottom_cap_zone,-0.010002483,2.0462647e-11,0.0099852774,0.010002483,0.09001472260000001,0.0099852774,0.019997517,38.1988,82.68036525959698,119.67555,0.80039805,-0.00024065078,0.00068524666,0.0,5.0,2354.3101,0.00068524666,-175842.0681236,-25772352.0,0.038857508,0.0013814370207610733
baseline,34,0.01709,282,-3,interior,-0.01000009,0.01000009,0.01997976,0.014142262902951565,0.08002024,0.01997976,0.015857737097048435,40.26742933333333,76.72558834987043,119.81773,0.80024278,-0.00013511242,0.00038724489,0.0,11.0,1274.0837,0.00038724489,-132410.1603679,-8994570.0,0.01343568,0.0018511614670289045
baseline,34,0.01709,346,-3,bottom_cap_zone,1.3644262e-13,2.9150764e-12,-5.8770188e-06,2.918267809230233e-12,0.10000587701880001,-5.8770188e-06,0.029999999997081733,47.22059366666667,84.82943450006942,119.79279,0.80026037,-0.00015358979,0.0006500184,0.0,6.0,2261.2935,0.0006500184,-194090.7602785,-22800772.0,0.034349721,0.0005755553700011604
baseline,34,0.01709,358,-3,bottom_cap_zone,-1.4791671e-13,0.010002483,0.0099852774,0.010002483,0.09001472260000001,0.0099852774,0.019997517,38.198838,82.68034569680692,119.67556,0.80039805,-0.00024065004,0.00068524538,0.0,5.0,2354.304,0.00068524538,-175841.9737692,-25772312.0,0.038857445,0.0013814374261531446
baseline,34,0.01709,424,-3,bottom_cap_zone,0.010002483,1.9667526e-11,0.0099852774,0.010002483,0.09001472260000001,0.0099852774,0.019997517,38.198806,82.6803663677135,119.67555,0.80039805,-0.00024065078,0.00068524666,0.0,5.0,2354.3098,0.00068524666,-175842.0701851,-25772358.0,0.03885752,0.00138143682733281
baseline,34,0.01709,436,-3,interior,0.01000009,0.01000009,0.01997976,0.014142262902951565,0.08002024,0.01997976,0.015857737097048435,40.26743266666667,76.72558250136849,119.81773,0.80024278,-0.00013511241,0.00038724483,0.0,11.0,1274.0826,0.00038724483,-132410.1598614,-8994571.0,0.013435682,0.001851161366586625
baseline,36,0.018096,260,-3,interior,-0.010000085,-0.010000084,0.019977879,0.014142255124776988,0.080022121,0.019977879,0.015857744875223012,40.30449566666667,76.93805084893688,119.80049,0.80025423,-0.00014789775,0.00042445172,0.0,7.0,1305.637,0.00042445172,-145626.4317689,-9193133.0,0.013731271,0.0018901668409303475
baseline,36,0.018096,336,-3,bottom_cap_zone,3.3234255e-13,-0.010002731,0.0099838963,0.010002731,0.0900161037,0.0099838963,0.019997268999999998,38.14436116666666,82.99180247673587,119.64444,0.80041879,-0.00026375969,0.00075126271,0.0,6.0,2411.0125,0.00075126271,-190579.8501779,-26305954.0,0.039663587,0.0014098428198188963
baseline,36,0.018096,414,-3,interior,0.010000085,-0.010000084,0.019977879,0.014142255124776988,0.080022121,0.019977879,0.015857744875223012,40.304489999999994,76.9380469653538,119.80048,0.80025423,-0.00014789775,0.00042445175,0.0,7.0,1305.6372,0.00042445175,-145626.4298716,-9193131.0,0.013731268,0.0018901670409176168
baseline,36,0.018096,270,-3,bottom_cap_zone,-0.010002731,2.3000237e-11,0.0099838963,0.010002731,0.0900161037,0.0099838963,0.019997268999999998,38.144389833333335,82.9917833893026,119.64444,0.80041879,-0.00026375905,0.0007512616,0.0,6.0,2411.0073,0.0007512616,-190579.7534911,-26305890.0,0.03966349,0.0014098428782979052
baseline,36,0.018096,282,-3,interior,-0.010000085,0.010000085,0.019977879,0.014142255831883754,0.080022121,0.019977879,0.015857744168116243,40.304508000000006,76.93801149026363,119.80049,0.80025423,-0.00014789656,0.00042444858,0.0,7.0,1305.6304,0.00042444858,-145626.3173452,-9193079.0,0.013731189,0.0018901644284120536
