case,label,route,feedback,frame,time,region,region_count,sigma_xx_mean,sigma_yy_mean,sigma_zz_mean,p_eff_compression_proxy_mean,q_proxy_mean,porepress_mean,porepress_min,porepressrate_maxabs,divvel_maxabs,velocity_max
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,11,0.003016,edge,112,-62.363154401785714,-62.36315501785714,-62.785982848214296,62.50409742261905,12.324050524059812,3621.0146254518304,2536.947468055,7205106.0,0.010795601,0.00033419305352289195
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,12,0.003318,interior,63,-60.07590814285713,-60.075908761904756,-38.66092238095238,52.93757976190475,22.05276980129269,3319.6593312678096,2383.966250309,48031532.0,0.072020248,0.0009542558100000073
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,12,0.003318,lateral,196,-70.01135738265306,-70.01135769387756,-52.55911790306123,64.19394432653061,23.99190877421678,3775.177644883061,1060.495782935,7877889.0,0.011848469,0.0003260405630109626
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,12,0.003318,top_cap,18,-56.59371477777778,-56.59371588888889,-39.25798229444445,50.81513765370371,32.1335647594159,2444.194672225456,399.0545421811,6064296.0,0.0090863332,0.00047317160335481515
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,12,0.003318,bottom_cap,18,-56.593714000000006,-56.59371277777778,-39.25798459444444,50.81513712407407,32.13355984282437,2444.1944926466444,399.0548415152,6064298.5,0.0090863369,0.00047317166293853034
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,12,0.003318,edge,112,-62.722385008928576,-62.722385598214295,-61.07293625892857,62.17256895535714,14.717766348679708,3488.593479655297,752.3682497299,7686452.0,0.011562184,0.0003525268196064943
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,13,0.003519,interior,63,-48.45885480952381,-48.45885441269841,-27.454325709523808,41.45734497724868,23.53503019937515,-636.7579932306598,-4251.610895207,40602004.0,0.060933154,0.000914603387737938
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,13,0.003519,lateral,196,-65.32895147959184,-65.3289518622449,-48.73290472448979,59.796936022108845,24.791559693104958,1671.867075913078,131.1711101536,22448804.0,0.033672314,0.00047196102306173337
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,13,0.003519,top_cap,18,-53.573018833333336,-53.5730195,-36.99750414444444,48.04784749259259,33.412486819658376,1394.6518824689447,1266.985053241,9628151.0,0.014443763,0.0005824420862640719
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,13,0.003519,bottom_cap,18,-53.57301777777778,-53.57301644444444,-36.99750708888889,48.047847103703695,33.412482754250355,1394.6519297929444,1266.985240171,9628155.0,0.014443768,0.0005824422071820335
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,13,0.003519,edge,112,-61.016410651785705,-61.016411205357144,-58.72696244642857,60.253261434523814,17.232995819048078,2383.6791997997593,1193.939425535,11585524.0,0.017380118,0.0004422603223195194
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,14,0.003821,interior,63,-41.72158885714286,-41.72158914285715,-21.33362719047619,34.925601730158725,23.276803888768654,-3250.721359800437,-5423.466442197,89231136.0,0.13363463,0.0037545496707728754
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,14,0.003821,lateral,196,-51.927537908163266,-51.92753757142858,-39.85262389795918,47.90256645918368,22.67146904117749,-3085.119876270736,-6172.6532448,17873664.0,0.026861504,0.0005939675890184982
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,14,0.003821,top_cap,18,-41.354095388888894,-41.3540955,-20.42365988888889,34.37728359259259,36.515918075466885,-4072.4878975077777,-5517.53448372,23019698.0,0.03452776,0.0006186186894342008
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,14,0.003821,bottom_cap,18,-41.35409194444444,-41.35409111111111,-20.423657944444443,34.37728033333334,36.51591442853399,-4072.4888862054995,-5517.535220405,23019708.0,0.034527775,0.0006186188051160424
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,14,0.003821,edge,112,-54.47185085714286,-54.47185080357143,-50.27975515178571,53.07448560416667,20.83203193822779,-488.79814522732494,-5154.599211995,19281824.0,0.028953031,0.00048617977203345707
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,15,0.004022,interior,63,-22.525613349206353,-22.525613523809522,-7.34526401904762,17.465496964021167,22.60499435689658,-10230.97044672346,-13901.920345,156595840.0,0.23462115,0.01032385241412948
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,15,0.004022,lateral,196,-43.780940832142846,-43.780940558163266,-34.07684279744898,40.546241395918365,23.66351447649798,-6028.495746626557,-10382.05164736,38530340.0,0.05782295,0.0006453742590818251
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,15,0.004022,top_cap,18,-32.72156472222222,-32.72156416666667,-11.52612875,25.656419212962966,37.38355799844605,-7559.352833986944,-9849.814952859,37900652.0,0.056877993,0.0005783818653455602
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,15,0.004022,bottom_cap,18,-32.7215625,-32.721562,-11.526133683333335,25.656419394444445,37.383554215019736,-7559.352025928999,-9849.811935875,37900628.0,0.056877956,0.0005783819161622876
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,15,0.004022,edge,112,-49.459470107142856,-49.459469916071434,-44.54928804017857,47.82274268779762,23.027928189533927,-2590.6242206840893,-9358.222787203,32832974.0,0.049290866,0.0004727616441670113
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,16,0.004323,interior,63,125.95204122222223,125.95203521428571,107.90066373015873,-119.93491338888889,107.76315232584854,-65202.72781925506,-219419.6905836,2011072100.0,3.0166426,0.024256204384481363
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,16,0.004323,lateral,196,-52.76994267234694,-52.769941535357155,-33.630076153061225,46.38998678692176,75.35210407239299,-3686.961409510648,-27436.83867483,129260600.0,0.19393568,0.0017165674000000025
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,16,0.004323,top_cap,18,-35.81016277777778,-35.81016272222222,-48.1038108,39.908045433333335,52.967606816201965,-1852.1587155228444,-7435.978796046,135964780.0,0.20398071,0.0015817095000000036
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,16,0.004323,bottom_cap,18,-35.81015811111112,-35.81015705555556,-48.10380659444444,39.908040587037036,52.967606695841134,-1852.1557964515277,-7435.979631862,135964880.0,0.20398086,0.0015817097000000013
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,16,0.004323,edge,112,-48.440886317857135,-48.44088606428572,-48.25851833035715,48.38009690416667,31.44276980022125,-2370.326661123369,-6793.70308695,83909528.0,0.12576894,0.0009798532084867298
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,17,0.004524,interior,63,-487.00958346031746,-487.0095963333333,-384.47901619047616,452.832731994709,389.4931697320004,144287.26659480046,-63851.06505612,5821133300.0,8.7327356,0.050266863429538705
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,17,0.004524,lateral,196,94.66934666416326,94.66934908988775,33.3379953,-74.22556368468366,232.9590227714152,-44463.438690676536,-75029.22172525,487976670.0,0.73208445,0.0052263499000000015
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,17,0.004524,top_cap,18,68.94645695000001,68.94645701111111,238.75730038888892,-125.55007145,182.25673020717588,-63319.47396521445,-92681.43588431,591715010.0,0.88773882,0.0011297216000000028
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,17,0.004524,bottom_cap,18,68.9464503388889,68.9464531888889,238.75726366666666,-125.55005573148148,182.25669053171066,-63319.47209996166,-92681.42847306,591714880.0,0.88773865,0.0011297208000000118
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,17,0.004524,edge,112,-8.450141276785713,-8.450140944642856,18.506911971428572,-0.5355432499999994,44.17629909750763,-27931.14942261027,-58930.01882843,345479740.0,0.51826864,0.0004940615457980227
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,18,0.004821,interior,63,-3144.4034370158724,-3144.4033772222224,-2566.2580008253967,2951.688271687831,3015.7155916279135,1144077.0370921255,-642289.1289872,71604011000.0,107.39281,1.4440403803025061
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,18,0.004821,lateral,196,790.1316281892858,790.1316078918367,360.49589568367344,-646.9197105882654,1727.8720082573116,-273616.28308931337,-560444.4770142,6058511900.0,9.0866766,0.028596925000000058
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,18,0.004821,top_cap,18,681.0830888888888,681.0831316666668,1709.6272216666666,-1023.9311474074075,1131.2346923407279,-422706.8932057055,-808745.2518181,8729616400.0,13.093448,0.009123987500000002
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,18,0.004821,bottom_cap,18,681.0831377777778,681.08313,1709.6272483333332,-1023.931172037037,1131.234657681684,-422706.94216747227,-808745.1431073,8729616400.0,13.093449,0.009123988400000052
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,18,0.004821,edge,112,151.66776607142856,151.6677623392857,302.95401849107145,-202.0965156339286,237.14657278395273,-108552.28145251327,-354372.1748321,4036935200.0,6.0549006,0.004643910542372421
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,19,0.005011,interior,63,10830.969490460317,10830.968772539682,8550.643112698413,-10070.860458566136,8906.256642960583,-4065508.9783099997,-18613618.8162,170911830000.0,256.40012,1.442141900000146
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,19,0.005011,lateral,196,-1447.1087723469388,-1447.1086358163263,-404.92123771428567,1099.7128819591835,5288.193814991456,425210.55948650365,-1728778.360814,14488362000.0,21.732185,0.10878778791515409
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,19,0.005011,top_cap,18,-1341.4744055555557,-1341.4745538888887,-4125.018588888888,2269.3225161111113,3163.4607027114143,894778.4314239167,366421.4413775,18635932000.0,27.953451,0.13388997000000002
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,19,0.005011,bottom_cap,18,-1341.4738272222223,-1341.4738494444443,-4125.015811111112,2269.3211625925924,3163.4582819833317,894777.9799151667,366421.2142451,18635938000.0,27.953459,0.13388999000000043
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,19,0.005011,edge,112,-522.1888330357143,-522.1888098214285,-1064.4316078571428,702.9364169047619,982.7398221505766,253408.97399294857,52867.48468826,8679115800.0,13.017426,0.051507589505471504
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,20,0.005264,interior,63,33017.89894603174,33017.89662222222,25116.849707936504,-30384.215092063492,28624.02056781727,-12872775.67452862,-63269038.80407,856049650000.0,1284.7023,10.186682000000012
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,20,0.005264,lateral,196,-3252.5626159693884,-3252.56210994898,-574.4753728418369,2359.866699586735,16613.98830356437,1132129.5939046869,-6709978.982355,99932848000.0,149.86433,0.5979273933261913
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,20,0.005264,top_cap,18,-3298.0606944444444,-3298.0605277777777,-10528.79485,5708.305357407407,8153.210695510032,2581822.5565424333,495476.5109014,94012703000.0,141.07118,0.6334741100000003
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,20,0.005264,bottom_cap,18,-3298.0548833333337,-3298.055044444445,-10528.780438888889,5708.296788888889,8153.200724078617,2581820.3527013334,495475.4146116,94012637000.0,141.07109,0.633473870000001
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,20,0.005264,edge,112,-1090.9654919642858,-1090.9654873214286,-2685.5333180357143,1622.488099107143,2761.4707564315095,384681.2757074056,-176438.1202287,40548987000.0,60.827789,0.2170798554580512
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,21,0.005505,interior,59,21294.407652372884,21294.40686372881,16050.526104915252,-19546.446873672314,11312.536064385127,-9010239.427144915,-22271044.31916,1628261300000.0,2442.4236,30.643486000000085
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,21,0.005505,lateral,200,10244.4152551,10244.415093549998,7460.749218600001,-9316.526522416667,10324.960082538528,-3764238.2485599006,-12308164.60152,492000670000.0,738.15302,8.17523965800435
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,21,0.005505,top_cap,18,3231.156133333333,3231.155822222222,4221.9487733333335,-3561.4202429629627,2751.0037905574227,-473838.94812054996,-881600.0726422,237395130000.0,356.13837,1.2300794000000006
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,21,0.005505,bottom_cap,18,3231.1588833333335,3231.1592333333333,4221.952955,-3561.4236905555554,2751.0022969688775,-473839.13719905005,-881600.5066351,237395100000.0,356.13834,1.230079100000001
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,21,0.005505,edge,112,761.9840997857144,761.9841861607143,-576.5460599107143,-315.8074086785714,2736.442505122843,-1135194.4531455876,-1355205.185102,97593786000.0,146.38828,0.3689094236685035
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,22,0.005755,interior,51,11926.413192156862,11926.410658823532,-25053.129235294113,400.10179477124234,78750.42384610792,-8087050.393810549,-12505470.94541,1023817500000.0,1535.5398,26.41663700000064
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,22,0.005755,lateral,208,28897.148096490386,28897.148817307698,14883.792235865383,-24226.029716554487,40387.90588165125,-9268481.56431453,-17880416.16889,286358010000.0,429.58957,22.196584992367494
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,22,0.005755,top_cap,18,29744.937722222225,29744.936055555558,70505.52994444445,-43331.80124074074,45422.98521340422,-12502047.617956666,-13591307.06935,137087560000.0,205.56149,1.387335200000001
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,22,0.005755,bottom_cap,18,29744.93572222222,29744.934777777777,70505.53294444445,-43331.80114814815,45422.989630939235,-12502045.820985556,-13591303.47743,137087510000.0,205.56142,1.3873351000000016
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,22,0.005755,edge,112,8453.065161785717,8453.06531767857,10988.020541964286,-9298.05034047619,8361.522106800725,-7743897.486990536,-11405161.26101,21925157000.0,32.855499,0.35008812565260333
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,23,0.006001,interior,51,57805.424203921575,57805.42067058824,-24800.87045098039,-30269.991474509807,146733.27338643317,-20265023.01248569,-21957601.00927,954945500000.0,1432.2924,30.1408304095169
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,23,0.006001,lateral,208,48993.44329134616,48993.444032692314,27278.798505769228,-41755.2286099359,71888.83745198286,-17991796.216001105,-24660172.72599,227946140000.0,341.97205,17.527954835683776
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,23,0.006001,top_cap,18,44005.72938888889,44005.728,109278.7146111111,-65763.39066666666,74370.0087163847,-17374657.405626662,-20597295.1346,31586247000.0,47.320824,1.2281774000000008
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,23,0.006001,bottom_cap,18,44005.73277777778,44005.72983333333,109278.73266666668,-65763.39842592593,74370.02447593638,-17374659.11090778,-20597297.67167,31586304000.0,47.320911,1.2281774000000023
CaseT4m_AllSurface_FeedbackDelayed,"all-surface f_i, delayed feedback",all_surface,delayed,23,0.006001,edge,112,11407.88742107143,11407.887955625,13213.711683928572,-12009.829020208334,13684.919691032224,-12394859.490563126,-15961847.46805,14505769000.0,21.775013,0.2291230618283452
