case,label,kind,scale,relax,limiter,time,part,region,count,porepress_mean,porepress_min,porepress_max,excess_mean,porepressrate_mean,porepressrate_maxabs,divvel_mean,divvel_maxabs,velocity_max,kplastic_max
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004021,15,specimen_no_caps_edge,105,95017.79403265884,-65725.93578658,192741.0969849,95017.79403265884,323856277.52380955,945658240.0,-0.48536809104761913,1.4188689,0.11546898685487814,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004268,16,all,407,418163.70881999464,-30413033.64915,38055971.37531,418163.70881999464,-3399114796.019656,356346990000.0,5.09773623203931,534.78516,22.261433686409216,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004268,16,center_core,45,912082.1140610799,511234.9794988,1366073.123282,912082.1140610799,4541622918.888889,10210850000.0,-6.8129445293333335,15.317429,1.5909931968660433,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004268,16,specimen_no_caps_edge,105,-542989.4634631057,-3538777.853668,1366073.123282,-542989.4634631057,-10977670820.761906,40955298000.0,16.476065447047617,61.471485,3.327807829306574,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004503,17,all,407,-98552868.74960321,-175189471.1459,-49848478.41737,-98552868.74960321,-835506469491.4005,2187542800000.0,1253.238049058968,3281.7776,182.82550393398904,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004503,17,center_core,45,-93057485.34189333,-95842392.58143,-87604754.89551,-93057485.34189333,-981056540888.8889,1074122700000.0,1471.5955355555557,1611.2233,26.9797313208901,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004503,17,specimen_no_caps_edge,103,-89650440.15120775,-100189193.4079,-65677196.53872,-89650440.15120775,-860659963592.233,1074122700000.0,1290.9451507766987,1611.2233,57.46569082006531,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004754,18,all,375,-380847268.6874109,-490510654.945,-192290554.2744,-380847268.6874109,-919727178794.6666,2558006700000.0,1379.5546435813333,3837.2673,256.1819844136682,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004754,18,center_core,27,-398880788.7914333,-413017770.5658,-374371898.3387,-398880788.7914333,-1154885490000.0,1624642000000.0,1732.3809325925924,2437.2292,45.6748350000863,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.004754,18,specimen_no_caps_edge,79,-398571068.7964924,-432051596.4935,-330977268.8636,-398571068.7964924,-1195015994329.114,2249676600000.0,1792.5198642278483,3374.9585,144.00778045838862,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.005,19,all,243,-656776715.0212317,-838732910.4899,-455763291.104,-656776715.0212317,-2311359181971.1934,13000945000000.0,3466.971279419753,19500.729,572.1504399292274,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.005,19,center_core,17,-644480373.9341588,-661997205.5035,-636229796.2952,-644480373.9341588,-1116758766411.7646,2750056200000.0,1674.5412140588235,4124.7456,133.95571956624414,0.0
CaseT4f_ConfOnly_FullFeedbackNoStab,full feedback,unstabilized,1.0,0.0,0,0.005,19,specimen_no_caps_edge,29,-713653535.8493861,-817729802.4563,-636229796.2952,-713653535.8493861,-1122616771344.8276,2750056200000.0,1683.7882599655172,4124.7456,133.95571956624414,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.0,0,specimen_no_caps_edge,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.000503,1,specimen_no_caps_edge,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.000804,2,all,407,632.9717974725647,3.825858904116,1362.021307252,632.9717974725647,3532970.3441867325,7526067.0,-0.0052994558119828,0.011291088,0.00029019344208488525,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.000804,2,center_core,45,627.2367034510555,242.8336856286,774.4803221052,627.2367034510555,3636444.9511111123,4435425.5,-0.005453635519999999,0.0066526914,2.100043359092403e-05,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.000804,2,specimen_no_caps_edge,147,699.0619982319586,185.7127008813,1005.687898105,699.0619982319586,3959455.436734694,5638291.5,-0.005938634617006802,0.0084580779,3.057459600000004e-05,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.001005,3,all,407,1789.5462488918743,-2.380450610536,3779.237035022,1789.5462488918743,6483568.543402948,13487974.0,-0.009725353472923833,0.020239539,0.000490818005229075,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.001005,3,center_core,45,1906.3274844674866,902.3206966517,2299.99376773,1906.3274844674866,7294107.5,8654424.0,-0.010937904517777777,0.012980542,5.483188753322316e-05,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.001005,3,specimen_no_caps_edge,105,2208.506791983923,902.3206966517,2863.70582653,2208.506791983923,8165852.528571429,10430536.0,-0.012246579859999999,0.015648499,7.539291300000099e-05,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.001307,4,all,407,4467.690963739806,-109.7960576837,9264.389737151,4467.690963739806,9756472.763243245,19864534.0,-0.014634710097764127,0.029818565,0.0007024560749745492,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.001307,4,center_core,45,5119.7477137912,2861.406804407,6042.100098469,5119.7477137912,12022588.277777778,13897607.0,-0.018027036888888893,0.020845482,0.0001217900928951566,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.001307,4,specimen_no_caps_edge,105,5648.660706473477,2861.406804407,7186.452138123,5648.660706473477,12624005.51904762,15760596.0,-0.018930343828571426,0.023649182,0.0001545909949870255,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.001508,5,all,407,6454.138810756443,1105.240599935,11145.75907516,6454.138810756443,10122651.574520884,20553828.0,-0.01518397842031941,0.030838251,0.0007338431615578916,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.001508,5,center_core,45,8066.048345764578,6556.349166077,8968.521279701,8066.048345764578,13054138.266666668,14915118.0,-0.019576575955555557,0.022368418,0.0001662238156021183,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.001508,5,specimen_no_caps_edge,105,8739.82128888499,6556.349166077,9840.447518161,8739.82128888499,13150498.60952381,16304304.0,-0.01972757075238095,0.024459094,0.000196490739318912,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.00181,6,all,407,9184.520075011964,1267.864049292,16662.34450285,9184.520075011964,8232501.041081082,17878728.0,-0.01234875251007371,0.026865335,0.000655086324980849,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.00181,6,center_core,45,11669.687527757646,9253.759694171,13063.25475069,11669.687527757646,10926148.533333333,12402734.0,-0.01638495131111111,0.018604135,0.00022027294615433552,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.00181,6,specimen_no_caps_edge,105,12217.858957533084,9253.759694171,14175.81029605,12217.858957533084,10275183.919047618,12913427.0,-0.015410155828571429,0.019378822,0.00022624833045970308,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002011,7,all,407,10483.32480068723,1404.162897408,19567.70169066,10483.32480068723,5811423.925798526,14575697.0,-0.008717136715552826,0.021935329,0.0005693880593839538,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002011,7,center_core,45,13362.092900431113,10636.90959372,14995.49161284,13362.092900431113,7471129.222222222,8564352.0,-0.01120349634,0.012849775,0.0002521260944611597,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002011,7,specimen_no_caps_edge,105,13727.15372522619,10636.90959372,16139.46096096,13727.15372522619,6488144.438095238,8616213.0,-0.009725881865714285,0.012935287,0.0002521260944611597,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002312,8,all,407,11359.831329596798,1441.452998997,22245.29930674,11359.831329596798,1407923.2445872237,8563701.0,-0.0021118854202285013,0.012949703,0.00043502051399402767,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002312,8,center_core,45,14265.414551888443,11533.87655633,16100.59328863,14265.414551888443,632296.2955111112,2705431.8,-0.0009463364858,0.0040399982,0.0002988600093760834,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002312,8,specimen_no_caps_edge,105,14287.61687372162,11533.87655633,17179.2064054,14287.61687372162,-544114.1693523809,2705431.8,0.0008301044029428572,0.0040399982,0.0002988600093760834,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002514,9,all,407,11059.083688945526,3003.924813765,18994.95452864,11059.083688945526,-1484462.79392629,7059689.0,0.0022266941324324326,0.010580467,0.0004884326788301348,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002514,9,center_core,45,13770.901335490891,12087.14330987,15180.44496494,13770.901335490891,-4035199.5311111105,4453331.0,0.006057070720000001,0.0066841501,0.00032111690182548943,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002514,9,specimen_no_caps_edge,105,14609.414087992378,12087.14330987,16239.96953821,14609.414087992378,-5215042.394285715,7059689.0,0.007818607441904761,0.010580467,0.00032111690182548943,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002815,10,all,407,9872.760379884505,2400.119853631,18656.21354452,9872.760379884505,-5018202.7334078625,12614361.0,0.007527304338610565,0.018936519,0.0005307189704852089,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002815,10,center_core,45,11385.03855427178,10013.37725424,13019.66655632,11385.03855427178,-9567762.033333333,10306320.0,0.014358620273333334,0.015467505,0.000337353763907775,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.002815,10,specimen_no_caps_edge,105,11867.604749015714,10013.37725424,13598.60510882,11867.604749015714,-10771801.842857143,12614361.0,0.016166248060000003,0.018936519,0.000337353763907775,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003016,11,all,407,8624.105610993516,1805.699312131,17771.8726751,8624.105610993516,-6542685.97019656,14910718.0,0.009814029336683048,0.022396978,0.0005356613500000002,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003016,11,center_core,45,9137.565185488489,7802.617120451,11443.30907719,9137.565185488489,-11583883.044444444,12677567.0,0.01738528928888889,0.019026283,0.0003321181327112288,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003016,11,specimen_no_caps_edge,105,9357.285764224687,7802.617120451,11443.30907719,9357.285764224687,-12934598.133333333,14910718.0,0.01941970642857143,0.022396978,0.00034976422229529255,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003318,12,all,407,7802.985458251607,1540.045784938,16962.83679542,7802.985458251607,3655135.9666584763,13242964.0,-0.005482704772432433,0.019891748,0.0017659538344721613,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003318,12,center_core,45,7596.481653595423,6496.219482513,11058.02120663,7596.481653595423,5020780.2422222225,11376611.0,-0.007519893411111112,0.017095033,0.0011743075709078257,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003318,12,specimen_no_caps_edge,105,6919.885429788001,5327.740772851,11058.02120663,6919.885429788001,-30229.14600000002,11376611.0,7.685347057142853e-05,0.017095033,0.0013044951339849114,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003519,13,all,407,13874.069421308915,6431.451890101,21188.65995854,13874.069421308915,41892653.875921376,78383840.0,-0.0628389849987715,0.11758681,0.005326050315350972,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003519,13,center_core,45,17248.753500494,16527.45963587,18304.68380194,17248.753500494,65655695.02222222,72397992.0,-0.09847573122222222,0.10859732,0.0031654885121638874,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003519,13,specimen_no_caps_edge,105,16347.37617268638,14709.2130773,18304.68380194,16347.37617268638,50047230.4,72397992.0,-0.07506746715238095,0.10859732,0.0038540300293317107,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003821,14,all,407,22704.774930122727,-4094.822262644,60844.4015941,22704.774930122727,2797539.1535626533,200635420.0,-0.0041963108412776395,0.30117941,0.019086268170155893,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003821,14,center_core,45,23304.852716989557,15642.481289,29794.81974068,23304.852716989557,-53960135.88888889,122016760.0,0.08090208737777778,0.18299714,0.007717733947502687,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.003821,14,specimen_no_caps_edge,105,20650.206183640476,12573.44211443,29794.81974068,20650.206183640476,-40148899.82857143,122016760.0,0.06025674463333333,0.18299714,0.007856893150922724,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004022,15,all,407,27559.859616481262,-90092.20856646,205467.1929824,27559.859616481262,68328332.73882064,1023202800.0,-0.10249252353513512,1.5358356,0.08332317501808895,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004022,15,center_core,45,18766.952936704365,-1761.235632801,31156.36619238,18766.952936704365,76509816.0,99915472.0,-0.11466366768888889,0.14986813,0.022254153016044935,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004022,15,specimen_no_caps_edge,105,15682.563388487959,-6616.19545387,40558.38438927,15682.563388487959,40733769.39047619,115574510.0,-0.06092538054285714,0.17345411,0.022254153016044935,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004322,16,all,407,253645.54706271813,-1417952.863307,2558646.028589,253645.54706271813,1012585476.0933661,14760082000.0,-1.5188806017542997,22.152121,1.0724813055965072,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004322,16,center_core,45,369985.3908640445,333059.2377971,391527.9082499,369985.3908640445,1125509434.0,1501978500.0,-1.6890733977777779,2.2533791,0.09811468308582182,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004322,16,specimen_no_caps_edge,105,228537.71938485958,-56166.3774065,391527.9082499,228537.71938485958,572580887.0476191,1593354800.0,-0.858299339752381,2.390518,0.15686019150436317,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004517,17,all,407,220720.37047859043,-5162792.193174,7565181.045446,220720.37047859043,-476432416.0687961,71469679000.0,0.7146433277149875,107.20959,3.6829767204560606,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004517,17,center_core,45,-141165.62790651,-546956.7647786,169111.9362001,-141165.62790651,-4031209677.7777777,7199414800.0,6.047339351111111,10.801102,0.3314285130300191,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004517,17,specimen_no_caps_edge,105,-195012.74124179056,-632083.1379157,302446.8522155,-195012.74124179056,-4911671465.619047,10328560000.0,7.3676172428571425,15.491742,0.6959869826875388,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004752,18,all,407,-4317590.608983258,-84949506.23642,76218818.86922,-4317590.608983258,-164462633993.6118,1387791500000.0,246.6774687793612,2082.3455,61.35629666607055,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004752,18,center_core,45,1129869.4400969867,-890330.9609714,3863060.182344,1129869.4400969867,-68063092511.111115,94101258000.0,102.07654155555554,141.16557,3.713252295483937,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.004752,18,specimen_no_caps_edge,105,-4840834.601690311,-14967832.54904,3863060.182344,-4840834.601690311,-160080854504.7619,327542730000.0,240.1701296190476,491.51071,12.318835483625614,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.005004,19,all,407,-201299028.30029532,-300124108.3168,-140486716.982,-201299028.30029532,-1123005325000.0,3169027100000.0,1684.459458796069,4754.0845,220.29754943912246,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.005004,19,center_core,19,-167889001.61842632,-176974958.8885,-150951781.0926,-167889001.61842632,-698145298052.6316,919556060000.0,1046.8871021052632,1379.0706,63.40087406061043,0.0
CaseT4f_ConfOnly_RelaxA02,relax 0.2,relaxation,1.0,0.2,0,0.005004,19,specimen_no_caps_edge,99,-183059065.79180607,-203196774.2081,-149155145.7515,-183059065.79180607,-900073702171.7172,1289319600000.0,1350.003341111111,1934.2366,64.81719779843054,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.0,0,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.0,0,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.0,0,specimen_no_caps_edge,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.000503,1,all,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.000503,1,center_core,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.000503,1,specimen_no_caps_edge,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.000804,2,all,407,632.9717974725647,3.825858904116,1362.021307252,632.9717974725647,3532970.3441867325,7526067.0,-0.0052994558119828,0.011291088,0.00029019344208488525,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.000804,2,center_core,45,627.2367034510555,242.8336856286,774.4803221052,627.2367034510555,3636444.9511111123,4435425.5,-0.005453635519999999,0.0066526914,2.100043359092403e-05,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.000804,2,specimen_no_caps_edge,147,699.0619982319586,185.7127008813,1005.687898105,699.0619982319586,3959455.436734694,5638291.5,-0.005938634617006802,0.0084580779,3.057459600000004e-05,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.001005,3,all,407,1789.5462488918743,-2.380450610536,3779.237035022,1789.5462488918743,6483568.543402948,13487974.0,-0.009725353472923833,0.020239539,0.000490818005229075,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.001005,3,center_core,45,1906.3274844674866,902.3206966517,2299.99376773,1906.3274844674866,7294107.5,8654424.0,-0.010937904517777777,0.012980542,5.483188753322316e-05,0.0
CaseT4f_ConfOnly_CapR25A50,cap,cap,1.0,0.0,3,0.001005,3,specimen_no_caps_edge,105,2208.506791983923,902.3206966517,2863.70582653,2208.506791983923,8165852.528571429,10430536.0,-0.012246579859999999,0.015648499,7.539291300000099e-05,0.0
