step,time,factor,applied,raw_max,raw_mean,used_max,used_mean,pre_accel_max,ratio_max,confining_ref,limited,relaxed,cap_min,lateral_used_max,cap_edge_used_max,interior_used_max,case,label,kind,scale,relax,limiter
10.0,0.00140759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
11.0,0.00150814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
12.0,0.00160868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
13.0,0.00170922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
14.0,0.00180976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
15.0,0.0019103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
16.0,0.00201085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
17.0,0.00211139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
18.0,0.00221193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
19.0,0.00231247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
20.0,0.00241301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
21.0,0.00251355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
22.0,0.0026141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
23.0,0.00271464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
24.0,0.00281518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
25.0,0.00291572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
26.0,0.00301626,0.01084,407.0,1.71993,1.03538,0.343986,0.207076,0.408828,0.178559,1.92645,0.0,407.0,48.1614,0.343986,0.234908,0.250459,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
27.0,0.0031168,0.0778673,407.0,12.5615,7.32942,3.00644,1.76362,0.351701,1.56061,1.92646,0.0,407.0,48.1614,3.00644,1.90785,1.98037,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
28.0,0.00321734,0.144895,407.0,23.8658,13.4218,8.70094,4.98378,0.4897,4.51655,1.92646,0.0,407.0,48.1614,8.70094,5.21514,5.25342,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
29.0,0.00331788,0.211922,407.0,36.556,19.4585,16.6883,9.22529,1.27121,8.66269,1.92646,0.0,407.0,48.1614,16.6883,9.5381,9.10785,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
30.0,0.00341842,0.278949,407.0,26.109,16.3895,20.543,12.1929,3.01016,8.55493,1.92646,0.0,407.0,48.1615,20.543,13.7216,13.4899,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
31.0,0.00351896,0.345975,407.0,44.3685,25.8774,24.5062,15.2418,4.54569,10.9622,1.92646,0.0,407.0,48.1614,24.5062,20.6853,20.2498,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
32.0,0.0036195,0.412999,407.0,85.6626,43.7822,39.1369,21.4415,6.74354,18.0829,1.92646,0.0,407.0,48.1614,39.1369,34.8359,31.1882,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
33.0,0.00372003,0.480021,407.0,179.804,65.3967,50.0,31.4045,10.7814,25.0,1.92646,108.0,407.0,48.1616,50.0,50.0,43.9968,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
34.0,0.00382056,0.547039,407.0,415.721,108.409,50.0,35.7531,15.5438,25.0,1.92648,166.0,407.0,48.1621,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
35.0,0.00392107,0.614048,407.0,810.968,234.471,50.0,45.3665,18.7861,25.0,1.92652,282.0,407.0,48.1631,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
36.0,0.00402157,0.681048,407.0,1262.94,390.298,50.0,49.6069,21.2926,25.0,1.92657,386.0,407.0,48.1642,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
37.0,0.00412206,0.748042,407.0,1682.93,542.294,50.0,49.8772,27.1785,18.4537,1.9266,406.0,407.0,48.1649,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
38.0,0.00422253,0.81502,407.0,2118.76,790.375,50.0,46.5743,37.6869,16.1532,1.92661,342.0,407.0,48.1653,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
39.0,0.00432297,0.881981,407.0,3117.77,1167.47,50.0,49.7452,46.0826,10.2182,1.92664,394.0,407.0,48.1659,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
40.0,0.00442339,0.94893,407.0,1049.94,451.215,50.0,47.3362,52.7157,25.0,1.92673,344.0,407.0,48.1683,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
41.0,0.00452381,1.0,407.0,1606.46,764.813,50.0,48.2004,51.9877,19.457,1.92689,362.0,407.0,48.1722,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
42.0,0.0046242,1.0,407.0,2642.72,1206.52,50.0,49.8234,57.5905,25.0,1.92708,406.0,407.0,48.1769,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
43.0,0.00472459,1.0,407.0,3745.31,1593.37,50.0,49.8772,62.3801,11.3795,1.92731,406.0,407.0,48.1827,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
44.0,0.004825,1.0,407.0,5322.78,1911.66,50.0,49.4488,66.3033,12.2883,1.92758,380.0,407.0,48.1895,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
45.0,0.0049254,1.0,407.0,7055.33,2293.49,50.0,48.3977,69.4726,14.2856,1.92789,382.0,407.0,48.1973,50.0,50.0,50.0,CaseT4f_ConfOnly_RelaxA02CapR25A50,relax 0.2 + cap,relaxation+cap,1.0,0.2,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
1.0,0.000502713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
2.0,0.000603255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
3.0,0.000703798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
4.0,0.00080434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
5.0,0.000904883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
6.0,0.00100543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
7.0,0.00110597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
8.0,0.00120651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
9.0,0.00130705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
10.0,0.00140759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
11.0,0.00150814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
12.0,0.00160868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
13.0,0.00170922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
14.0,0.00180976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
15.0,0.0019103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
16.0,0.00201085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
17.0,0.00211139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
18.0,0.00221193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
19.0,0.00231247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
20.0,0.00241301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
21.0,0.00251355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
22.0,0.0026141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
23.0,0.00271464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
24.0,0.00281518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
25.0,0.00291572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
26.0,0.00301626,0.01084,407.0,1.71993,1.03538,0.343986,0.207076,0.408828,0.178559,1.92645,0.0,407.0,9.63227,0.343986,0.234908,0.250459,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
27.0,0.0031168,0.0778673,407.0,12.5615,7.32942,3.00644,1.76362,0.351701,1.56061,1.92646,0.0,407.0,9.63228,3.00644,1.90785,1.98037,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
28.0,0.00321734,0.144895,407.0,23.8658,13.4218,8.70094,4.98378,0.4897,4.51655,1.92646,0.0,407.0,9.63228,8.70094,5.21514,5.25342,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
29.0,0.00331788,0.211922,407.0,36.5559,19.4585,9.63228,7.62989,1.1636,5.0,1.92646,152.0,407.0,9.63228,9.63228,9.5381,9.10785,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
30.0,0.00341842,0.278949,407.0,24.5897,15.4501,9.77664,8.73893,1.95533,5.0,1.92645,270.0,407.0,9.63227,9.77664,9.63227,9.63227,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
31.0,0.00351896,0.345975,407.0,35.991,20.7819,10.0,9.05213,2.659,5.0,1.92645,274.0,407.0,9.63226,10.0,9.63226,9.63226,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
32.0,0.0036195,0.412999,407.0,64.0408,35.3053,10.0,8.87213,3.56556,5.0,1.92645,308.0,407.0,9.63225,10.0,9.63225,9.63225,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
33.0,0.00372003,0.480022,407.0,95.55,50.9514,10.0,9.39355,4.91961,5.0,1.92645,368.0,407.0,9.63225,10.0,9.63225,9.63225,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
34.0,0.00382056,0.547043,407.0,151.618,69.0034,10.0,9.00204,6.25778,5.0,1.92646,314.0,407.0,9.63228,10.0,9.63228,9.63228,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
35.0,0.00392109,0.614061,407.0,291.321,122.113,10.0,9.72791,7.22418,5.0,1.92647,406.0,407.0,9.63234,10.0,9.63234,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
36.0,0.00402162,0.68108,407.0,431.77,181.643,10.0,9.72116,7.82627,5.0,1.92648,406.0,407.0,9.63239,10.0,9.63239,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
37.0,0.00412214,0.748096,407.0,543.301,236.874,10.0,9.705,8.46144,5.0,1.92649,402.0,407.0,9.63243,10.0,10.0,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
38.0,0.00422267,0.81511,407.0,654.198,291.176,10.0,9.86713,9.02505,5.0,1.92649,406.0,407.0,9.63246,10.0,10.0,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
39.0,0.00432318,0.88212,407.0,778.333,346.613,10.0,9.93243,9.46592,5.0,1.9265,406.0,407.0,9.63249,10.0,10.0,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
40.0,0.0044237,0.949132,407.0,412.994,230.189,10.0,9.92418,10.0137,5.0,1.9265,390.0,407.0,9.63251,10.0,10.0,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
41.0,0.00452422,1.0,407.0,484.114,258.58,10.0,9.82431,10.4419,5.0,1.9265,398.0,407.0,9.63252,10.0,10.0,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
42.0,0.00462473,1.0,407.0,471.527,279.755,10.0,9.7661,10.8487,5.0,1.92651,394.0,407.0,9.63254,10.0,10.0,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
43.0,0.00472525,1.0,407.0,617.197,288.346,10.0,9.84016,11.3181,5.0,1.92651,382.0,407.0,9.63257,10.0,10.0,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
44.0,0.00482577,1.0,407.0,798.708,286.744,10.0,9.76602,11.6288,5.0,1.92652,370.0,407.0,9.63262,10.0,10.0,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
45.0,0.00492628,1.0,407.0,1055.62,349.173,10.0,9.84159,11.6056,5.0,1.92654,394.0,407.0,9.63269,10.0,10.0,10.0,CaseT4f_ConfOnly_RelaxA02CapR5A10,relax 0.2 + tight cap,targeted tight cap,1.0,0.2,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
1.0,0.000502713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
2.0,0.000603255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
3.0,0.000703798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
4.0,0.00080434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
5.0,0.000904883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
6.0,0.00100543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
7.0,0.00110597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
8.0,0.00120651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
9.0,0.00130705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
10.0,0.00140759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
11.0,0.00150814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
12.0,0.00160868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
13.0,0.00170922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
14.0,0.00180976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
15.0,0.0019103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
16.0,0.00201085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
17.0,0.00211139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
18.0,0.00221193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
19.0,0.00231247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
20.0,0.00241301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
21.0,0.00251355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
22.0,0.0026141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
23.0,0.00271464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
24.0,0.00281518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
25.0,0.00291572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CaseT4f_AxialGentle_RelaxA02CapR25A50,axial smoke,axial smoke,1.0,0.2,3
