nu,eta,Tv,normalized_center_pressure,root_count,formula
0.1,1.125,4.0990933902233226e-02,1.4404416304628036e+00,200,paper_eq_46_47
0.1,1.125,4.1786409737274564e-02,1.4435392079315779e+00,200,paper_eq_46_47
0.1,1.125,4.2597322688377806e-02,1.4465353655432800e+00,200,paper_eq_46_47
0.1,1.125,4.3423972330390880e-02,1.4494209398278219e+00,200,paper_eq_46_47
0.1,1.125,4.4266664051753390e-02,1.4521865417371642e+00,200,paper_eq_46_47
0.1,1.125,4.5125709167315987e-02,1.4548225813675468e+00,200,paper_eq_46_47
0.1,1.125,4.6001425033349176e-02,1.4573192945167968e+00,200,paper_eq_46_47
0.1,1.125,4.6894135164783905e-02,1.4596667709319155e+00,200,paper_eq_46_47
0.1,1.125,4.7804169354727435e-02,1.4618549840863784e+00,200,paper_eq_46_47
0.1,1.125,4.8731863796298520e-02,1.4638738223125138e+00,200,paper_eq_46_47
0.1,1.125,4.9677561206826884e-02,1.4657131211020993e+00,200,paper_eq_46_47
0.1,1.125,5.0641610954463026e-02,1.4673626963780013e+00,200,paper_eq_46_47
0.1,1.125,5.1624369187244966e-02,1.4688123785314406e+00,200,paper_eq_46_47
0.1,1.125,5.2626198964669690e-02,1.4700520470132905e+00,200,paper_eq_46_47
0.1,1.125,5.3647470391817970e-02,1.4710716652637517e+00,200,paper_eq_46_47
0.1,1.125,5.4688560756081708e-02,1.4718613157628468e+00,200,paper_eq_46_47
0.1,1.125,5.5749854666545230e-02,1.4724112349843039e+00,200,paper_eq_46_47
0.1,1.125,5.6831744196070864e-02,1.4727118480376027e+00,200,paper_eq_46_47
0.1,1.125,5.7934629026142083e-02,1.4727538027871288e+00,200,paper_eq_46_47
0.1,1.125,5.9058916594517528e-02,1.4725280032433508e+00,200,paper_eq_46_47
0.1,1.125,6.0205022245750348e-02,1.4720256420287268e+00,200,paper_eq_46_47
0.1,1.125,6.1373369384628576e-02,1.4712382317303641e+00,200,paper_eq_46_47
0.1,1.125,6.2564389632593156e-02,1.4701576349623007e+00,200,paper_eq_46_47
0.1,1.125,6.3778522987191541e-02,1.4687760929723450e+00,200,paper_eq_46_47
0.1,1.125,6.5016217984625480e-02,1.4670862526416826e+00,200,paper_eq_46_47
0.1,1.125,6.6277931865453443e-02,1.4650811917396114e+00,200,paper_eq_46_47
0.1,1.125,6.7564130743508574e-02,1.4627544423107697e+00,200,paper_eq_46_47
0.1,1.125,6.8875289778094748e-02,1.4601000120877661e+00,200,paper_eq_46_47
0.1,1.125,7.0211893349523963e-02,1.4571124038381427e+00,200,paper_eq_46_47
0.1,1.125,7.1574435238061007e-02,1.4537866325708575e+00,200,paper_eq_46_47
0.1,1.125,7.2963418806339914e-02,1.4501182405438335e+00,200,paper_eq_46_47
0.1,1.125,7.4379357185320877e-02,1.4461033100304290e+00,200,paper_eq_46_47
0.1,1.125,7.5822773463855769e-02,1.4417384738187771e+00,200,paper_eq_46_47
0.1,1.125,7.7294200881932340e-02,1.4370209234337041e+00,200,paper_eq_46_47
0.1,1.125,7.8794183027668677e-02,1.4319484150862323e+00,200,paper_eq_46_47
0.1,1.125,8.0323274038130388e-02,1.4265192733703889e+00,200,paper_eq_46_47
0.1,1.125,8.1882038804045001e-02,1.4207323927410902e+00,200,paper_eq_46_47
0.1,1.125,8.3471053178489060e-02,1.4145872368201438e+00,200,paper_eq_46_47
0.1,1.125,8.5090904189624977e-02,1.4080838355898784e+00,200,paper_eq_46_47
0.1,1.125,8.6742190257566382e-02,1.4012227805454338e+00,200,paper_eq_46_47
0.1,1.125,8.8425521415451916e-02,1.3940052178873756e+00,200,paper_eq_46_47
0.1,1.125,9.0141519534808992e-02,1.3864328398459103e+00,200,paper_eq_46_47
0.1,1.125,9.1890818555291673e-02,1.3785078742366073e+00,200,paper_eq_46_47
0.1,1.125,9.3674064718876168e-02,1.3702330723551279e+00,200,paper_eq_46_47
0.1,1.125,9.5491916808601418e-02,1.3616116953250501e+00,200,paper_eq_46_47
0.1,1.125,9.7345046391942816e-02,1.3526474990184243e+00,200,paper_eq_46_47
0.1,1.125,9.9234138068908725e-02,1.3433447176732580e+00,200,paper_eq_46_47
0.1,1.125,1.0115988972495166e-01,1.3337080463356907e+00,200,paper_eq_46_47
0.1,1.125,1.0312301278878754e-01,1.3237426222572160e+00,200,paper_eq_46_47
0.1,1.125,1.0512423249521803e-01,1.3134540053789987e+00,200,paper_eq_46_47
0.1,1.125,1.0716428815305357e-01,1.3028481580360982e+00,200,paper_eq_46_47
0.1,1.125,1.0924393341823539e-01,1.2919314240143231e+00,200,paper_eq_46_47
0.1,1.125,1.1136393657225811e-01,1.2807105070915688e+00,200,paper_eq_46_47
0.1,1.125,1.1352508080599515e-01,1.2691924491937867e+00,200,paper_eq_46_47
0.1,1.125,1.1572816450903245e-01,1.2573846082933382e+00,200,paper_eq_46_47
0.1,1.125,1.1797400156461631e-01,1.2452946361743769e+00,200,paper_eq_46_47
0.1,1.125,1.2026342165032625e-01,1.2329304561861532e+00,200,paper_eq_46_47
0.1,1.125,1.2259727054458161e-01,1.2203002411007675e+00,200,paper_eq_46_47
0.1,1.125,1.2497641043909684e-01,1.2074123911869665e+00,200,paper_eq_46_47
0.1,1.125,1.2740172025740018e-01,1.1942755126061084e+00,200,paper_eq_46_47
0.1,1.125,1.2987409597953362e-01,1.1808983962304631e+00,200,paper_eq_46_47
0.1,1.125,1.3239445097305402e-01,1.1672899969776027e+00,200,paper_eq_46_47
0.1,1.125,1.3496371633045764e-01,1.1534594137477761e+00,200,paper_eq_46_47
0.1,1.125,1.3758284121315284e-01,1.1394158700439698e+00,200,paper_eq_46_47
0.1,1.125,1.4025279320210790e-01,1.1251686953467415e+00,200,paper_eq_46_47
0.1,1.125,1.4297455865530359e-01,1.1107273073080408e+00,200,paper_eq_46_47
0.1,1.125,1.4574914307212258e-01,1.0961011948200579e+00,200,paper_eq_46_47
0.1,1.125,1.4857757146481032e-01,1.0812999020067164e+00,200,paper_eq_46_47
0.1,1.125,1.5146088873714367e-01,1.0663330131768440e+00,200,paper_eq_46_47
0.1,1.125,1.5440016007044985e-01,1.0512101387692447e+00,200,paper_eq_46_47
0.1,1.125,1.5739647131711471e-01,1.0359409023110957e+00,200,paper_eq_46_47
0.1,1.125,1.6045092940172839e-01,1.0205349284021072e+00,200,paper_eq_46_47
0.1,1.125,1.6356466273001555e-01,1.0050018317280023e+00,200,paper_eq_46_47
0.1,1.125,1.6673882160570111e-01,9.8935120709801094e-01,200,paper_eq_46_47
0.1,1.125,1.6997457865546614e-01,9.7359262049232675e-01,200,paper_eq_46_47
0.1,1.125,1.7327312926215016e-01,9.5773560109695488e-01,200,paper_eq_46_47
0.1,1.125,1.7663569200636042e-01,9.4178963429508855e-01,200,paper_eq_46_47
0.1,1.125,1.8006350911665098e-01,9.2576415557622060e-01,200,paper_eq_46_47
0.1,1.125,1.8355784692843813e-01,9.0966854531665375e-01,200,paper_eq_46_47
0.1,1.125,1.8711999635182158e-01,8.9351212437803307e-01,200,paper_eq_46_47
0.1,1.125,1.9075127334848438e-01,8.7730415046401322e-01,200,paper_eq_46_47
0.1,1.125,1.9445301941784673e-01,8.6105381516932145e-01,200,paper_eq_46_47
0.1,1.125,1.9822660209265605e-01,8.4477024165026637e-01,200,paper_eq_46_47
0.1,1.125,2.0207341544419258e-01,8.2846248284134583e-01,200,paper_eq_46_47
0.1,1.125,2.0599488059728019e-01,8.1213952013895219e-01,200,paper_eq_46_47
0.1,1.125,2.0999244625529107e-01,7.9581026247041109e-01,200,paper_eq_46_47
0.1,1.125,2.1406758923533917e-01,7.7948354566469824e-01,200,paper_eq_46_47
0.1,1.125,2.1822181501385918e-01,7.6316813204019196e-01,200,paper_eq_46_47
0.1,1.125,2.2245665828277353e-01,7.4687271012476919e-01,200,paper_eq_46_47
0.1,1.125,2.2677368351645219e-01,7.3060589442441748e-01,200,paper_eq_46_47
0.1,1.125,2.3117448554967501e-01,7.1437622515831967e-01,200,paper_eq_46_47
0.1,1.125,2.3566069016681013e-01,6.9819216788104121e-01,200,paper_eq_46_47
0.1,1.125,2.4023395470242609e-01,6.8206211291597374e-01,200,paper_eq_46_47
0.1,1.125,2.4489596865355964e-01,6.6599437452852084e-01,200,paper_eq_46_47
0.1,1.125,2.4964845430386426e-01,6.4999718977259457e-01,200,paper_eq_46_47
0.1,1.125,2.5449316735987310e-01,6.3407871694972628e-01,200,paper_eq_46_47
0.1,1.125,2.5943189759960744e-01,6.1824703362647082e-01,200,paper_eq_46_47
0.1,1.125,2.6446646953377267e-01,6.0251013416262378e-01,200,paper_eq_46_47
0.1,1.125,2.6959874307978599e-01,5.8687592671006317e-01,200,paper_eq_46_47
0.1,1.125,2.7483061424888383e-01,5.7135222964963395e-01,200,paper_eq_46_47
0.1,1.125,2.8016401584656353e-01,5.5594676744133742e-01,200,paper_eq_46_47
0.1,1.125,2.8560091818661826e-01,5.4066716587103791e-01,200,paper_eq_46_47
0.1,1.125,2.9114332981902791e-01,5.2552094668493310e-01,200,paper_eq_46_47
0.1,1.125,2.9679329827197620e-01,5.1051552161095637e-01,200,paper_eq_46_47
0.1,1.125,3.0255291080826707e-01,4.9565818577410814e-01,200,paper_eq_46_47
0.1,1.125,3.0842429519642028e-01,4.8095611052028753e-01,200,paper_eq_46_47
0.1,1.125,3.1440962049673121e-01,4.6641633567048790e-01,200,paper_eq_46_47
0.1,1.125,3.2051109786258491e-01,4.5204576123414958e-01,200,paper_eq_46_47
0.1,1.125,3.2673098135731943e-01,4.3785113861697394e-01,200,paper_eq_46_47
0.1,1.125,3.3307156878694444e-01,4.2383906136454530e-01,200,paper_eq_46_47
0.1,1.125,3.3953520254901615e-01,4.1001595548867492e-01,200,paper_eq_46_47
0.1,1.125,3.4612427049798750e-01,3.9638806942838195e-01,200,paper_eq_46_47
0.1,1.125,3.5284120682735126e-01,3.8296146370191569e-01,200,paper_eq_46_47
0.1,1.125,3.5968849296890193e-01,3.6974200031014154e-01,200,paper_eq_46_47
0.1,1.125,3.6666865850944869e-01,3.5673533195497448e-01,200,paper_eq_46_47
0.1,1.125,3.7378428212531850e-01,3.4394689113934857e-01,200,paper_eq_46_47
0.1,1.125,3.8103799253499437e-01,3.3138187921747425e-01,200,paper_eq_46_47
0.1,1.125,3.8843246947024018e-01,3.1904525546586759e-01,200,paper_eq_46_47
0.1,1.125,3.9597044466607184e-01,3.0694172624684157e-01,200,paper_eq_46_47
0.1,1.125,4.0365470286993949e-01,2.9507573433688072e-01,200,paper_eq_46_47
0.1,1.125,4.1148808287049499e-01,2.8345144849255338e-01,200,paper_eq_46_47
0.1,1.125,4.1947347854632105e-01,2.7207275332642239e-01,200,paper_eq_46_47
0.1,1.125,4.2761383993501706e-01,2.6094323956475013e-01,200,paper_eq_46_47
0.1,1.125,4.3591217432302692e-01,2.5006619475776704e-01,200,paper_eq_46_47
0.1,1.125,4.4437154735661871e-01,2.3944459451179387e-01,200,paper_eq_46_47
0.1,1.125,4.5299508417442363e-01,2.2908109431068890e-01,200,paper_eq_46_47
0.1,1.125,4.6178597056195331e-01,2.1897802199188351e-01,200,paper_eq_46_47
0.1,1.125,4.7074745412852148e-01,2.0913737093971491e-01,200,paper_eq_46_47
0.1,1.125,4.7988284550700550e-01,1.9956079405585264e-01,200,paper_eq_46_47
0.1,1.125,4.8919551957689050e-01,1.9024959856337326e-01,200,paper_eq_46_47
0.1,1.125,4.9868891671104820e-01,1.8120474169745451e-01,200,paper_eq_46_47
0.1,1.125,5.0836654404671056e-01,1.7242682733174763e-01,200,paper_eq_46_47
0.1,1.125,5.1823197678110855e-01,1.6391610358525149e-01,200,paper_eq_46_47
0.1,1.125,5.2828885949225446e-01,1.5567246144995994e-01,200,paper_eq_46_47
0.1,1.125,5.3854090748535333e-01,1.4769543447468242e-01,200,paper_eq_46_47
0.1,1.125,5.4899190816534738e-01,1.3998419953526384e-01,200,paper_eq_46_47
0.1,1.125,5.5964572243609212e-01,1.3253757871597044e-01,200,paper_eq_46_47
0.1,1.125,5.7050628612668686e-01,1.2535404232105057e-01,200,paper_eq_46_47
0.1,1.125,5.8157761144548459e-01,1.1843171302947100e-01,200,paper_eq_46_47
0.1,1.125,5.9286378846231857e-01,1.1176837119957184e-01,200,paper_eq_46_47
0.1,1.125,6.0436898661949301e-01,1.0536146132390546e-01,200,paper_eq_46_47
0.1,1.125,6.1609745627209667e-01,9.9208099627858121e-02,200,paper_eq_46_47
0.1,1.125,6.2805353025820776e-01,9.3305082798831054e-02,200,paper_eq_46_47
0.1,1.125,6.4024162549957020e-01,8.7648897825814198e-02,200,paper_eq_46_47
0.1,1.125,6.5266624463333300e-01,8.2235732922172122e-02,200,paper_eq_46_47
0.1,1.125,6.6533197767545593e-01,7.7061489497415439e-02,200,paper_eq_46_47
0.1,1.125,6.7824350371639486e-01,7.2121795136713227e-02,200,paper_eq_46_47
0.1,1.125,6.9140559264969415e-01,6.7412017539960470e-02,200,paper_eq_46_47
0.1,1.125,7.0482310693412242e-01,6.2927279365412411e-02,200,paper_eq_46_47
0.1,1.125,7.1850100339000933e-01,5.8662473916291216e-02,200,paper_eq_46_47
0.1,1.125,7.3244433503043749e-01,5.4612281602434767e-02,200,paper_eq_46_47
0.1,1.125,7.4665825292797261e-01,5.0771187103035922e-02,200,paper_eq_46_47
0.1,1.125,7.6114800811762018e-01,4.7133497150901427e-02,200,paper_eq_46_47
0.1,1.125,7.7591895353671025e-01,4.3693358853491300e-02,200,paper_eq_46_47
0.1,1.125,7.9097654600242828e-01,4.0444778461352776e-02,200,paper_eq_46_47
0.1,1.125,8.0632634822772276e-01,3.7381640490494417e-02,200,paper_eq_46_47
0.1,1.125,8.2197403087633236e-01,3.4497727101820079e-02,200,paper_eq_46_47
0.1,1.125,8.3792537465769523e-01,3.1786737638001980e-02,200,paper_eq_46_47
0.1,1.125,8.5418627246251055e-01,2.9242308216179444e-02,200,paper_eq_46_47
0.1,1.125,8.7076273153974437e-01,2.6858031273653136e-02,200,paper_eq_46_47
0.1,1.125,8.8766087571588259e-01,2.4627474963349369e-02,200,paper_eq_46_47
0.1,1.125,9.0488694765724786e-01,2.2544202296278876e-02,200,paper_eq_46_47
0.1,1.125,9.2244731117622680e-01,2.0601789929523859e-02,200,paper_eq_46_47
0.1,1.125,9.4034845358224484e-01,1.8793846500476517e-02,200,paper_eq_46_47
0.1,1.125,9.5859698807836691e-01,1.7114030411105489e-02,200,paper_eq_46_47
0.1,1.125,9.7719965620440852e-01,1.5556066969946018e-02,200,paper_eq_46_47
0.1,1.125,9.9616333032745552e-01,1.4113764804266141e-02,200,paper_eq_46_47
0.1,1.125,1.0154950161807172e+00,1.2781031460422115e-02,200,paper_eq_46_47
0.1,1.125,1.0352018554516496e+00,1.1551888116740350e-02,200,paper_eq_46_47
0.1,1.125,1.0552911284202957e+00,1.0420483340293708e-02,200,paper_eq_46_47
0.1,1.125,1.0757702566488467e+00,9.3811058266106122e-03,200,paper_eq_46_47
0.1,1.125,1.0966468057233656e+00,8.4281960695987458e-03,200,paper_eq_46_47
0.1,1.125,1.1179284880487523e+00,7.5563569176818994e-03,200,paper_eq_46_47
0.1,1.125,1.1396231656979139e+00,6.7603629812689366e-03,200,paper_eq_46_47
0.1,1.125,1.1617388533162596e+00,6.0351688660735961e-03,200,paper_eq_46_47
0.1,1.125,1.1842837210825274e+00,5.3759162164034808e-03,200,paper_eq_46_47
0.1,1.125,1.2072660977271032e+00,4.7779395622041566e-03,200,paper_eq_46_47
0.1,1.125,1.2306944736088781e+00,4.2367709732891324e-03,200,paper_eq_46_47
0.1,1.125,1.2545775038518534e+00,3.7481435336775512e-03,200,paper_eq_46_47
0.1,1.125,1.2789240115425748e+00,3.3079936582041773e-03,200,paper_eq_46_47
0.1,1.125,1.3037429909896587e+00,2.9124622824358514e-03,200,paper_eq_46_47
0.1,1.125,1.3290436110465329e+00,2.5578949653354021e-03,200,paper_eq_46_47
0.1,1.125,1.3548352184986856e+00,2.2408409519460862e-03,200,paper_eq_46_47
0.1,1.125,1.3811273415166487e+00,1.9580512505476618e-03,200,paper_eq_46_47
0.1,1.125,1.4079296931759619e+00,1.7064757851714292e-03,200,paper_eq_46_47
0.1,1.125,1.4352521750454879e+00,1.4832596899873865e-03,200,paper_eq_46_47
0.1,1.125,1.4631048808453171e+00,1.2857388168379519e-03,200,paper_eq_46_47
0.1,1.125,1.4914981001757051e+00,1.1114345310386279e-03,200,paper_eq_46_47
0.1,1.125,1.5204423223183270e+00,9.5804787347332986e-04,200,paper_eq_46_47
0.1,1.125,1.5499482401113476e+00,8.2345316895867792e-04,200,paper_eq_46_47
0.1,1.125,1.5800267538996413e+00,7.0569116184235477e-04,200,paper_eq_46_47
0.1,1.125,1.6106889755617235e+00,6.0296175984470967e-04,200,paper_eq_46_47
0.1,1.125,1.6419462326147756e+00,5.1361646628335302e-04,200,paper_eq_46_47
0.1,1.125,1.6738100723993852e+00,4.3615057907592773e-04,200,paper_eq_46_47
0.1,1.125,1.7062922663454478e+00,3.6919523235555651e-04,200,paper_eq_46_47
0.1,1.125,1.7394048143208845e+00,3.1150935322082262e-04,200,paper_eq_46_47
0.1,1.125,1.7731599490647534e+00,2.6197160215716246e-04,200,paper_eq_46_47
0.1,1.125,1.8075701407063547e+00,2.1957236109392358e-04,200,paper_eq_46_47
0.1,1.125,1.8426481013720890e+00,1.8340582799406536e-04,200,paper_eq_46_47
0.1,1.125,1.8784067898816563e+00,1.5266227140974282e-04,200,paper_eq_46_47
0.1,1.125,1.9148594165354518e+00,1.2662049267604908e-04,200,paper_eq_46_47
0.1,1.125,1.9520194479948041e+00,1.0464053745921617e-04,200,paper_eq_46_47
0.1,1.125,1.9899006122569847e+00,8.6156692323230340e-05,200,paper_eq_46_47
0.1,1.125,2.0285169037266959e+00,7.0670795927553533e-05,200,paper_eq_46_47
0.1,1.125,2.0678825883860452e+00,5.7745888508959892e-05,200,paper_eq_46_47
0.1,1.125,2.1080122090647810e+00,4.7000217517826116e-05,200,paper_eq_46_47
0.1,1.125,2.1489205908128697e+00,3.8101611749393262e-05,200,paper_eq_46_47
0.1,1.125,2.1906228463772730e+00,3.0762231101222883e-05,200,paper_eq_46_47
0.1,1.125,2.2331343817850464e+00,2.4733694255763357e-05,200,paper_eq_46_47
0.1,1.125,2.2764709020347911e+00,1.9802582177913077e-05,200,paper_eq_46_47
0.1,1.125,2.3206484168985031e+00,1.5786311366291536e-05,200,paper_eq_46_47
0.1,1.125,2.3656832468360864e+00,1.2529367327149049e-05,200,paper_eq_46_47
0.1,1.125,2.4115920290245696e+00,9.8998857639767679e-06,200,paper_eq_46_47
0.1,1.125,2.4583917235044002e+00,7.7865664957438671e-06,200,paper_eq_46_47
0.1,1.125,2.5060996194449396e+00,6.0959031245502710e-06,200,paper_eq_46_47
0.1,1.125,2.5547333415316240e+00,4.7497099525331726e-06,200,paper_eq_46_47
0.1,1.125,2.6043108564769955e+00,3.6829265737295762e-06,200,paper_eq_46_47
0.1,1.125,2.6548504796581716e+00,2.8416799082257269e-06,200,paper_eq_46_47
0.1,1.125,2.7063708818830357e+00,2.1815831671599965e-06,200,paper_eq_46_47
0.1,1.125,2.7588910962878188e+00,1.6662512978415646e-06,200,paper_eq_46_47
0.1,1.125,2.8124305253684576e+00,1.2660128157643128e-06,200,paper_eq_46_47
0.1,1.125,2.8670089481484573e+00,9.5679854063981003e-07,200,paper_eq_46_47
0.1,1.125,2.9226465274858544e+00,7.1918857269869374e-07,200,paper_eq_46_47
0.1,1.125,2.9793638175219246e+00,5.3759983031613383e-07,200,paper_eq_46_47
0.1,1.125,3.0371817712745277e+00,3.9959757934441589e-07,200,paper_eq_46_47
0.1,1.125,3.0961217483787133e+00,2.9531557993193374e-07,200,paper_eq_46_47
0.1,1.125,3.1562055229776411e+00,2.1697072295253242e-07,200,paper_eq_46_47
0.1,1.125,3.2174552917665342e+00,1.5845929414816918e-07,200,paper_eq_46_47
0.1,1.125,3.2798936821928342e+00,1.1502326246842728e-07,200,paper_eq_46_47
0.1,1.125,3.3435437608153871e+00,8.2976216878937493e-08,200,paper_eq_46_47
0.1,1.125,3.4084290418259546e+00,5.9479754335847156e-08,200,paper_eq_46_47
0.1,1.125,3.4745734957359886e+00,4.2362236020195285e-08,200,paper_eq_46_47
0.1,1.125,3.5420015582320872e+00,2.9972868495464945e-08,200,paper_eq_46_47
0.1,1.125,3.6107381392032036e+00,2.1065023952097052e-08,200,paper_eq_46_47
0.1,1.125,3.6808086319431026e+00,1.4703585068652575e-08,200,paper_eq_46_47
0.1,1.125,3.7522389225314061e+00,1.0191883947974132e-08,200,paper_eq_46_47
0.1,1.125,3.8250553993966112e+00,7.0145021002621132e-09,200,paper_eq_46_47
0.1,1.125,3.8992849630648054e+00,4.7928124544509167e-09,200,paper_eq_46_47
0.1,1.125,3.9749550360974415e+00,3.2506792608607404e-09,200,paper_eq_46_47
0.1,1.125,4.0520935732220931e+00,2.1881929471785479e-09,200,paper_eq_46_47
0.1,1.125,4.1307290716596805e+00,1.4617106619044685e-09,200,paper_eq_46_47
0.1,1.125,4.2108905816522393e+00,9.6880593383699158e-10,200,paper_eq_46_47
0.1,1.125,4.2926077171948585e+00,6.3700926782237601e-10,200,paper_eq_46_47
0.1,1.125,4.3759106669760204e+00,4.1545216579204154e-10,200,paper_eq_46_47
0.1,1.125,4.4608302055301099e+00,2.6871632055534055e-10,200,paper_eq_46_47
0.1,1.125,4.5473977046064986e+00,1.7234349490592941e-10,200,paper_eq_46_47
0.1,1.125,4.6356451447591036e+00,1.0958530457249461e-10,200,paper_eq_46_47
0.1,1.125,4.7256051271610140e+00,6.9070670013144313e-11,200,paper_eq_46_47
0.1,1.125,4.8173108856482445e+00,4.3146432240033774e-11,200,paper_eq_46_47
0.1,1.125,4.9107962989973117e+00,2.6707331053172241e-11,200,paper_eq_46_47
0.1,1.125,5.0060959034410688e+00,1.6378476845771020e-11,200,paper_eq_46_47
0.1,1.125,5.1032449054273252e+00,9.9493681929090934e-12,200,paper_eq_46_47
0.1,1.125,5.2022791946252180e+00,5.9857213032762948e-12,200,paper_eq_46_47
0.1,1.125,5.3032353571838122e+00,3.5657833545533834e-12,200,paper_eq_46_47
0.1,1.125,5.4061506892481779e+00,2.1029443455055719e-12,200,paper_eq_46_47
0.1,1.125,5.5110632107375812e+00,1.2275812592452814e-12,200,paper_eq_46_47
0.1,1.125,5.6180116793912429e+00,7.0914655999465571e-13,200,paper_eq_46_47
0.1,1.125,5.7270356050864812e+00,4.0531902703194739e-13,200,paper_eq_46_47
0.1,1.125,5.8381752644349030e+00,2.2916245901950950e-13,200,paper_eq_46_47
0.1,1.125,5.9514717156616648e+00,1.2813977499849833e-13,200,paper_eq_46_47
0.1,1.125,6.0669668137736696e+00,7.0847605311944523e-14,200,paper_eq_46_47
0.1,1.125,6.1847032260219397e+00,3.8723272560318311e-14,200,paper_eq_46_47
0.1,1.125,6.3047244476641815e+00,2.0918361743295519e-14,200,paper_eq_46_47
0.1,1.125,6.4270748180332307e+00,1.1165886825077721e-14,200,paper_eq_46_47
0.1,1.125,6.5517995369172111e+00,5.8880025816825210e-15,200,paper_eq_46_47
0.1,1.125,6.6789446812577502e+00,3.0665447430691208e-15,200,paper_eq_46_47
0.1,1.125,6.8085572221720394e+00,1.5770029197428689e-15,200,paper_eq_46_47
0.1,1.125,6.9406850423054385e+00,8.0059130570305189e-16,200,paper_eq_46_47
0.1,1.125,7.0753769535206095e+00,4.0112123511372818e-16,200,paper_eq_46_47
0.1,1.125,7.2126827149301516e+00,1.9829692154863513e-16,200,paper_eq_46_47
0.1,1.125,7.3526530512789510e+00,9.6698289880059146e-17,200,paper_eq_46_47
0.1,1.125,7.4953396716834941e+00,4.6501706910824643e-17,200,paper_eq_46_47
0.1,1.125,7.6407952887346031e+00,2.2046965121149708e-17,200,paper_eq_46_47
0.1,1.125,7.7890736379711223e+00,1.0302409674989530e-17,200,paper_eq_46_47
0.1,1.125,7.9402294977312806e+00,4.7436958221384653e-18,200,paper_eq_46_47
0.1,1.125,8.0943187093894515e+00,2.1515846435886400e-18,200,paper_eq_46_47
0.1,1.125,8.2513981979856315e+00,9.6102962885772599e-19,200,paper_eq_46_47
0.1,1.125,8.4115259932550934e+00,4.2259324340215039e-19,200,paper_eq_46_47
0.1,1.125,8.5747612510663913e+00,1.8288746226392820e-19,200,paper_eq_46_47
0.1,1.125,8.7411642752751213e+00,7.7872937178819541e-20,200,paper_eq_46_47
0.1,1.125,8.9107965400020674e+00,3.2613201311837111e-20,200,paper_eq_46_47
0.1,1.125,9.0837207123433821e+00,1.3429656951648221e-20,200,paper_eq_46_47
0.1,1.125,9.2600006755217841e+00,5.4357399015201184e-21,200,paper_eq_46_47
0.1,1.125,9.4397015524867349e+00,2.1618699397907862e-21,200,paper_eq_46_47
0.1,1.125,9.6228897299728970e+00,8.4455837776862245e-22,200,paper_eq_46_47
0.1,1.125,9.8096328830251736e+00,3.2397254038939140e-22,200,paper_eq_46_47
0.1,1.125,1.0000000000000000e+01,1.2198640046950606e-22,200,paper_eq_46_47
