case,case_name,resolution,configured_dp,time,k,r_inner,r_outer,population,effective_volume,analytic_volume,pressure_mean,radius_mean,flux_in,flux_out,fv_rate,current_rate,correction_rate,lap_correction
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,1,0.00625,0.0125,6.0,6.00016e-06,7.15858e-06,800.6,0.0100004,0.0033113,0.0248615,-3591.61,-1741.27,-1850.33,-272277.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,2,0.0125,0.01875,20.0,2.00006e-05,1.94304e-05,790.514,0.0154137,0.0248615,0.0374809,-630.948,-811.231,180.283,26528.6
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,3,0.01875,0.025,54.0,5.40019e-05,3.78382e-05,780.984,0.0230469,0.0374809,0.0133157,447.487,-481.131,928.618,136646.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,4,0.025,0.03125,42.0,4.20013e-05,6.23819e-05,779.372,0.0295103,0.0133157,0.120053,-2541.29,-1609.39,-931.894,-137128.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,5,0.03125,0.0375,128.0,0.000128003,9.30615e-05,771.318,0.0351053,0.120053,0.186887,-522.129,-2106.11,1583.98,233082.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,6,0.0375,0.04375,114.0,0.000114,0.000129877,760.526,0.0420397,0.186887,1.49325,-11459.4,-2605.8,-8853.55,-1302800.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,7,0.04375,0.05,374.0,0.000374005,0.000172829,698.199,0.0488623,1.49325,29.8125,-75719.0,1843.95,-77563.0,-11413400.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,0,0.0,0.00625,1.0,1.00002e-06,1.02265e-06,810.527,7.80185e-14,0.0,0.0033113,-3311.22,-2743.81,-567.41,-83494.3
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,1,0.00625,0.0125,6.0,6.00017e-06,7.15858e-06,800.6,0.0100004,0.0033113,0.0248616,-3591.61,-1741.27,-1850.33,-272277.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,2,0.0125,0.01875,20.0,2.00007e-05,1.94304e-05,790.514,0.0154137,0.0248616,0.0374809,-630.947,-811.23,180.283,26528.6
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,3,0.01875,0.025,54.0,5.4002e-05,3.78382e-05,780.984,0.0230469,0.0374809,0.0133157,447.487,-481.128,928.616,136646.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,4,0.025,0.03125,42.0,4.20014e-05,6.23819e-05,779.372,0.0295103,0.0133157,0.120053,-2541.28,-1609.39,-931.885,-137127.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,5,0.03125,0.0375,128.0,0.000128003,9.30615e-05,771.318,0.0351054,0.120053,0.186888,-522.135,-2106.11,1583.98,233082.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,6,0.0375,0.04375,114.0,0.000114,0.000129877,760.526,0.0420397,0.186888,1.49325,-11459.4,-2605.8,-8853.55,-1302800.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00361947,7,0.04375,0.05,374.0,0.000374005,0.000172829,698.199,0.0488623,1.49325,29.8125,-75719.0,1843.95,-77562.9,-11413400.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,794.247,8.50565e-14,0.0,0.00426782,-4267.71,-3567.67,-700.042,-103011.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,1,0.00625,0.0125,6.0,6.00018e-06,7.15858e-06,781.452,0.0100004,0.00426782,0.0330456,-4796.16,-2201.47,-2594.69,-381809.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,2,0.0125,0.01875,20.0,2.00007e-05,1.94304e-05,768.046,0.0154137,0.0330456,0.0490168,-798.529,-779.353,-19.1759,-2821.74
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,3,0.01875,0.025,54.0,5.40021e-05,3.78382e-05,755.584,0.0230469,0.0490168,-0.0154038,1192.93,176.106,1016.82,149625.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,4,0.025,0.03125,42.0,4.20014e-05,6.23819e-05,757.449,0.0295103,-0.0154038,0.0414635,-1353.94,-1119.9,-234.041,-34439.1
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,5,0.03125,0.0375,128.0,0.000128003,9.30615e-05,754.667,0.0351054,0.0414635,0.0473769,-46.1979,-2107.56,2061.36,303329.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,6,0.0375,0.04375,114.0,0.000114,0.000129877,751.932,0.0420397,0.0473769,1.70477,-14538.5,-3424.55,-11114.0,-1635420.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,7,0.04375,0.05,374.0,0.000374005,0.000172829,680.776,0.0488623,1.70477,29.0686,-73164.2,1952.02,-75116.2,-11053400.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,794.247,9.21759e-14,0.0,0.00426781,-4267.7,-3567.67,-700.028,-103009.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,1,0.00625,0.0125,6.0,6.00019e-06,7.15858e-06,781.452,0.0100004,0.00426781,0.0330457,-4796.16,-2201.47,-2594.69,-381809.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,2,0.0125,0.01875,20.0,2.00007e-05,1.94304e-05,768.046,0.0154137,0.0330457,0.0490168,-798.528,-779.353,-19.1747,-2821.56
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,3,0.01875,0.025,54.0,5.40022e-05,3.78382e-05,755.584,0.0230469,0.0490168,-0.0154038,1192.93,176.108,1016.82,149625.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,4,0.025,0.03125,42.0,4.20015e-05,6.23819e-05,757.449,0.0295103,-0.0154038,0.0414634,-1353.93,-1119.9,-234.035,-34438.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,754.667,0.0351054,0.0414634,0.0473771,-46.1998,-2107.56,2061.36,303330.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,6,0.0375,0.04375,114.0,0.000114,0.000129877,751.932,0.0420397,0.0473771,1.70477,-14538.5,-3424.54,-11114.0,-1635420.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00372001,7,0.04375,0.05,374.0,0.000374006,0.000172829,680.776,0.0488623,1.70477,29.0686,-73164.2,1952.02,-75116.2,-11053300.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,777.206,1.00757e-13,0.0,0.0049103,-4910.17,-4189.96,-720.209,-105979.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,1,0.00625,0.0125,6.0,6.0002e-06,7.15858e-06,762.486,0.0100005,0.0049103,0.0394273,-5752.65,-2590.94,-3161.71,-465246.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,2,0.0125,0.01875,20.0,2.00008e-05,1.94304e-05,746.491,0.0154137,0.0394273,0.0601864,-1037.92,-787.429,-250.487,-36859.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,3,0.01875,0.025,54.0,5.40023e-05,3.78382e-05,731.189,0.0230469,0.0601864,-0.0395129,1846.21,744.254,1101.95,162152.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,4,0.025,0.03125,42.0,4.20016e-05,6.23819e-05,735.974,0.0295104,-0.0395129,-0.027238,-292.25,-685.707,393.457,57897.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,737.801,0.0351055,-0.027238,-0.0667777,308.895,-2114.63,2423.52,356622.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,6,0.0375,0.04375,114.0,0.000114,0.000129877,741.657,0.0420397,-0.0667777,1.89752,-17230.7,-4103.41,-13127.3,-1931680.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,7,0.04375,0.05,374.0,0.000374006,0.000172829,662.456,0.0488623,1.89752,28.2863,-70557.2,2038.91,-72596.1,-10682500.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,777.206,1.09378e-13,0.0,0.00491029,-4910.15,-4189.96,-720.194,-105977.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,1,0.00625,0.0125,6.0,6.0002e-06,7.15858e-06,762.486,0.0100005,0.00491029,0.0394274,-5752.65,-2590.94,-3161.71,-465246.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,2,0.0125,0.01875,20.0,2.00008e-05,1.94304e-05,746.491,0.0154137,0.0394274,0.0601865,-1037.92,-787.43,-250.486,-36859.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,3,0.01875,0.025,54.0,5.40024e-05,3.78382e-05,731.189,0.0230469,0.0601865,-0.0395128,1846.2,744.255,1101.95,162152.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,4,0.025,0.03125,42.0,4.20016e-05,6.23819e-05,735.974,0.0295104,-0.0395128,-0.0272379,-292.248,-685.707,393.459,57897.5
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,737.801,0.0351055,-0.0272379,-0.0667779,308.896,-2114.63,2423.53,356622.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,6,0.0375,0.04375,114.0,0.000114,0.000129877,741.657,0.0420397,-0.0667779,1.89752,-17230.7,-4103.41,-13127.3,-1931680.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00382055,7,0.04375,0.05,374.0,0.000374006,0.000172829,662.456,0.0488623,1.89752,28.2863,-70557.1,2038.91,-72596.0,-10682500.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,760.474,1.19487e-13,0.0,0.00515594,-5155.78,-4575.45,-580.327,-85395.1
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,1,0.00625,0.0125,6.0,6.00021e-06,7.15858e-06,745.018,0.0100005,0.00515594,0.0437463,-6431.5,-2919.63,-3511.87,-516772.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,2,0.0125,0.01875,20.0,2.00008e-05,1.94304e-05,727.271,0.0154137,0.0437463,0.0716592,-1395.59,-876.799,-518.787,-76339.4
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,3,0.01875,0.025,54.0,5.40025e-05,3.78382e-05,709.052,0.0230469,0.0716592,-0.054958,2344.65,1167.89,1176.77,173162.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,4,0.025,0.03125,42.0,4.20017e-05,6.23819e-05,715.707,0.0295104,-0.054958,-0.0798443,592.506,-333.537,926.043,136267.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,721.064,0.0351055,-0.0798443,-0.150323,550.601,-2129.55,2680.15,394384.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,6,0.0375,0.04375,114.0,0.000114,0.000129877,729.743,0.0420397,-0.150323,2.07779,-19544.8,-4636.44,-14908.4,-2193770.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,7,0.04375,0.05,374.0,0.000374007,0.000172829,643.018,0.0488623,2.07779,27.4563,-67855.9,2116.85,-69972.7,-10296500.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,760.474,1.29626e-13,0.0,0.00515593,-5155.76,-4575.46,-580.309,-85392.5
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,1,0.00625,0.0125,6.0,6.00022e-06,7.15858e-06,745.018,0.0100005,0.00515593,0.0437464,-6431.51,-2919.64,-3511.87,-516772.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,2,0.0125,0.01875,20.0,2.00008e-05,1.94304e-05,727.271,0.0154137,0.0437464,0.0716593,-1395.59,-876.8,-518.785,-76339.2
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,3,0.01875,0.025,54.0,5.40026e-05,3.78382e-05,709.052,0.0230469,0.0716593,-0.0549578,2344.65,1167.89,1176.76,173161.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,4,0.025,0.03125,42.0,4.20018e-05,6.23819e-05,715.707,0.0295104,-0.0549578,-0.0798441,592.506,-333.536,926.041,136267.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,721.064,0.0351056,-0.0798441,-0.150324,550.604,-2129.55,2680.15,394384.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,6,0.0375,0.04375,114.0,0.000114,0.000129877,729.743,0.0420397,-0.150324,2.07779,-19544.8,-4636.44,-14908.4,-2193770.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00392109,7,0.04375,0.05,374.0,0.000374007,0.000172829,643.018,0.0488624,2.07779,27.4563,-67855.8,2116.85,-69972.7,-10296500.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,744.776,1.40214e-13,0.0,0.00493143,-4931.26,-4689.66,-241.608,-35552.7
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,1,0.00625,0.0125,6.0,6.00022e-06,7.15858e-06,729.992,0.0100005,0.00493143,0.0457552,-6803.71,-3190.49,-3613.22,-531685.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,2,0.0125,0.01875,20.0,2.00009e-05,1.94304e-05,711.43,0.0154137,0.0457552,0.0837958,-1901.95,-1075.84,-826.103,-121561.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,3,0.01875,0.025,54.0,5.40026e-05,3.78382e-05,690.125,0.0230469,0.0837958,-0.058689,2638.48,1404.4,1234.08,181595.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,4,0.025,0.03125,42.0,4.20018e-05,6.23819e-05,697.233,0.0295104,-0.058689,-0.111723,1262.67,-83.9661,1346.64,198158.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,704.728,0.0351056,-0.111723,-0.199139,682.912,-2154.83,2837.74,417574.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,6,0.0375,0.04375,114.0,0.000114,0.000129877,716.227,0.0420398,-0.199139,2.25064,-21489.2,-5018.94,-16470.3,-2423600.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,7,0.04375,0.05,374.0,0.000374007,0.000172829,622.287,0.0488624,2.25064,26.5711,-65026.8,2195.22,-67222.0,-9891720.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,744.776,1.50852e-13,0.0,0.00493141,-4931.25,-4689.66,-241.59,-35550.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,1,0.00625,0.0125,6.0,6.00023e-06,7.15858e-06,729.992,0.0100006,0.00493141,0.0457553,-6803.72,-3190.5,-3613.22,-531686.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,2,0.0125,0.01875,20.0,2.00009e-05,1.94304e-05,711.43,0.0154137,0.0457553,0.083796,-1901.95,-1075.85,-826.103,-121561.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,3,0.01875,0.025,54.0,5.40027e-05,3.78382e-05,690.125,0.0230469,0.083796,-0.0586888,2638.47,1404.4,1234.08,181595.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,4,0.025,0.03125,42.0,4.20019e-05,6.23819e-05,697.233,0.0295104,-0.0586888,-0.111723,1262.67,-83.964,1346.63,198157.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,5,0.03125,0.0375,128.0,0.000128004,9.30615e-05,704.728,0.0351056,-0.111723,-0.19914,682.916,-2154.83,2837.74,417574.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,6,0.0375,0.04375,114.0,0.000114001,0.000129877,716.227,0.0420398,-0.19914,2.25064,-21489.2,-5018.94,-16470.3,-2423600.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00402162,7,0.04375,0.05,374.0,0.000374008,0.000172829,622.287,0.0488624,2.25064,26.5711,-65026.7,2195.21,-67221.9,-9891700.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00412216,0,0.0,0.00625,1.0,1.00003e-06,1.02265e-06,730.298,1.60848e-13,0.0,0.00417163,-4171.49,-4494.57,323.085,47542.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00412216,1,0.00625,0.0125,6.0,6.00023e-06,7.15858e-06,717.792,0.0100006,0.00417163,0.0451795,-6834.39,-3393.82,-3440.56,-506279.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00412216,2,0.0125,0.01875,20.0,2.00009e-05,1.94304e-05,699.464,0.0154137,0.0451795,0.0964721,-2564.51,-1393.92,-1170.6,-172253.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00412216,3,0.01875,0.025,54.0,5.40028e-05,3.78382e-05,674.936,0.0230469,0.0964721,-0.0491099,2695.82,1428.78,1267.05,186446.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00412216,4,0.025,0.03125,42.0,4.20019e-05,6.23819e-05,680.884,0.0295105,-0.0491099,-0.120368,1696.54,50.2353,1646.3,242253.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00412216,5,0.03125,0.0375,128.0,0.000128005,9.30615e-05,688.959,0.0351056,-0.120368,-0.210785,706.363,-2193.35,2899.71,426692.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00412216,6,0.0375,0.04375,114.0,0.000114001,0.000129877,701.13,0.0420398,-0.210785,2.41954,-23072.9,-5248.62,-17824.3,-2622840.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00412216,7,0.04375,0.05,374.0,0.000374008,0.000172829,600.141,0.0488624,2.41954,25.6255,-62046.7,2279.56,-64326.3,-9465610.0
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,0.00412216,0,0.0,0.00625,1.0,1.00004e-06,1.02265e-06,730.298,1.70855e-13,0.0,0.00417162,-4171.47,-4494.58,323.103,47544.6
