case,case_name,resolution,configured_dp,diag_index,time,shells,shell_width,shell_mode,correction_mode,min_particles,corrected_particles,fallback_shells,min_pop,max_pop,total_storage,flux,storage_rate,current_storage_rate,correction_storage_rate,corrected_storage_rate,flux_storage_residual,max_abs_rate_correction,lap_corr_max,min_pressure,max_pressure,negative_count,fallback,boundary_flux_integral,conservation_residual,outer_population,outer_pressure_mean,outer_radius_mean,pmean1,pop1,inner_pressure_mean,inner_population,fv_boundary_flux_integral,shell_flux_ratio_to_fv
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,82,0.0045243,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.425834,22.8964,-22.8964,-2.22988e-08,-22.8964,-22.8964,3.55271e-15,59317.4,8728550.0,448.468,661.002,0.0,0.0,22.8964,3.55271e-15,374.0,536.226,0.0488624,536.226,374.0,657.415,1.0,17.54824903615694,1.3047683534023007
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,83,0.0045243,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.425835,22.8964,-22.8964,-2.33599e-09,-22.8964,-22.8964,0.0,59317.3,8728540.0,448.468,661.002,0.0,0.0,22.8964,0.0,374.0,536.226,0.0488624,536.226,374.0,657.415,1.0,17.54824903615694,1.3047683534023007
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,84,0.00462483,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.413011,21.9067,-21.9067,1.62599e-09,-21.9067,-21.9067,0.0,56283.7,8282150.0,384.057,653.303,0.0,0.0,21.9067,0.0,374.0,513.046,0.0488624,513.046,374.0,632.653,1.0,17.306356349730358,1.2658181512795048
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,85,0.00462483,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.413011,21.9067,-21.9067,2.50616e-08,-21.9067,-21.9067,0.0,56283.6,8282140.0,384.057,653.303,0.0,0.0,21.9067,0.0,374.0,513.046,0.0488624,513.046,374.0,632.653,1.0,17.306356349730358,1.2658181512795048
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,86,0.00472536,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.401517,21.0482,-21.0482,8.38573e-09,-21.0482,-21.0482,0.0,53651.3,7894790.0,322.912,669.832,0.0,0.0,21.0482,0.0,374.0,492.942,0.0488624,492.942,374.0,602.187,1.0,17.06446366330378,1.2334521855065996
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,87,0.00472536,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.401517,21.0482,-21.0482,-2.12861e-08,-21.0482,-21.0482,0.0,53651.2,7894780.0,322.912,669.832,0.0,0.0,21.0482,0.0,374.0,492.942,0.0488624,492.942,374.0,602.187,1.0,17.06446366330378,1.2334521855065996
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,88,0.0048259,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.390983,20.3054,-20.3054,-2.77208e-08,-20.3054,-20.3054,0.0,51379.1,7560440.0,264.16,700.16,0.0,0.0,20.3054,0.0,374.0,475.545,0.0488624,475.545,374.0,566.466,1.0,16.82254691513579,1.2070348266783892
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,89,0.0048259,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.390984,20.3054,-20.3054,3.29421e-08,-20.3054,-20.3054,0.0,51379.0,7560420.0,264.16,700.16,0.0,0.0,20.3054,0.0,374.0,475.545,0.0488624,475.545,374.0,566.466,1.0,16.82254691513579,1.2070348266783892
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,90,0.00492643,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.38106,19.6578,-19.6578,6.94178e-08,-19.6578,-19.6578,0.0,49415.1,7271430.0,206.825,734.507,0.0,0.0,19.6578,0.0,374.0,460.379,0.0488623,460.38,374.0,527.092,1.0,16.580654228709207,1.1855865111741342
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,91,0.00492643,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.38106,19.6578,-19.6578,-5.65994e-08,-19.6578,-19.6578,0.0,49415.0,7271410.0,206.825,734.507,0.0,0.0,19.6578,0.0,374.0,460.379,0.0488623,460.38,374.0,527.092,1.0,16.580654228709207,1.1855865111741342
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,92,0.00502696,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.371428,19.0816,-19.0816,-1.36456e-08,-19.0816,-19.0816,0.0,47697.5,7018690.0,149.824,772.846,0.0,0.0,19.0816,0.0,374.0,446.883,0.0488623,446.884,374.0,486.597,1.0,16.33876154228263,1.1678730943357767
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,93,0.00502696,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.371428,19.0816,-19.0816,-5.50797e-08,-19.0816,-19.0816,0.0,47697.4,7018670.0,149.824,772.846,0.0,0.0,19.0816,0.0,374.0,446.883,0.0488623,446.884,374.0,486.597,1.0,16.33876154228263,1.1678730943357767
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,94,0.00512749,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.361811,18.5502,-18.5502,9.85736e-08,-18.5502,-18.5502,0.0,46157.5,6792080.0,91.9842,815.1,0.0,0.0,18.5502,0.0,374.0,434.438,0.0488623,434.439,374.0,448.043,1.0,16.149474073102173,1.1486566012014203
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,95,0.00512749,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.361811,18.5502,-18.5502,1.12014e-08,-18.5502,-18.5502,0.0,46157.3,6792050.0,91.9842,815.1,0.0,0.0,18.5502,0.0,374.0,434.438,0.0488623,434.439,374.0,448.043,1.0,16.149474073102173,1.1486566012014203
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,96,0.00522803,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.351976,18.0363,-18.0363,5.14199e-08,-18.0363,-18.0363,0.0,44722.1,6580850.0,32.0613,861.203,0.0,0.0,18.0363,0.0,374.0,422.403,0.0488623,422.403,374.0,414.516,1.0,15.970495358189911,1.1293513191343005
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,97,0.00522803,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.351976,18.0363,-18.0363,-4.6733e-08,-18.0363,-18.0363,0.0,44721.9,6580820.0,32.0613,861.203,0.0,0.0,18.0363,0.0,374.0,422.403,0.0488623,422.403,374.0,414.516,1.0,15.970495358189911,1.1293513191343005
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,98,0.00532856,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.341734,17.513,-17.513,-3.53778e-08,-17.513,-17.513,0.0,43317.3,6374140.0,-31.235,911.171,48.0,0.0,17.513,0.0,374.0,410.147,0.0488622,410.148,374.0,388.577,1.0,15.791534445019733,1.1090119241403533
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,99,0.00532856,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.341734,17.513,-17.513,-6.17347e-08,-17.513,-17.513,0.0,43317.1,6374110.0,-31.235,911.171,48.0,0.0,17.513,0.0,374.0,410.147,0.0488622,410.148,374.0,388.577,1.0,15.791534445019733,1.1090119241403533
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,100,0.00542909,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.342107,18.0734,-18.0734,-1.0279e-08,-18.0734,-18.0734,0.0,46187.2,6796440.0,334.675,523.752,0.0,0.0,18.0734,0.0,374.0,423.272,0.0488622,423.272,374.0,505.187,1.0,15.612573531849558,1.157618246801552
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,101,0.00542909,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.342108,18.0734,-18.0734,-3.45963e-09,-18.0734,-18.0734,0.0,46187.1,6796430.0,334.675,523.752,0.0,0.0,18.0734,0.0,374.0,423.272,0.0488622,423.272,374.0,505.187,1.0,15.612573531849558,1.157618246801552
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,102,0.00552962,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.332337,17.5965,-17.5965,-3.2158e-08,-17.5965,-17.5965,0.0,45061.2,6630760.0,269.188,544.65,0.0,0.0,17.5965,0.0,374.0,412.104,0.0488622,412.104,374.0,491.936,1.0,15.43361261867938,1.1401413547663406
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,103,0.00552962,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.332337,17.5965,-17.5965,3.52634e-08,-17.5965,-17.5965,0.0,45061.1,6630740.0,269.188,544.65,0.0,0.0,17.5965,0.0,374.0,412.104,0.0488622,412.104,374.0,491.936,1.0,15.43361261867938,1.1401413547663406
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,104,0.00563015,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.32543,17.3386,-17.3386,-2.21885e-08,-17.3386,-17.3386,0.0,44619.9,6565820.0,219.426,594.587,0.0,0.0,17.3386,0.0,374.0,406.064,0.0488621,406.065,374.0,481.845,1.0,15.254651705509202,1.1366106768428008
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,105,0.00563015,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.325431,17.3386,-17.3386,-2.45869e-08,-17.3386,-17.3386,0.0,44619.9,6565810.0,219.426,594.587,0.0,0.0,17.3386,0.0,374.0,406.064,0.0488621,406.065,374.0,481.845,1.0,15.254651705509202,1.1366106768428008
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,106,0.00573068,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.321228,17.2743,-17.2743,1.936e-08,-17.2743,-17.2743,0.0,44781.3,6589560.0,178.033,638.764,0.0,0.0,17.2743,0.0,374.0,404.557,0.0488621,404.557,374.0,473.781,1.0,15.075690792339024,1.1458380407203785
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,107,0.00573068,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.321228,17.2743,-17.2743,6.83949e-08,-17.2743,-17.2743,0.0,44781.2,6589560.0,178.033,638.764,0.0,0.0,17.2743,0.0,374.0,404.557,0.0488621,404.557,374.0,473.781,1.0,15.075690792339024,1.1458380407203785
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,108,0.00583121,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.319616,17.3798,-17.3798,-8.66964e-08,-17.3798,-17.3798,0.0,45467.8,6690590.0,139.73,677.747,0.0,0.0,17.3798,0.0,374.0,407.028,0.0488621,407.029,374.0,466.619,1.0,14.896729879168848,1.1666855840826786
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,109,0.00583121,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.319616,17.3798,-17.3798,-2.36529e-08,-17.3798,-17.3798,0.0,45467.8,6690580.0,139.73,677.747,0.0,0.0,17.3798,0.0,374.0,407.028,0.0488621,407.029,374.0,466.619,1.0,14.896729879168848,1.1666855840826786
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,110,0.00593175,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.320496,17.6328,-17.6328,1.83108e-08,-17.6328,-17.6328,0.0,46605.5,6858000.0,108.529,711.913,0.0,0.0,17.6328,0.0,374.0,412.953,0.048862,412.953,374.0,459.374,1.0,14.717751164256585,1.1980634679313562
mode7_shell_exchange_dp010,CaseCryer_PR_StrictSphere_C5m_CoarseDiffusionShellExchange,coarse,0.01,111,0.00593175,8.0,0.00625,1.0,1.0,1.0,739.0,0.0,1.0,374.0,0.320496,17.6327,-17.6327,-8.91854e-09,-17.6327,-17.6327,0.0,46605.5,6858000.0,108.529,711.913,0.0,0.0,17.6327,0.0,374.0,412.953,0.048862,412.953,374.0,459.374,1.0,14.717751164256585,1.1980566734150688
