step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,return_status,yield_flag,iterations,residual,pore_pressure_proxy,yield_f_normalized
129,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.13740661491656,53.80311562059271,53.80311562059271,0.0,0.0,0.0,-153.13740661491656,-53.80311562059271,-53.80311562059271,86.914545952034,99.33429099432385,165.75396843224584,0.8,0.0031405113874364387,0.021759737502168676,1.4885797217834185e-06,1.1842008461826481e-05,plastic_converged,1,5,1.1842004823847674e-05,13.085454047965996,3.868349376091705e-10
130,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.08280468111894,53.724533792131915,53.724533792131915,0.0,0.0,0.0,-153.08280468111894,-53.724533792131915,-53.724533792131915,86.84395742179426,99.35827088898704,165.78556234493925,0.8,0.003157452690146791,0.022056065604693472,1.488771040125934e-06,1.1523989087436348e-05,plastic_converged,1,5,1.1523989087436348e-05,13.156042578205742,3.7654644964090845e-10
131,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,153.0292957688917,53.647658348978425,53.647658348978425,0.0,0.0,0.0,-153.0292957688917,-53.647658348978425,-53.647658348978425,86.77487082228286,99.38163741991328,165.81648985651665,0.8,0.0031740335281314203,0.022352479468001504,1.4889558931022545e-06,1.1220294254599139e-05,plastic_converged,1,5,1.1220290616620332e-05,13.225129177717136,3.667188951070307e-10
132,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,152.97685995071703,53.572452078821314,53.572452078821314,0.0,0.0,0.0,-152.97685995071703,-53.572452078821314,-53.572452078821314,86.70725470278654,99.40440787189571,165.84676467502436,0.8,0.003190261449598783,0.022648976965111197,1.4891345188216503e-06,1.0930385542451404e-05,plastic_converged,1,5,1.0930385542451404e-05,13.292745297213457,3.573351997140076e-10
133,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,152.92547756862066,53.498878580562945,53.498878580562945,0.0,0.0,0.0,-152.92547756862066,-53.498878580562945,-53.498878580562945,86.64107824324886,99.42659898805772,165.87640024416183,0.8,0.003206143851398526,0.022945556026412614,1.4893071461378959e-06,1.0653469871613197e-05,plastic_converged,1,5,1.0653469871613197e-05,13.358921756751144,3.483699288735565e-10
134,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,152.87512923551617,53.42690224708975,53.42690224708975,0.0,0.0,0.0,-152.87512923551617,-53.42690224708975,-53.42690224708975,86.57631124323188,99.44822698842641,165.9054097474346,0.8,0.0032216879816705916,0.02324221463796453,1.4894739950193027e-06,1.038899426930584e-05,plastic_converged,1,5,1.038899972627405e-05,13.423688756768115,3.3980546133383435e-10
135,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,152.82579583619633,53.35648824836203,53.35648824836203,0.0,0.0,0.0,-152.82579583619633,-53.35648824836203,-53.35648824836203,86.51292411097347,99.46930758783432,165.9338061123022,0.8,0.003236900942471569,0.023538950839846064,1.48963527690041e-06,1.0136351193068549e-05,plastic_converged,1,5,1.0136345736100338e-05,13.487075889026528,3.316223594197784e-10
136,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,152.77745852799404,53.28760251482124,53.28760251482124,0.0,0.0,0.0,-152.77745852799404,-53.28760251482124,-53.28760251482124,86.4508878525455,99.4898560131728,165.96160201430686,0.8,0.003251789692376878,0.023835762724561785,1.4897911950236083e-06,9.894962204270996e-06,plastic_converged,1,5,9.894967661239207e-06,13.549112147454494,3.23802106054897e-10
137,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,152.73009874113313,53.220211721109315,53.220211721109315,0.0,0.0,0.0,-152.73009874113313,-53.220211721109315,-53.220211721109315,86.39017406111725,99.50988702002383,165.98880988118785,0.8,0.0032663610490573946,0.02413264843549781,1.4899419447638514e-06,9.664237950346433e-06,plastic_converged,1,5,9.664232493378222e-06,13.60982593888275,3.163257971103798e-10
138,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,152.68369817879267,53.154283270101736,53.154283270101736,0.0,0.0,0.0,-152.68369817879267,-53.154283270101736,-53.154283270101736,86.33075490633205,99.52941490869092,166.01544189697324,0.8,0.003280621691829346,0.024429606165427324,1.4900877139409921e-06,9.443710951018147e-06,plastic_converged,1,5,9.443716407986358e-06,13.669245093667953,3.091784893166726e-10
139,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,152.63823881689714,53.08978527724778,53.08978527724778,0.0,0.0,0.0,-152.63823881689714,-53.08978527724778,-53.08978527724778,86.27260312379757,99.54845353964936,166.0415100060451,0.8,0.003294578164176435,0.024726634155064486,1.4902286831231727e-06,9.233048331225291e-06,plastic_converged,1,5,9.233048331225291e-06,13.727396876202434,3.0234962272919016e-10
140,undrained_like_zero_volumetric_strain,0.0003,-0.00015,-0.00015,0.0,0.0,0.0,0.0,152.59370290365655,53.02668655521788,53.02668655521788,0.0,0.0,0.0,-152.59370290365655,-53.02668655521788,-53.02668655521788,86.21569200469743,99.56701634843867,166.06702591718192,0.8,0.003308236876243192,0.025023730691664296,1.4903650259138431e-06,9.031513400259428e-06,plastic_converged,1,5,9.031507943291217e-06,13.78430799530257,2.9581539115778357e-10
