step,path,eps_xx,eps_yy,eps_zz,eps_xy,eps_yz,eps_xz,eps_v,stress_xx,stress_yy,stress_zz,stress_xy,stress_yz,stress_xz,sigmac_xx,sigmac_yy,sigmac_zz,p,q,pc,e,eps_p_v,eps_p_eq,plastic_multiplier,yield_f,yield_f_normalized,return_status,yield_flag,iterations,residual,pore_pressure_proxy
128,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.19312176562511,53.883441875433199,53.883441875433199,0,0,0,-153.19312176562511,-53.883441875433199,-53.883441875433199,86.986668505497164,99.309679890191902,165.72169414187712,0.80000000000000004,0.0031232019177629242,0.021463497346540447,1.4883816903289898e-06,1.2175196388852783e-05,3.9761137914414655e-10,plastic_converged,1,5,1.2175192750873975e-05,13.013331494502836
129,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.13740661491656,53.803115620592713,53.803115620592713,0,0,0,-153.13740661491656,-53.803115620592713,-53.803115620592713,86.914545952034004,99.334290994323851,165.75396843224584,0.80000000000000004,0.0031405113874364387,0.021759737502168676,1.4885797217834185e-06,1.1842008461826481e-05,3.8683493760917049e-10,plastic_converged,1,5,1.1842004823847674e-05,13.085454047965996
130,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.08280468111894,53.724533792131915,53.724533792131915,0,0,0,-153.08280468111894,-53.724533792131915,-53.724533792131915,86.843957421794258,99.358270888987036,165.78556234493925,0.80000000000000004,0.0031574526901467911,0.022056065604693472,1.4887710401259339e-06,1.1523989087436348e-05,3.7654644964090845e-10,plastic_converged,1,5,1.1523989087436348e-05,13.156042578205742
131,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,153.0292957688917,53.647658348978425,53.647658348978425,0,0,0,-153.0292957688917,-53.647658348978425,-53.647658348978425,86.774870822282864,99.381637419913275,165.81648985651665,0.80000000000000004,0.0031740335281314203,0.022352479468001504,1.4889558931022545e-06,1.1220294254599139e-05,3.667188951070307e-10,plastic_converged,1,5,1.1220290616620332e-05,13.225129177717136
132,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,152.97685995071703,53.572452078821314,53.572452078821314,0,0,0,-152.97685995071703,-53.572452078821314,-53.572452078821314,86.707254702786543,99.404407871895714,165.84676467502436,0.80000000000000004,0.0031902614495987829,0.022648976965111197,1.4891345188216503e-06,1.0930385542451404e-05,3.5733519971400758e-10,plastic_converged,1,5,1.0930385542451404e-05,13.292745297213457
133,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,152.92547756862066,53.498878580562945,53.498878580562945,0,0,0,-152.92547756862066,-53.498878580562945,-53.498878580562945,86.641078243248856,99.426598988057719,165.87640024416183,0.80000000000000004,0.0032061438513985262,0.022945556026412614,1.4893071461378959e-06,1.0653469871613197e-05,3.4836992887355651e-10,plastic_converged,1,5,1.0653469871613197e-05,13.358921756751144
134,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,152.87512923551617,53.42690224708975,53.42690224708975,0,0,0,-152.87512923551617,-53.42690224708975,-53.42690224708975,86.576311243231885,99.448226988426413,165.90540974743459,0.80000000000000004,0.0032216879816705916,0.023242214637964529,1.4894739950193027e-06,1.038899426930584e-05,3.3980546133383435e-10,plastic_converged,1,5,1.0388999726274051e-05,13.423688756768115
135,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,152.82579583619633,53.356488248362027,53.356488248362027,0,0,0,-152.82579583619633,-53.356488248362027,-53.356488248362027,86.512924110973472,99.469307587834322,165.93380611230219,0.80000000000000004,0.0032369009424715691,0.023538950839846064,1.48963527690041e-06,1.0136351193068549e-05,3.316223594197784e-10,plastic_converged,1,5,1.0136345736100338e-05,13.487075889026528
136,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,152.77745852799404,53.287602514821238,53.287602514821238,0,0,0,-152.77745852799404,-53.287602514821238,-53.287602514821238,86.450887852545506,99.489856013172798,165.96160201430686,0.80000000000000004,0.0032517896923768782,0.023835762724561785,1.4897911950236083e-06,9.8949622042709962e-06,3.23802106054897e-10,plastic_converged,1,5,9.8949676612392068e-06,13.549112147454494
137,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,152.73009874113313,53.220211721109315,53.220211721109315,0,0,0,-152.73009874113313,-53.220211721109315,-53.220211721109315,86.39017406111725,99.509887020023825,165.98880988118785,0.80000000000000004,0.0032663610490573946,0.024132648435497811,1.4899419447638514e-06,9.6642379503464326e-06,3.1632579711037981e-10,plastic_converged,1,5,9.664232493378222e-06,13.60982593888275
138,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,152.68369817879267,53.154283270101736,53.154283270101736,0,0,0,-152.68369817879267,-53.154283270101736,-53.154283270101736,86.330754906332047,99.529414908690924,166.01544189697324,0.80000000000000004,0.003280621691829346,0.024429606165427324,1.4900877139409921e-06,9.4437109510181472e-06,3.0917848931667262e-10,plastic_converged,1,5,9.4437164079863578e-06,13.669245093667953
139,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,152.63823881689714,53.089785277247778,53.089785277247778,0,0,0,-152.63823881689714,-53.089785277247778,-53.089785277247778,86.272603123797566,99.548453539649358,166.04151000604509,0.80000000000000004,0.0032945781641764349,0.024726634155064486,1.4902286831231727e-06,9.2330483312252909e-06,3.0234962272919016e-10,plastic_converged,1,5,9.2330483312252909e-06,13.727396876202434
140,undrained_like_zero_volumetric_strain,0.00029999999999999997,-0.00014999999999999999,-0.00014999999999999999,0,0,0,0,152.59370290365655,53.026686555217879,53.026686555217879,0,0,0,-152.59370290365655,-53.026686555217879,-53.026686555217879,86.215692004697431,99.567016348438671,166.06702591718192,0.80000000000000004,0.0033082368762431921,0.025023730691664296,1.4903650259138431e-06,9.0315134002594277e-06,2.9581539115778357e-10,plastic_converged,1,5,9.0315079432912171e-06,13.784307995302569
