line,time,Tv,z,z_norm,excess
gpu_mode1_xi005_b5,0.5,0.139448754007,0.833815,0.837186868703,2668.92784631
gpu_mode1_xi005_b5,0.5,0.139448754007,0.843812,0.8472848485,2496.15308693
gpu_mode1_xi005_b5,0.5,0.139448754007,0.85381,0.857383838398,2322.79017862
gpu_mode1_xi005_b5,0.5,0.139448754007,0.863808,0.867482828296,2148.8780398
gpu_mode1_xi005_b5,0.5,0.139448754007,0.873805,0.877580808093,1974.46915805
gpu_mode1_xi005_b5,0.5,0.139448754007,0.883803,0.887679797991,1799.58979188
gpu_mode1_xi005_b5,0.5,0.139448754007,0.893801,0.897778787889,1624.2976278
gpu_mode1_xi005_b5,0.5,0.139448754007,0.9038,0.907878787888,1448.63047324
gpu_mode1_xi005_b5,0.5,0.139448754007,0.913797,0.917976767685,1272.67966703
gpu_mode1_xi005_b5,0.5,0.139448754007,0.923797,0.928077777785,1096.39814431
gpu_mode1_xi005_b5,0.5,0.139448754007,0.933794,0.938175757582,919.812015099
gpu_mode1_xi005_b5,0.5,0.139448754007,0.943794,0.948276767682,742.738851425
gpu_mode1_xi005_b5,0.5,0.139448754007,0.953791,0.958374747479,565.230818764
gpu_mode1_xi005_b5,0.5,0.139448754007,0.963791,0.968475757579,386.418426522
gpu_mode1_xi005_b5,0.5,0.139448754007,0.973789,0.978574747477,212.171849928
gpu_mode1_xi005_b5,0.5,0.139448754007,0.983788,0.988674747476,-9.44833585379e-06
gpu_mode1_xi005_b5,0.5,0.139448754007,0.993787,0.998774747475,-9.44885307987e-06
analytical_series,0.5,0.139448754007,0.0049999999,0,11754.4821625
fd_homogeneous,0.5,0.139448754007,0.0049999999,0,11755.6025704
analytical_series,0.5,0.139448754007,0.0104999999006,0.00555555555556,11754.0092903
fd_homogeneous,0.5,0.139448754007,0.0104999999006,0.00555555555556,11755.1129734
analytical_series,0.5,0.139448754007,0.0159999999011,0.0111111111111,11752.5907272
fd_homogeneous,0.5,0.139448754007,0.0159999999011,0.0111111111111,11753.686811
analytical_series,0.5,0.139448754007,0.0214999999017,0.0166666666667,11750.2266335
fd_homogeneous,0.5,0.139448754007,0.0214999999017,0.0166666666667,11751.3242414
analytical_series,0.5,0.139448754007,0.0269999999022,0.0222222222222,11746.9172768
fd_homogeneous,0.5,0.139448754007,0.0269999999022,0.0222222222222,11748.0255244
analytical_series,0.5,0.139448754007,0.0324999999028,0.0277777777778,11742.6630311
fd_homogeneous,0.5,0.139448754007,0.0324999999028,0.0277777777778,11743.7697637
analytical_series,0.5,0.139448754007,0.0379999999033,0.0333333333333,11737.4643772
fd_homogeneous,0.5,0.139448754007,0.0379999999033,0.0333333333333,11738.5574566
analytical_series,0.5,0.139448754007,0.0434999999039,0.0388888888889,11731.3219026
fd_homogeneous,0.5,0.139448754007,0.0434999999039,0.0388888888889,11732.410446
analytical_series,0.5,0.139448754007,0.0489999999044,0.0444444444444,11724.2363011
fd_homogeneous,0.5,0.139448754007,0.0489999999044,0.0444444444444,11725.3294081
analytical_series,0.5,0.139448754007,0.054499999905,0.05,11716.2083727
fd_homogeneous,0.5,0.139448754007,0.054499999905,0.05,11717.31512
analytical_series,0.5,0.139448754007,0.0599999999056,0.0555555555556,11707.2390233
fd_homogeneous,0.5,0.139448754007,0.0599999999056,0.0555555555556,11708.3261212
analytical_series,0.5,0.139448754007,0.0654999999061,0.0611111111111,11697.3292644
fd_homogeneous,0.5,0.139448754007,0.0654999999061,0.0611111111111,11698.4058175
analytical_series,0.5,0.139448754007,0.0709999999067,0.0666666666667,11686.4802129
fd_homogeneous,0.5,0.139448754007,0.0709999999067,0.0666666666667,11687.5552985
analytical_series,0.5,0.139448754007,0.0764999999072,0.0722222222222,11674.6930907
fd_homogeneous,0.5,0.139448754007,0.0764999999072,0.0722222222222,11675.7757536
analytical_series,0.5,0.139448754007,0.0819999999078,0.0777777777778,11661.9692244
fd_homogeneous,0.5,0.139448754007,0.0819999999078,0.0777777777778,11663.0474178
analytical_series,0.5,0.139448754007,0.0874999999083,0.0833333333333,11648.3100447
fd_homogeneous,0.5,0.139448754007,0.0874999999083,0.0833333333333,11649.3717718
analytical_series,0.5,0.139448754007,0.0929999999089,0.0888888888889,11633.7170863
fd_homogeneous,0.5,0.139448754007,0.0929999999089,0.0888888888889,11634.7713957
analytical_series,0.5,0.139448754007,0.0984999999094,0.0944444444444,11618.191987
fd_homogeneous,0.5,0.139448754007,0.0984999999094,0.0944444444444,11619.2478852
analytical_series,0.5,0.139448754007,0.10399999991,0.1,11601.7364876
fd_homogeneous,0.5,0.139448754007,0.10399999991,0.1,11602.8029338
analytical_series,0.5,0.139448754007,0.109499999911,0.105555555556,11584.3524312
fd_homogeneous,0.5,0.139448754007,0.109499999911,0.105555555556,11585.3966116
analytical_series,0.5,0.139448754007,0.114999999911,0.111111111111,11566.0417627
fd_homogeneous,0.5,0.139448754007,0.114999999911,0.111111111111,11567.072691
analytical_series,0.5,0.139448754007,0.120499999912,0.116666666667,11546.8065281
fd_homogeneous,0.5,0.139448754007,0.120499999912,0.116666666667,11547.8331665
analytical_series,0.5,0.139448754007,0.125999999912,0.122222222222,11526.6488741
fd_homogeneous,0.5,0.139448754007,0.125999999912,0.122222222222,11527.6801279
analytical_series,0.5,0.139448754007,0.131499999913,0.127777777778,11505.5710472
fd_homogeneous,0.5,0.139448754007,0.131499999913,0.127777777778,11506.5950995
analytical_series,0.5,0.139448754007,0.136999999913,0.133333333333,11483.5753932
fd_homogeneous,0.5,0.139448754007,0.136999999913,0.133333333333,11484.5805087
analytical_series,0.5,0.139448754007,0.142499999914,0.138888888889,11460.6643566
fd_homogeneous,0.5,0.139448754007,0.142499999914,0.138888888889,11461.6594467
analytical_series,0.5,0.139448754007,0.147999999914,0.144444444444,11436.8404797
fd_homogeneous,0.5,0.139448754007,0.147999999914,0.144444444444,11437.8343899
analytical_series,0.5,0.139448754007,0.153499999915,0.15,11412.1064018
fd_homogeneous,0.5,0.139448754007,0.153499999915,0.15,11413.1079068
analytical_series,0.5,0.139448754007,0.158999999916,0.155555555556,11386.4648586
fd_homogeneous,0.5,0.139448754007,0.158999999916,0.155555555556,11387.4419237
analytical_series,0.5,0.139448754007,0.164499999916,0.161111111111,11359.9186812
fd_homogeneous,0.5,0.139448754007,0.164499999916,0.161111111111,11360.8801611
analytical_series,0.5,0.139448754007,0.169999999917,0.166666666667,11332.4707957
fd_homogeneous,0.5,0.139448754007,0.169999999917,0.166666666667,11333.4254699
analytical_series,0.5,0.139448754007,0.175499999917,0.172222222222,11304.1242218
fd_homogeneous,0.5,0.139448754007,0.175499999917,0.172222222222,11305.0807901
analytical_series,0.5,0.139448754007,0.180999999918,0.177777777778,11274.8820721
fd_homogeneous,0.5,0.139448754007,0.180999999918,0.177777777778,11275.8290624
analytical_series,0.5,0.139448754007,0.186499999918,0.183333333333,11244.7475514
fd_homogeneous,0.5,0.139448754007,0.186499999918,0.183333333333,11245.6736025
analytical_series,0.5,0.139448754007,0.191999999919,0.188888888889,11213.7239556
fd_homogeneous,0.5,0.139448754007,0.191999999919,0.188888888889,11214.637775
analytical_series,0.5,0.139448754007,0.197499999919,0.194444444444,11181.8146708
fd_homogeneous,0.5,0.139448754007,0.197499999919,0.194444444444,11182.7248776
analytical_series,0.5,0.139448754007,0.20299999992,0.2,11149.0231722
fd_homogeneous,0.5,0.139448754007,0.20299999992,0.2,11149.9382927
analytical_series,0.5,0.139448754007,0.208499999921,0.205555555556,11115.3530233
fd_homogeneous,0.5,0.139448754007,0.208499999921,0.205555555556,11116.2420852
analytical_series,0.5,0.139448754007,0.213999999921,0.211111111111,11080.8078749
fd_homogeneous,0.5,0.139448754007,0.213999999921,0.211111111111,11081.6795073
analytical_series,0.5,0.139448754007,0.219499999922,0.216666666667,11045.3914638
fd_homogeneous,0.5,0.139448754007,0.219499999922,0.216666666667,11046.2541993
analytical_series,0.5,0.139448754007,0.224999999922,0.222222222222,11009.107612
fd_homogeneous,0.5,0.139448754007,0.224999999922,0.222222222222,11009.969882
analytical_series,0.5,0.139448754007,0.230499999923,0.227777777778,10971.9602256
fd_homogeneous,0.5,0.139448754007,0.230499999923,0.227777777778,10972.8110077
analytical_series,0.5,0.139448754007,0.235999999923,0.233333333333,10933.9532935
fd_homogeneous,0.5,0.139448754007,0.235999999923,0.233333333333,10934.7817028
analytical_series,0.5,0.139448754007,0.241499999924,0.238888888889,10895.0908866
fd_homogeneous,0.5,0.139448754007,0.241499999924,0.238888888889,10895.905363
analytical_series,0.5,0.139448754007,0.246999999924,0.244444444444,10855.3771563
fd_homogeneous,0.5,0.139448754007,0.246999999924,0.244444444444,10856.1860308
analytical_series,0.5,0.139448754007,0.252499999925,0.25,10814.8163339
fd_homogeneous,0.5,0.139448754007,0.252499999925,0.25,10815.6278242
analytical_series,0.5,0.139448754007,0.257999999926,0.255555555556,10773.4127288
fd_homogeneous,0.5,0.139448754007,0.257999999926,0.255555555556,10774.1971812
analytical_series,0.5,0.139448754007,0.263499999926,0.261111111111,10731.1707277
fd_homogeneous,0.5,0.139448754007,0.263499999926,0.261111111111,10731.9364834
analytical_series,0.5,0.139448754007,0.268999999927,0.266666666667,10688.0947934
fd_homogeneous,0.5,0.139448754007,0.268999999927,0.266666666667,10688.8500769
analytical_series,0.5,0.139448754007,0.274499999927,0.272222222222,10644.1894637
fd_homogeneous,0.5,0.139448754007,0.274499999927,0.272222222222,10644.9423792
analytical_series,0.5,0.139448754007,0.279999999928,0.277777777778,10599.4593496
fd_homogeneous,0.5,0.139448754007,0.279999999928,0.277777777778,10600.1994168
analytical_series,0.5,0.139448754007,0.285499999928,0.283333333333,10553.9091348
fd_homogeneous,0.5,0.139448754007,0.285499999928,0.283333333333,10554.6260347
analytical_series,0.5,0.139448754007,0.290999999929,0.288888888889,10507.5435742
fd_homogeneous,0.5,0.139448754007,0.290999999929,0.288888888889,10508.2454191
analytical_series,0.5,0.139448754007,0.296499999929,0.294444444444,10460.3674923
fd_homogeneous,0.5,0.139448754007,0.296499999929,0.294444444444,10461.0622673
analytical_series,0.5,0.139448754007,0.30199999993,0.3,10412.3857825
fd_homogeneous,0.5,0.139448754007,0.30199999993,0.3,10413.0813417
analytical_series,0.5,0.139448754007,0.307499999931,0.305555555556,10363.6034054
fd_homogeneous,0.5,0.139448754007,0.307499999931,0.305555555556,10364.2716383
analytical_series,0.5,0.139448754007,0.312999999931,0.311111111111,10314.0253878
fd_homogeneous,0.5,0.139448754007,0.312999999931,0.311111111111,10314.6742888
analytical_series,0.5,0.139448754007,0.318499999932,0.316666666667,10263.6568213
fd_homogeneous,0.5,0.139448754007,0.318499999932,0.316666666667,10264.2942506
analytical_series,0.5,0.139448754007,0.323999999932,0.322222222222,10212.5028607
fd_homogeneous,0.5,0.139448754007,0.323999999932,0.322222222222,10213.1365415
analytical_series,0.5,0.139448754007,0.329499999933,0.327777777778,10160.5687234
fd_homogeneous,0.5,0.139448754007,0.329499999933,0.327777777778,10161.1887958
analytical_series,0.5,0.139448754007,0.334999999933,0.333333333333,10107.8596873
fd_homogeneous,0.5,0.139448754007,0.334999999933,0.333333333333,10108.4564723
analytical_series,0.5,0.139448754007,0.340499999934,0.338888888889,10054.3810902
fd_homogeneous,0.5,0.139448754007,0.340499999934,0.338888888889,10054.9623177
analytical_series,0.5,0.139448754007,0.345999999934,0.344444444444,10000.1383279
fd_homogeneous,0.5,0.139448754007,0.345999999934,0.344444444444,10000.7115846
analytical_series,0.5,0.139448754007,0.351499999935,0.35,9945.13685316
fd_homogeneous,0.5,0.139448754007,0.351499999935,0.35,9945.7095796
analytical_series,0.5,0.139448754007,0.356999999936,0.355555555556,9889.38217442
fd_homogeneous,0.5,0.139448754007,0.356999999936,0.355555555556,9889.92799213
analytical_series,0.5,0.139448754007,0.362499999936,0.361111111111,9832.87985431
fd_homogeneous,0.5,0.139448754007,0.362499999936,0.361111111111,9833.40635737
analytical_series,0.5,0.139448754007,0.367999999937,0.366666666667,9775.63550839
fd_homogeneous,0.5,0.139448754007,0.367999999937,0.366666666667,9776.15014193
analytical_series,0.5,0.139448754007,0.373499999937,0.372222222222,9717.65480385
fd_homogeneous,0.5,0.139448754007,0.373499999937,0.372222222222,9718.16486125
analytical_series,0.5,0.139448754007,0.378999999938,0.377777777778,9658.94345812
fd_homogeneous,0.5,0.139448754007,0.378999999938,0.377777777778,9659.43976263
analytical_series,0.5,0.139448754007,0.384499999938,0.383333333333,9599.50723759
fd_homogeneous,0.5,0.139448754007,0.384499999938,0.383333333333,9599.98080892
analytical_series,0.5,0.139448754007,0.389999999939,0.388888888889,9539.35195627
fd_homogeneous,0.5,0.139448754007,0.389999999939,0.388888888889,9539.81009263
analytical_series,0.5,0.139448754007,0.395499999939,0.394444444444,9478.48347441
fd_homogeneous,0.5,0.139448754007,0.395499999939,0.394444444444,9478.93331729
analytical_series,0.5,0.139448754007,0.40099999994,0.4,9416.90769725
fd_homogeneous,0.5,0.139448754007,0.40099999994,0.4,9417.35622901
analytical_series,0.5,0.139448754007,0.406499999941,0.405555555556,9354.63057367
fd_homogeneous,0.5,0.139448754007,0.406499999941,0.405555555556,9355.05329961
analytical_series,0.5,0.139448754007,0.411999999941,0.411111111111,9291.65809485
fd_homogeneous,0.5,0.139448754007,0.411999999941,0.411111111111,9292.06216098
analytical_series,0.5,0.139448754007,0.417499999942,0.416666666667,9227.996293
fd_homogeneous,0.5,0.139448754007,0.417499999942,0.416666666667,9228.38868396
analytical_series,0.5,0.139448754007,0.422999999942,0.422222222222,9163.65124001
fd_homogeneous,0.5,0.139448754007,0.422999999942,0.422222222222,9164.03877695
analytical_series,0.5,0.139448754007,0.428499999943,0.427777777778,9098.6290462
fd_homogeneous,0.5,0.139448754007,0.428499999943,0.427777777778,9099.00328222
analytical_series,0.5,0.139448754007,0.433999999943,0.433333333333,9032.93585899
fd_homogeneous,0.5,0.139448754007,0.433999999943,0.433333333333,9033.28855549
analytical_series,0.5,0.139448754007,0.439499999944,0.438888888889,8966.57786161
fd_homogeneous,0.5,0.139448754007,0.439499999944,0.438888888889,8966.91584147
analytical_series,0.5,0.139448754007,0.444999999944,0.444444444444,8899.56127185
fd_homogeneous,0.5,0.139448754007,0.444999999944,0.444444444444,8899.89119045
analytical_series,0.5,0.139448754007,0.450499999945,0.45,8831.89234078
fd_homogeneous,0.5,0.139448754007,0.450499999945,0.45,8832.22068414
analytical_series,0.5,0.139448754007,0.455999999946,0.455555555556,8763.5773515
fd_homogeneous,0.5,0.139448754007,0.455999999946,0.455555555556,8763.88162274
analytical_series,0.5,0.139448754007,0.461499999946,0.461111111111,8694.62261786
fd_homogeneous,0.5,0.139448754007,0.461499999946,0.461111111111,8694.9094732
analytical_series,0.5,0.139448754007,0.466999999947,0.466666666667,8625.03448327
fd_homogeneous,0.5,0.139448754007,0.466999999947,0.466666666667,8625.31040777
analytical_series,0.5,0.139448754007,0.472499999947,0.472222222222,8554.81931942
fd_homogeneous,0.5,0.139448754007,0.472499999947,0.472222222222,8555.09062542
analytical_series,0.5,0.139448754007,0.477999999948,0.477777777778,8483.98352511
fd_homogeneous,0.5,0.139448754007,0.477999999948,0.477777777778,8484.24252697
analytical_series,0.5,0.139448754007,0.483499999948,0.483333333333,8412.53352505
fd_homogeneous,0.5,0.139448754007,0.483499999948,0.483333333333,8412.77275345
analytical_series,0.5,0.139448754007,0.488999999949,0.488888888889,8340.47576861
fd_homogeneous,0.5,0.139448754007,0.488999999949,0.488888888889,8340.70153384
analytical_series,0.5,0.139448754007,0.494499999949,0.494444444444,8267.81672872
fd_homogeneous,0.5,0.139448754007,0.494499999949,0.494444444444,8268.0351653
analytical_series,0.5,0.139448754007,0.49999999995,0.5,8194.56290067
fd_homogeneous,0.5,0.139448754007,0.49999999995,0.5,8194.77996607
analytical_series,0.5,0.139448754007,0.505499999951,0.505555555556,8120.72080097
fd_homogeneous,0.5,0.139448754007,0.505499999951,0.505555555556,8120.91607435
analytical_series,0.5,0.139448754007,0.510999999951,0.511111111111,8046.29696622
fd_homogeneous,0.5,0.139448754007,0.510999999951,0.511111111111,8046.47657861
analytical_series,0.5,0.139448754007,0.516499999952,0.516666666667,7971.29795198
fd_homogeneous,0.5,0.139448754007,0.516499999952,0.516666666667,7971.46785601
analytical_series,0.5,0.139448754007,0.521999999952,0.522222222222,7895.73033171
fd_homogeneous,0.5,0.139448754007,0.521999999952,0.522222222222,7895.89630049
analytical_series,0.5,0.139448754007,0.527499999953,0.527777777778,7819.60069565
fd_homogeneous,0.5,0.139448754007,0.527499999953,0.527777777778,7819.7558218
analytical_series,0.5,0.139448754007,0.532999999953,0.533333333333,7742.91564977
fd_homogeneous,0.5,0.139448754007,0.532999999953,0.533333333333,7743.05324686
analytical_series,0.5,0.139448754007,0.538499999954,0.538888888889,7665.68181471
fd_homogeneous,0.5,0.139448754007,0.538499999954,0.538888888889,7665.80764945
analytical_series,0.5,0.139448754007,0.543999999954,0.544444444444,7587.90582479
fd_homogeneous,0.5,0.139448754007,0.543999999954,0.544444444444,7588.02548224
analytical_series,0.5,0.139448754007,0.549499999955,0.55,7509.59432695
fd_homogeneous,0.5,0.139448754007,0.549499999955,0.55,7509.71320973
analytical_series,0.5,0.139448754007,0.554999999956,0.555555555556,7430.75397978
fd_homogeneous,0.5,0.139448754007,0.554999999956,0.555555555556,7430.85378848
analytical_series,0.5,0.139448754007,0.560499999956,0.561111111111,7351.39145255
fd_homogeneous,0.5,0.139448754007,0.560499999956,0.561111111111,7351.477764
analytical_series,0.5,0.139448754007,0.565999999957,0.566666666667,7271.51342425
fd_homogeneous,0.5,0.139448754007,0.565999999957,0.566666666667,7271.59163186
analytical_series,0.5,0.139448754007,0.571499999957,0.572222222222,7191.12658267
fd_homogeneous,0.5,0.139448754007,0.571499999957,0.572222222222,7191.20189579
analytical_series,0.5,0.139448754007,0.576999999958,0.577777777778,7110.23762348
fd_homogeneous,0.5,0.139448754007,0.576999999958,0.577777777778,7110.3039174
analytical_series,0.5,0.139448754007,0.582499999958,0.583333333333,7028.85324932
fd_homogeneous,0.5,0.139448754007,0.582499999958,0.583333333333,7028.90462195
analytical_series,0.5,0.139448754007,0.587999999959,0.588888888889,6946.98016896
fd_homogeneous,0.5,0.139448754007,0.587999999959,0.588888888889,6947.02181852
analytical_series,0.5,0.139448754007,0.593499999959,0.594444444444,6864.62509643
fd_homogeneous,0.5,0.139448754007,0.593499999959,0.594444444444,6864.66203577
analytical_series,0.5,0.139448754007,0.59899999996,0.6,6781.79475021
fd_homogeneous,0.5,0.139448754007,0.59899999996,0.6,6781.8318064
analytical_series,0.5,0.139448754007,0.604499999961,0.605555555556,6698.49585239
fd_homogeneous,0.5,0.139448754007,0.604499999961,0.605555555556,6698.51686438
analytical_series,0.5,0.139448754007,0.609999999961,0.611111111111,6614.73512793
fd_homogeneous,0.5,0.139448754007,0.609999999961,0.611111111111,6614.74509537
analytical_series,0.5,0.139448754007,0.615499999962,0.616666666667,6530.51930386
fd_homogeneous,0.5,0.139448754007,0.615499999962,0.616666666667,6530.52303998
analytical_series,0.5,0.139448754007,0.620999999962,0.622222222222,6445.85510858
fd_homogeneous,0.5,0.139448754007,0.620999999962,0.622222222222,6445.85723991
analytical_series,0.5,0.139448754007,0.626499999963,0.627777777778,6360.74927109
fd_homogeneous,0.5,0.139448754007,0.626499999963,0.627777777778,6360.74444958
analytical_series,0.5,0.139448754007,0.631999999963,0.633333333333,6275.20852035
fd_homogeneous,0.5,0.139448754007,0.631999999963,0.633333333333,6275.19161978
analytical_series,0.5,0.139448754007,0.637499999964,0.638888888889,6189.23958457
fd_homogeneous,0.5,0.139448754007,0.637499999964,0.638888888889,6189.21521554
analytical_series,0.5,0.139448754007,0.642999999964,0.644444444444,6102.8491906
fd_homogeneous,0.5,0.139448754007,0.642999999964,0.644444444444,6102.82177636
analytical_series,0.5,0.139448754007,0.648499999965,0.65,6016.04406326
fd_homogeneous,0.5,0.139448754007,0.648499999965,0.65,6016.01783968
analytical_series,0.5,0.139448754007,0.653999999966,0.655555555556,5928.83092477
fd_homogeneous,0.5,0.139448754007,0.653999999966,0.655555555556,5928.7918629
analytical_series,0.5,0.139448754007,0.659499999966,0.661111111111,5841.21649419
fd_homogeneous,0.5,0.139448754007,0.659499999966,0.661111111111,5841.16899913
analytical_series,0.5,0.139448754007,0.664999999967,0.666666666667,5753.20748679
fd_homogeneous,0.5,0.139448754007,0.664999999967,0.666666666667,5753.15577589
analytical_series,0.5,0.139448754007,0.670499999967,0.672222222222,5664.81061363
fd_homogeneous,0.5,0.139448754007,0.670499999967,0.672222222222,5664.75871649
analytical_series,0.5,0.139448754007,0.675999999968,0.677777777778,5576.03258096
fd_homogeneous,0.5,0.139448754007,0.675999999968,0.677777777778,5575.97591219
analytical_series,0.5,0.139448754007,0.681499999968,0.683333333333,5486.88008976
fd_homogeneous,0.5,0.139448754007,0.681499999968,0.683333333333,5486.81428327
analytical_series,0.5,0.139448754007,0.686999999969,0.688888888889,5397.35983533
fd_homogeneous,0.5,0.139448754007,0.686999999969,0.688888888889,5397.28890002
analytical_series,0.5,0.139448754007,0.692499999969,0.694444444444,5307.47850679
fd_homogeneous,0.5,0.139448754007,0.692499999969,0.694444444444,5307.40626372
analytical_series,0.5,0.139448754007,0.69799999997,0.7,5217.24278669
fd_homogeneous,0.5,0.139448754007,0.69799999997,0.7,5217.17286922
analytical_series,0.5,0.139448754007,0.703499999971,0.705555555556,5126.65935063
fd_homogeneous,0.5,0.139448754007,0.703499999971,0.705555555556,5126.57983838
analytical_series,0.5,0.139448754007,0.708999999971,0.711111111111,5035.73486691
fd_homogeneous,0.5,0.139448754007,0.708999999971,0.711111111111,5035.64955805
analytical_series,0.5,0.139448754007,0.714499999972,0.716666666667,4944.47599613
fd_homogeneous,0.5,0.139448754007,0.714499999972,0.716666666667,4944.38850099
analytical_series,0.5,0.139448754007,0.719999999972,0.722222222222,4852.88939094
fd_homogeneous,0.5,0.139448754007,0.719999999972,0.722222222222,4852.80313225
analytical_series,0.5,0.139448754007,0.725499999973,0.727777777778,4760.98169568
fd_homogeneous,0.5,0.139448754007,0.725499999973,0.727777777778,4760.89283149
analytical_series,0.5,0.139448754007,0.730999999973,0.733333333333,4668.75954618
fd_homogeneous,0.5,0.139448754007,0.730999999973,0.733333333333,4668.66445004
analytical_series,0.5,0.139448754007,0.736499999974,0.738888888889,4576.22956944
fd_homogeneous,0.5,0.139448754007,0.736499999974,0.738888888889,4576.13163895
analytical_series,0.5,0.139448754007,0.741999999974,0.744444444444,4483.39838343
fd_homogeneous,0.5,0.139448754007,0.741999999974,0.744444444444,4483.30082883
analytical_series,0.5,0.139448754007,0.747499999975,0.75,4390.27259692
fd_homogeneous,0.5,0.139448754007,0.747499999975,0.75,4390.17844139
analytical_series,0.5,0.139448754007,0.752999999976,0.755555555556,4296.85880922
fd_homogeneous,0.5,0.139448754007,0.752999999976,0.755555555556,4296.75820621
analytical_series,0.5,0.139448754007,0.758499999976,0.761111111111,4203.16361012
fd_homogeneous,0.5,0.139448754007,0.758499999976,0.761111111111,4203.05974266
analytical_series,0.5,0.139448754007,0.763999999977,0.766666666667,4109.19357964
fd_homogeneous,0.5,0.139448754007,0.763999999977,0.766666666667,4109.08944374
analytical_series,0.5,0.139448754007,0.769499999977,0.772222222222,4014.95528801
fd_homogeneous,0.5,0.139448754007,0.769499999977,0.772222222222,4014.85369299
analytical_series,0.5,0.139448754007,0.774999999978,0.777777777778,3920.45529553
fd_homogeneous,0.5,0.139448754007,0.774999999978,0.777777777778,3920.35312092
analytical_series,0.5,0.139448754007,0.780499999978,0.783333333333,3825.70015248
fd_homogeneous,0.5,0.139448754007,0.780499999978,0.783333333333,3825.59448909
analytical_series,0.5,0.139448754007,0.785999999979,0.788888888889,3730.6963991
fd_homogeneous,0.5,0.139448754007,0.785999999979,0.788888888889,3730.59002715
analytical_series,0.5,0.139448754007,0.791499999979,0.794444444444,3635.45056555
fd_homogeneous,0.5,0.139448754007,0.791499999979,0.794444444444,3635.34607899
analytical_series,0.5,0.139448754007,0.79699999998,0.8,3539.96917188
fd_homogeneous,0.5,0.139448754007,0.79699999998,0.8,3539.86897881
analytical_series,0.5,0.139448754007,0.802499999981,0.805555555556,3444.25872806
fd_homogeneous,0.5,0.139448754007,0.802499999981,0.805555555556,3444.15501588
analytical_series,0.5,0.139448754007,0.807999999981,0.811111111111,3348.32573397
fd_homogeneous,0.5,0.139448754007,0.807999999981,0.811111111111,3348.22106575
analytical_series,0.5,0.139448754007,0.813499999982,0.816666666667,3252.17667949
fd_homogeneous,0.5,0.139448754007,0.813499999982,0.816666666667,3252.07343249
analytical_series,0.5,0.139448754007,0.818999999982,0.822222222222,3155.81804454
fd_homogeneous,0.5,0.139448754007,0.818999999982,0.822222222222,3155.71841067
analytical_series,0.5,0.139448754007,0.824499999983,0.827777777778,3059.25629916
fd_homogeneous,0.5,0.139448754007,0.824499999983,0.827777777778,3059.15785743
analytical_series,0.5,0.139448754007,0.829999999983,0.833333333333,2962.49790362
fd_homogeneous,0.5,0.139448754007,0.829999999983,0.833333333333,2962.39844012
analytical_series,0.5,0.139448754007,0.835499999984,0.838888888889,2865.54930853
fd_homogeneous,0.5,0.139448754007,0.835499999984,0.838888888889,2865.45098271
analytical_series,0.5,0.139448754007,0.840999999984,0.844444444444,2768.41695497
fd_homogeneous,0.5,0.139448754007,0.840999999984,0.844444444444,2768.32174139
analytical_series,0.5,0.139448754007,0.846499999985,0.85,2671.10727468
fd_homogeneous,0.5,0.139448754007,0.846499999985,0.85,2671.0169634
analytical_series,0.5,0.139448754007,0.851999999986,0.855555555556,2573.62669017
fd_homogeneous,0.5,0.139448754007,0.851999999986,0.855555555556,2573.53546316
analytical_series,0.5,0.139448754007,0.857499999986,0.861111111111,2475.98161494
fd_homogeneous,0.5,0.139448754007,0.857499999986,0.861111111111,2475.89141284
analytical_series,0.5,0.139448754007,0.862999999987,0.866666666667,2378.17845368
fd_homogeneous,0.5,0.139448754007,0.862999999987,0.866666666667,2378.09103275
analytical_series,0.5,0.139448754007,0.868499999987,0.872222222222,2280.22360247
fd_homogeneous,0.5,0.139448754007,0.868499999987,0.872222222222,2280.14053495
analytical_series,0.5,0.139448754007,0.873999999988,0.877777777778,2182.12344901
fd_homogeneous,0.5,0.139448754007,0.873999999988,0.877777777778,2182.04299351
analytical_series,0.5,0.139448754007,0.879499999988,0.883333333333,2083.88437286
fd_homogeneous,0.5,0.139448754007,0.879499999988,0.883333333333,2083.80499146
analytical_series,0.5,0.139448754007,0.884999999989,0.888888888889,1985.51274572
fd_homogeneous,0.5,0.139448754007,0.884999999989,0.888888888889,1985.43597558
analytical_series,0.5,0.139448754007,0.890499999989,0.894444444444,1887.01493167
fd_homogeneous,0.5,0.139448754007,0.890499999989,0.894444444444,1886.94212638
analytical_series,0.5,0.139448754007,0.89599999999,0.9,1788.39728746
fd_homogeneous,0.5,0.139448754007,0.89599999999,0.9,1788.32961734
analytical_series,0.5,0.139448754007,0.901499999991,0.905555555556,1689.66616279
fd_homogeneous,0.5,0.139448754007,0.901499999991,0.905555555556,1689.59977022
analytical_series,0.5,0.139448754007,0.906999999991,0.911111111111,1590.82790065
fd_homogeneous,0.5,0.139448754007,0.906999999991,0.911111111111,1590.7641031
analytical_series,0.5,0.139448754007,0.912499999992,0.916666666667,1491.88883759
fd_homogeneous,0.5,0.139448754007,0.912499999992,0.916666666667,1491.82876936
analytical_series,0.5,0.139448754007,0.917999999992,0.922222222222,1392.85530408
fd_homogeneous,0.5,0.139448754007,0.917999999992,0.922222222222,1392.79991655
analytical_series,0.5,0.139448754007,0.923499999993,0.927777777778,1293.73362481
fd_homogeneous,0.5,0.139448754007,0.923499999993,0.927777777778,1293.68184036
